book_location_id,objective_id,book_title,book_category,source_content,skill_or_school,worldspace,region,hold,location,location_detail,ownership_or_crime_notes,quest_or_state_dependency,cell_entry_lock_risk,missability,bug_risk,survival_mode_relevance,route_candidate_status,citations,notes
BOOKLOC-000853,OBJ-000994,Spell Tome: Frost Rune,spell_tome,dragonborn,Destruction,Skyrim,,Whiterun Hold,Dragonsreach,"Purchase from Farengar Secret-Fire in Whiterun. Source note: Can be purchased from: Calcelmo, Enthir, Falion, Faralda, Farengar Secret-Fire, Madena, Sybille Stentor, Wuunferth the Unliving, Wylandriah, Talvas Fathryon.","Merchant transaction; price, stock, and barter setup need route validation",Vendor availability/restock timing needs route validation.,unknown,unknown,unknown,"Travel, cold, carry, restock, gold, and spell-learning timing deferred",source_listed_candidate,SN-000052-spell-tomes-and-learned-spells.md,Source-listed spell tome acquisition; final route source selection pending.
BOOKLOC-000854,OBJ-000994,Spell Tome: Frost Rune,spell_tome,dragonborn,Destruction,Skyrim,,The Pale,The White Hall,"Purchase from Madena in Dawnstar. Source note: Can be purchased from: Calcelmo, Enthir, Falion, Faralda, Farengar Secret-Fire, Madena, Sybille Stentor, Wuunferth the Unliving, Wylandriah, Talvas Fathryon.","Merchant transaction; price, stock, and barter setup need route validation",Vendor availability/restock timing needs route validation.,unknown,unknown,unknown,"Travel, cold, carry, restock, gold, and spell-learning timing deferred",source_listed_candidate,SN-000052-spell-tomes-and-learned-spells.md,Source-listed spell tome acquisition; final route source selection pending.
BOOKLOC-000855,OBJ-000994,Spell Tome: Frost Rune,spell_tome,dragonborn,Destruction,Skyrim,,Haafingar,Blue Palace,"Purchase from Sybille Stentor in Solitude. Source note: Can be purchased from: Calcelmo, Enthir, Falion, Faralda, Farengar Secret-Fire, Madena, Sybille Stentor, Wuunferth the Unliving, Wylandriah, Talvas Fathryon.","Merchant transaction; price, stock, and barter setup need route validation",Vendor availability/restock timing needs route validation.,unknown,unknown,unknown,"Travel, cold, carry, restock, gold, and spell-learning timing deferred",source_listed_candidate,SN-000052-spell-tomes-and-learned-spells.md,Source-listed spell tome acquisition; final route source selection pending.
BOOKLOC-000856,OBJ-000994,Spell Tome: Frost Rune,spell_tome,dragonborn,Destruction,Skyrim,,Eastmarch,Palace of the Kings,"Purchase from Wuunferth the Unliving in Windhelm. Source note: Can be purchased from: Calcelmo, Enthir, Falion, Faralda, Farengar Secret-Fire, Madena, Sybille Stentor, Wuunferth the Unliving, Wylandriah, Talvas Fathryon.","Merchant transaction; price, stock, and barter setup need route validation",Vendor availability/restock timing needs route validation.,unknown,unknown,unknown,"Travel, cold, carry, restock, gold, and spell-learning timing deferred",source_listed_candidate,SN-000052-spell-tomes-and-learned-spells.md,Source-listed spell tome acquisition; final route source selection pending.
BOOKLOC-000857,OBJ-000994,Spell Tome: Frost Rune,spell_tome,dragonborn,Destruction,Skyrim,,The Rift,Mistveil Keep,"Purchase from Wylandriah in Riften. Source note: Can be purchased from: Calcelmo, Enthir, Falion, Faralda, Farengar Secret-Fire, Madena, Sybille Stentor, Wuunferth the Unliving, Wylandriah, Talvas Fathryon.","Merchant transaction; price, stock, and barter setup need route validation",Vendor availability/restock timing needs route validation.,unknown,unknown,unknown,"Travel, cold, carry, restock, gold, and spell-learning timing deferred",source_listed_candidate,SN-000052-spell-tomes-and-learned-spells.md,Source-listed spell tome acquisition; final route source selection pending.
BOOKLOC-000858,OBJ-000994,Spell Tome: Frost Rune,spell_tome,dragonborn,Destruction,Solstheim,,,Tel Mithryn,"Purchase from Talvas Fathryon at Tel Mithryn. Source note: Can be purchased from: Calcelmo, Enthir, Falion, Faralda, Farengar Secret-Fire, Madena, Sybille Stentor, Wuunferth the Unliving, Wylandriah, Talvas Fathryon.","Merchant transaction; price, stock, and barter setup need route validation",Vendor availability/restock timing needs route validation.,unknown,unknown,unknown,"Travel, cold, carry, restock, gold, and spell-learning timing deferred",source_listed_candidate,SN-000052-spell-tomes-and-learned-spells.md,Source-listed spell tome acquisition; final route source selection pending.
BOOKLOC-000859,OBJ-000994,Spell Tome: Frost Rune,spell_tome,base_game,Destruction,Skyrim,,,Random spell tome loot,Generic apprentice spell tome random loot source from boss chests and safes.,Random/container source; reliability and ownership not route-ready,Character level 11+ for apprentice random spell tome loot; route should prefer deterministic sources unless later validated.,unknown,unknown,unknown,"Travel, cold, carry, restock, gold, and spell-learning timing deferred",source_listed_candidate,SN-000052-spell-tomes-and-learned-spells.md,Generic random loot source from UESP spell tome location rules; not a deterministic route choice.
BOOKLOC-000860,OBJ-000995,Spell Tome: Ice Spike,spell_tome,dragonborn,Destruction,Skyrim,,The Reach,Understone Keep,"Purchase from Calcelmo in Markarth. Source note: Can be purchased from: Calcelmo, Enthir, Falion, Faralda, Farengar Secret-Fire, Madena, Sybille Stentor, Wuunferth the Unliving, Wylandriah, Talvas Fathryon.","Merchant transaction; price, stock, and barter setup need route validation",Vendor availability/restock timing needs route validation.,unknown,unknown,unknown,"Travel, cold, carry, restock, gold, and spell-learning timing deferred",provisional_objective_representative,SN-000052-spell-tomes-and-learned-spells.md,Source-listed spell tome acquisition; final route source selection pending.
BOOKLOC-000861,OBJ-000995,Spell Tome: Ice Spike,spell_tome,dragonborn,Destruction,Skyrim,,Winterhold,College of Winterhold,"Purchase from Enthir at the College of Winterhold. Source note: Can be purchased from: Calcelmo, Enthir, Falion, Faralda, Farengar Secret-Fire, Madena, Sybille Stentor, Wuunferth the Unliving, Wylandriah, Talvas Fathryon.","Merchant transaction; price, stock, and barter setup need route validation",Vendor availability/restock timing needs route validation.,unknown,unknown,unknown,"Travel, cold, carry, restock, gold, and spell-learning timing deferred",source_listed_candidate,SN-000052-spell-tomes-and-learned-spells.md,Source-listed spell tome acquisition; final route source selection pending.
BOOKLOC-000862,OBJ-000995,Spell Tome: Ice Spike,spell_tome,dragonborn,Destruction,Skyrim,,Hjaalmarch,Morthal,"Purchase from Falion in Morthal. Source note: Can be purchased from: Calcelmo, Enthir, Falion, Faralda, Farengar Secret-Fire, Madena, Sybille Stentor, Wuunferth the Unliving, Wylandriah, Talvas Fathryon.","Merchant transaction; price, stock, and barter setup need route validation",Vendor availability/restock timing needs route validation.,unknown,unknown,unknown,"Travel, cold, carry, restock, gold, and spell-learning timing deferred",source_listed_candidate,SN-000052-spell-tomes-and-learned-spells.md,Source-listed spell tome acquisition; final route source selection pending.
BOOKLOC-000863,OBJ-000995,Spell Tome: Ice Spike,spell_tome,dragonborn,Destruction,Skyrim,,Winterhold,College of Winterhold,"Purchase from Faralda at the College of Winterhold. Source note: Can be purchased from: Calcelmo, Enthir, Falion, Faralda, Farengar Secret-Fire, Madena, Sybille Stentor, Wuunferth the Unliving, Wylandriah, Talvas Fathryon.","Merchant transaction; price, stock, and barter setup need route validation",Vendor availability/restock timing needs route validation.,unknown,unknown,unknown,"Travel, cold, carry, restock, gold, and spell-learning timing deferred",source_listed_candidate,SN-000052-spell-tomes-and-learned-spells.md,Source-listed spell tome acquisition; final route source selection pending.
BOOKLOC-000864,OBJ-000995,Spell Tome: Ice Spike,spell_tome,dragonborn,Destruction,Skyrim,,Whiterun Hold,Dragonsreach,"Purchase from Farengar Secret-Fire in Whiterun. Source note: Can be purchased from: Calcelmo, Enthir, Falion, Faralda, Farengar Secret-Fire, Madena, Sybille Stentor, Wuunferth the Unliving, Wylandriah, Talvas Fathryon.","Merchant transaction; price, stock, and barter setup need route validation",Vendor availability/restock timing needs route validation.,unknown,unknown,unknown,"Travel, cold, carry, restock, gold, and spell-learning timing deferred",source_listed_candidate,SN-000052-spell-tomes-and-learned-spells.md,Source-listed spell tome acquisition; final route source selection pending.
BOOKLOC-000865,OBJ-000995,Spell Tome: Ice Spike,spell_tome,dragonborn,Destruction,Skyrim,,The Pale,The White Hall,"Purchase from Madena in Dawnstar. Source note: Can be purchased from: Calcelmo, Enthir, Falion, Faralda, Farengar Secret-Fire, Madena, Sybille Stentor, Wuunferth the Unliving, Wylandriah, Talvas Fathryon.","Merchant transaction; price, stock, and barter setup need route validation",Vendor availability/restock timing needs route validation.,unknown,unknown,unknown,"Travel, cold, carry, restock, gold, and spell-learning timing deferred",source_listed_candidate,SN-000052-spell-tomes-and-learned-spells.md,Source-listed spell tome acquisition; final route source selection pending.
BOOKLOC-000866,OBJ-000995,Spell Tome: Ice Spike,spell_tome,dragonborn,Destruction,Skyrim,,Haafingar,Blue Palace,"Purchase from Sybille Stentor in Solitude. Source note: Can be purchased from: Calcelmo, Enthir, Falion, Faralda, Farengar Secret-Fire, Madena, Sybille Stentor, Wuunferth the Unliving, Wylandriah, Talvas Fathryon.","Merchant transaction; price, stock, and barter setup need route validation",Vendor availability/restock timing needs route validation.,unknown,unknown,unknown,"Travel, cold, carry, restock, gold, and spell-learning timing deferred",source_listed_candidate,SN-000052-spell-tomes-and-learned-spells.md,Source-listed spell tome acquisition; final route source selection pending.
BOOKLOC-000867,OBJ-000995,Spell Tome: Ice Spike,spell_tome,dragonborn,Destruction,Skyrim,,Eastmarch,Palace of the Kings,"Purchase from Wuunferth the Unliving in Windhelm. Source note: Can be purchased from: Calcelmo, Enthir, Falion, Faralda, Farengar Secret-Fire, Madena, Sybille Stentor, Wuunferth the Unliving, Wylandriah, Talvas Fathryon.","Merchant transaction; price, stock, and barter setup need route validation",Vendor availability/restock timing needs route validation.,unknown,unknown,unknown,"Travel, cold, carry, restock, gold, and spell-learning timing deferred",source_listed_candidate,SN-000052-spell-tomes-and-learned-spells.md,Source-listed spell tome acquisition; final route source selection pending.
BOOKLOC-000868,OBJ-000995,Spell Tome: Ice Spike,spell_tome,dragonborn,Destruction,Skyrim,,The Rift,Mistveil Keep,"Purchase from Wylandriah in Riften. Source note: Can be purchased from: Calcelmo, Enthir, Falion, Faralda, Farengar Secret-Fire, Madena, Sybille Stentor, Wuunferth the Unliving, Wylandriah, Talvas Fathryon.","Merchant transaction; price, stock, and barter setup need route validation",Vendor availability/restock timing needs route validation.,unknown,unknown,unknown,"Travel, cold, carry, restock, gold, and spell-learning timing deferred",source_listed_candidate,SN-000052-spell-tomes-and-learned-spells.md,Source-listed spell tome acquisition; final route source selection pending.
BOOKLOC-000869,OBJ-000995,Spell Tome: Ice Spike,spell_tome,dragonborn,Destruction,Solstheim,,,Tel Mithryn,"Purchase from Talvas Fathryon at Tel Mithryn. Source note: Can be purchased from: Calcelmo, Enthir, Falion, Faralda, Farengar Secret-Fire, Madena, Sybille Stentor, Wuunferth the Unliving, Wylandriah, Talvas Fathryon.","Merchant transaction; price, stock, and barter setup need route validation",Vendor availability/restock timing needs route validation.,unknown,unknown,unknown,"Travel, cold, carry, restock, gold, and spell-learning timing deferred",source_listed_candidate,SN-000052-spell-tomes-and-learned-spells.md,Source-listed spell tome acquisition; final route source selection pending.
BOOKLOC-000870,OBJ-000995,Spell Tome: Ice Spike,spell_tome,dragonborn,Destruction,Skyrim,,,Raven Rock Mine,Can be found in Raven Rock Mine.,Loot/access status needs route validation,,unknown,unknown,unknown,"Travel, cold, carry, restock, gold, and spell-learning timing deferred",source_listed_candidate,SN-000052-spell-tomes-and-learned-spells.md,Source-listed spell tome acquisition; final route source selection pending.
BOOKLOC-000871,OBJ-000995,Spell Tome: Ice Spike,spell_tome,base_game,Destruction,Skyrim,,,Random spell tome loot,Generic apprentice spell tome random loot source from boss chests and safes.,Random/container source; reliability and ownership not route-ready,Character level 11+ for apprentice random spell tome loot; route should prefer deterministic sources unless later validated.,unknown,unknown,unknown,"Travel, cold, carry, restock, gold, and spell-learning timing deferred",source_listed_candidate,SN-000052-spell-tomes-and-learned-spells.md,Generic random loot source from UESP spell tome location rules; not a deterministic route choice.
BOOKLOC-000872,OBJ-000996,Spell Tome: Lightning Bolt,spell_tome,dragonborn,Destruction,Skyrim,,The Reach,Understone Keep,"Purchase from Calcelmo in Markarth. Source note: Can be purchased from: Calcelmo, Enthir, Falion, Faralda, Farengar Secret-Fire, Madena, Sybille Stentor, Wuunferth the Unliving, Wylandriah, Talvas Fathryon.","Merchant transaction; price, stock, and barter setup need route validation",Vendor availability/restock timing needs route validation.,unknown,unknown,unknown,"Travel, cold, carry, restock, gold, and spell-learning timing deferred",provisional_objective_representative,SN-000052-spell-tomes-and-learned-spells.md,Source-listed spell tome acquisition; final route source selection pending.
BOOKLOC-000873,OBJ-000996,Spell Tome: Lightning Bolt,spell_tome,dragonborn,Destruction,Skyrim,,Winterhold,College of Winterhold,"Purchase from Enthir at the College of Winterhold. Source note: Can be purchased from: Calcelmo, Enthir, Falion, Faralda, Farengar Secret-Fire, Madena, Sybille Stentor, Wuunferth the Unliving, Wylandriah, Talvas Fathryon.","Merchant transaction; price, stock, and barter setup need route validation",Vendor availability/restock timing needs route validation.,unknown,unknown,unknown,"Travel, cold, carry, restock, gold, and spell-learning timing deferred",source_listed_candidate,SN-000052-spell-tomes-and-learned-spells.md,Source-listed spell tome acquisition; final route source selection pending.
BOOKLOC-000874,OBJ-000996,Spell Tome: Lightning Bolt,spell_tome,dragonborn,Destruction,Skyrim,,Hjaalmarch,Morthal,"Purchase from Falion in Morthal. Source note: Can be purchased from: Calcelmo, Enthir, Falion, Faralda, Farengar Secret-Fire, Madena, Sybille Stentor, Wuunferth the Unliving, Wylandriah, Talvas Fathryon.","Merchant transaction; price, stock, and barter setup need route validation",Vendor availability/restock timing needs route validation.,unknown,unknown,unknown,"Travel, cold, carry, restock, gold, and spell-learning timing deferred",source_listed_candidate,SN-000052-spell-tomes-and-learned-spells.md,Source-listed spell tome acquisition; final route source selection pending.
BOOKLOC-000875,OBJ-000996,Spell Tome: Lightning Bolt,spell_tome,dragonborn,Destruction,Skyrim,,Winterhold,College of Winterhold,"Purchase from Faralda at the College of Winterhold. Source note: Can be purchased from: Calcelmo, Enthir, Falion, Faralda, Farengar Secret-Fire, Madena, Sybille Stentor, Wuunferth the Unliving, Wylandriah, Talvas Fathryon.","Merchant transaction; price, stock, and barter setup need route validation",Vendor availability/restock timing needs route validation.,unknown,unknown,unknown,"Travel, cold, carry, restock, gold, and spell-learning timing deferred",source_listed_candidate,SN-000052-spell-tomes-and-learned-spells.md,Source-listed spell tome acquisition; final route source selection pending.
BOOKLOC-000876,OBJ-000996,Spell Tome: Lightning Bolt,spell_tome,dragonborn,Destruction,Skyrim,,Whiterun Hold,Dragonsreach,"Purchase from Farengar Secret-Fire in Whiterun. Source note: Can be purchased from: Calcelmo, Enthir, Falion, Faralda, Farengar Secret-Fire, Madena, Sybille Stentor, Wuunferth the Unliving, Wylandriah, Talvas Fathryon.","Merchant transaction; price, stock, and barter setup need route validation",Vendor availability/restock timing needs route validation.,unknown,unknown,unknown,"Travel, cold, carry, restock, gold, and spell-learning timing deferred",source_listed_candidate,SN-000052-spell-tomes-and-learned-spells.md,Source-listed spell tome acquisition; final route source selection pending.
BOOKLOC-000877,OBJ-000996,Spell Tome: Lightning Bolt,spell_tome,dragonborn,Destruction,Skyrim,,The Pale,The White Hall,"Purchase from Madena in Dawnstar. Source note: Can be purchased from: Calcelmo, Enthir, Falion, Faralda, Farengar Secret-Fire, Madena, Sybille Stentor, Wuunferth the Unliving, Wylandriah, Talvas Fathryon.","Merchant transaction; price, stock, and barter setup need route validation",Vendor availability/restock timing needs route validation.,unknown,unknown,unknown,"Travel, cold, carry, restock, gold, and spell-learning timing deferred",source_listed_candidate,SN-000052-spell-tomes-and-learned-spells.md,Source-listed spell tome acquisition; final route source selection pending.
BOOKLOC-000878,OBJ-000996,Spell Tome: Lightning Bolt,spell_tome,dragonborn,Destruction,Skyrim,,Haafingar,Blue Palace,"Purchase from Sybille Stentor in Solitude. Source note: Can be purchased from: Calcelmo, Enthir, Falion, Faralda, Farengar Secret-Fire, Madena, Sybille Stentor, Wuunferth the Unliving, Wylandriah, Talvas Fathryon.","Merchant transaction; price, stock, and barter setup need route validation",Vendor availability/restock timing needs route validation.,unknown,unknown,unknown,"Travel, cold, carry, restock, gold, and spell-learning timing deferred",source_listed_candidate,SN-000052-spell-tomes-and-learned-spells.md,Source-listed spell tome acquisition; final route source selection pending.
BOOKLOC-000879,OBJ-000996,Spell Tome: Lightning Bolt,spell_tome,dragonborn,Destruction,Skyrim,,Eastmarch,Palace of the Kings,"Purchase from Wuunferth the Unliving in Windhelm. Source note: Can be purchased from: Calcelmo, Enthir, Falion, Faralda, Farengar Secret-Fire, Madena, Sybille Stentor, Wuunferth the Unliving, Wylandriah, Talvas Fathryon.","Merchant transaction; price, stock, and barter setup need route validation",Vendor availability/restock timing needs route validation.,unknown,unknown,unknown,"Travel, cold, carry, restock, gold, and spell-learning timing deferred",source_listed_candidate,SN-000052-spell-tomes-and-learned-spells.md,Source-listed spell tome acquisition; final route source selection pending.
BOOKLOC-000880,OBJ-000996,Spell Tome: Lightning Bolt,spell_tome,dragonborn,Destruction,Skyrim,,The Rift,Mistveil Keep,"Purchase from Wylandriah in Riften. Source note: Can be purchased from: Calcelmo, Enthir, Falion, Faralda, Farengar Secret-Fire, Madena, Sybille Stentor, Wuunferth the Unliving, Wylandriah, Talvas Fathryon.","Merchant transaction; price, stock, and barter setup need route validation",Vendor availability/restock timing needs route validation.,unknown,unknown,unknown,"Travel, cold, carry, restock, gold, and spell-learning timing deferred",source_listed_candidate,SN-000052-spell-tomes-and-learned-spells.md,Source-listed spell tome acquisition; final route source selection pending.
BOOKLOC-000881,OBJ-000996,Spell Tome: Lightning Bolt,spell_tome,dragonborn,Destruction,Solstheim,,,Tel Mithryn,"Purchase from Talvas Fathryon at Tel Mithryn. Source note: Can be purchased from: Calcelmo, Enthir, Falion, Faralda, Farengar Secret-Fire, Madena, Sybille Stentor, Wuunferth the Unliving, Wylandriah, Talvas Fathryon.","Merchant transaction; price, stock, and barter setup need route validation",Vendor availability/restock timing needs route validation.,unknown,unknown,unknown,"Travel, cold, carry, restock, gold, and spell-learning timing deferred",source_listed_candidate,SN-000052-spell-tomes-and-learned-spells.md,Source-listed spell tome acquisition; final route source selection pending.
BOOKLOC-000882,OBJ-000996,Spell Tome: Lightning Bolt,spell_tome,base_game,Destruction,Skyrim,,,Random spell tome loot,Generic apprentice spell tome random loot source from boss chests and safes.,Random/container source; reliability and ownership not route-ready,Character level 11+ for apprentice random spell tome loot; route should prefer deterministic sources unless later validated.,unknown,unknown,unknown,"Travel, cold, carry, restock, gold, and spell-learning timing deferred",source_listed_candidate,SN-000052-spell-tomes-and-learned-spells.md,Generic random loot source from UESP spell tome location rules; not a deterministic route choice.
BOOKLOC-000883,OBJ-000997,Spell Tome: Lightning Rune,spell_tome,dragonborn,Destruction,Skyrim,,The Reach,Understone Keep,"Purchase from Calcelmo in Markarth. Source note: Can be purchased from: Calcelmo, Enthir, Falion, Faralda, Farengar Secret-Fire, Madena, Sybille Stentor, Wuunferth the Unliving, Wylandriah, Talvas Fathryon.","Merchant transaction; price, stock, and barter setup need route validation",Vendor availability/restock timing needs route validation.,unknown,unknown,unknown,"Travel, cold, carry, restock, gold, and spell-learning timing deferred",provisional_objective_representative,SN-000052-spell-tomes-and-learned-spells.md,Source-listed spell tome acquisition; final route source selection pending.
BOOKLOC-000884,OBJ-000997,Spell Tome: Lightning Rune,spell_tome,dragonborn,Destruction,Skyrim,,Winterhold,College of Winterhold,"Purchase from Enthir at the College of Winterhold. Source note: Can be purchased from: Calcelmo, Enthir, Falion, Faralda, Farengar Secret-Fire, Madena, Sybille Stentor, Wuunferth the Unliving, Wylandriah, Talvas Fathryon.","Merchant transaction; price, stock, and barter setup need route validation",Vendor availability/restock timing needs route validation.,unknown,unknown,unknown,"Travel, cold, carry, restock, gold, and spell-learning timing deferred",source_listed_candidate,SN-000052-spell-tomes-and-learned-spells.md,Source-listed spell tome acquisition; final route source selection pending.
BOOKLOC-000885,OBJ-000997,Spell Tome: Lightning Rune,spell_tome,dragonborn,Destruction,Skyrim,,Hjaalmarch,Morthal,"Purchase from Falion in Morthal. Source note: Can be purchased from: Calcelmo, Enthir, Falion, Faralda, Farengar Secret-Fire, Madena, Sybille Stentor, Wuunferth the Unliving, Wylandriah, Talvas Fathryon.","Merchant transaction; price, stock, and barter setup need route validation",Vendor availability/restock timing needs route validation.,unknown,unknown,unknown,"Travel, cold, carry, restock, gold, and spell-learning timing deferred",source_listed_candidate,SN-000052-spell-tomes-and-learned-spells.md,Source-listed spell tome acquisition; final route source selection pending.
BOOKLOC-000886,OBJ-000997,Spell Tome: Lightning Rune,spell_tome,dragonborn,Destruction,Skyrim,,Winterhold,College of Winterhold,"Purchase from Faralda at the College of Winterhold. Source note: Can be purchased from: Calcelmo, Enthir, Falion, Faralda, Farengar Secret-Fire, Madena, Sybille Stentor, Wuunferth the Unliving, Wylandriah, Talvas Fathryon.","Merchant transaction; price, stock, and barter setup need route validation",Vendor availability/restock timing needs route validation.,unknown,unknown,unknown,"Travel, cold, carry, restock, gold, and spell-learning timing deferred",source_listed_candidate,SN-000052-spell-tomes-and-learned-spells.md,Source-listed spell tome acquisition; final route source selection pending.
BOOKLOC-000887,OBJ-000997,Spell Tome: Lightning Rune,spell_tome,dragonborn,Destruction,Skyrim,,Whiterun Hold,Dragonsreach,"Purchase from Farengar Secret-Fire in Whiterun. Source note: Can be purchased from: Calcelmo, Enthir, Falion, Faralda, Farengar Secret-Fire, Madena, Sybille Stentor, Wuunferth the Unliving, Wylandriah, Talvas Fathryon.","Merchant transaction; price, stock, and barter setup need route validation",Vendor availability/restock timing needs route validation.,unknown,unknown,unknown,"Travel, cold, carry, restock, gold, and spell-learning timing deferred",source_listed_candidate,SN-000052-spell-tomes-and-learned-spells.md,Source-listed spell tome acquisition; final route source selection pending.
BOOKLOC-000888,OBJ-000997,Spell Tome: Lightning Rune,spell_tome,dragonborn,Destruction,Skyrim,,The Pale,The White Hall,"Purchase from Madena in Dawnstar. Source note: Can be purchased from: Calcelmo, Enthir, Falion, Faralda, Farengar Secret-Fire, Madena, Sybille Stentor, Wuunferth the Unliving, Wylandriah, Talvas Fathryon.","Merchant transaction; price, stock, and barter setup need route validation",Vendor availability/restock timing needs route validation.,unknown,unknown,unknown,"Travel, cold, carry, restock, gold, and spell-learning timing deferred",source_listed_candidate,SN-000052-spell-tomes-and-learned-spells.md,Source-listed spell tome acquisition; final route source selection pending.
BOOKLOC-000889,OBJ-000997,Spell Tome: Lightning Rune,spell_tome,dragonborn,Destruction,Skyrim,,Haafingar,Blue Palace,"Purchase from Sybille Stentor in Solitude. Source note: Can be purchased from: Calcelmo, Enthir, Falion, Faralda, Farengar Secret-Fire, Madena, Sybille Stentor, Wuunferth the Unliving, Wylandriah, Talvas Fathryon.","Merchant transaction; price, stock, and barter setup need route validation",Vendor availability/restock timing needs route validation.,unknown,unknown,unknown,"Travel, cold, carry, restock, gold, and spell-learning timing deferred",source_listed_candidate,SN-000052-spell-tomes-and-learned-spells.md,Source-listed spell tome acquisition; final route source selection pending.
BOOKLOC-000890,OBJ-000997,Spell Tome: Lightning Rune,spell_tome,dragonborn,Destruction,Skyrim,,Eastmarch,Palace of the Kings,"Purchase from Wuunferth the Unliving in Windhelm. Source note: Can be purchased from: Calcelmo, Enthir, Falion, Faralda, Farengar Secret-Fire, Madena, Sybille Stentor, Wuunferth the Unliving, Wylandriah, Talvas Fathryon.","Merchant transaction; price, stock, and barter setup need route validation",Vendor availability/restock timing needs route validation.,unknown,unknown,unknown,"Travel, cold, carry, restock, gold, and spell-learning timing deferred",source_listed_candidate,SN-000052-spell-tomes-and-learned-spells.md,Source-listed spell tome acquisition; final route source selection pending.
BOOKLOC-000891,OBJ-000997,Spell Tome: Lightning Rune,spell_tome,dragonborn,Destruction,Skyrim,,The Rift,Mistveil Keep,"Purchase from Wylandriah in Riften. Source note: Can be purchased from: Calcelmo, Enthir, Falion, Faralda, Farengar Secret-Fire, Madena, Sybille Stentor, Wuunferth the Unliving, Wylandriah, Talvas Fathryon.","Merchant transaction; price, stock, and barter setup need route validation",Vendor availability/restock timing needs route validation.,unknown,unknown,unknown,"Travel, cold, carry, restock, gold, and spell-learning timing deferred",source_listed_candidate,SN-000052-spell-tomes-and-learned-spells.md,Source-listed spell tome acquisition; final route source selection pending.
BOOKLOC-000892,OBJ-000997,Spell Tome: Lightning Rune,spell_tome,dragonborn,Destruction,Solstheim,,,Tel Mithryn,"Purchase from Talvas Fathryon at Tel Mithryn. Source note: Can be purchased from: Calcelmo, Enthir, Falion, Faralda, Farengar Secret-Fire, Madena, Sybille Stentor, Wuunferth the Unliving, Wylandriah, Talvas Fathryon.","Merchant transaction; price, stock, and barter setup need route validation",Vendor availability/restock timing needs route validation.,unknown,unknown,unknown,"Travel, cold, carry, restock, gold, and spell-learning timing deferred",source_listed_candidate,SN-000052-spell-tomes-and-learned-spells.md,Source-listed spell tome acquisition; final route source selection pending.
BOOKLOC-000893,OBJ-000997,Spell Tome: Lightning Rune,spell_tome,base_game,Destruction,Skyrim,,,Random spell tome loot,Generic apprentice spell tome random loot source from boss chests and safes.,Random/container source; reliability and ownership not route-ready,Character level 11+ for apprentice random spell tome loot; route should prefer deterministic sources unless later validated.,unknown,unknown,unknown,"Travel, cold, carry, restock, gold, and spell-learning timing deferred",source_listed_candidate,SN-000052-spell-tomes-and-learned-spells.md,Generic random loot source from UESP spell tome location rules; not a deterministic route choice.
BOOKLOC-000894,OBJ-000998,Spell Tome: Strangulation,spell_tome,ae_creation,Destruction,Skyrim,,,Hob's Fall Cave,Can be found in Hob's Fall Cave during The Lost Library quest.,,Open the Ancient Tome Chest during the routed Hob's Fall Cave pass; The Lost Library may not appear in the AE journal,none_known,none_known,none_known,Winterhold cold-road travel is handled by the Bards College instrument route; no vendor restock/gold requirement for this spell,provisional_objective_representative,SN-000052-spell-tomes-and-learned-spells.md | SN-000253-arcane-accessories-parent-closeout.md,Selected final-guide source for this Arcane Accessories spell; duplicate vendor/random sources are not required.
BOOKLOC-000895,OBJ-000998,Spell Tome: Strangulation,spell_tome,ae_creation,Destruction,Skyrim,,The Reach,Understone Keep,"Purchase from Calcelmo in Markarth. Source note: Can be purchased from: Calcelmo, Enthir, Falion, Faralda, Farengar Secret-Fire, Madena, Sybille Stentor, Wuunferth the Unliving, Wylandriah, Talvas Fathryon.","Merchant transaction; price, stock, and barter setup need route validation",Vendor availability/restock timing needs route validation.,unknown,unknown,unknown,"Travel, cold, carry, restock, gold, and spell-learning timing deferred",source_listed_candidate,SN-000052-spell-tomes-and-learned-spells.md,Source-listed spell tome acquisition; final route source selection pending.
BOOKLOC-000896,OBJ-000998,Spell Tome: Strangulation,spell_tome,ae_creation,Destruction,Skyrim,,Winterhold,College of Winterhold,"Purchase from Enthir at the College of Winterhold. Source note: Can be purchased from: Calcelmo, Enthir, Falion, Faralda, Farengar Secret-Fire, Madena, Sybille Stentor, Wuunferth the Unliving, Wylandriah, Talvas Fathryon.","Merchant transaction; price, stock, and barter setup need route validation",Vendor availability/restock timing needs route validation.,unknown,unknown,unknown,"Travel, cold, carry, restock, gold, and spell-learning timing deferred",source_listed_candidate,SN-000052-spell-tomes-and-learned-spells.md,Source-listed spell tome acquisition; final route source selection pending.
BOOKLOC-000897,OBJ-000998,Spell Tome: Strangulation,spell_tome,ae_creation,Destruction,Skyrim,,Hjaalmarch,Morthal,"Purchase from Falion in Morthal. Source note: Can be purchased from: Calcelmo, Enthir, Falion, Faralda, Farengar Secret-Fire, Madena, Sybille Stentor, Wuunferth the Unliving, Wylandriah, Talvas Fathryon.","Merchant transaction; price, stock, and barter setup need route validation",Vendor availability/restock timing needs route validation.,unknown,unknown,unknown,"Travel, cold, carry, restock, gold, and spell-learning timing deferred",source_listed_candidate,SN-000052-spell-tomes-and-learned-spells.md,Source-listed spell tome acquisition; final route source selection pending.
