book_location_id,objective_id,book_title,book_category,source_content,skill_or_school,worldspace,region,hold,location,location_detail,ownership_or_crime_notes,quest_or_state_dependency,cell_entry_lock_risk,missability,bug_risk,survival_mode_relevance,route_candidate_status,citations,notes
BOOKLOC-000236,OBJ-000862,"Mystery of Talara, Part 4",skill_book,base_game,Illusion,Skyrim,,Whiterun Hold,Broken Fang Cave,"Broken Fang Cave (Whiterun Hold), near Arcane Enchanter",,,unknown,unknown,unknown,"Travel, cold, carry, theft, and dungeon endurance implications deferred",source_listed_candidate,SN-000051-skill-books-and-reader.md,Source-listed skill book copy; final route copy selection pending.
BOOKLOC-000237,OBJ-000862,"Mystery of Talara, Part 4",skill_book,base_game,Illusion,Skyrim,,The Reach,Hag's End,"Hag's End (The Reach), in the room where the bridge is activated",,,unknown,unknown,unknown,"Travel, cold, carry, theft, and dungeon endurance implications deferred",source_listed_candidate,SN-000051-skill-books-and-reader.md,Source-listed skill book copy; final route copy selection pending.
BOOKLOC-000238,OBJ-000862,"Mystery of Talara, Part 4",skill_book,base_game,Illusion,Skyrim,,The Reach,Nepos's House,"Nepos's House (Markarth), in northeast bedroom by candelabra",Interior ownership/theft status needs validation,,unknown,unknown,unknown,"Travel, cold, carry, theft, and dungeon endurance implications deferred",source_listed_candidate,SN-000051-skill-books-and-reader.md,Source-listed skill book copy; final route copy selection pending.
BOOKLOC-000239,OBJ-000862,"Mystery of Talara, Part 4",skill_book,base_game,Illusion,Skyrim,,Eastmarch,Stony Creek Cave,Stony Creek Cave (Eastmarch),,,unknown,unknown,unknown,"Travel, cold, carry, theft, and dungeon endurance implications deferred",source_listed_candidate,SN-000051-skill-books-and-reader.md,Source-listed skill book copy; final route copy selection pending.
BOOKLOC-000240,OBJ-000863,The Black Arts On Trial,skill_book,base_game,Illusion,Skyrim,,Falkreath Hold,Falkreath Jail,Falkreath Jail (Falkreath),,,unknown,unknown,unknown,"Travel, cold, carry, theft, and dungeon endurance implications deferred",provisional_objective_representative,SN-000051-skill-books-and-reader.md,Source-listed skill book copy; final route copy selection pending.
BOOKLOC-000241,OBJ-000863,The Black Arts On Trial,skill_book,base_game,Illusion,Skyrim,,Eastmarch,370 ft SSE of Hillgrund's Tomb,370 ft SSE of Hillgrund's Tomb (Eastmarch),,,unknown,unknown,unknown,"Travel, cold, carry, theft, and dungeon endurance implications deferred",source_listed_candidate,SN-000051-skill-books-and-reader.md,Source-listed skill book copy; final route copy selection pending.
BOOKLOC-000242,OBJ-000863,The Black Arts On Trial,skill_book,base_game,Illusion,Skyrim,,,500 ft SE of Morthal,500 ft SE of Morthal,,,unknown,unknown,unknown,"Travel, cold, carry, theft, and dungeon endurance implications deferred",source_listed_candidate,SN-000051-skill-books-and-reader.md,Source-listed skill book copy; final route copy selection pending.
BOOKLOC-000243,OBJ-000863,The Black Arts On Trial,skill_book,base_game,Illusion,Skyrim,,Eastmarch,The White Phial,The White Phial (Windhelm),,,unknown,unknown,unknown,"Travel, cold, carry, theft, and dungeon endurance implications deferred",source_listed_candidate,SN-000051-skill-books-and-reader.md,Source-listed skill book copy; final route copy selection pending.
BOOKLOC-000244,OBJ-000863,The Black Arts On Trial,skill_book,base_game,Illusion,Skyrim,,,Urag gro-Shub,"Urag gro-Shub (College of Winterhold), Hitting the Books quest reward",,Quest/state dependency possible; validate before route placement,unknown,possible,unknown,"Travel, cold, carry, theft, and dungeon endurance implications deferred",source_listed_candidate,SN-000051-skill-books-and-reader.md,Source-listed skill book copy; final route copy selection pending.
BOOKLOC-000245,OBJ-000863,The Black Arts On Trial,skill_book,ae_creation,Illusion,Skyrim,,,Carried by Lushak gra-Ragdam (CC: Staff of Hasedoki),Carried by Lushak gra-Ragdam (CC: Staff of Hasedoki),Carried/body source; loot access needs route validation,Add-on or AE content access required for this copy,unknown,unknown,unknown,"Travel, cold, carry, theft, and dungeon endurance implications deferred",source_listed_candidate,SN-000051-skill-books-and-reader.md,Source-listed skill book copy; final route copy selection pending.
BOOKLOC-000246,OBJ-000864,Ice and Chitin,skill_book,base_game,Light Armor,Skyrim,,The Reach,Guard Tower,"Guard Tower (Markarth), in the northeast corner on a wooden table",,,unknown,unknown,unknown,"Travel, cold, carry, theft, and dungeon endurance implications deferred",provisional_objective_representative,SN-000051-skill-books-and-reader.md,Source-listed skill book copy; final route copy selection pending.
BOOKLOC-000247,OBJ-000864,Ice and Chitin,skill_book,base_game,Light Armor,Skyrim,,,410 ft NNW of Narzulbur,410 ft NNW of Narzulbur,,,unknown,unknown,unknown,"Travel, cold, carry, theft, and dungeon endurance implications deferred",source_listed_candidate,SN-000051-skill-books-and-reader.md,Source-listed skill book copy; final route copy selection pending.
BOOKLOC-000248,OBJ-000864,Ice and Chitin,skill_book,base_game,Light Armor,Skyrim,,The Pale,Shrouded Grove Cave,Shrouded Grove Cave (The Pale),,,unknown,unknown,unknown,"Travel, cold, carry, theft, and dungeon endurance implications deferred",source_listed_candidate,SN-000051-skill-books-and-reader.md,Source-listed skill book copy; final route copy selection pending.
BOOKLOC-000249,OBJ-000864,Ice and Chitin,skill_book,base_game,Light Armor,Skyrim,,Winterhold,Snow Veil Sanctum,"Snow Veil Sanctum (Winterhold), final room",,,unknown,unknown,unknown,"Travel, cold, carry, theft, and dungeon endurance implications deferred",source_listed_candidate,SN-000051-skill-books-and-reader.md,Source-listed skill book copy; final route copy selection pending.
BOOKLOC-000250,OBJ-000864,Ice and Chitin,skill_book,base_game,Light Armor,Skyrim,,,Windhelm,"Windhelm, guard's room under the bridge outside the city, between the gate and the stables",,,unknown,unknown,unknown,"Travel, cold, carry, theft, and dungeon endurance implications deferred",source_listed_candidate,SN-000051-skill-books-and-reader.md,Source-listed skill book copy; final route copy selection pending.
BOOKLOC-000251,OBJ-000865,Jornibret's Last Dance,skill_book,base_game,Light Armor,Skyrim,,The Rift,Autumnwatch Tower,"Autumnwatch Tower (The Rift), top floor of the small tower",,,unknown,unknown,unknown,"Travel, cold, carry, theft, and dungeon endurance implications deferred",provisional_objective_representative,SN-000051-skill-books-and-reader.md,Source-listed skill book copy; final route copy selection pending.
BOOKLOC-000252,OBJ-000865,Jornibret's Last Dance,skill_book,base_game,Light Armor,Skyrim,,Falkreath Hold,Fort Neugrad,"Fort Neugrad (Falkreath Hold), in the library",,,unknown,unknown,unknown,"Travel, cold, carry, theft, and dungeon endurance implications deferred",source_listed_candidate,SN-000051-skill-books-and-reader.md,Source-listed skill book copy; final route copy selection pending.
BOOKLOC-000253,OBJ-000865,Jornibret's Last Dance,skill_book,base_game,Light Armor,Skyrim,,The Rift,190 ft SE of Honeystrand Cave,190 ft SE of Honeystrand Cave (The Rift),,,unknown,unknown,unknown,"Travel, cold, carry, theft, and dungeon endurance implications deferred",source_listed_candidate,SN-000051-skill-books-and-reader.md,Source-listed skill book copy; final route copy selection pending.
BOOKLOC-000254,OBJ-000865,Jornibret's Last Dance,skill_book,base_game,Light Armor,Skyrim,,The Pale,Korvanjund Temple,Korvanjund Temple (The Pale),,,unknown,unknown,unknown,"Travel, cold, carry, theft, and dungeon endurance implications deferred",source_listed_candidate,SN-000051-skill-books-and-reader.md,Source-listed skill book copy; final route copy selection pending.
BOOKLOC-000255,OBJ-000865,Jornibret's Last Dance,skill_book,base_game,Light Armor,Skyrim,,The Reach,Soljund's Sinkhole,Soljund's Sinkhole (The Reach),,,unknown,unknown,unknown,"Travel, cold, carry, theft, and dungeon endurance implications deferred",source_listed_candidate,SN-000051-skill-books-and-reader.md,Source-listed skill book copy; final route copy selection pending.
BOOKLOC-000256,OBJ-000866,Rislav The Righteous,skill_book,base_game,Light Armor,Skyrim,,Eastmarch,160 ft W of Abandoned Prison,"160 ft W of Abandoned Prison (Eastmarch), in the debris surrounding a cabin crushed by a fallen tree",,,unknown,unknown,unknown,"Travel, cold, carry, theft, and dungeon endurance implications deferred",provisional_objective_representative,SN-000051-skill-books-and-reader.md,Source-listed skill book copy; final route copy selection pending.
BOOKLOC-000257,OBJ-000866,Rislav The Righteous,skill_book,base_game,Light Armor,Skyrim,,Winterhold,420 ft S of Bleakcoast Cave,420 ft S of Bleakcoast Cave (Winterhold),,,unknown,unknown,unknown,"Travel, cold, carry, theft, and dungeon endurance implications deferred",source_listed_candidate,SN-000051-skill-books-and-reader.md,Source-listed skill book copy; final route copy selection pending.
BOOKLOC-000258,OBJ-000866,Rislav The Righteous,skill_book,base_game,Light Armor,Skyrim,,Falkreath Hold,Cracked Tusk Vaults,Cracked Tusk Vaults (Falkreath Hold),,,unknown,unknown,unknown,"Travel, cold, carry, theft, and dungeon endurance implications deferred",source_listed_candidate,SN-000051-skill-books-and-reader.md,Source-listed skill book copy; final route copy selection pending.
BOOKLOC-000259,OBJ-000866,Rislav The Righteous,skill_book,base_game,Light Armor,Skyrim,,Whiterun Hold,Fort Greymoor,"Fort Greymoor (Whiterun Hold), second-floor training room",,,unknown,unknown,unknown,"Travel, cold, carry, theft, and dungeon endurance implications deferred",source_listed_candidate,SN-000051-skill-books-and-reader.md,Source-listed skill book copy; final route copy selection pending.
BOOKLOC-000260,OBJ-000866,Rislav The Righteous,skill_book,base_game,Light Armor,Skyrim,,,Riverside Shack,Riverside Shack,,,unknown,unknown,unknown,"Travel, cold, carry, theft, and dungeon endurance implications deferred",source_listed_candidate,SN-000051-skill-books-and-reader.md,Source-listed skill book copy; final route copy selection pending.
BOOKLOC-000261,OBJ-000867,The Rear Guard,skill_book,base_game,Light Armor,Skyrim,,Haafingar,Castle Dour,"Castle Dour (Solitude), downstairs",,,unknown,unknown,unknown,"Travel, cold, carry, theft, and dungeon endurance implications deferred",provisional_objective_representative,SN-000051-skill-books-and-reader.md,Source-listed skill book copy; final route copy selection pending.
BOOKLOC-000262,OBJ-000867,The Rear Guard,skill_book,base_game,Light Armor,Skyrim,,Winterhold,Driftshade Cellar,"Driftshade Cellar (Winterhold), in the room before the ice tunnel",,,unknown,unknown,unknown,"Travel, cold, carry, theft, and dungeon endurance implications deferred",source_listed_candidate,SN-000051-skill-books-and-reader.md,Source-listed skill book copy; final route copy selection pending.
BOOKLOC-000263,OBJ-000867,The Rear Guard,skill_book,base_game,Light Armor,Skyrim,,The Reach,Druadach Redoubt Cave,"Druadach Redoubt Cave (The Reach), near the fire pit",,,unknown,unknown,unknown,"Travel, cold, carry, theft, and dungeon endurance implications deferred",source_listed_candidate,SN-000051-skill-books-and-reader.md,Source-listed skill book copy; final route copy selection pending.
BOOKLOC-000264,OBJ-000867,The Rear Guard,skill_book,base_game,Light Armor,Skyrim,,The Rift,240 ft WSW of Largashbur,240 ft WSW of Largashbur (The Rift),,,unknown,unknown,unknown,"Travel, cold, carry, theft, and dungeon endurance implications deferred",source_listed_candidate,SN-000051-skill-books-and-reader.md,Source-listed skill book copy; final route copy selection pending.
BOOKLOC-000265,OBJ-000867,The Rear Guard,skill_book,base_game,Light Armor,Skyrim,,,480 ft SE of Shadowgreen Cavern,480 ft SE of Shadowgreen Cavern,,,unknown,unknown,unknown,"Travel, cold, carry, theft, and dungeon endurance implications deferred",source_listed_candidate,SN-000051-skill-books-and-reader.md,Source-listed skill book copy; final route copy selection pending.
BOOKLOC-000266,OBJ-000867,The Rear Guard,skill_book,dragonborn,Light Armor,Skyrim,,,Apocrypha,"Apocrypha (Dragonborn), Untold Legends, Chapter IV",,Add-on or AE content access required for this copy,unknown,unknown,unknown,"Travel, cold, carry, theft, and dungeon endurance implications deferred",source_listed_candidate,SN-000051-skill-books-and-reader.md,Source-listed skill book copy; final route copy selection pending.
BOOKLOC-000267,OBJ-000868,The Refugees,skill_book,base_game,Light Armor,Skyrim,,,Blind Cliff Cave,"Blind Cliff Cave, in the collapsed tower",,,unknown,unknown,unknown,"Travel, cold, carry, theft, and dungeon endurance implications deferred",provisional_objective_representative,SN-000051-skill-books-and-reader.md,Source-listed skill book copy; final route copy selection pending.
BOOKLOC-000268,OBJ-000868,The Refugees,skill_book,base_game,Light Armor,Skyrim,,,West of Helgen and south of The Guardian Stones,"West of Helgen and south of The Guardian Stones, at an unmarked bandit camp",,,unknown,unknown,unknown,"Travel, cold, carry, theft, and dungeon endurance implications deferred",source_listed_candidate,SN-000051-skill-books-and-reader.md,Source-listed skill book copy; final route copy selection pending.
BOOKLOC-000269,OBJ-000868,The Refugees,skill_book,base_game,Light Armor,Skyrim,,Haafingar,Solitude Blacksmith,"Solitude Blacksmith (Solitude), in the upstairs bedroom on a wall shelf above some candles",Interior ownership/theft status needs validation,,unknown,unknown,unknown,"Travel, cold, carry, theft, and dungeon endurance implications deferred",source_listed_candidate,SN-000051-skill-books-and-reader.md,Source-listed skill book copy; final route copy selection pending.
BOOKLOC-000270,OBJ-000868,The Refugees,skill_book,base_game,Light Armor,Skyrim,,Haafingar,Wolfskull Ruins,"Wolfskull Ruins (Haafingar), on the ritual altar atop the highest tower",,,unknown,unknown,unknown,"Travel, cold, carry, theft, and dungeon endurance implications deferred",source_listed_candidate,SN-000051-skill-books-and-reader.md,Source-listed skill book copy; final route copy selection pending.
BOOKLOC-000271,OBJ-000868,The Refugees,skill_book,base_game,Light Armor,Skyrim,,,Between South Cold Rock Pass and Drelas' Cottage,"Between South Cold Rock Pass and Drelas' Cottage, on the body of a dead hunter (respawn infinitely)",Carried/body source; loot access needs route validation,,unknown,unknown,unknown,"Travel, cold, carry, theft, and dungeon endurance implications deferred",source_listed_candidate,SN-000051-skill-books-and-reader.md,Source-listed skill book copy; final route copy selection pending.
BOOKLOC-000272,OBJ-000869,Advances in Lockpicking,skill_book,base_game,Lockpicking,Skyrim,,The Rift,390 ft ENE of Angarvunde,"390 ft ENE of Angarvunde (The Rift), next to a dead Redguard",,,unknown,unknown,unknown,"Travel, cold, carry, theft, and dungeon endurance implications deferred",provisional_objective_representative,SN-000051-skill-books-and-reader.md,Source-listed skill book copy; final route copy selection pending.
BOOKLOC-000273,OBJ-000869,Advances in Lockpicking,skill_book,base_game,Lockpicking,Skyrim,,,Bannermist Tower,"Bannermist Tower, on a table just below the top",,,unknown,unknown,unknown,"Travel, cold, carry, theft, and dungeon endurance implications deferred",source_listed_candidate,SN-000051-skill-books-and-reader.md,Source-listed skill book copy; final route copy selection pending.
BOOKLOC-000274,OBJ-000869,Advances in Lockpicking,skill_book,base_game,Lockpicking,Skyrim,,Hjaalmarch,Chillwind Depths,"Chillwind Depths (Hjaalmarch), over a table in the innermost room",,,unknown,unknown,unknown,"Travel, cold, carry, theft, and dungeon endurance implications deferred",source_listed_candidate,SN-000051-skill-books-and-reader.md,Source-listed skill book copy; final route copy selection pending.
BOOKLOC-000275,OBJ-000869,Advances in Lockpicking,skill_book,base_game,Lockpicking,Skyrim,,The Rift,The Ragged Flagon - Cistern,"The Ragged Flagon - Cistern (Riften), on a barrel in the training room",,,unknown,unknown,unknown,"Travel, cold, carry, theft, and dungeon endurance implications deferred",source_listed_candidate,SN-000051-skill-books-and-reader.md,Source-listed skill book copy; final route copy selection pending.
BOOKLOC-000276,OBJ-000869,Advances in Lockpicking,skill_book,base_game,Lockpicking,Skyrim,,The Rift,Sewer,"Sewer (Riften), on a barrel behind a grille",,,unknown,unknown,unknown,"Travel, cold, carry, theft, and dungeon endurance implications deferred",source_listed_candidate,SN-000051-skill-books-and-reader.md,Source-listed skill book copy; final route copy selection pending.
BOOKLOC-000277,OBJ-000869,Advances in Lockpicking,skill_book,dragonborn,Lockpicking,Skyrim,,,Apocrypha,"Apocrypha (Dragonborn), Untold Legends, Chapter IV",,Add-on or AE content access required for this copy,unknown,unknown,unknown,"Travel, cold, carry, theft, and dungeon endurance implications deferred",source_listed_candidate,SN-000051-skill-books-and-reader.md,Source-listed skill book copy; final route copy selection pending.
BOOKLOC-000278,OBJ-000870,Proper Lock Design,skill_book,base_game,Lockpicking,Skyrim,,The Reach,Cidhna Mine,"Cidhna Mine (Markarth), next to the Evidence Chest",,,unknown,unknown,unknown,"Travel, cold, carry, theft, and dungeon endurance implications deferred",provisional_objective_representative,SN-000051-skill-books-and-reader.md,Source-listed skill book copy; final route copy selection pending.
BOOKLOC-000279,OBJ-000870,Proper Lock Design,skill_book,base_game,Lockpicking,Skyrim,,,Faldar's Tooth on a table at the top of one of the outer towers,Faldar's Tooth on a table at the top of one of the outer towers,,,unknown,unknown,unknown,"Travel, cold, carry, theft, and dungeon endurance implications deferred",source_listed_candidate,SN-000051-skill-books-and-reader.md,Source-listed skill book copy; final route copy selection pending.
BOOKLOC-000280,OBJ-000870,Proper Lock Design,skill_book,base_game,Lockpicking,Skyrim,,The Rift,West of the gate at the top of Darklight Tower,West of the gate at the top of Darklight Tower (The Rift),,,unknown,unknown,unknown,"Travel, cold, carry, theft, and dungeon endurance implications deferred",source_listed_candidate,SN-000051-skill-books-and-reader.md,Source-listed skill book copy; final route copy selection pending.
BOOKLOC-000281,OBJ-000870,Proper Lock Design,skill_book,base_game,Lockpicking,Skyrim,,Falkreath Hold,Twilight Sepulcher,Twilight Sepulcher (Falkreath Hold),,,unknown,unknown,unknown,"Travel, cold, carry, theft, and dungeon endurance implications deferred",source_listed_candidate,SN-000051-skill-books-and-reader.md,Source-listed skill book copy; final route copy selection pending.
BOOKLOC-000282,OBJ-000870,Proper Lock Design,skill_book,base_game,Lockpicking,Skyrim,,,In a destroyed tower,"In a destroyed tower, southeast of Steepfall Burrow, carried by a dead Stormcloak Soldier next to two dead deers (respawn infinitely)",Carried/body source; loot access needs route validation,,unknown,unknown,unknown,"Travel, cold, carry, theft, and dungeon endurance implications deferred",source_listed_candidate,SN-000051-skill-books-and-reader.md,Source-listed skill book copy; final route copy selection pending.
BOOKLOC-000283,OBJ-000871,Surfeit of Thieves,skill_book,base_game,Lockpicking,Skyrim,,The Rift,Mistveil Keep Jarl's Chambers,Mistveil Keep Jarl's Chambers (Riften),Interior ownership/theft status needs validation,,unknown,unknown,unknown,"Travel, cold, carry, theft, and dungeon endurance implications deferred",provisional_objective_representative,SN-000051-skill-books-and-reader.md,Source-listed skill book copy; final route copy selection pending.
BOOKLOC-000284,OBJ-000871,Surfeit of Thieves,skill_book,base_game,Lockpicking,Skyrim,,,Pelagius Wing (Blue Palace,"Pelagius Wing (Blue Palace, Haafingar), in the cellar room",Interior ownership/theft status needs validation,,unknown,unknown,unknown,"Travel, cold, carry, theft, and dungeon endurance implications deferred",source_listed_candidate,SN-000051-skill-books-and-reader.md,Source-listed skill book copy; final route copy selection pending.
BOOKLOC-000285,OBJ-000871,Surfeit of Thieves,skill_book,base_game,Lockpicking,Skyrim,,Haafingar,Potema's Catacombs,"Potema's Catacombs (Haafingar), only while on the quest The Wolf Queen Awakened",,Quest/state dependency possible; validate before route placement,unknown,possible,unknown,"Travel, cold, carry, theft, and dungeon endurance implications deferred",source_listed_candidate,SN-000051-skill-books-and-reader.md,Source-listed skill book copy; final route copy selection pending.
BOOKLOC-000286,OBJ-000871,Surfeit of Thieves,skill_book,base_game,Lockpicking,Skyrim,,Haafingar,Volskygge,"Volskygge (Haafingar), just right of the stone door",,,unknown,unknown,unknown,"Travel, cold, carry, theft, and dungeon endurance implications deferred",source_listed_candidate,SN-000051-skill-books-and-reader.md,Source-listed skill book copy; final route copy selection pending.
BOOKLOC-000287,OBJ-000871,Surfeit of Thieves,skill_book,base_game,Lockpicking,Skyrim,,,Wreck of the Winter War,"Wreck of the Winter War, second level",,,unknown,unknown,unknown,"Travel, cold, carry, theft, and dungeon endurance implications deferred",source_listed_candidate,SN-000051-skill-books-and-reader.md,Source-listed skill book copy; final route copy selection pending.
BOOKLOC-000288,OBJ-000872,The Locked Room,skill_book,base_game,Lockpicking,Skyrim,,Winterhold,Alftand Animonculory,"Alftand Animonculory (Winterhold), in the treasure room",,,unknown,unknown,unknown,"Travel, cold, carry, theft, and dungeon endurance implications deferred",provisional_objective_representative,SN-000051-skill-books-and-reader.md,Source-listed skill book copy; final route copy selection pending.
BOOKLOC-000289,OBJ-000872,The Locked Room,skill_book,base_game,Lockpicking,Skyrim,,,Southeast of The Apprentice Stone,"Southeast of The Apprentice Stone, near a chest in half-flooded building",,,unknown,unknown,unknown,"Travel, cold, carry, theft, and dungeon endurance implications deferred",source_listed_candidate,SN-000051-skill-books-and-reader.md,Source-listed skill book copy; final route copy selection pending.
BOOKLOC-000290,OBJ-000872,The Locked Room,skill_book,base_game,Lockpicking,Skyrim,,Eastmarch,Cronvangr Cave,Cronvangr Cave (Eastmarch),,,unknown,unknown,unknown,"Travel, cold, carry, theft, and dungeon endurance implications deferred",source_listed_candidate,SN-000051-skill-books-and-reader.md,Source-listed skill book copy; final route copy selection pending.
BOOKLOC-000291,OBJ-000872,The Locked Room,skill_book,base_game,Lockpicking,Skyrim,,Hjaalmarch,Highmoon Hall,"Highmoon Hall (Morthal), on a bookshelf in the room upstairs (right-hand side)",,,unknown,unknown,unknown,"Travel, cold, carry, theft, and dungeon endurance implications deferred",source_listed_candidate,SN-000051-skill-books-and-reader.md,Source-listed skill book copy; final route copy selection pending.
BOOKLOC-000292,OBJ-000872,The Locked Room,skill_book,base_game,Lockpicking,Skyrim,,,Honeystrand Cave,"Honeystrand Cave, carried by a bandit corpse guarded by bears (respawn infinitely)",Carried/body source; loot access needs route validation,,unknown,unknown,unknown,"Travel, cold, carry, theft, and dungeon endurance implications deferred",source_listed_candidate,SN-000051-skill-books-and-reader.md,Source-listed skill book copy; final route copy selection pending.
BOOKLOC-000293,OBJ-000873,"The Wolf Queen, v1",skill_book,base_game,Lockpicking,Skyrim,,Whiterun Hold,Broken Fang Cave,Broken Fang Cave (Whiterun Hold),,,unknown,unknown,unknown,"Travel, cold, carry, theft, and dungeon endurance implications deferred",provisional_objective_representative,SN-000051-skill-books-and-reader.md,Source-listed skill book copy; final route copy selection pending.
BOOKLOC-000294,OBJ-000873,"The Wolf Queen, v1",skill_book,base_game,Lockpicking,Skyrim,,Eastmarch,Cragslane Cavern,"Cragslane Cavern (Eastmarch), behind the bar",,,unknown,unknown,unknown,"Travel, cold, carry, theft, and dungeon endurance implications deferred",source_listed_candidate,SN-000051-skill-books-and-reader.md,Source-listed skill book copy; final route copy selection pending.
BOOKLOC-000295,OBJ-000873,"The Wolf Queen, v1",skill_book,base_game,Lockpicking,Skyrim,,The Pale,Dawnstar Jail,"Dawnstar Jail (Dawnstar), inside the jail cell",,,unknown,unknown,unknown,"Travel, cold, carry, theft, and dungeon endurance implications deferred",source_listed_candidate,SN-000051-skill-books-and-reader.md,Source-listed skill book copy; final route copy selection pending.
BOOKLOC-000296,OBJ-000873,"The Wolf Queen, v1",skill_book,base_game,Lockpicking,Skyrim,,The Pale,Duskglow Crevice,Duskglow Crevice (The Pale),,,unknown,unknown,unknown,"Travel, cold, carry, theft, and dungeon endurance implications deferred",source_listed_candidate,SN-000051-skill-books-and-reader.md,Source-listed skill book copy; final route copy selection pending.
BOOKLOC-000297,OBJ-000873,"The Wolf Queen, v1",skill_book,base_game,Lockpicking,Skyrim,,,South of Snow Veil Sanctum,"South of Snow Veil Sanctum, west of Yngol Barrow",,,unknown,unknown,unknown,"Travel, cold, carry, theft, and dungeon endurance implications deferred",source_listed_candidate,SN-000051-skill-books-and-reader.md,Source-listed skill book copy; final route copy selection pending.
BOOKLOC-000298,OBJ-000874,"2920, Morning Star, v1",skill_book,base_game,One-handed,Skyrim,,,Driftshade Refuge,"Driftshade Refuge, on a table in the final room with the barred door",,,unknown,unknown,unknown,"Travel, cold, carry, theft, and dungeon endurance implications deferred",provisional_objective_representative,SN-000051-skill-books-and-reader.md,Source-listed skill book copy; final route copy selection pending.
BOOKLOC-000299,OBJ-000874,"2920, Morning Star, v1",skill_book,base_game,One-handed,Skyrim,,,Morthal,"Morthal, Jorgen and Lami's House, in a bucket on top of the barrel to the left of the bed",Interior ownership/theft status needs validation,,unknown,unknown,unknown,"Travel, cold, carry, theft, and dungeon endurance implications deferred",source_listed_candidate,SN-000051-skill-books-and-reader.md,Source-listed skill book copy; final route copy selection pending.
BOOKLOC-000300,OBJ-000874,"2920, Morning Star, v1",skill_book,base_game,One-handed,Skyrim,,,Lost Echo Cave,"Lost Echo Cave, on the altar before hidden door puzzle",,,unknown,unknown,unknown,"Travel, cold, carry, theft, and dungeon endurance implications deferred",source_listed_candidate,SN-000051-skill-books-and-reader.md,Source-listed skill book copy; final route copy selection pending.
BOOKLOC-000301,OBJ-000874,"2920, Morning Star, v1",skill_book,base_game,One-handed,Skyrim,,,Northwatch Keep,"Northwatch Keep, behind the bar counter in a small dining room",,,unknown,unknown,unknown,"Travel, cold, carry, theft, and dungeon endurance implications deferred",source_listed_candidate,SN-000051-skill-books-and-reader.md,Source-listed skill book copy; final route copy selection pending.
BOOKLOC-000302,OBJ-000874,"2920, Morning Star, v1",skill_book,base_game,One-handed,Skyrim,,,Sabre Cat den between Broken Tower Redoubt and Robber's Gorge,"Sabre Cat den between Broken Tower Redoubt and Robber's Gorge, carried by a dead hunter (respawn infinitely)",Carried/body source; loot access needs route validation,,unknown,unknown,unknown,"Travel, cold, carry, theft, and dungeon endurance implications deferred",source_listed_candidate,SN-000051-skill-books-and-reader.md,Source-listed skill book copy; final route copy selection pending.
BOOKLOC-000303,OBJ-000874,"2920, Morning Star, v1",skill_book,dawnguard,One-handed,Skyrim,,,Fort Dawnguard,"Fort Dawnguard (Dawnguard), to the right, to the right again, upstairs to the top of the tower, next to a bedroll on the floor",,Add-on or AE content access required for this copy,unknown,unknown,unknown,"Travel, cold, carry, theft, and dungeon endurance implications deferred",source_listed_candidate,SN-000051-skill-books-and-reader.md,Source-listed skill book copy; final route copy selection pending.
BOOKLOC-000304,OBJ-000875,Fire and Darkness,skill_book,base_game,One-handed,Skyrim,,,Dawnstar Sanctuary,"Dawnstar Sanctuary, basement",,,unknown,unknown,unknown,"Travel, cold, carry, theft, and dungeon endurance implications deferred",provisional_objective_representative,SN-000051-skill-books-and-reader.md,Source-listed skill book copy; final route copy selection pending.
BOOKLOC-000305,OBJ-000875,Fire and Darkness,skill_book,base_game,One-handed,Skyrim,,Hjaalmarch,Folgunthur,"Folgunthur (Hjaalmarch), lower level",,,unknown,unknown,unknown,"Travel, cold, carry, theft, and dungeon endurance implications deferred",source_listed_candidate,SN-000051-skill-books-and-reader.md,Source-listed skill book copy; final route copy selection pending.
BOOKLOC-000306,OBJ-000875,Fire and Darkness,skill_book,base_game,One-handed,Skyrim,,Falkreath Hold,480 ft ENE of Moss Mother Cavern,480 ft ENE of Moss Mother Cavern (Falkreath Hold),,,unknown,unknown,unknown,"Travel, cold, carry, theft, and dungeon endurance implications deferred",source_listed_candidate,SN-000051-skill-books-and-reader.md,Source-listed skill book copy; final route copy selection pending.
BOOKLOC-000307,OBJ-000875,Fire and Darkness,skill_book,base_game,One-handed,Skyrim,,The Rift,The Ratway Warrens,"The Ratway Warrens (Riften), in Esbern's room",,,unknown,unknown,unknown,"Travel, cold, carry, theft, and dungeon endurance implications deferred",source_listed_candidate,SN-000051-skill-books-and-reader.md,Source-listed skill book copy; final route copy selection pending.
BOOKLOC-000308,OBJ-000875,Fire and Darkness,skill_book,base_game,One-handed,Skyrim,,Winterhold,320 ft SW of Wreck of The Pride of Tel Vos,320 ft SW of Wreck of The Pride of Tel Vos (Winterhold),,,unknown,unknown,unknown,"Travel, cold, carry, theft, and dungeon endurance implications deferred",source_listed_candidate,SN-000051-skill-books-and-reader.md,Source-listed skill book copy; final route copy selection pending.
BOOKLOC-000309,OBJ-000875,Fire and Darkness,skill_book,dragonborn,One-handed,Skyrim,,,Apocrypha,"Apocrypha (Dragonborn), Epistolary Acumen, Chapter III",,Add-on or AE content access required for this copy,unknown,unknown,unknown,"Travel, cold, carry, theft, and dungeon endurance implications deferred",source_listed_candidate,SN-000051-skill-books-and-reader.md,Source-listed skill book copy; final route copy selection pending.
