location_record_id,objective_id,location_name,location_category,source_content,worldspace,region,hold,source_page,source_id,uesp_categories,discoverable_status,clearable_status,delver_count_status,quest_or_state_dependency,cell_entry_lock_risk,missability,bug_risk,survival_mode_relevance,route_status,citations,notes
LOC-000241,OBJ-002198,Ysgramor's Tomb,clearable_location,base_game,Skyrim,,Winterhold,https://en.uesp.net/wiki/Skyrim:Ysgramor's_Tomb,SRC-000264,Skyrim-Places | Skyrim-Places-Clearable | Skyrim-Places-Discoverable | Skyrim-Places-Draugr Crypts | Skyrim-Places-Gold Veins | Skyrim-Places-Iron Veins | Skyrim-Places-Nordic Ruins | Skyrim-Places-Safe | Skyrim-Places-Winterhold (region) | Skyrim-Places-Word Walls,source_lists_discoverable,source_lists_clearable,needs_validation,Exact boss or quest clear trigger pending per-location page validation.,unknown,unknown,unknown,Regional route clustering and shelter/rest/carry implications deferred to TB-019.,source_listed_candidate,SN-000077-clearable-location-inventory.md,"Source-listed clearable location from UESP category; per-location clear trigger, trophy behavior, bug handling, Survival Mode timing, and checklist mapping pending downstream validation."
LOC-000242,OBJ-002199,Abandoned Lodge,discoverable_non_clearable,base_game,Solstheim,Solstheim,,https://en.uesp.net/wiki/Skyrim:Abandoned_Lodge,SRC-000265,Skyrim-Places | Skyrim-Places-Discoverable | Skyrim-Places-Grindstones | Skyrim-Places-Safe | Skyrim-Places-Shacks | Skyrim-Places-Solstheim,source_lists_discoverable,source_lists_not_clearable,not_applicable,"Exact access, reveal method, or quest/faction state pending per-location validation.",unknown,unknown,unknown,Regional route clustering and shelter/rest/carry implications deferred to TB-019.,source_listed_candidate,SN-000078-discoverable-non-clearable-location-inventory.md,"Source-listed discoverable non-clearable location from UESP category; route timing, access state, trophy behavior, bug handling, Survival Mode timing, and checklist mapping pending downstream validation."
LOC-000243,OBJ-002200,Abandoned Shack,discoverable_non_clearable,base_game,Skyrim,,Hjaalmarch,https://en.uesp.net/wiki/Skyrim:Abandoned_Shack,SRC-000265,Skyrim-Places | Skyrim-Places-Discoverable | Skyrim-Places-Hjaalmarch | Skyrim-Places-Settlements | Skyrim-Places-Shacks,source_lists_discoverable,source_lists_not_clearable,not_applicable,"Exact access, reveal method, or quest/faction state pending per-location validation.",unknown,unknown,unknown,Regional route clustering and shelter/rest/carry implications deferred to TB-019.,source_listed_candidate,SN-000078-discoverable-non-clearable-location-inventory.md,"Source-listed discoverable non-clearable location from UESP category; route timing, access state, trophy behavior, bug handling, Survival Mode timing, and checklist mapping pending downstream validation."
LOC-000244,OBJ-002201,Alchemist's Shack,discoverable_non_clearable,base_game,Skyrim,,The Rift,https://en.uesp.net/wiki/Skyrim:Alchemist's_Shack,SRC-000265,Skyrim-Places | Skyrim-Places-Alchemy Labs | Skyrim-Places-Discoverable | Skyrim-Places-Shacks | Skyrim-Places-The Rift,source_lists_discoverable,source_lists_not_clearable,not_applicable,"Exact access, reveal method, or quest/faction state pending per-location validation.",unknown,unknown,unknown,Regional route clustering and shelter/rest/carry implications deferred to TB-019.,source_listed_candidate,SN-000078-discoverable-non-clearable-location-inventory.md,"Source-listed discoverable non-clearable location from UESP category; route timing, access state, trophy behavior, bug handling, Survival Mode timing, and checklist mapping pending downstream validation."
LOC-000245,OBJ-002202,Ancestor Glade,discoverable_non_clearable,dawnguard,Skyrim,,Falkreath Hold,https://en.uesp.net/wiki/Skyrim:Ancestor_Glade,SRC-000265,Skyrim-Dawnguard-Places | Skyrim-Places | Skyrim-Places-Discoverable | Skyrim-Places-Falkreath Hold | Skyrim-Places-Groves,source_lists_discoverable,source_lists_not_clearable,not_applicable,"Exact access, reveal method, or quest/faction state pending per-location validation.",unknown,unknown,unknown,Regional route clustering and shelter/rest/carry implications deferred to TB-019.,source_listed_candidate,SN-000078-discoverable-non-clearable-location-inventory.md,"Source-listed discoverable non-clearable location from UESP category; route timing, access state, trophy behavior, bug handling, Survival Mode timing, and checklist mapping pending downstream validation."
LOC-000246,OBJ-002203,Anga's Mill,discoverable_non_clearable,base_game,Skyrim,,The Pale,https://en.uesp.net/wiki/Skyrim:Anga's_Mill,SRC-000265,Skyrim-Places | Skyrim-Places-Cooking Pots | Skyrim-Places-Discoverable | Skyrim-Places-Grindstones | Skyrim-Places-Iron Veins | Skyrim-Places-Settlements | Skyrim-Places-Stone Quarries | Skyrim-Places-The Pale | Skyrim-Places-Wood Mills,source_lists_discoverable,source_lists_not_clearable,not_applicable,"Exact access, reveal method, or quest/faction state pending per-location validation.",unknown,unknown,unknown,Regional route clustering and shelter/rest/carry implications deferred to TB-019.,source_listed_candidate,SN-000078-discoverable-non-clearable-location-inventory.md,"Source-listed discoverable non-clearable location from UESP category; route timing, access state, trophy behavior, bug handling, Survival Mode timing, and checklist mapping pending downstream validation."
LOC-000247,OBJ-002204,Angi's Camp,discoverable_non_clearable,base_game,Skyrim,,Falkreath Hold,https://en.uesp.net/wiki/Skyrim:Angi's_Camp,SRC-000265,Skyrim-Places | Skyrim-Places-Cooking Pots | Skyrim-Places-Discoverable | Skyrim-Places-Falkreath Hold | Skyrim-Places-Safe | Skyrim-Places-Shacks | Skyrim-Places-Tanning Racks | Skyrim-Places-Workbenches,source_lists_discoverable,source_lists_not_clearable,not_applicable,"Exact access, reveal method, or quest/faction state pending per-location validation.",unknown,unknown,unknown,Regional route clustering and shelter/rest/carry implications deferred to TB-019.,source_listed_candidate,SN-000078-discoverable-non-clearable-location-inventory.md,"Source-listed discoverable non-clearable location from UESP category; route timing, access state, trophy behavior, bug handling, Survival Mode timing, and checklist mapping pending downstream validation."
LOC-000248,OBJ-002205,Anise's Cabin,discoverable_non_clearable,base_game,Skyrim,,Falkreath Hold,https://en.uesp.net/wiki/Skyrim:Anise's_Cabin,SRC-000265,Skyrim-Places | Skyrim-Places-Alchemy Labs | Skyrim-Places-Arcane Enchanters | Skyrim-Places-Discoverable | Skyrim-Places-Falkreath Hold | Skyrim-Places-Safe | Skyrim-Places-Shacks,source_lists_discoverable,source_lists_not_clearable,not_applicable,"Exact access, reveal method, or quest/faction state pending per-location validation.",unknown,unknown,unknown,Regional route clustering and shelter/rest/carry implications deferred to TB-019.,source_listed_candidate,SN-000078-discoverable-non-clearable-location-inventory.md,"Source-listed discoverable non-clearable location from UESP category; route timing, access state, trophy behavior, bug handling, Survival Mode timing, and checklist mapping pending downstream validation."
LOC-000249,OBJ-002206,Ashfall's Tear,discoverable_non_clearable,ae_creation,Solstheim,Solstheim,,https://en.uesp.net/wiki/Skyrim:Ashfall's_Tear,SRC-000265,Skyrim-Creation Club-Places | Skyrim-Places | Skyrim-Places-Alchemy Labs | Skyrim-Places-Arcane Enchanters | Skyrim-Places-Caves | Skyrim-Places-Discoverable | Skyrim-Places-Ebony Veins | Skyrim-Places-Emerald Geodes | Skyrim-Places-Forges | Skyrim-Places-Guild Halls | Skyrim-Places-Heart Stone Deposits | Skyrim-Places-Solstheim,source_lists_discoverable,source_lists_not_clearable,not_applicable,"Exact access, reveal method, or quest/faction state pending per-location validation.",unknown,unknown,unknown,Regional route clustering and shelter/rest/carry implications deferred to TB-019.,source_listed_candidate,SN-000078-discoverable-non-clearable-location-inventory.md,"Source-listed discoverable non-clearable location from UESP category; route timing, access state, trophy behavior, bug handling, Survival Mode timing, and checklist mapping pending downstream validation."
LOC-000250,OBJ-002207,Bard's Leap Summit,discoverable_non_clearable,base_game,Skyrim,,The Reach,https://en.uesp.net/wiki/Skyrim:Bard's_Leap_Summit,SRC-000265,Skyrim-Places | Skyrim-Places-Discoverable | Skyrim-Places-Hagraven Nests | Skyrim-Places-Landmarks | Skyrim-Places-The Reach,source_lists_discoverable,source_lists_not_clearable,not_applicable,"Exact access, reveal method, or quest/faction state pending per-location validation.",unknown,unknown,unknown,Regional route clustering and shelter/rest/carry implications deferred to TB-019.,source_listed_candidate,SN-000078-discoverable-non-clearable-location-inventory.md,"Source-listed discoverable non-clearable location from UESP category; route timing, access state, trophy behavior, bug handling, Survival Mode timing, and checklist mapping pending downstream validation."
LOC-000251,OBJ-002208,Battle-Born Farm,discoverable_non_clearable,base_game,Skyrim,,Whiterun Hold,https://en.uesp.net/wiki/Skyrim:Battle-Born_Farm,SRC-000265,Skyrim-Places | Skyrim-Places-Cooking Pots | Skyrim-Places-Discoverable | Skyrim-Places-Grindstones | Skyrim-Places-Stone Quarries | Skyrim-Places-Tanning Racks | Skyrim-Places-Wheat Mills | Skyrim-Places-Whiterun Hold,source_lists_discoverable,source_lists_not_clearable,not_applicable,"Exact access, reveal method, or quest/faction state pending per-location validation.",unknown,unknown,unknown,Regional route clustering and shelter/rest/carry implications deferred to TB-019.,source_listed_candidate,SN-000078-discoverable-non-clearable-location-inventory.md,"Source-listed discoverable non-clearable location from UESP category; route timing, access state, trophy behavior, bug handling, Survival Mode timing, and checklist mapping pending downstream validation."
LOC-000252,OBJ-002209,Black-Briar Lodge,discoverable_non_clearable,base_game,Skyrim,,The Rift,https://en.uesp.net/wiki/Skyrim:Black-Briar_Lodge,SRC-000265,Skyrim-Places | Skyrim-Places-Discoverable | Skyrim-Places-Settlements | Skyrim-Places-Stone Quarries | Skyrim-Places-The Rift,source_lists_discoverable,source_lists_not_clearable,not_applicable,"Exact access, reveal method, or quest/faction state pending per-location validation.",unknown,unknown,unknown,Regional route clustering and shelter/rest/carry implications deferred to TB-019.,source_listed_candidate,SN-000078-discoverable-non-clearable-location-inventory.md,"Source-listed discoverable non-clearable location from UESP category; route timing, access state, trophy behavior, bug handling, Survival Mode timing, and checklist mapping pending downstream validation."
LOC-000253,OBJ-002210,Blackbone Isle,discoverable_non_clearable,ae_creation,Skyrim,,Haafingar,https://en.uesp.net/wiki/Skyrim:Blackbone_Isle,SRC-000265,Skyrim-Creation Club-Places | Skyrim-Places | Skyrim-Places-Amethyst Geodes | Skyrim-Places-Discoverable | Skyrim-Places-Haafingar | Skyrim-Places-Moonstone Veins | Skyrim-Places-Worldspaces,source_lists_discoverable,source_lists_not_clearable,not_applicable,"Exact access, reveal method, or quest/faction state pending per-location validation.",unknown,unknown,unknown,Regional route clustering and shelter/rest/carry implications deferred to TB-019.,source_listed_candidate,SN-000078-discoverable-non-clearable-location-inventory.md,"Source-listed discoverable non-clearable location from UESP category; route timing, access state, trophy behavior, bug handling, Survival Mode timing, and checklist mapping pending downstream validation."
LOC-000254,OBJ-002211,Bloodchill Cavern,discoverable_non_clearable,ae_creation,Skyrim,,,https://en.uesp.net/wiki/Skyrim:Bloodchill_Cavern,SRC-000265,Skyrim-Creation Club-Places,source_lists_discoverable,source_lists_not_clearable,not_applicable,"Exact access, reveal method, or quest/faction state pending per-location validation.",unknown,unknown,unknown,Regional route clustering and shelter/rest/carry implications deferred to TB-019.,source_listed_candidate,SN-000078-discoverable-non-clearable-location-inventory.md,"Source-listed discoverable non-clearable location from UESP category; route timing, access state, trophy behavior, bug handling, Survival Mode timing, and checklist mapping pending downstream validation."
LOC-000255,OBJ-002212,Blue Palace,discoverable_non_clearable,base_game,Skyrim,,,https://en.uesp.net/wiki/Skyrim:Blue_Palace,SRC-000265,Skyrim-Places | Skyrim-Places-Arcane Enchanters | Skyrim-Places-Castles | Skyrim-Places-Discoverable | Skyrim-Places-Solitude,source_lists_discoverable,source_lists_not_clearable,not_applicable,"Exact access, reveal method, or quest/faction state pending per-location validation.",unknown,unknown,unknown,Regional route clustering and shelter/rest/carry implications deferred to TB-019.,source_listed_candidate,SN-000078-discoverable-non-clearable-location-inventory.md,"Source-listed discoverable non-clearable location from UESP category; route timing, access state, trophy behavior, bug handling, Survival Mode timing, and checklist mapping pending downstream validation."
LOC-000256,OBJ-002213,Brandy-Mug Farm,discoverable_non_clearable,base_game,Skyrim,,Eastmarch,https://en.uesp.net/wiki/Skyrim:Brandy-Mug_Farm,SRC-000265,Skyrim-Places | Skyrim-Places-Cooking Pots | Skyrim-Places-Discoverable | Skyrim-Places-Eastmarch | Skyrim-Places-Farms | Skyrim-Places-Grindstones,source_lists_discoverable,source_lists_not_clearable,not_applicable,"Exact access, reveal method, or quest/faction state pending per-location validation.",unknown,unknown,unknown,Regional route clustering and shelter/rest/carry implications deferred to TB-019.,source_listed_candidate,SN-000078-discoverable-non-clearable-location-inventory.md,"Source-listed discoverable non-clearable location from UESP category; route timing, access state, trophy behavior, bug handling, Survival Mode timing, and checklist mapping pending downstream validation."
LOC-000257,OBJ-002214,Brinewater Grotto,discoverable_non_clearable,base_game,Skyrim,,Haafingar,https://en.uesp.net/wiki/Skyrim:Brinewater_Grotto,SRC-000265,Skyrim-Places | Skyrim-Places-Caves | Skyrim-Places-Discoverable | Skyrim-Places-Haafingar,source_lists_discoverable,source_lists_not_clearable,not_applicable,"Exact access, reveal method, or quest/faction state pending per-location validation.",unknown,unknown,unknown,Regional route clustering and shelter/rest/carry implications deferred to TB-019.,source_listed_candidate,SN-000078-discoverable-non-clearable-location-inventory.md,"Source-listed discoverable non-clearable location from UESP category; route timing, access state, trophy behavior, bug handling, Survival Mode timing, and checklist mapping pending downstream validation."
LOC-000258,OBJ-002215,Bujold's Retreat,discoverable_non_clearable,base_game,Solstheim,Solstheim,,https://en.uesp.net/wiki/Skyrim:Bujold's_Retreat,SRC-000265,Skyrim-Places | Skyrim-Places-Camps | Skyrim-Places-Corundum Veins | Skyrim-Places-Discoverable | Skyrim-Places-Fishing Supplies | Skyrim-Places-Safe | Skyrim-Places-Solstheim | Skyrim-Places-Tanning Racks,source_lists_discoverable,source_lists_not_clearable,not_applicable,"Exact access, reveal method, or quest/faction state pending per-location validation.",unknown,unknown,unknown,Regional route clustering and shelter/rest/carry implications deferred to TB-019.,source_listed_candidate,SN-000078-discoverable-non-clearable-location-inventory.md,"Source-listed discoverable non-clearable location from UESP category; route timing, access state, trophy behavior, bug handling, Survival Mode timing, and checklist mapping pending downstream validation."
LOC-000259,OBJ-002216,Castle Volkihar,discoverable_non_clearable,dawnguard,Skyrim,,Haafingar,https://en.uesp.net/wiki/Skyrim:Castle_Volkihar,SRC-000265,Skyrim-Dawnguard-Places | Skyrim-Places | Skyrim-Places-Alchemy Labs | Skyrim-Places-Arcane Enchanters | Skyrim-Places-Castles | Skyrim-Places-Cooking Pots | Skyrim-Places-Discoverable | Skyrim-Places-Fishing Supplies | Skyrim-Places-Haafingar,source_lists_discoverable,source_lists_not_clearable,not_applicable,"Exact access, reveal method, or quest/faction state pending per-location validation.",unknown,unknown,unknown,Regional route clustering and shelter/rest/carry implications deferred to TB-019.,source_listed_candidate,SN-000078-discoverable-non-clearable-location-inventory.md,"Source-listed discoverable non-clearable location from UESP category; route timing, access state, trophy behavior, bug handling, Survival Mode timing, and checklist mapping pending downstream validation."
LOC-000260,OBJ-002217,Castle Volkihar Balcony,discoverable_non_clearable,dawnguard,Skyrim,,,https://en.uesp.net/wiki/Skyrim:Castle_Volkihar_Balcony,SRC-000265,Skyrim-Dawnguard-Places | Skyrim-Places-Discoverable,source_lists_discoverable,source_lists_not_clearable,not_applicable,"Exact access, reveal method, or quest/faction state pending per-location validation.",unknown,unknown,unknown,Regional route clustering and shelter/rest/carry implications deferred to TB-019.,source_listed_candidate,SN-000078-discoverable-non-clearable-location-inventory.md,"Source-listed discoverable non-clearable location from UESP category; route timing, access state, trophy behavior, bug handling, Survival Mode timing, and checklist mapping pending downstream validation."
LOC-000261,OBJ-002218,Champion's Rest,discoverable_non_clearable,ae_creation,Skyrim,,The Rift,https://en.uesp.net/wiki/Skyrim:Champion's_Rest,SRC-000265,Skyrim-Creation Club-Places | Skyrim-Places | Skyrim-Places-Discoverable | Skyrim-Places-Iron Veins | Skyrim-Places-Nordic Ruins | Skyrim-Places-Silver Veins | Skyrim-Places-The Rift,source_lists_discoverable,source_lists_not_clearable,not_applicable,"Exact access, reveal method, or quest/faction state pending per-location validation.",unknown,unknown,unknown,Regional route clustering and shelter/rest/carry implications deferred to TB-019.,source_listed_candidate,SN-000078-discoverable-non-clearable-location-inventory.md,"Source-listed discoverable non-clearable location from UESP category; route timing, access state, trophy behavior, bug handling, Survival Mode timing, and checklist mapping pending downstream validation."
LOC-000262,OBJ-002219,Chillfurrow Farm,discoverable_non_clearable,base_game,Skyrim,,Whiterun Hold,https://en.uesp.net/wiki/Skyrim:Chillfurrow_Farm,SRC-000265,Skyrim-Places | Skyrim-Places-Cooking Pots | Skyrim-Places-Discoverable | Skyrim-Places-Farms | Skyrim-Places-Settlements | Skyrim-Places-Stone Quarries | Skyrim-Places-Wheat Mills | Skyrim-Places-Whiterun Hold,source_lists_discoverable,source_lists_not_clearable,not_applicable,"Exact access, reveal method, or quest/faction state pending per-location validation.",unknown,unknown,unknown,Regional route clustering and shelter/rest/carry implications deferred to TB-019.,source_listed_candidate,SN-000078-discoverable-non-clearable-location-inventory.md,"Source-listed discoverable non-clearable location from UESP category; route timing, access state, trophy behavior, bug handling, Survival Mode timing, and checklist mapping pending downstream validation."
LOC-000263,OBJ-002220,Cliffside Retreat,discoverable_non_clearable,base_game,Skyrim,,The Reach,https://en.uesp.net/wiki/Skyrim:Cliffside_Retreat,SRC-000265,Skyrim-Places | Skyrim-Places-Discoverable | Skyrim-Places-Shacks | Skyrim-Places-Tanning Racks | Skyrim-Places-The Reach,source_lists_discoverable,source_lists_not_clearable,not_applicable,"Exact access, reveal method, or quest/faction state pending per-location validation.",unknown,unknown,unknown,Regional route clustering and shelter/rest/carry implications deferred to TB-019.,source_listed_candidate,SN-000078-discoverable-non-clearable-location-inventory.md,"Source-listed discoverable non-clearable location from UESP category; route timing, access state, trophy behavior, bug handling, Survival Mode timing, and checklist mapping pending downstream validation."
LOC-000264,OBJ-002221,College of Winterhold,discoverable_non_clearable,base_game,Skyrim,,,https://en.uesp.net/wiki/Skyrim:College_of_Winterhold_(place),SRC-000265,Skyrim-Places | Skyrim-Places-Alchemy Labs | Skyrim-Places-Arcane Enchanters | Skyrim-Places-Discoverable | Skyrim-Places-Guild Halls | Skyrim-Places-Iron Veins | Skyrim-Places-Winterhold,source_lists_discoverable,source_lists_not_clearable,not_applicable,"Exact access, reveal method, or quest/faction state pending per-location validation.",unknown,unknown,unknown,Regional route clustering and shelter/rest/carry implications deferred to TB-019.,source_listed_candidate,SN-000078-discoverable-non-clearable-location-inventory.md,"Source-listed discoverable non-clearable location from UESP category; route timing, access state, trophy behavior, bug handling, Survival Mode timing, and checklist mapping pending downstream validation."
LOC-000265,OBJ-002222,Crabber's Shanty,discoverable_non_clearable,base_game,Skyrim,,Whiterun Hold,https://en.uesp.net/wiki/Skyrim:Crabber's_Shanty,SRC-000265,Skyrim-Places | Skyrim-Places-Discoverable | Skyrim-Places-Fishing Supplies | Skyrim-Places-Shacks | Skyrim-Places-Whiterun Hold,source_lists_discoverable,source_lists_not_clearable,not_applicable,"Exact access, reveal method, or quest/faction state pending per-location validation.",unknown,unknown,unknown,Regional route clustering and shelter/rest/carry implications deferred to TB-019.,source_listed_candidate,SN-000078-discoverable-non-clearable-location-inventory.md,"Source-listed discoverable non-clearable location from UESP category; route timing, access state, trophy behavior, bug handling, Survival Mode timing, and checklist mapping pending downstream validation."
LOC-000266,OBJ-002223,Crowstooth's Camp,discoverable_non_clearable,base_game,Skyrim,,,https://en.uesp.net/wiki/Skyrim:Crowstooth's_Camp,SRC-000265,,source_lists_discoverable,source_lists_not_clearable,not_applicable,"Exact access, reveal method, or quest/faction state pending per-location validation.",unknown,unknown,unknown,Regional route clustering and shelter/rest/carry implications deferred to TB-019.,source_listed_candidate,SN-000078-discoverable-non-clearable-location-inventory.md,"Source-listed discoverable non-clearable location from UESP category; route timing, access state, trophy behavior, bug handling, Survival Mode timing, and checklist mapping pending downstream validation."
LOC-000267,OBJ-002224,Dark Brotherhood Sanctuary,discoverable_non_clearable,base_game,Skyrim,,Falkreath Hold,https://en.uesp.net/wiki/Skyrim:Dark_Brotherhood_Sanctuary,SRC-000265,Skyrim-Places | Skyrim-Places-Alchemy Labs | Skyrim-Places-Arcane Enchanters | Skyrim-Places-Discoverable | Skyrim-Places-Falkreath Hold | Skyrim-Places-Forges | Skyrim-Places-Grindstones | Skyrim-Places-Guild Halls | Skyrim-Places-Safe | Skyrim-Places-Word Walls | Skyrim-Places-Workbenches,source_lists_discoverable,source_lists_not_clearable,not_applicable,"Exact access, reveal method, or quest/faction state pending per-location validation.",unknown,unknown,unknown,Regional route clustering and shelter/rest/carry implications deferred to TB-019.,source_listed_candidate,SN-000078-discoverable-non-clearable-location-inventory.md,"Source-listed discoverable non-clearable location from UESP category; route timing, access state, trophy behavior, bug handling, Survival Mode timing, and checklist mapping pending downstream validation."
LOC-000268,OBJ-002225,Darkfall Cave,discoverable_non_clearable,dawnguard,Skyrim,,The Reach,https://en.uesp.net/wiki/Skyrim:Darkfall_Cave,SRC-000265,Skyrim-Dawnguard-Places | Skyrim-Places | Skyrim-Places-Caves | Skyrim-Places-Discoverable | Skyrim-Places-Moonstone Veins | Skyrim-Places-The Reach,source_lists_discoverable,source_lists_not_clearable,not_applicable,"Exact access, reveal method, or quest/faction state pending per-location validation.",unknown,unknown,unknown,Regional route clustering and shelter/rest/carry implications deferred to TB-019.,source_listed_candidate,SN-000078-discoverable-non-clearable-location-inventory.md,"Source-listed discoverable non-clearable location from UESP category; route timing, access state, trophy behavior, bug handling, Survival Mode timing, and checklist mapping pending downstream validation."
LOC-000269,OBJ-002226,Darkwater Crossing,discoverable_non_clearable,base_game,Skyrim,,Eastmarch,https://en.uesp.net/wiki/Skyrim:Darkwater_Crossing,SRC-000265,Skyrim-Places | Skyrim-Places-Discoverable | Skyrim-Places-Eastmarch | Skyrim-Places-Fishing Supplies | Skyrim-Places-Grindstones | Skyrim-Places-Settlements | Skyrim-Places-Smelters | Skyrim-Places-Stone Quarries | Skyrim-Places-Tanning Racks,source_lists_discoverable,source_lists_not_clearable,not_applicable,"Exact access, reveal method, or quest/faction state pending per-location validation.",unknown,unknown,unknown,Regional route clustering and shelter/rest/carry implications deferred to TB-019.,source_listed_candidate,SN-000078-discoverable-non-clearable-location-inventory.md,"Source-listed discoverable non-clearable location from UESP category; route timing, access state, trophy behavior, bug handling, Survival Mode timing, and checklist mapping pending downstream validation."
LOC-000270,OBJ-002227,Dawnstar,discoverable_non_clearable,base_game,Skyrim,,,https://en.uesp.net/wiki/Skyrim:Dawnstar,SRC-000265,Skyrim-Places | Skyrim-Places-Cities | Skyrim-Places-Discoverable,source_lists_discoverable,source_lists_not_clearable,not_applicable,"Exact access, reveal method, or quest/faction state pending per-location validation.",unknown,unknown,unknown,Regional route clustering and shelter/rest/carry implications deferred to TB-019.,source_listed_candidate,SN-000078-discoverable-non-clearable-location-inventory.md,"Source-listed discoverable non-clearable location from UESP category; route timing, access state, trophy behavior, bug handling, Survival Mode timing, and checklist mapping pending downstream validation."
LOC-000271,OBJ-002228,Dawnstar Sanctuary,discoverable_non_clearable,base_game,Skyrim,,The Pale,https://en.uesp.net/wiki/Skyrim:Dawnstar_Sanctuary,SRC-000265,Skyrim-Places | Skyrim-Places-Alchemy Labs | Skyrim-Places-Cooking Pots | Skyrim-Places-Discoverable | Skyrim-Places-Safe | Skyrim-Places-Settlements | Skyrim-Places-The Pale,source_lists_discoverable,source_lists_not_clearable,not_applicable,"Exact access, reveal method, or quest/faction state pending per-location validation.",unknown,unknown,unknown,Regional route clustering and shelter/rest/carry implications deferred to TB-019.,source_listed_candidate,SN-000078-discoverable-non-clearable-location-inventory.md,"Source-listed discoverable non-clearable location from UESP category; route timing, access state, trophy behavior, bug handling, Survival Mode timing, and checklist mapping pending downstream validation."
LOC-000272,OBJ-002229,Deep Folk Crossing,discoverable_non_clearable,base_game,Skyrim,,The Reach,https://en.uesp.net/wiki/Skyrim:Deep_Folk_Crossing,SRC-000265,Skyrim-Places | Skyrim-Places-Discoverable | Skyrim-Places-Iron Veins | Skyrim-Places-Landmarks | Skyrim-Places-The Reach,source_lists_discoverable,source_lists_not_clearable,not_applicable,"Exact access, reveal method, or quest/faction state pending per-location validation.",unknown,unknown,unknown,Regional route clustering and shelter/rest/carry implications deferred to TB-019.,source_listed_candidate,SN-000078-discoverable-non-clearable-location-inventory.md,"Source-listed discoverable non-clearable location from UESP category; route timing, access state, trophy behavior, bug handling, Survival Mode timing, and checklist mapping pending downstream validation."
LOC-000273,OBJ-002230,Dragon Bridge,discoverable_non_clearable,base_game,Skyrim,,Haafingar,https://en.uesp.net/wiki/Skyrim:Dragon_Bridge,SRC-000265,Skyrim-Places | Skyrim-Places-Discoverable | Skyrim-Places-Fishing Supplies | Skyrim-Places-Haafingar | Skyrim-Places-Stone Quarries | Skyrim-Places-Tanning Racks | Skyrim-Places-Towns | Skyrim-Places-Workbenches,source_lists_discoverable,source_lists_not_clearable,not_applicable,"Exact access, reveal method, or quest/faction state pending per-location validation.",unknown,unknown,unknown,Regional route clustering and shelter/rest/carry implications deferred to TB-019.,source_listed_candidate,SN-000078-discoverable-non-clearable-location-inventory.md,"Source-listed discoverable non-clearable location from UESP category; route timing, access state, trophy behavior, bug handling, Survival Mode timing, and checklist mapping pending downstream validation."
LOC-000274,OBJ-002231,Dragonsreach,discoverable_non_clearable,base_game,Skyrim,,Whiterun Hold,https://en.uesp.net/wiki/Skyrim:Dragonsreach,SRC-000265,Skyrim-Places | Skyrim-Places-Alchemy Labs | Skyrim-Places-Arcane Enchanters | Skyrim-Places-Castles | Skyrim-Places-Cooking Pots | Skyrim-Places-Discoverable | Skyrim-Places-Whiterun Hold,source_lists_discoverable,source_lists_not_clearable,not_applicable,"Exact access, reveal method, or quest/faction state pending per-location validation.",unknown,unknown,unknown,Regional route clustering and shelter/rest/carry implications deferred to TB-019.,source_listed_candidate,SN-000078-discoverable-non-clearable-location-inventory.md,"Source-listed discoverable non-clearable location from UESP category; route timing, access state, trophy behavior, bug handling, Survival Mode timing, and checklist mapping pending downstream validation."
LOC-000275,OBJ-002232,Dushnikh Yal,discoverable_non_clearable,base_game,Skyrim,,The Reach,https://en.uesp.net/wiki/Skyrim:Dushnikh_Yal,SRC-000265,Skyrim-Places | Skyrim-Places-Alchemy Labs | Skyrim-Places-Discoverable | Skyrim-Places-Forges | Skyrim-Places-Grindstones | Skyrim-Places-Orc Strongholds | Skyrim-Places-Smelters | Skyrim-Places-Tanning Racks | Skyrim-Places-The Reach | Skyrim-Places-Workbenches,source_lists_discoverable,source_lists_not_clearable,not_applicable,"Exact access, reveal method, or quest/faction state pending per-location validation.",unknown,unknown,unknown,Regional route clustering and shelter/rest/carry implications deferred to TB-019.,source_listed_candidate,SN-000078-discoverable-non-clearable-location-inventory.md,"Source-listed discoverable non-clearable location from UESP category; route timing, access state, trophy behavior, bug handling, Survival Mode timing, and checklist mapping pending downstream validation."
LOC-000276,OBJ-002233,East Empire Company Warehouse,discoverable_non_clearable,base_game,Skyrim,,Haafingar,https://en.uesp.net/wiki/Skyrim:East_Empire_Company_Warehouse,SRC-000265,Skyrim-Places | Skyrim-Places-Discoverable | Skyrim-Places-Docks | Skyrim-Places-Haafingar | Skyrim-Places-Stores,source_lists_discoverable,source_lists_not_clearable,not_applicable,"Exact access, reveal method, or quest/faction state pending per-location validation.",unknown,unknown,unknown,Regional route clustering and shelter/rest/carry implications deferred to TB-019.,source_listed_candidate,SN-000078-discoverable-non-clearable-location-inventory.md,"Source-listed discoverable non-clearable location from UESP category; route timing, access state, trophy behavior, bug handling, Survival Mode timing, and checklist mapping pending downstream validation."
