checklist_id,checklist_tab,checklist_entry,category,objective_id,matched_objective_name,exclusion_reason,source_note_refs,source_note_status,missing_source_refs,source_note_exclusion_match,guide_name_match,guide_exclusion_context_match,internal_checklist_coverage_row_count,internal_objective_coverage_row_count,audit_status,coverage_statuses,completion_statuses,guide_locations,recommended_action,notes
CHK-BOOKS-2047,Books,Old Tome,general_book,,,"TB-031A scope review excludes broad regular-book library collection from the required route. The required book/document scope remains skill books, spell tomes, Black Books, quest/AE books, and checklist-tracked unique books.",,no_refs,,N/A,N,N,1,0,exclusion_row_covered,explicit_exclusion_documented,excluded,Internal exclusion coverage,none,
CHK-BOOKS-2048,Books,On Oblivion,general_book,,,"TB-031A scope review excludes broad regular-book library collection from the required route. The required book/document scope remains skill books, spell tomes, Black Books, quest/AE books, and checklist-tracked unique books.",,no_refs,,N/A,N,N,1,0,exclusion_row_covered,explicit_exclusion_documented,excluded,Internal exclusion coverage,none,
CHK-BOOKS-2049,Books,On Stepping Lightly,general_book,,,"TB-031A scope review excludes broad regular-book library collection from the required route. The required book/document scope remains skill books, spell tomes, Black Books, quest/AE books, and checklist-tracked unique books.",,no_refs,,N/A,N,N,1,0,exclusion_row_covered,explicit_exclusion_documented,excluded,Internal exclusion coverage,none,
CHK-BOOKS-2050,Books,On the Great Collapse,general_book,,,"TB-031A scope review excludes broad regular-book library collection from the required route. The required book/document scope remains skill books, spell tomes, Black Books, quest/AE books, and checklist-tracked unique books.",,no_refs,,N/A,N,N,1,0,exclusion_row_covered,explicit_exclusion_documented,excluded,Internal exclusion coverage,none,
CHK-BOOKS-2051,Books,Opusculus Lamae Bal,general_book,,,"TB-031A scope review excludes broad regular-book library collection from the required route. The required book/document scope remains skill books, spell tomes, Black Books, quest/AE books, and checklist-tracked unique books.",,no_refs,,N/A,N,N,1,0,exclusion_row_covered,explicit_exclusion_documented,excluded,Internal exclusion coverage,none,
CHK-BOOKS-2053,Books,"Palla, volume 1",general_book,,,"TB-031A scope review excludes broad regular-book library collection from the required route. The required book/document scope remains skill books, spell tomes, Black Books, quest/AE books, and checklist-tracked unique books.",,no_refs,,N/A,N,N,1,0,exclusion_row_covered,explicit_exclusion_documented,excluded,Internal exclusion coverage,none,
CHK-BOOKS-2054,Books,"Palla, volume 2",general_book,,,"TB-031A scope review excludes broad regular-book library collection from the required route. The required book/document scope remains skill books, spell tomes, Black Books, quest/AE books, and checklist-tracked unique books.",,no_refs,,N/A,N,N,1,0,exclusion_row_covered,explicit_exclusion_documented,excluded,Internal exclusion coverage,none,
CHK-BOOKS-2055,Books,Pension of the Ancestor Moth,skill_book,,,TB-031J excludes this from skill-book coverage because UESP lists it as a regular List 2 book with no skill-book effect.,SN-000129-checklist-source-readiness-forward-review.md,all_found,,Y,N,N,1,0,exclusion_row_covered,explicit_exclusion_documented,excluded,Internal exclusion coverage,none,
CHK-BOOKS-2056,Books,Physicalities of Werewolves,general_book,,,"TB-031A scope review excludes broad regular-book library collection from the required route. The required book/document scope remains skill books, spell tomes, Black Books, quest/AE books, and checklist-tracked unique books.",,no_refs,,N/A,N,N,1,0,exclusion_row_covered,explicit_exclusion_documented,excluded,Internal exclusion coverage,none,
CHK-BOOKS-2057,Books,Pirate King of the Abecean,general_book,,,"TB-031A scope review excludes broad regular-book library collection from the required route. The required book/document scope remains skill books, spell tomes, Black Books, quest/AE books, and checklist-tracked unique books.",,no_refs,,N/A,N,N,1,0,exclusion_row_covered,explicit_exclusion_documented,excluded,Internal exclusion coverage,none,
CHK-BOOKS-2067,Books,Report: Disaster at Ionith,general_book,,,"TB-031A scope review excludes broad regular-book library collection from the required route. The required book/document scope remains skill books, spell tomes, Black Books, quest/AE books, and checklist-tracked unique books.",,no_refs,,N/A,N,N,1,0,exclusion_row_covered,explicit_exclusion_documented,excluded,Internal exclusion coverage,none,
CHK-BOOKS-2069,Books,Research Notes,general_book,,,"TB-031A scope review excludes broad regular-book library collection from the required route. The required book/document scope remains skill books, spell tomes, Black Books, quest/AE books, and checklist-tracked unique books.",,no_refs,,N/A,Y,N,1,0,exclusion_row_covered,explicit_exclusion_documented,excluded,Internal exclusion coverage,none,
CHK-BOOKS-2071,Books,Riften Home Decorating Guide,general_book,,,"TB-031A scope review excludes broad regular-book library collection from the required route. The required book/document scope remains skill books, spell tomes, Black Books, quest/AE books, and checklist-tracked unique books.",,no_refs,,N/A,N,N,1,0,exclusion_row_covered,explicit_exclusion_documented,excluded,Internal exclusion coverage,none,
CHK-BOOKS-2072,Books,"Rising Threat, Vol. I",general_book,,,"TB-031A scope review excludes broad regular-book library collection from the required route. The required book/document scope remains skill books, spell tomes, Black Books, quest/AE books, and checklist-tracked unique books.",,no_refs,,N/A,N,N,1,0,exclusion_row_covered,explicit_exclusion_documented,excluded,Internal exclusion coverage,none,
CHK-BOOKS-2073,Books,"Rising Threat, Vol. II",general_book,,,"TB-031A scope review excludes broad regular-book library collection from the required route. The required book/document scope remains skill books, spell tomes, Black Books, quest/AE books, and checklist-tracked unique books.",,no_refs,,N/A,N,N,1,0,exclusion_row_covered,explicit_exclusion_documented,excluded,Internal exclusion coverage,none,
CHK-BOOKS-2074,Books,"Rising Threat, Vol. III",general_book,,,"TB-031A scope review excludes broad regular-book library collection from the required route. The required book/document scope remains skill books, spell tomes, Black Books, quest/AE books, and checklist-tracked unique books.",,no_refs,,N/A,N,N,1,0,exclusion_row_covered,explicit_exclusion_documented,excluded,Internal exclusion coverage,none,
CHK-BOOKS-2075,Books,"Rising Threat, Vol. IV",general_book,,,"TB-031A scope review excludes broad regular-book library collection from the required route. The required book/document scope remains skill books, spell tomes, Black Books, quest/AE books, and checklist-tracked unique books.",,no_refs,,N/A,N,N,1,0,exclusion_row_covered,explicit_exclusion_documented,excluded,Internal exclusion coverage,none,
CHK-BOOKS-2077,Books,Ruined Trailbook,general_book,,,"TB-031A scope review excludes broad regular-book library collection from the required route. The required book/document scope remains skill books, spell tomes, Black Books, quest/AE books, and checklist-tracked unique books.",,no_refs,,N/A,N,N,1,0,exclusion_row_covered,explicit_exclusion_documented,excluded,Internal exclusion coverage,none,
CHK-BOOKS-2078,Books,Ruins of Kemel-Ze,general_book,,,"TB-031A scope review excludes broad regular-book library collection from the required route. The required book/document scope remains skill books, spell tomes, Black Books, quest/AE books, and checklist-tracked unique books.",,no_refs,,N/A,N,N,1,0,exclusion_row_covered,explicit_exclusion_documented,excluded,Internal exclusion coverage,none,
CHK-BOOKS-2079,Books,Ruminations on the Elder Scrolls,general_book,,,"TB-031A scope review excludes broad regular-book library collection from the required route. The required book/document scope remains skill books, spell tomes, Black Books, quest/AE books, and checklist-tracked unique books.",,no_refs,,N/A,N,N,1,0,exclusion_row_covered,explicit_exclusion_documented,excluded,Internal exclusion coverage,none,
CHK-BOOKS-2081,Books,Saden's Journal (DB),general_book,,,"TB-031A scope review excludes broad regular-book library collection from the required route. The required book/document scope remains skill books, spell tomes, Black Books, quest/AE books, and checklist-tracked unique books.",,no_refs,,N/A,N,N,1,0,exclusion_row_covered,explicit_exclusion_documented,excluded,Internal exclusion coverage,none,
CHK-BOOKS-2083,Books,Scourge of the Gray Quarter,general_book,,,"TB-031A scope review excludes broad regular-book library collection from the required route. The required book/document scope remains skill books, spell tomes, Black Books, quest/AE books, and checklist-tracked unique books.",,no_refs,,N/A,N,N,1,0,exclusion_row_covered,explicit_exclusion_documented,excluded,Internal exclusion coverage,none,
CHK-BOOKS-2084,Books,Servos's Journal (DB),general_book,,,"TB-031A scope review excludes broad regular-book library collection from the required route. The required book/document scope remains skill books, spell tomes, Black Books, quest/AE books, and checklist-tracked unique books.",,no_refs,,N/A,N,N,1,0,exclusion_row_covered,explicit_exclusion_documented,excluded,Internal exclusion coverage,none,
CHK-BOOKS-2085,Books,Shadowmarks,general_book,,,"TB-031A scope review excludes broad regular-book library collection from the required route. The required book/document scope remains skill books, spell tomes, Black Books, quest/AE books, and checklist-tracked unique books.",,no_refs,,N/A,Y,N,1,0,exclusion_row_covered,explicit_exclusion_documented,excluded,Internal exclusion coverage,none,
CHK-BOOKS-2086,Books,Shezarr and the Divines,general_book,,,"TB-031A scope review excludes broad regular-book library collection from the required route. The required book/document scope remains skill books, spell tomes, Black Books, quest/AE books, and checklist-tracked unique books.",,no_refs,,N/A,N,N,1,0,exclusion_row_covered,explicit_exclusion_documented,excluded,Internal exclusion coverage,none,
CHK-BOOKS-2087,Books,Short History of Morrowind,general_book,,,"TB-031A scope review excludes broad regular-book library collection from the required route. The required book/document scope remains skill books, spell tomes, Black Books, quest/AE books, and checklist-tracked unique books.",,no_refs,,N/A,N,N,1,0,exclusion_row_covered,explicit_exclusion_documented,excluded,Internal exclusion coverage,none,
CHK-BOOKS-2088,Books,Sild's Journal,general_book,,,"TB-031A scope review excludes broad regular-book library collection from the required route. The required book/document scope remains skill books, spell tomes, Black Books, quest/AE books, and checklist-tracked unique books.",,no_refs,,N/A,N,N,1,0,exclusion_row_covered,explicit_exclusion_documented,excluded,Internal exclusion coverage,none,
CHK-BOOKS-2092,Books,Skyrim's Rule,general_book,,,"TB-031A scope review excludes broad regular-book library collection from the required route. The required book/document scope remains skill books, spell tomes, Black Books, quest/AE books, and checklist-tracked unique books.",,no_refs,,N/A,N,N,1,0,exclusion_row_covered,explicit_exclusion_documented,excluded,Internal exclusion coverage,none,
CHK-BOOKS-2093,Books,Smuggler's Journal,general_book,,,"TB-031A scope review excludes broad regular-book library collection from the required route. The required book/document scope remains skill books, spell tomes, Black Books, quest/AE books, and checklist-tracked unique books.",,no_refs,,N/A,N,N,1,0,exclusion_row_covered,explicit_exclusion_documented,excluded,Internal exclusion coverage,none,
CHK-BOOKS-2094,Books,Solitude Home Decorating Guide,general_book,,,"TB-031A scope review excludes broad regular-book library collection from the required route. The required book/document scope remains skill books, spell tomes, Black Books, quest/AE books, and checklist-tracked unique books.",,no_refs,,N/A,N,N,1,0,exclusion_row_covered,explicit_exclusion_documented,excluded,Internal exclusion coverage,none,
CHK-BOOKS-2097,Books,Song of the Askelde Men,general_book,,,"TB-031A scope review excludes broad regular-book library collection from the required route. The required book/document scope remains skill books, spell tomes, Black Books, quest/AE books, and checklist-tracked unique books.",,no_refs,,N/A,N,N,1,0,exclusion_row_covered,explicit_exclusion_documented,excluded,Internal exclusion coverage,none,
CHK-BOOKS-2098,Books,Songs of Skyrim,general_book,,,"TB-031A scope review excludes broad regular-book library collection from the required route. The required book/document scope remains skill books, spell tomes, Black Books, quest/AE books, and checklist-tracked unique books.",,no_refs,,N/A,N,N,1,0,exclusion_row_covered,explicit_exclusion_documented,excluded,Internal exclusion coverage,none,
CHK-BOOKS-2099,Books,Songs of Skyrim: Revised,general_book,,,"TB-031A scope review excludes broad regular-book library collection from the required route. The required book/document scope remains skill books, spell tomes, Black Books, quest/AE books, and checklist-tracked unique books.",,no_refs,,N/A,N,N,1,0,exclusion_row_covered,explicit_exclusion_documented,excluded,Internal exclusion coverage,none,
CHK-BOOKS-2100,Books,"Songs of the Return, Vol 19",general_book,,,"TB-031A scope review excludes broad regular-book library collection from the required route. The required book/document scope remains skill books, spell tomes, Black Books, quest/AE books, and checklist-tracked unique books.",,no_refs,,N/A,N,N,1,0,exclusion_row_covered,explicit_exclusion_documented,excluded,Internal exclusion coverage,none,
CHK-BOOKS-2101,Books,"Songs of the Return, Vol 2",general_book,,,"TB-031A scope review excludes broad regular-book library collection from the required route. The required book/document scope remains skill books, spell tomes, Black Books, quest/AE books, and checklist-tracked unique books.",,no_refs,,N/A,N,N,1,0,exclusion_row_covered,explicit_exclusion_documented,excluded,Internal exclusion coverage,none,
CHK-BOOKS-2102,Books,"Songs of the Return, vol 24",general_book,,,"TB-031A scope review excludes broad regular-book library collection from the required route. The required book/document scope remains skill books, spell tomes, Black Books, quest/AE books, and checklist-tracked unique books.",,no_refs,,N/A,N,N,1,0,exclusion_row_covered,explicit_exclusion_documented,excluded,Internal exclusion coverage,none,
CHK-BOOKS-2103,Books,"Songs of the Return, Vol 56",general_book,,,"TB-031A scope review excludes broad regular-book library collection from the required route. The required book/document scope remains skill books, spell tomes, Black Books, quest/AE books, and checklist-tracked unique books.",,no_refs,,N/A,N,N,1,0,exclusion_row_covered,explicit_exclusion_documented,excluded,Internal exclusion coverage,none,
CHK-BOOKS-2104,Books,"Songs of the Return, Vol 7",general_book,,,"TB-031A scope review excludes broad regular-book library collection from the required route. The required book/document scope remains skill books, spell tomes, Black Books, quest/AE books, and checklist-tracked unique books.",,no_refs,,N/A,N,N,1,0,exclusion_row_covered,explicit_exclusion_documented,excluded,Internal exclusion coverage,none,
CHK-BOOKS-2106,Books,Sovngarde: A Reexamination,general_book,,,"TB-031A scope review excludes broad regular-book library collection from the required route. The required book/document scope remains skill books, spell tomes, Black Books, quest/AE books, and checklist-tracked unique books.",,no_refs,,N/A,N,N,1,0,exclusion_row_covered,explicit_exclusion_documented,excluded,Internal exclusion coverage,none,
CHK-BOOKS-2107,Books,Spider Experiment Notes (DB),general_book,,,"TB-031A scope review excludes broad regular-book library collection from the required route. The required book/document scope remains skill books, spell tomes, Black Books, quest/AE books, and checklist-tracked unique books.",,no_refs,,N/A,N,N,1,0,exclusion_row_covered,explicit_exclusion_documented,excluded,Internal exclusion coverage,none,
CHK-BOOKS-2108,Books,Spirit of Nirn,general_book,,,"TB-031A scope review excludes broad regular-book library collection from the required route. The required book/document scope remains skill books, spell tomes, Black Books, quest/AE books, and checklist-tracked unique books.",,no_refs,,N/A,N,N,1,0,exclusion_row_covered,explicit_exclusion_documented,excluded,Internal exclusion coverage,none,
CHK-BOOKS-2109,Books,Spirit of the Daedra,general_book,,,"TB-031A scope review excludes broad regular-book library collection from the required route. The required book/document scope remains skill books, spell tomes, Black Books, quest/AE books, and checklist-tracked unique books.",,no_refs,,N/A,N,N,1,0,exclusion_row_covered,explicit_exclusion_documented,excluded,Internal exclusion coverage,none,
CHK-BOOKS-2113,Books,Sulla's Journal,general_book,,,"TB-031A scope review excludes broad regular-book library collection from the required route. The required book/document scope remains skill books, spell tomes, Black Books, quest/AE books, and checklist-tracked unique books.",,no_refs,,N/A,N,N,1,0,exclusion_row_covered,explicit_exclusion_documented,excluded,Internal exclusion coverage,none,
CHK-BOOKS-2115,Books,Tattered Journal,general_book,,,"TB-031A scope review excludes broad regular-book library collection from the required route. The required book/document scope remains skill books, spell tomes, Black Books, quest/AE books, and checklist-tracked unique books.",,no_refs,,N/A,N,N,1,0,exclusion_row_covered,explicit_exclusion_documented,excluded,Internal exclusion coverage,none,
CHK-BOOKS-2116,Books,Tattered Journal,general_book,,,"TB-031A scope review excludes broad regular-book library collection from the required route. The required book/document scope remains skill books, spell tomes, Black Books, quest/AE books, and checklist-tracked unique books.",,no_refs,,N/A,N,N,1,0,exclusion_row_covered,explicit_exclusion_documented,excluded,Internal exclusion coverage,none,
CHK-BOOKS-2120,Books,"The ""Madmen"" of the Reach",general_book,,,"TB-031A scope review excludes broad regular-book library collection from the required route. The required book/document scope remains skill books, spell tomes, Black Books, quest/AE books, and checklist-tracked unique books.",,no_refs,,N/A,N,N,1,0,exclusion_row_covered,explicit_exclusion_documented,excluded,Internal exclusion coverage,none,
CHK-BOOKS-2121,Books,The Adabal-a,general_book,,,"TB-031A scope review excludes broad regular-book library collection from the required route. The required book/document scope remains skill books, spell tomes, Black Books, quest/AE books, and checklist-tracked unique books.",,no_refs,,N/A,N,N,1,0,exclusion_row_covered,explicit_exclusion_documented,excluded,Internal exclusion coverage,none,
CHK-BOOKS-2123,Books,The Alduin/Akatosh Dichotomy,general_book,,,"TB-031A scope review excludes broad regular-book library collection from the required route. The required book/document scope remains skill books, spell tomes, Black Books, quest/AE books, and checklist-tracked unique books.",,no_refs,,N/A,N,N,1,0,exclusion_row_covered,explicit_exclusion_documented,excluded,Internal exclusion coverage,none,
CHK-BOOKS-2124,Books,The Amulet of Kings,general_book,,,"TB-031A scope review excludes broad regular-book library collection from the required route. The required book/document scope remains skill books, spell tomes, Black Books, quest/AE books, and checklist-tracked unique books.",,no_refs,,N/A,N,N,1,0,exclusion_row_covered,explicit_exclusion_documented,excluded,Internal exclusion coverage,none,
CHK-BOOKS-2125,Books,The Anticipations (DB),general_book,,,"TB-031A scope review excludes broad regular-book library collection from the required route. The required book/document scope remains skill books, spell tomes, Black Books, quest/AE books, and checklist-tracked unique books.",,no_refs,,N/A,N,N,1,0,exclusion_row_covered,explicit_exclusion_documented,excluded,Internal exclusion coverage,none,
CHK-BOOKS-2126,Books,The Apprentice's Assistant,general_book,,,"TB-031A scope review excludes broad regular-book library collection from the required route. The required book/document scope remains skill books, spell tomes, Black Books, quest/AE books, and checklist-tracked unique books.",,no_refs,,N/A,N,N,1,0,exclusion_row_covered,explicit_exclusion_documented,excluded,Internal exclusion coverage,none,
CHK-BOOKS-2127,Books,The Arcturian Heresy,general_book,,,"TB-031A scope review excludes broad regular-book library collection from the required route. The required book/document scope remains skill books, spell tomes, Black Books, quest/AE books, and checklist-tracked unique books.",,no_refs,,N/A,N,N,1,0,exclusion_row_covered,explicit_exclusion_documented,excluded,Internal exclusion coverage,none,
CHK-BOOKS-2130,Books,The Axe Man (DB),general_book,,,"TB-031A scope review excludes broad regular-book library collection from the required route. The required book/document scope remains skill books, spell tomes, Black Books, quest/AE books, and checklist-tracked unique books.",,no_refs,,N/A,N,N,1,0,exclusion_row_covered,explicit_exclusion_documented,excluded,Internal exclusion coverage,none,
CHK-BOOKS-2131,Books,The Bear of Markarth,general_book,,,"TB-031A scope review excludes broad regular-book library collection from the required route. The required book/document scope remains skill books, spell tomes, Black Books, quest/AE books, and checklist-tracked unique books.",,no_refs,,N/A,N,N,1,0,exclusion_row_covered,explicit_exclusion_documented,excluded,Internal exclusion coverage,none,
CHK-BOOKS-2132,Books,The Beginner's Guide to Homesteading,general_book,,,"TB-031A scope review excludes broad regular-book library collection from the required route. The required book/document scope remains skill books, spell tomes, Black Books, quest/AE books, and checklist-tracked unique books.",,no_refs,,N/A,N,N,1,0,exclusion_row_covered,explicit_exclusion_documented,excluded,Internal exclusion coverage,none,
CHK-BOOKS-2134,Books,"The Black Arrow, v1",general_book,,,"TB-031A scope review excludes broad regular-book library collection from the required route. The required book/document scope remains skill books, spell tomes, Black Books, quest/AE books, and checklist-tracked unique books.",,no_refs,,N/A,N,N,1,0,exclusion_row_covered,explicit_exclusion_documented,excluded,Internal exclusion coverage,none,
CHK-BOOKS-2137,Books,The Book of Daedra,general_book,,,"TB-031A scope review excludes broad regular-book library collection from the required route. The required book/document scope remains skill books, spell tomes, Black Books, quest/AE books, and checklist-tracked unique books.",,no_refs,,N/A,N,N,1,0,exclusion_row_covered,explicit_exclusion_documented,excluded,Internal exclusion coverage,none,
CHK-BOOKS-2138,Books,The Book of Fate,general_book,,,"TB-031A scope review excludes broad regular-book library collection from the required route. The required book/document scope remains skill books, spell tomes, Black Books, quest/AE books, and checklist-tracked unique books.",,no_refs,,N/A,N,N,1,0,exclusion_row_covered,explicit_exclusion_documented,excluded,Internal exclusion coverage,none,
CHK-BOOKS-2139,Books,The Book of Life and Service (DG),general_book,,,"TB-031A scope review excludes broad regular-book library collection from the required route. The required book/document scope remains skill books, spell tomes, Black Books, quest/AE books, and checklist-tracked unique books.",,no_refs,,N/A,N,N,1,0,exclusion_row_covered,explicit_exclusion_documented,excluded,Internal exclusion coverage,none,
CHK-BOOKS-2140,Books,The Book of the Dragonborn,general_book,,,"TB-031A scope review excludes broad regular-book library collection from the required route. The required book/document scope remains skill books, spell tomes, Black Books, quest/AE books, and checklist-tracked unique books.",,no_refs,,N/A,N,N,1,0,exclusion_row_covered,explicit_exclusion_documented,excluded,Internal exclusion coverage,none,
CHK-BOOKS-2142,Books,The Cabin in the Woods,general_book,,,"TB-031A scope review excludes broad regular-book library collection from the required route. The required book/document scope remains skill books, spell tomes, Black Books, quest/AE books, and checklist-tracked unique books.",,no_refs,,N/A,N,N,1,0,exclusion_row_covered,explicit_exclusion_documented,excluded,Internal exclusion coverage,none,
CHK-BOOKS-2143,Books,The Cake and The Diamond,general_book,,,"TB-031A scope review excludes broad regular-book library collection from the required route. The required book/document scope remains skill books, spell tomes, Black Books, quest/AE books, and checklist-tracked unique books.",,no_refs,,N/A,N,N,1,0,exclusion_row_covered,explicit_exclusion_documented,excluded,Internal exclusion coverage,none,
CHK-BOOKS-2144,Books,The City of Stone,general_book,,,"TB-031A scope review excludes broad regular-book library collection from the required route. The required book/document scope remains skill books, spell tomes, Black Books, quest/AE books, and checklist-tracked unique books.",,no_refs,,N/A,N,N,1,0,exclusion_row_covered,explicit_exclusion_documented,excluded,Internal exclusion coverage,none,
CHK-BOOKS-2145,Books,The Code of Malacath,general_book,,,"TB-031A scope review excludes broad regular-book library collection from the required route. The required book/document scope remains skill books, spell tomes, Black Books, quest/AE books, and checklist-tracked unique books.",,no_refs,,N/A,N,N,1,0,exclusion_row_covered,explicit_exclusion_documented,excluded,Internal exclusion coverage,none,
CHK-BOOKS-2147,Books,The Doors of the Spirit (DB),general_book,,,"TB-031A scope review excludes broad regular-book library collection from the required route. The required book/document scope remains skill books, spell tomes, Black Books, quest/AE books, and checklist-tracked unique books.",,no_refs,,N/A,N,N,1,0,exclusion_row_covered,explicit_exclusion_documented,excluded,Internal exclusion coverage,none,
CHK-BOOKS-2148,Books,The Dowry,general_book,,,"TB-031A scope review excludes broad regular-book library collection from the required route. The required book/document scope remains skill books, spell tomes, Black Books, quest/AE books, and checklist-tracked unique books.",,no_refs,,N/A,N,N,1,0,exclusion_row_covered,explicit_exclusion_documented,excluded,Internal exclusion coverage,none,
CHK-BOOKS-2149,Books,The Dragon Break,general_book,,,"TB-031A scope review excludes broad regular-book library collection from the required route. The required book/document scope remains skill books, spell tomes, Black Books, quest/AE books, and checklist-tracked unique books.",,no_refs,,N/A,N,N,1,0,exclusion_row_covered,explicit_exclusion_documented,excluded,Internal exclusion coverage,none,
CHK-BOOKS-2150,Books,The Dragon War,general_book,,,"TB-031A scope review excludes broad regular-book library collection from the required route. The required book/document scope remains skill books, spell tomes, Black Books, quest/AE books, and checklist-tracked unique books.",,no_refs,,N/A,N,N,1,0,exclusion_row_covered,explicit_exclusion_documented,excluded,Internal exclusion coverage,none,
CHK-BOOKS-2153,Books,The Falmer: A Study,general_book,,,"TB-031A scope review excludes broad regular-book library collection from the required route. The required book/document scope remains skill books, spell tomes, Black Books, quest/AE books, and checklist-tracked unique books.",,no_refs,,N/A,N,N,1,0,exclusion_row_covered,explicit_exclusion_documented,excluded,Internal exclusion coverage,none,
CHK-BOOKS-2154,Books,The Firmament,general_book,,,"TB-031A scope review excludes broad regular-book library collection from the required route. The required book/document scope remains skill books, spell tomes, Black Books, quest/AE books, and checklist-tracked unique books.",,no_refs,,N/A,N,N,1,0,exclusion_row_covered,explicit_exclusion_documented,excluded,Internal exclusion coverage,none,
CHK-BOOKS-2155,Books,The Firsthold Revolt,general_book,,,"TB-031A scope review excludes broad regular-book library collection from the required route. The required book/document scope remains skill books, spell tomes, Black Books, quest/AE books, and checklist-tracked unique books.",,no_refs,,N/A,N,N,1,0,exclusion_row_covered,explicit_exclusion_documented,excluded,Internal exclusion coverage,none,
CHK-BOOKS-2156,Books,The Five Far Stars (DB),general_book,,,"TB-031A scope review excludes broad regular-book library collection from the required route. The required book/document scope remains skill books, spell tomes, Black Books, quest/AE books, and checklist-tracked unique books.",,no_refs,,N/A,N,N,1,0,exclusion_row_covered,explicit_exclusion_documented,excluded,Internal exclusion coverage,none,
CHK-BOOKS-2157,Books,The Four Totems of Volskygge,general_book,,,"TB-031A scope review excludes broad regular-book library collection from the required route. The required book/document scope remains skill books, spell tomes, Black Books, quest/AE books, and checklist-tracked unique books.",,no_refs,,N/A,N,N,1,0,exclusion_row_covered,explicit_exclusion_documented,excluded,Internal exclusion coverage,none,
CHK-BOOKS-2159,Books,The Great War,general_book,,,"TB-031A scope review excludes broad regular-book library collection from the required route. The required book/document scope remains skill books, spell tomes, Black Books, quest/AE books, and checklist-tracked unique books.",,no_refs,,N/A,N,N,1,0,exclusion_row_covered,explicit_exclusion_documented,excluded,Internal exclusion coverage,none,
CHK-BOOKS-2160,Books,The Guardian and the Traitor (DB),general_book,,,"TB-031A scope review excludes broad regular-book library collection from the required route. The required book/document scope remains skill books, spell tomes, Black Books, quest/AE books, and checklist-tracked unique books.",,no_refs,,N/A,N,N,1,0,exclusion_row_covered,explicit_exclusion_documented,excluded,Internal exclusion coverage,none,
CHK-BOOKS-2161,Books,The Holds of Skyrim,general_book,,,"TB-031A scope review excludes broad regular-book library collection from the required route. The required book/document scope remains skill books, spell tomes, Black Books, quest/AE books, and checklist-tracked unique books.",,no_refs,,N/A,N,N,1,0,exclusion_row_covered,explicit_exclusion_documented,excluded,Internal exclusion coverage,none,
CHK-BOOKS-2162,Books,The Hope of the Redoran,general_book,,,"TB-031A scope review excludes broad regular-book library collection from the required route. The required book/document scope remains skill books, spell tomes, Black Books, quest/AE books, and checklist-tracked unique books.",,no_refs,,N/A,N,N,1,0,exclusion_row_covered,explicit_exclusion_documented,excluded,Internal exclusion coverage,none,
CHK-BOOKS-2163,Books,The House of Troubles (DB),general_book,,,"TB-031A scope review excludes broad regular-book library collection from the required route. The required book/document scope remains skill books, spell tomes, Black Books, quest/AE books, and checklist-tracked unique books.",,no_refs,,N/A,N,N,1,0,exclusion_row_covered,explicit_exclusion_documented,excluded,Internal exclusion coverage,none,
CHK-BOOKS-2178,Books,"The Lusty Argonian Maid, v1",general_book,,,"TB-031A scope review excludes broad regular-book library collection from the required route. The required book/document scope remains skill books, spell tomes, Black Books, quest/AE books, and checklist-tracked unique books.",,no_refs,,N/A,N,N,1,0,exclusion_row_covered,explicit_exclusion_documented,excluded,Internal exclusion coverage,none,
CHK-BOOKS-2179,Books,"The Lusty Argonian Maid, v2",general_book,,,"TB-031A scope review excludes broad regular-book library collection from the required route. The required book/document scope remains skill books, spell tomes, Black Books, quest/AE books, and checklist-tracked unique books.",,no_refs,,N/A,N,N,1,0,exclusion_row_covered,explicit_exclusion_documented,excluded,Internal exclusion coverage,none,
CHK-BOOKS-2180,Books,The Madness of Pelagius,general_book,,,"TB-031A scope review excludes broad regular-book library collection from the required route. The required book/document scope remains skill books, spell tomes, Black Books, quest/AE books, and checklist-tracked unique books.",,no_refs,,N/A,N,N,1,0,exclusion_row_covered,explicit_exclusion_documented,excluded,Internal exclusion coverage,none,
CHK-BOOKS-2183,Books,The Monomyth,general_book,,,"TB-031A scope review excludes broad regular-book library collection from the required route. The required book/document scope remains skill books, spell tomes, Black Books, quest/AE books, and checklist-tracked unique books.",,no_refs,,N/A,N,N,1,0,exclusion_row_covered,explicit_exclusion_documented,excluded,Internal exclusion coverage,none,
CHK-BOOKS-2184,Books,The Night Mother's Truth,general_book,,,"TB-031A scope review excludes broad regular-book library collection from the required route. The required book/document scope remains skill books, spell tomes, Black Books, quest/AE books, and checklist-tracked unique books.",,no_refs,,N/A,N,N,1,0,exclusion_row_covered,explicit_exclusion_documented,excluded,Internal exclusion coverage,none,
CHK-BOOKS-2185,Books,The Nightingales Vol. 1,general_book,,,"TB-031A scope review excludes broad regular-book library collection from the required route. The required book/document scope remains skill books, spell tomes, Black Books, quest/AE books, and checklist-tracked unique books.",,no_refs,,N/A,N,N,1,0,exclusion_row_covered,explicit_exclusion_documented,excluded,Internal exclusion coverage,none,
CHK-BOOKS-2186,Books,The Nightingales Vol. 2,general_book,,,"TB-031A scope review excludes broad regular-book library collection from the required route. The required book/document scope remains skill books, spell tomes, Black Books, quest/AE books, and checklist-tracked unique books.",,no_refs,,N/A,N,N,1,0,exclusion_row_covered,explicit_exclusion_documented,excluded,Internal exclusion coverage,none,
