row_kind,record_id,name,objective_id,category,subcategory,route_placement,checklist_id,checklist_tab,mapping_type,exact_internal_coverage_rows,mapped_internal_coverage_rows,internal_coverage_statuses,internal_completion_statuses,internal_guide_locations,internal_guide_cues,guide_name_match,target_treatment,assignment_treatment,counter_treatment,boundary_treatment,fishing_treatment,work_action_treatment,trophy_treatment,no_reroll_treatment,hold_or_stage_treatment,route_resolution_treatment,exclusion_treatment,branch_treatment,audit_status,recommended_action,notes
radiant_counter_objective,OBJ-002777,Master Criminal Trophy Set,OBJ-002777,trophy,general_trophy,branch_route,,,,1,0,trophy_branch_completed,branch_complete_then_reloaded,Master Criminal Trophy Branch,1000 bounty in all nine holds at the same time,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,N,Y,radiant_counter_objective_route_resolution_recorded,none_existing_route_resolution,
radiant_counter_objective,OBJ-002778,Golden Touch Trophy Set,OBJ-002778,trophy,general_trophy,main_route,,,,1,0,checkpoint_placed,complete_or_staged_until_gold_total,"Crafting, Enchanting, Alchemy, and Investments",Check 100000 gold before final spending,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,N,Y,radiant_counter_objective_route_resolution_recorded,none_existing_route_resolution,
radiant_counter_objective,OBJ-002779,Dragon Hunter Trophy Set,OBJ-002779,trophy,general_trophy,main_route,,,,4,0,counter_checked | counter_started | needs_route_resolution_added | tracking_continued,NEEDS ROUTE RESOLUTION | in_progress | in_progress_or_complete_pending_counter_total,Bleak Falls Barrow And First Dragon | Collectible Reconciliation | TB-038R order and delayed-task repair register | World-Eater's Eyrie and Dragonslayer,Dragon Hunter counter 1 of 20 | Dragon Hunter counter checked at 20 absorbed souls | NEEDS ROUTE RESOLUTION: OBJ-002779 Dragon Hunter Trophy Set | Skuldafn dragon souls counted only if absorbed,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,N,Y,radiant_counter_objective_route_resolution_recorded,none_existing_route_resolution,
radiant_counter_objective,OBJ-002780,Apprentice Trophy Set,OBJ-002780,trophy,level_trophy,main_route,,,,2,0,checkpoint_already_handled | checkpoint_recorded,complete_or_already_complete,Halted Stream And Silent Moons Level Gate | Rising Dead Early Activation,Level 5 checkpoint already handled | Level 5 checkpoint for Anonymous Letter,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,N,Y,radiant_counter_objective_covered,none,
radiant_counter_objective,OBJ-002781,Adept Trophy Set,OBJ-002781,trophy,level_trophy,main_route,,,,1,0,level_trophy_confirmed,complete,All-Perks Loop,Adept level threshold surpassed,Y,Y,N,Y,Y,Y,Y,Y,N,Y,N,N,Y,radiant_counter_objective_covered,none,
radiant_counter_objective,OBJ-002782,Expert Trophy Set,OBJ-002782,trophy,level_trophy,main_route,,,,1,0,level_trophy_confirmed,complete,All-Perks Loop,Expert level threshold surpassed,Y,Y,Y,Y,Y,N,Y,Y,N,Y,N,N,Y,radiant_counter_objective_covered,none,
radiant_counter_objective,OBJ-002783,Master Trophy Set,OBJ-002783,trophy,level_trophy,main_route,,,,1,0,level_trophy_confirmed,complete,All-Perks Loop,Master level threshold surpassed,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,N,N,radiant_counter_objective_covered,none,
radiant_counter_objective,OBJ-002784,Legend Trophy Set,OBJ-002784,trophy,dawnguard_trophy,main_route,,,,1,0,level_78_dragon_seekers_loop,complete_after_legendary_dragon,Level 78 and Level 80 Gates,Legendary Dragon defeated after level 78,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,N,N,Y,radiant_counter_objective_covered,none,
radiant_counter_objective,OBJ-002786,Dragon Hunting,OBJ-002786,radiant,blades_branch_radiant,branch_route,,,,3,0,audited_not_started_here | not_duplicated_here | placed_in_guide,complete | complete_in_mr043 | staged_for_blades_branch_or_pre_elder_scroll_policy,Blades Research Blackreach And The Fallen | Karthspire Sky Haven And Dragonbane | Paarthurnax And Blades Branch,Already completed in Blades Research Blackreach And The Fallen | Dragon Hunting left for controlled Blades/Paarthurnax policy | One Blades dragon hunt completed at assigned lair,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,N,N,Y,radiant_counter_objective_covered,none,
radiant_counter_objective,OBJ-002787,Archery Practice,OBJ-002787,misc_objective,angi_archery_practice,main_route,,,,3,0,audited_not_routed_here | placed_in_guide,complete | staged_for_late_archery_scholars_insight_route | staged_for_later_archery_route,Collectible Reconciliation | Falkreath Land Lakeview Foundation And Glenmoril Coven | Southern Warm Corridor,Angi Archery Practice completed | Angi's Camp and Archery Practice later,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,N,N,Y,radiant_counter_objective_covered,none,
radiant_counter_checklist,CHK-QUESTS-0021,Enchanting Pick-Up,OBJ-000122,radiant,college_repeatable,main_route,CHK-QUESTS-0021,Quests,Main-route prototype block,2,2,audited_not_started_here | placed_in_guide,complete | staged_for_college_radiant_control_pass,"College Errands Arniel Septimus And Aetherium | Winterhold, College Entry, And Saarthal",Enchanting Pick-Up later | One Sergius client pickup completed,Y,Y,Y,N,Y,N,Y,N,N,Y,N,N,N,radiant_counter_checklist_covered,none,
radiant_counter_checklist,CHK-QUESTS-0023,Restocking Soul Gems,OBJ-000123,radiant,college_repeatable,main_route,CHK-QUESTS-0023,Quests,Main-route prototype block,2,2,audited_not_started_here | placed_in_guide,complete | staged_for_empty_soul_gem_material_plan,"College Errands Arniel Septimus And Aetherium | Winterhold, College Entry, And Saarthal",One Sergius empty soul gem request completed | Restocking Soul Gems later,Y,Y,Y,Y,Y,N,Y,Y,N,Y,N,N,N,radiant_counter_checklist_covered,none,
radiant_counter_checklist,CHK-QUESTS-0025,Tolfdir The Absent-Minded,OBJ-000126,radiant,college_repeatable,main_route,CHK-QUESTS-0025,Quests,Main-route prototype block,2,2,audited_not_started_here | placed_in_guide,complete | staged_until_tolfdir_returns_from_saarthal,"Fellglow Keep And Good Intentions | Winterhold, College Entry, And Saarthal",Tolfdir's Alembic later | [CHECKLIST: Quest - Tolfdir The Absent-Minded],Y,Y,Y,Y,Y,Y,Y,Y,N,Y,N,N,N,radiant_counter_checklist_covered,none,
radiant_counter_checklist,CHK-QUESTS-0027,Aftershock,OBJ-000124,radiant,college_repeatable,main_route,CHK-QUESTS-0027,Quests,Main-route prototype block,1,1,placed_in_guide,complete,College Errands Arniel Septimus And Aetherium,One Tolfdir rupture assignment completed,Y,Y,Y,Y,Y,N,Y,Y,N,Y,N,N,N,radiant_counter_checklist_covered,none,
radiant_counter_checklist,CHK-QUESTS-0029,Fetch me that Book!,OBJ-000127,radiant,college_repeatable,main_route,CHK-QUESTS-0029,Quests,Main-route prototype block,3,3,audited_not_started_here | needs_route_resolution_added,NEEDS ROUTE RESOLUTION | staged_for_college_radiant_control_pass | staged_for_late_random_radiant_control,"College Errands Arniel Septimus And Aetherium | TB-038R order and delayed-task repair register | Winterhold, College Entry, And Saarthal",Fetch me that Book held for later random-dungeon block | Fetch me that Book later | NEEDS ROUTE RESOLUTION: CHK-QUESTS-0029 Fetch me that Book! | NEEDS ROUTE RESOLUTION: OBJ-000127 Fetch me that Book!,Y,Y,Y,Y,N,Y,Y,Y,N,Y,Y,Y,N,radiant_counter_checklist_route_resolution_recorded,none_existing_route_resolution,
radiant_counter_checklist,CHK-QUESTS-0031,Shalidor's Insights,OBJ-000128,radiant,college_repeatable,main_route,CHK-QUESTS-0031,Quests,Main-route prototype block,3,4,audited_not_started_here | needs_route_resolution_added,NEEDS ROUTE RESOLUTION | staged_for_college_radiant_control_pass | staged_for_late_random_radiant_control,"College Errands Arniel Septimus And Aetherium | Labyrinthian And The Eye Of Magnus | TB-038R order and delayed-task repair register | Winterhold, College Entry, And Saarthal",NEEDS ROUTE RESOLUTION: CHK-QUESTS-0031 Shalidor's Insights | NEEDS ROUTE RESOLUTION: OBJ-000128 Shalidor's Insights | Shalidor's Insights held | Shalidor's Insights held for later random-dungeon block | Shalidor's Insights later,Y,Y,Y,Y,Y,Y,N,Y,N,Y,Y,Y,Y,radiant_counter_checklist_route_resolution_recorded,none_existing_route_resolution,
radiant_counter_checklist,CHK-QUESTS-0044,Out of Balance,OBJ-000121,radiant,college_repeatable,main_route,CHK-QUESTS-0044,Quests,Main-route prototype block,1,1,placed_in_guide,complete,"Winterhold, College Entry, And Saarthal",[CHECKLIST: Quest - Out of Balance],Y,Y,Y,Y,Y,N,Y,Y,N,Y,N,N,N,radiant_counter_checklist_covered,none,
radiant_counter_checklist,CHK-QUESTS-0045,Rejoining the College,OBJ-000125,radiant,college_repeatable,excluded,CHK-QUESTS-0045,Quests,Explicit exclusion,0,1,explicit_exclusion_reaffirmed,excluded,Internal exclusion coverage,Excluded from intentional route,Y,Y,Y,N,N,N,N,N,N,Y,N,Y,N,radiant_counter_checklist_excluded,none,
radiant_counter_checklist,CHK-QUESTS-0057,Dragon Hunting,OBJ-002786,radiant,blades_branch_radiant,branch_route,CHK-QUESTS-0057,Quests,Branch-route prototype,2,3,audited_not_started_here | not_duplicated_here | placed_in_guide,complete | complete_in_mr043 | staged_for_blades_branch_or_pre_elder_scroll_policy,Blades Research Blackreach And The Fallen | Karthspire Sky Haven And Dragonbane | Paarthurnax And Blades Branch,Already completed in Blades Research Blackreach And The Fallen | Already completed in MR-043 | Dragon Hunting left for controlled Blades/Paarthurnax policy | One Blades Dragon Hunting radiant completed | One Blades dragon hunt completed at assigned lair,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,N,N,Y,radiant_counter_checklist_covered,none,
radiant_counter_checklist,CHK-QUESTS-0059,Animal Extermination,OBJ-000102,radiant,companions_radiant,main_route,CHK-QUESTS-0059,Quests,Main-route prototype block,0,2,conditional_fallback_or_actual_assignment | conditional_second_gate_if_assigned,conditional_complete_if_assigned,Beast Blood And The Silver Hand | Companions Entry,Matching radiant checklist cue for actual second gate job | Radiant - Animal Extermination,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,N,Y,radiant_counter_checklist_covered,none,
radiant_counter_checklist,CHK-QUESTS-0060,Animal Extermination,OBJ-000102,radiant,companions_radiant,main_route,CHK-QUESTS-0060,Quests,Main-route prototype block,0,2,conditional_fallback_or_actual_assignment | conditional_second_gate_if_assigned,conditional_complete_if_assigned,Beast Blood And The Silver Hand | Companions Entry,Matching radiant checklist cue for actual second gate job | Radiant - Animal Extermination,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,N,Y,radiant_counter_checklist_covered,none,
radiant_counter_checklist,CHK-QUESTS-0061,Striking the Heart,OBJ-000109,radiant,companions_radiant_windowed,main_route,CHK-QUESTS-0061,Quests,Main-route prototype block,1,1,completed_if_assigned | completed_if_assigned_in_two_aela_jobs,conditional_complete_or_not_offered,Beast Blood And The Silver Hand,Radiant - Striking the Heart,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,N,Y,radiant_counter_checklist_covered,none,
radiant_counter_checklist,CHK-QUESTS-0062,Stealing Plans,OBJ-000110,radiant,companions_radiant_windowed,main_route,CHK-QUESTS-0062,Quests,Main-route prototype block,1,1,completed_if_assigned | completed_if_assigned_in_two_aela_jobs,conditional_complete_or_one_save_limited,Beast Blood And The Silver Hand,Radiant - Stealing Plans,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,N,Y,radiant_counter_checklist_covered,none,
radiant_counter_checklist,CHK-QUESTS-0063,Retrieval,OBJ-000111,radiant,companions_radiant_windowed,main_route,CHK-QUESTS-0063,Quests,Main-route prototype block,1,1,completed_if_assigned | completed_if_assigned_in_two_aela_jobs,conditional_complete_or_one_save_limited,Beast Blood And The Silver Hand,Radiant - Retrieval,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,radiant_counter_checklist_route_resolution_recorded,none_existing_route_resolution,
radiant_counter_checklist,CHK-QUESTS-0064,Totems of Hircine,OBJ-000112,radiant,companions_post_quest,main_route,CHK-QUESTS-0064,Quests,Main-route prototype block,1,2,not_available_yet | placed_in_guide,complete | staged_for_post_glory_werewolf_route,"Beast Blood And The Silver Hand | Companions Finale, Totems, And Beast-Blood Preservation",All three Totems of Hircine completed | Totems of Hircine later,Y,Y,Y,Y,Y,N,Y,Y,N,Y,N,N,N,radiant_counter_checklist_covered,none,
radiant_counter_checklist,CHK-QUESTS-0065,Hired Muscle,OBJ-000104,radiant,companions_radiant,main_route,CHK-QUESTS-0065,Quests,Main-route prototype block,0,2,conditional_if_first_clean_farkas_contract | conditional_second_gate_if_assigned,conditional_complete_or_already_recorded_or_not_assigned | conditional_complete_or_seed_unavailable,Beast Blood And The Silver Hand | Companions Entry,Matching radiant checklist cue for actual second gate job | Radiant - Hired Muscle; Quest - Scare My Enemy,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,N,Y,radiant_counter_checklist_covered,none,
radiant_counter_checklist,CHK-QUESTS-0066,Trouble in Skyrim,OBJ-000105,radiant,companions_radiant,main_route,CHK-QUESTS-0066,Quests,Main-route prototype block,0,2,conditional_if_assigned_and_clean | conditional_second_gate_if_assigned,conditional_complete_if_assigned | conditional_complete_or_reloaded_for_bug_recovery,Beast Blood And The Silver Hand | Companions Entry,Matching radiant checklist cue for actual second gate job | Radiant - Trouble in Skyrim,Y,Y,Y,Y,Y,N,Y,Y,N,Y,N,N,Y,radiant_counter_checklist_covered,none,
radiant_counter_checklist,CHK-QUESTS-0067,Family Heirloom,OBJ-000106,radiant,companions_radiant,main_route,CHK-QUESTS-0067,Quests,Main-route prototype block,0,2,conditional_if_assigned | conditional_second_gate_if_assigned,conditional_complete_if_assigned,Beast Blood And The Silver Hand | Companions Entry,Matching radiant checklist cue for actual second gate job | Radiant - Family Heirloom,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,N,Y,radiant_counter_checklist_covered,none,
radiant_counter_checklist,CHK-QUESTS-0068,Escaped Criminal,OBJ-000107,radiant,companions_radiant,main_route,CHK-QUESTS-0068,Quests,Main-route prototype block,0,2,conditional_if_assigned | conditional_second_gate_if_assigned,conditional_complete_if_assigned,Beast Blood And The Silver Hand | Companions Entry,Matching radiant checklist cue for actual second gate job | Radiant - Escaped Criminal,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,N,Y,radiant_counter_checklist_covered,none,
radiant_counter_checklist,CHK-QUESTS-0069,Rescue Mission,OBJ-000108,radiant,companions_radiant,main_route,CHK-QUESTS-0069,Quests,Main-route prototype block,0,2,conditional_if_assigned | conditional_second_gate_if_assigned,conditional_complete_if_assigned,Beast Blood And The Silver Hand | Companions Entry,Matching radiant checklist cue for actual second gate job | Radiant - Rescue Mission,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,N,Y,radiant_counter_checklist_covered,none,
radiant_counter_checklist,CHK-QUESTS-0070,Purity,OBJ-000113,radiant,companions_post_quest,main_route,CHK-QUESTS-0070,Quests,Main-route prototype block,1,2,not_available_yet | placed_in_guide,complete | staged_for_post_glory_route,"Beast Blood And The Silver Hand | Companions Finale, Totems, And Beast-Blood Preservation",Companions Purity later | Farkas and Vilkas Purity completed,Y,Y,Y,Y,Y,N,Y,Y,N,Y,N,N,Y,radiant_counter_checklist_covered,none,
radiant_counter_checklist,CHK-QUESTS-0071,Dragon Seekers,OBJ-000114,radiant,companions_post_quest,main_route,CHK-QUESTS-0071,Quests,Main-route prototype block,2,3,already_represented_reused_repeatable | late_repeatable_support_for_legend | placed_in_guide,complete | no_new_checklist_requirement | repeatable_support_not_extra_scope,"Companions Finale, Totems, and Beast-Blood Preservation | Level 78 and Level 80 Gates",Dragon Seekers assignment repeated only for hunt support | Dragon Seekers assignment used for guaranteed dragon spawn | Dragon Seekers completed as representative Companions radiant,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,N,N,Y,radiant_counter_checklist_covered,none,
radiant_counter_checklist,CHK-QUESTS-0102,Honor Thy Family,OBJ-000161,radiant,dark_brotherhood_radiant,excluded,CHK-QUESTS-0102,Quests,Explicit exclusion,0,1,explicit_exclusion_reaffirmed,excluded,Internal exclusion coverage,Excluded from intentional route,Y,Y,Y,N,N,N,N,N,N,Y,N,Y,N,radiant_counter_checklist_excluded,none,
radiant_counter_checklist,CHK-QUESTS-0103,The Dark Brotherhood Forever,OBJ-000162,radiant,dark_brotherhood_radiant,main_route,CHK-QUESTS-0103,Quests,Main-route prototype block,1,1,placed_in_guide,complete,"Security, Shadowmere, And The Brotherhood Endgame",[CHECKLIST: Radiant - The Dark Brotherhood Forever representative completed],Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,N,N,radiant_counter_checklist_covered,none,
radiant_counter_checklist,CHK-QUESTS-0225,Mine Ore,OBJ-002764,radiant,no_journal_activity_radiant,main_route,CHK-QUESTS-0225,Quests,Main-route prototype block,1,11,completed_now | local_variant_completed | not_completed_here | placed_in_guide | progressed_in_guide | progressed_now | ... (7 total),complete | complete_or_already_represented | complete_specific_variant | in_progress | staged_for_later_mine_and_paid_turnin | staged_for_later_paid_ore_turnin,"Bards College Lost Library And Instrument Roads | Dawnstar, Pale Blade, And Heljarchen | Fort Dawnguard Recruits Prophet And Lost Relics | Guardian Stones Cache And Whiterun Farm Loop | Halted Stream And Silent Moons Level Gate | High Hrothgar Ustengrav Morthal And The Embassy | ... (11 total)",Activity - Mine Ore for Grogmar | Activity - Mine iron ore for Skaggi Scar-Face | Activity - Mine ore vein | Mine ore representative activity deferred | Mor Khazgur ore sold | [CHECKLIST: Activity - Mine ore for Beitild] | ... (11 total),Y,Y,Y,Y,Y,N,Y,Y,N,Y,N,N,N,radiant_counter_checklist_covered,none,
radiant_counter_checklist,CHK-QUESTS-0229,Chop Wood,OBJ-002762,radiant,no_journal_activity_radiant,main_route,CHK-QUESTS-0229,Quests,Main-route prototype block,0,8,completed_now | hert_help_completed_after_representative | local_variant_completed | progressed_in_guide | temba_variant_completed_after_representative | tool_access_staged_for_mr003,complete | complete_or_already_represented | staged_for_mr003_completion | variant_complete,Falkreath Land Lakeview Foundation And Glenmoril Coven | First Brotherhood Contracts And Muiri's Revenge | First Day In Whiterun | Helgen Riverwood And First Survival Loop | High Hrothgar Ustengrav Morthal And The Embassy | Solitude Coast Dragon Bridge Wild Horse And Wolfskull | ... (8 total),Activity - Chop Wood for Hert | Activity - Chop Wood for Hulda | Activity - Chop Wood for Temba | Woodcutter axe acquired for Whiterun chop wood | [CHECKLIST: Activity - Chop Wood for Horgeir] | [CHECKLIST: Activity - Chop Wood for Jorgen] | ... (8 total),Y,Y,Y,Y,N,N,Y,Y,N,Y,N,N,N,radiant_counter_checklist_covered,none,
radiant_counter_checklist,CHK-QUESTS-0235,Mine Ore,OBJ-002764,radiant,no_journal_activity_radiant,main_route,CHK-QUESTS-0235,Quests,Main-route prototype block,1,11,completed_now | local_variant_completed | not_completed_here | placed_in_guide | progressed_in_guide | progressed_now | ... (7 total),complete | complete_or_already_represented | complete_specific_variant | in_progress | staged_for_later_mine_and_paid_turnin | staged_for_later_paid_ore_turnin,"Bards College Lost Library And Instrument Roads | Dawnstar, Pale Blade, And Heljarchen | Fort Dawnguard Recruits Prophet And Lost Relics | Guardian Stones Cache And Whiterun Farm Loop | Halted Stream And Silent Moons Level Gate | High Hrothgar Ustengrav Morthal And The Embassy | ... (11 total)",Activity - Mine Ore for Grogmar | Activity - Mine iron ore for Skaggi Scar-Face | Activity - Mine ore vein | Mine ore representative activity deferred | Mor Khazgur ore sold | [CHECKLIST: Activity - Mine ore for Beitild] | ... (11 total),Y,Y,Y,Y,Y,N,Y,Y,N,Y,N,N,N,radiant_counter_checklist_covered,none,
radiant_counter_checklist,CHK-QUESTS-0237,Fight! Fight!,OBJ-002765,radiant,no_journal_brawl_radiant,main_route,CHK-QUESTS-0237,Quests,Main-route prototype block,0,3,completed_now | local_variant_completed | placed_in_guide,complete | complete_or_already_represented | complete_specific_variant,First Day In Whiterun | Fort Dawnguard Recruits Prophet And Lost Relics | High Hrothgar Ustengrav Morthal And The Embassy,Favor - Uthgerd brawl | Larak brawl won | [CHECKLIST: Quest - Fight! Fight!: Benor],Y,Y,Y,N,N,N,Y,N,N,Y,N,N,N,radiant_counter_checklist_covered,none,
radiant_counter_checklist,CHK-QUESTS-0238,Chop Wood,OBJ-002762,radiant,no_journal_activity_radiant,main_route,CHK-QUESTS-0238,Quests,Main-route prototype block,0,8,completed_now | hert_help_completed_after_representative | local_variant_completed | progressed_in_guide | temba_variant_completed_after_representative | tool_access_staged_for_mr003,complete | complete_or_already_represented | staged_for_mr003_completion | variant_complete,Falkreath Land Lakeview Foundation And Glenmoril Coven | First Brotherhood Contracts And Muiri's Revenge | First Day In Whiterun | Helgen Riverwood And First Survival Loop | High Hrothgar Ustengrav Morthal And The Embassy | Solitude Coast Dragon Bridge Wild Horse And Wolfskull | ... (8 total),Activity - Chop Wood for Hert | Activity - Chop Wood for Hulda | Activity - Chop Wood for Temba | Woodcutter axe acquired for Whiterun chop wood | [CHECKLIST: Activity - Chop Wood for Horgeir] | [CHECKLIST: Activity - Chop Wood for Jorgen] | ... (8 total),Y,Y,Y,Y,N,N,Y,Y,N,Y,N,N,N,radiant_counter_checklist_covered,none,
radiant_counter_checklist,CHK-QUESTS-0240,Gather Wheat,OBJ-002763,radiant,no_journal_activity_radiant,main_route,CHK-QUESTS-0240,Quests,Main-route prototype block,1,8,advanced_in_guide | already_completed_not_repeated | boti_variant_completed_after_representative | completed_now | local_variant_completed | mathies_help_completed_after_representative | ... (8 total),complete | complete_for_three_windhelm_entries | complete_from_mr006 | complete_or_already_represented | variant_complete,Falkreath Land Lakeview Foundation And Glenmoril Coven | Goldenhills Farm And Rorikstead | Guardian Stones Cache And Whiterun Farm Loop | Markarth Nchuand-Zel And Old Hroldan | Solitude Coast Dragon Bridge Wild Horse And Wolfskull | Solitude Coast Wild Horse And Wolfskull | ... (8 total),Activity - Sell crops to Alfhild Battle-Born | Activity - Sell crops to Boti | Activity - Sell crops to Mathies | Activity - Sell potatoes to Vigdis Salvius | Rorikstead crop sales not repeated | [CHECKLIST: Activity - Gather crops for Azzada Lylvieve] | ... (9 total),Y,Y,Y,Y,N,Y,Y,N,N,Y,N,N,N,radiant_counter_checklist_covered,none,
radiant_counter_checklist,CHK-QUESTS-0241,Fight! Fight!,OBJ-002765,radiant,no_journal_brawl_radiant,main_route,CHK-QUESTS-0241,Quests,Main-route prototype block,0,3,completed_now | local_variant_completed | placed_in_guide,complete | complete_or_already_represented | complete_specific_variant,First Day In Whiterun | Fort Dawnguard Recruits Prophet And Lost Relics | High Hrothgar Ustengrav Morthal And The Embassy,Favor - Uthgerd brawl | Larak brawl won | [CHECKLIST: Quest - Fight! Fight!: Benor],Y,Y,Y,N,N,N,Y,N,N,Y,N,N,N,radiant_counter_checklist_covered,none,
radiant_counter_checklist,CHK-QUESTS-0243,Mine Ore,OBJ-002764,radiant,no_journal_activity_radiant,main_route,CHK-QUESTS-0243,Quests,Main-route prototype block,0,11,completed_now | local_variant_completed | not_completed_here | placed_in_guide | progressed_in_guide | progressed_now | ... (7 total),complete | complete_or_already_represented | complete_specific_variant | in_progress | staged_for_later_mine_and_paid_turnin | staged_for_later_paid_ore_turnin,"Bards College Lost Library And Instrument Roads | Dawnstar, Pale Blade, And Heljarchen | Fort Dawnguard Recruits Prophet And Lost Relics | Guardian Stones Cache And Whiterun Farm Loop | Halted Stream And Silent Moons Level Gate | High Hrothgar Ustengrav Morthal And The Embassy | ... (11 total)",Activity - Mine Ore for Grogmar | Activity - Mine iron ore for Skaggi Scar-Face | Activity - Mine ore vein | Mine ore representative activity deferred | Mor Khazgur ore sold | [CHECKLIST: Activity - Mine ore for Beitild] | ... (10 total),Y,Y,Y,Y,Y,N,Y,Y,N,Y,N,N,N,radiant_counter_checklist_covered,none,
radiant_counter_checklist,CHK-QUESTS-0245,Quest all Beggars Have,OBJ-002766,radiant,no_journal_favor_radiant,main_route,CHK-QUESTS-0245,Quests,Main-route prototype block,1,3,completed_now | narfi_variant_completed_after_representative | option_advanced,complete | complete_or_already_represented | option_unlocked_if_available | representative_already_complete_option_unlocked_if_available,First Day In Whiterun | Southern Warm Corridor | Windhelm Murder Investigation And White Phial,Angrenor Once-Honored donation if dialogue available | Favor - Brenuin beggar gift | Favor - Narfi beggar gift,Y,Y,Y,Y,Y,N,Y,N,N,Y,N,N,N,radiant_counter_checklist_covered,none,
radiant_counter_checklist,CHK-QUESTS-0246,Gather Wheat,OBJ-002763,radiant,no_journal_activity_radiant,main_route,CHK-QUESTS-0246,Quests,Main-route prototype block,1,8,advanced_in_guide | already_completed_not_repeated | boti_variant_completed_after_representative | completed_now | local_variant_completed | mathies_help_completed_after_representative | ... (8 total),complete | complete_for_three_windhelm_entries | complete_from_mr006 | complete_or_already_represented | variant_complete,Falkreath Land Lakeview Foundation And Glenmoril Coven | Goldenhills Farm And Rorikstead | Guardian Stones Cache And Whiterun Farm Loop | Markarth Nchuand-Zel And Old Hroldan | Solitude Coast Dragon Bridge Wild Horse And Wolfskull | Solitude Coast Wild Horse And Wolfskull | ... (8 total),Activity - Sell crops to Alfhild Battle-Born | Activity - Sell crops to Boti | Activity - Sell crops to Mathies | Activity - Sell potatoes to Vigdis Salvius | Rorikstead crop sales not repeated | [CHECKLIST: Activity - Gather crops for Azzada Lylvieve] | ... (9 total),Y,Y,Y,Y,N,Y,Y,N,N,Y,N,N,N,radiant_counter_checklist_covered,none,
radiant_counter_checklist,CHK-QUESTS-0247,Quest all Beggars Have,OBJ-002766,radiant,no_journal_favor_radiant,main_route,CHK-QUESTS-0247,Quests,Main-route prototype block,0,3,completed_now | narfi_variant_completed_after_representative | option_advanced,complete | complete_or_already_represented | representative_already_complete_option_unlocked_if_available,First Day In Whiterun | Southern Warm Corridor | Windhelm Murder Investigation And White Phial,Angrenor Once-Honored donation if dialogue available | Favor - Brenuin beggar gift | Favor - Narfi beggar gift,Y,Y,Y,N,Y,N,Y,N,N,Y,N,N,N,radiant_counter_checklist_covered,none,
radiant_counter_checklist,CHK-QUESTS-0248,Gather Wheat,OBJ-002763,radiant,no_journal_activity_radiant,main_route,CHK-QUESTS-0248,Quests,Main-route prototype block,1,8,advanced_in_guide | already_completed_not_repeated | boti_variant_completed_after_representative | completed_now | local_variant_completed | mathies_help_completed_after_representative | ... (8 total),complete | complete_for_three_windhelm_entries | complete_from_mr006 | complete_or_already_represented | variant_complete,Falkreath Land Lakeview Foundation And Glenmoril Coven | Goldenhills Farm And Rorikstead | Guardian Stones Cache And Whiterun Farm Loop | Markarth Nchuand-Zel And Old Hroldan | Solitude Coast Dragon Bridge Wild Horse And Wolfskull | Solitude Coast Wild Horse And Wolfskull | ... (8 total),Activity - Sell crops to Alfhild Battle-Born | Activity - Sell crops to Boti | Activity - Sell crops to Mathies | Activity - Sell potatoes to Vigdis Salvius | Rorikstead crop sales not repeated | [CHECKLIST: Activity - Gather crops for Azzada Lylvieve] | ... (9 total),Y,Y,Y,Y,N,Y,Y,N,N,Y,N,N,N,radiant_counter_checklist_covered,none,
radiant_counter_checklist,CHK-QUESTS-0249,Quest all Drunks Have,OBJ-002767,radiant,no_journal_favor_radiant,main_route,CHK-QUESTS-0249,Quests,Main-route prototype block,0,3,completed_now | placed_in_guide | retrospectively_placed_in_guide,complete,"Bards College, Lost Library, And Instrument Roads | Dawnstar, Pale Blade, And Heljarchen | Helgen Riverwood And First Survival Loop",Favor - Embry drink favor | [CHECKLIST: Favor - Quest all Drunks Have: Ranmir] | [CHECKLIST: Quest - Quest all Drunks Have: Karl],Y,Y,Y,N,Y,N,Y,N,N,Y,N,N,N,radiant_counter_checklist_covered,none,
