mr_section,record_type,objective_id,objective_name,coverage_status,player_facing_cue,player_facing_location,completion_status,notes
MR-065,objective,OBJ-001011,Spell Tome: Mara's Wrath,vendor_purchase_check_in_guide,Buy and read Mara's Wrath,Faralda,complete_or_all_perks_vendor_return,"PROGSEL-000192 vendor source Purchase from Faralda at the College of Winterhold. Source note: Can be purchased from: Enthir, Faralda, Talvas Fathryon.; MR-065 sends the player to Faralda and carries skill-gated stock to All-Perks Vendor Return if not offered. SN-000199-books-spells-documents-route.md."
MR-065,objective,OBJ-001012,Spell Tome: Thunderbolt,vendor_purchase_check_in_guide,Buy and read Thunderbolt,Faralda,complete_or_all_perks_vendor_return,"PROGSEL-000193 vendor source Purchase from Faralda at the College of Winterhold. Source note: Can be purchased from: Enthir, Faralda, Talvas Fathryon.; MR-065 sends the player to Faralda and carries skill-gated stock to All-Perks Vendor Return if not offered. SN-000199-books-spells-documents-route.md."
MR-065,objective,OBJ-001013,Spell Tome: Touch of Death,vendor_purchase_check_in_guide,Buy and read Touch of Death,Faralda,complete_or_all_perks_vendor_return,"PROGSEL-000194 vendor source Purchase from Faralda at the College of Winterhold. Source note: Can be purchased from: Enthir, Faralda, Talvas Fathryon.; MR-065 sends the player to Faralda and carries skill-gated stock to All-Perks Vendor Return if not offered. SN-000199-books-spells-documents-route.md."
MR-065,objective,OBJ-001014,Spell Tome: Unbounded Flames,staged_for_all_perks_loop,Unbounded Flames held for Destruction 100,All-perks master ritual gate,staged_for_skill_gate,PROGSEL-000195 source Purchase from Faralda at the College of Winterhold. Source note: Can be purchased from: Faralda (only after Destruction Ritual Spell has been completed).; MR-065 keeps this spell with the master ritual/all-perks loop. SN-000199-books-spells-documents-route.md.
MR-065,objective,OBJ-001015,Spell Tome: Unbounded Freezing,staged_for_all_perks_loop,Unbounded Freezing held for Destruction 100,All-perks master ritual gate,staged_for_skill_gate,PROGSEL-000196 source Purchase from Faralda at the College of Winterhold. Source note: Can be purchased from: Faralda (only after Destruction Ritual Spell has been completed).; MR-065 keeps this spell with the master ritual/all-perks loop. SN-000199-books-spells-documents-route.md.
MR-065,objective,OBJ-001016,Spell Tome: Unbounded Storms,staged_for_all_perks_loop,Unbounded Storms held for Destruction 100,All-perks master ritual gate,staged_for_skill_gate,PROGSEL-000197 source Purchase from Faralda at the College of Winterhold. Source note: Can be purchased from: Faralda (only after Destruction Ritual Spell has been completed).; MR-065 keeps this spell with the master ritual/all-perks loop. SN-000199-books-spells-documents-route.md.
MR-065,objective,OBJ-001017,Spell Tome: Wall of Flames,vendor_purchase_check_in_guide,Buy and read Wall of Flames,Faralda,complete_or_all_perks_vendor_return,"PROGSEL-000198 vendor source Purchase from Faralda at the College of Winterhold. Source note: Can be purchased from: Enthir, Faralda, Talvas Fathryon.; MR-065 sends the player to Faralda and carries skill-gated stock to All-Perks Vendor Return if not offered. SN-000199-books-spells-documents-route.md."
MR-065,objective,OBJ-001018,Spell Tome: Wall of Frost,vendor_purchase_check_in_guide,Buy and read Wall of Frost,Faralda,complete_or_all_perks_vendor_return,"PROGSEL-000199 vendor source Purchase from Faralda at the College of Winterhold. Source note: Can be purchased from: Enthir, Faralda, Talvas Fathryon.; MR-065 sends the player to Faralda and carries skill-gated stock to All-Perks Vendor Return if not offered. SN-000199-books-spells-documents-route.md."
MR-065,objective,OBJ-001019,Spell Tome: Wall of Storms,vendor_purchase_check_in_guide,Buy and read Wall of Storms,Faralda,complete_or_all_perks_vendor_return,"PROGSEL-000200 vendor source Purchase from Faralda at the College of Winterhold. Source note: Can be purchased from: Enthir, Faralda, Talvas Fathryon.; MR-065 sends the player to Faralda and carries skill-gated stock to All-Perks Vendor Return if not offered. SN-000199-books-spells-documents-route.md."
MR-065,objective,OBJ-001020,Spell Tome: Blizzard,staged_for_all_perks_loop,Blizzard held for Destruction 100,All-perks master ritual gate,staged_for_skill_gate,PROGSEL-000201 source Purchase from Faralda at the College of Winterhold. Source note: Can be purchased from: Faralda (only after Destruction Ritual Spell has been completed).; MR-065 keeps this spell with the master ritual/all-perks loop. SN-000199-books-spells-documents-route.md.
MR-065,objective,OBJ-001021,Spell Tome: Fire Storm,staged_for_all_perks_loop,Fire Storm held for Destruction 100,All-perks master ritual gate,staged_for_skill_gate,PROGSEL-000202 source Reward for quest Destruction Ritual Spell.; MR-065 keeps this spell with the master ritual/all-perks loop. SN-000199-books-spells-documents-route.md.
MR-065,objective,OBJ-001022,Spell Tome: Lightning Storm,staged_for_all_perks_loop,Lightning Storm held for Destruction 100,All-perks master ritual gate,staged_for_skill_gate,PROGSEL-000203 source Purchase from Faralda at the College of Winterhold. Source note: Can be purchased from: Faralda (only after Destruction Ritual Spell has been completed).; MR-065 keeps this spell with the master ritual/all-perks loop. SN-000199-books-spells-documents-route.md.
MR-065,objective,OBJ-001023,Spell Tome: Clairvoyance,vendor_purchase_check_in_guide,Buy and read Clairvoyance,Drevis Neloren,complete_or_all_perks_vendor_return,"PROGSEL-000204 vendor source Purchase from Drevis Neloren at the College of Winterhold. Source note: Can be purchased from: Calcelmo, Drevis Neloren, Falion, Farengar Secret-Fire, Madena, Nelacar, Riverwood Trader, Sybille Stentor, Wuunferth the Unliving, Wylandriah.; MR-065 sends the player to Drevis Neloren and carries skill-gated stock to All-Perks Vendor Return if not offered. SN-000199-books-spells-documents-route.md."
MR-065,objective,OBJ-001024,Spell Tome: Courage,vendor_purchase_check_in_guide,Buy and read Courage,Drevis Neloren,complete_or_all_perks_vendor_return,"PROGSEL-000205 vendor source Purchase from Drevis Neloren at the College of Winterhold. Source note: Can be purchased from: Calcelmo, Drevis Neloren, Falion, Farengar Secret-Fire, Madena, Nelacar, Sybille Stentor, Wuunferth the Unliving, Wylandriah.; MR-065 sends the player to Drevis Neloren and carries skill-gated stock to All-Perks Vendor Return if not offered. SN-000199-books-spells-documents-route.md."
MR-065,objective,OBJ-001025,Spell Tome: Fury,vendor_purchase_check_in_guide,Buy and read Fury,Drevis Neloren,complete_or_all_perks_vendor_return,"PROGSEL-000206 vendor source Purchase from Drevis Neloren at the College of Winterhold. Source note: Can be purchased from: Calcelmo, Drevis Neloren, Falion, Farengar Secret-Fire, Madena, Nelacar, Riverwood Trader, Sybille Stentor, Wuunferth the Unliving, Wylandriah.; MR-065 sends the player to Drevis Neloren and carries skill-gated stock to All-Perks Vendor Return if not offered. SN-000199-books-spells-documents-route.md."
MR-065,objective,OBJ-001026,Spell Tome: Calm,vendor_purchase_check_in_guide,Buy and read Calm,Drevis Neloren,complete_or_all_perks_vendor_return,"PROGSEL-000207 vendor source Purchase from Drevis Neloren at the College of Winterhold. Source note: Can be purchased from: Calcelmo, Drevis Neloren, Falion, Farengar Secret-Fire, Madena, Sybille Stentor, Wuunferth the Unliving, Wylandriah.; MR-065 sends the player to Drevis Neloren and carries skill-gated stock to All-Perks Vendor Return if not offered. SN-000199-books-spells-documents-route.md."
MR-065,objective,OBJ-001027,Spell Tome: Fear,vendor_purchase_check_in_guide,Buy and read Fear,Drevis Neloren,complete_or_all_perks_vendor_return,"PROGSEL-000208 vendor source Purchase from Drevis Neloren at the College of Winterhold. Source note: Can be purchased from: Calcelmo, Drevis Neloren, Falion, Farengar Secret-Fire, Madena, Sybille Stentor, Wuunferth the Unliving, Wylandriah.; MR-065 sends the player to Drevis Neloren and carries skill-gated stock to All-Perks Vendor Return if not offered. SN-000199-books-spells-documents-route.md."
MR-065,objective,OBJ-001028,Spell Tome: Muffle,vendor_purchase_check_in_guide,Buy and read Muffle,Drevis Neloren,complete_or_all_perks_vendor_return,"PROGSEL-000209 vendor source Purchase from Drevis Neloren at the College of Winterhold. Source note: Can be purchased from: Calcelmo, Drevis Neloren, Falion, Farengar Secret-Fire, Madena, Sybille Stentor, Wuunferth the Unliving, Wylandriah.; MR-065 sends the player to Drevis Neloren and carries skill-gated stock to All-Perks Vendor Return if not offered. SN-000199-books-spells-documents-route.md."
MR-065,objective,OBJ-001029,Spell Tome: Frenzy,vendor_purchase_check_in_guide,Buy and read Frenzy,Drevis Neloren,complete_or_all_perks_vendor_return,"PROGSEL-000210 vendor source Purchase from Drevis Neloren at the College of Winterhold. Source note: Can be purchased from: Drevis Neloren, Sybille Stentor.; MR-065 sends the player to Drevis Neloren and carries skill-gated stock to All-Perks Vendor Return if not offered. SN-000199-books-spells-documents-route.md."
MR-065,objective,OBJ-001030,Spell Tome: Frenzy Rune,vendor_purchase_check_in_guide,Buy and read Frenzy Rune,Talvas Fathryon,complete_or_all_perks_vendor_return,PROGSEL-000211 vendor source Purchase from Talvas Fathryon at Tel Mithryn. Source note: Can be purchased from Talvas Fathryon after completing the quest From the Ashes.; MR-065 sends the player to Talvas Fathryon and carries skill-gated stock to All-Perks Vendor Return if not offered. SN-000199-books-spells-documents-route.md.
MR-065,objective,OBJ-001031,Spell Tome: Orum's Aquatic Escape,vendor_purchase_check_in_guide,Buy and read Orum's Aquatic Escape,Drevis Neloren,complete_or_all_perks_vendor_return,"PROGSEL-000212 vendor source Purchase from Drevis Neloren at the College of Winterhold. Source note: Can be purchased from: Drevis Neloren, Sybille Stentor.; MR-065 sends the player to Drevis Neloren and carries skill-gated stock to All-Perks Vendor Return if not offered. SN-000199-books-spells-documents-route.md."
MR-065,objective,OBJ-001032,Spell Tome: Rally,vendor_purchase_check_in_guide,Buy and read Rally,Drevis Neloren,complete_or_all_perks_vendor_return,"PROGSEL-000213 vendor source Purchase from Drevis Neloren at the College of Winterhold. Source note: Can be purchased from: Drevis Neloren, Sybille Stentor.; MR-065 sends the player to Drevis Neloren and carries skill-gated stock to All-Perks Vendor Return if not offered. SN-000199-books-spells-documents-route.md."
MR-065,objective,OBJ-001033,Spell Tome: Fenrik's Welcome,vendor_purchase_check_in_guide,Buy and read Fenrik's Welcome,Drevis Neloren,complete_or_all_perks_vendor_return,PROGSEL-000214 vendor source Purchase from Drevis Neloren at the College of Winterhold. Source note: Can be purchased from: Drevis Neloren.; MR-065 sends the player to Drevis Neloren and carries skill-gated stock to All-Perks Vendor Return if not offered. SN-000199-books-spells-documents-route.md.
MR-065,objective,OBJ-001034,Spell Tome: Invisibility,vendor_purchase_check_in_guide,Buy and read Invisibility,Drevis Neloren,complete_or_all_perks_vendor_return,PROGSEL-000215 vendor source Purchase from Drevis Neloren at the College of Winterhold. Source note: Can be purchased from: Drevis Neloren.; MR-065 sends the player to Drevis Neloren and carries skill-gated stock to All-Perks Vendor Return if not offered. SN-000199-books-spells-documents-route.md.
MR-065,objective,OBJ-001035,Spell Tome: Pacify,vendor_purchase_check_in_guide,Buy and read Pacify,Drevis Neloren,complete_or_all_perks_vendor_return,PROGSEL-000216 vendor source Purchase from Drevis Neloren at the College of Winterhold. Source note: Can be purchased from: Drevis Neloren.; MR-065 sends the player to Drevis Neloren and carries skill-gated stock to All-Perks Vendor Return if not offered. SN-000199-books-spells-documents-route.md.
MR-065,objective,OBJ-001036,Spell Tome: Rout,vendor_purchase_check_in_guide,Buy and read Rout,Drevis Neloren,complete_or_all_perks_vendor_return,PROGSEL-000217 vendor source Purchase from Drevis Neloren at the College of Winterhold. Source note: Can be purchased from: Drevis Neloren.; MR-065 sends the player to Drevis Neloren and carries skill-gated stock to All-Perks Vendor Return if not offered. SN-000199-books-spells-documents-route.md.
MR-065,objective,OBJ-001037,Spell Tome: Call to Arms,staged_for_all_perks_loop,Call to Arms held for Illusion 100,All-perks master ritual gate,staged_for_skill_gate,PROGSEL-000218 source Purchase from Drevis Neloren at the College of Winterhold. Source note: Can be purchased from: Drevis Neloren (only after Illusion Ritual Spell has been completed).; MR-065 keeps this spell with the master ritual/all-perks loop. SN-000199-books-spells-documents-route.md.
MR-065,objective,OBJ-001038,Spell Tome: Harmony,staged_for_all_perks_loop,Harmony held for Illusion 100,All-perks master ritual gate,staged_for_skill_gate,PROGSEL-000219 source Purchase from Drevis Neloren at the College of Winterhold. Source note: Can be purchased from: Drevis Neloren (only after Illusion Ritual Spell has been completed).; MR-065 keeps this spell with the master ritual/all-perks loop. SN-000199-books-spells-documents-route.md.
MR-065,objective,OBJ-001039,Spell Tome: Hysteria,staged_for_all_perks_loop,Hysteria held for Illusion 100,All-perks master ritual gate,staged_for_skill_gate,PROGSEL-000220 source Reward for quest Illusion Ritual Spell.; MR-065 keeps this spell with the master ritual/all-perks loop. SN-000199-books-spells-documents-route.md.
MR-065,objective,OBJ-001040,Spell Tome: Mayhem,staged_for_all_perks_loop,Mayhem held for Illusion 100,All-perks master ritual gate,staged_for_skill_gate,PROGSEL-000221 source Purchase from Drevis Neloren at the College of Winterhold. Source note: Can be purchased from: Drevis Neloren (only after Illusion Ritual Spell has been completed).; MR-065 keeps this spell with the master ritual/all-perks loop. SN-000199-books-spells-documents-route.md.
MR-065,objective,OBJ-001041,Spell Tome: Healing,vendor_purchase_check_in_guide,Buy and read Healing,Colette Marence,complete_or_all_perks_vendor_return,"PROGSEL-000222 vendor source Purchase from Colette Marence at the College of Winterhold. Source note: Can be purchased from: Calcelmo, Colette Marence, Falion, Farengar Secret-Fire, Madena, Nelacar, Sybille Stentor, Wuunferth the Unliving, Wylandriah.; MR-065 sends the player to Colette Marence and carries skill-gated stock to All-Perks Vendor Return if not offered. SN-000199-books-spells-documents-route.md."
MR-065,objective,OBJ-001042,Spell Tome: Lesser Ward,vendor_purchase_check_in_guide,Buy and read Lesser Ward,Colette Marence,complete_or_all_perks_vendor_return,"PROGSEL-000223 vendor source Purchase from Colette Marence at the College of Winterhold. Source note: Can be purchased from: Calcelmo, Colette Marence, Falion, Farengar Secret-Fire, Madena, Nelacar, Riverwood Trader, Sybille Stentor, Wuunferth the Unliving, Wylandriah.; MR-065 sends the player to Colette Marence and carries skill-gated stock to All-Perks Vendor Return if not offered. SN-000199-books-spells-documents-route.md."
MR-065,objective,OBJ-001043,Spell Tome: Fast Healing,vendor_purchase_check_in_guide,Buy and read Fast Healing,Colette Marence,complete_or_all_perks_vendor_return,"PROGSEL-000224 vendor source Purchase from Colette Marence at the College of Winterhold. Source note: Can be purchased from: Calcelmo, Colette Marence, Falion, Farengar Secret-Fire, Madena, Nelacar, Sybille Stentor, Wuunferth the Unliving, Wylandriah.; MR-065 sends the player to Colette Marence and carries skill-gated stock to All-Perks Vendor Return if not offered. SN-000199-books-spells-documents-route.md."
MR-065,objective,OBJ-001044,Spell Tome: Healing Hands,vendor_purchase_check_in_guide,Buy and read Healing Hands,Colette Marence,complete_or_all_perks_vendor_return,"PROGSEL-000225 vendor source Purchase from Colette Marence at the College of Winterhold. Source note: Can be purchased from: Calcelmo, Colette Marence, Falion, Farengar Secret-Fire, Madena, Nelacar, Sybille Stentor, Wuunferth the Unliving, Wylandriah.; MR-065 sends the player to Colette Marence and carries skill-gated stock to All-Perks Vendor Return if not offered. SN-000199-books-spells-documents-route.md."
MR-065,objective,OBJ-001045,Spell Tome: Necromantic Healing,route_source_named_or_already_routed,Confirm learned spell: Necromantic Healing,"Books, Spells, and Documents",complete_or_confirmed_in_spell_list,"PROGSEL-000226 source Can be found in Dimhollow Crypt.; MR-065 names the fixed, quest, pet, Atronach Forge, or already-routed source. SN-000199-books-spells-documents-route.md."
MR-065,objective,OBJ-001046,Spell Tome: Steadfast Ward,route_source_named_or_already_routed,Confirm learned spell: Steadfast Ward,"Books, Spells, and Documents",complete_or_confirmed_in_spell_list,"PROGSEL-000227 source Can be found in Labyrinthian.; MR-065 names the fixed, quest, pet, Atronach Forge, or already-routed source. SN-000199-books-spells-documents-route.md."
MR-065,objective,OBJ-001047,Spell Tome: Sun Fire,vendor_purchase_check_in_guide,Buy and read Sun Fire,Sorine Jurard,complete_or_all_perks_vendor_return,PROGSEL-000228 vendor source Purchase from Sorine Jurard at Fort Dawnguard. Source note: Can be purchased from: Sorine Jurard.; MR-065 sends the player to Sorine Jurard and carries skill-gated stock to All-Perks Vendor Return if not offered. SN-000199-books-spells-documents-route.md.
MR-065,objective,OBJ-001048,Spell Tome: Turn Lesser Undead,vendor_purchase_check_in_guide,Buy and read Turn Lesser Undead,Colette Marence,complete_or_all_perks_vendor_return,"PROGSEL-000229 vendor source Purchase from Colette Marence at the College of Winterhold. Source note: Can be purchased from: Calcelmo, Colette Marence, Falion, Farengar Secret-Fire, Madena, Nelacar, Sybille Stentor, Wuunferth the Unliving, Wylandriah.; MR-065 sends the player to Colette Marence and carries skill-gated stock to All-Perks Vendor Return if not offered. SN-000199-books-spells-documents-route.md."
MR-065,objective,OBJ-001049,Spell Tome: Close Wounds,vendor_purchase_check_in_guide,Buy and read Close Wounds,Colette Marence,complete_or_all_perks_vendor_return,PROGSEL-000230 vendor source Purchase from Colette Marence at the College of Winterhold. Source note: Can be purchased from: Colette Marence.; MR-065 sends the player to Colette Marence and carries skill-gated stock to All-Perks Vendor Return if not offered. SN-000199-books-spells-documents-route.md.
MR-065,objective,OBJ-001050,Spell Tome: Greater Ward,vendor_purchase_check_in_guide,Buy and read Greater Ward,Colette Marence,complete_or_all_perks_vendor_return,PROGSEL-000231 vendor source Purchase from Colette Marence at the College of Winterhold. Source note: Can be purchased from: Colette Marence.; MR-065 sends the player to Colette Marence and carries skill-gated stock to All-Perks Vendor Return if not offered. SN-000199-books-spells-documents-route.md.
MR-065,objective,OBJ-001051,Spell Tome: Heal Other,route_source_named_or_already_routed,Confirm learned spell: Heal Other,"Books, Spells, and Documents",complete_or_confirmed_in_spell_list,"PROGSEL-000232 source Can be found in Shalidor's Maze.; MR-065 names the fixed, quest, pet, Atronach Forge, or already-routed source. SN-000199-books-spells-documents-route.md."
MR-065,objective,OBJ-001052,Spell Tome: Heal Undead,vendor_purchase_check_in_guide,Buy and read Heal Undead,Ronthil,complete_or_all_perks_vendor_return,PROGSEL-000233 vendor source Purchase from Ronthil at Castle Volkihar. Source note: Can be purchased from: Ronthil.; MR-065 sends the player to Ronthil and carries skill-gated stock to All-Perks Vendor Return if not offered. SN-000199-books-spells-documents-route.md.
MR-065,objective,OBJ-001053,Spell Tome: Poison Rune,vendor_purchase_check_in_guide,Buy and read Poison Rune,Talvas Fathryon,complete_or_all_perks_vendor_return,PROGSEL-000234 vendor source Purchase from Talvas Fathryon at Tel Mithryn. Source note: Can be purchased from: Talvas Fathryon (after From the Ashes).; MR-065 sends the player to Talvas Fathryon and carries skill-gated stock to All-Perks Vendor Return if not offered. SN-000199-books-spells-documents-route.md.
MR-065,objective,OBJ-001054,Spell Tome: Repel Lesser Undead,vendor_purchase_check_in_guide,Buy and read Repel Lesser Undead,Colette Marence,complete_or_all_perks_vendor_return,PROGSEL-000235 vendor source Purchase from Colette Marence at the College of Winterhold. Source note: Can be purchased from: Colette Marence.; MR-065 sends the player to Colette Marence and carries skill-gated stock to All-Perks Vendor Return if not offered. SN-000199-books-spells-documents-route.md.
MR-065,objective,OBJ-001055,Spell Tome: Stendarr's Aura,vendor_purchase_check_in_guide,Buy and read Stendarr's Aura,Florentius Baenius,complete_or_all_perks_vendor_return,PROGSEL-000236 vendor source Purchase from Florentius Baenius at Fort Dawnguard. Source note: Can be purchased from: Florentius Baenius.; MR-065 sends the player to Florentius Baenius and carries skill-gated stock to All-Perks Vendor Return if not offered. SN-000199-books-spells-documents-route.md.
MR-065,objective,OBJ-001056,Spell Tome: Turn Undead,route_source_named_or_already_routed,Confirm learned spell: Turn Undead,"Books, Spells, and Documents",complete_or_confirmed_in_spell_list,"PROGSEL-000237 source Given by Styrr during The Wolf Queen Awakened.; MR-065 names the fixed, quest, pet, Atronach Forge, or already-routed source. SN-000199-books-spells-documents-route.md."
MR-065,objective,OBJ-001057,Spell Tome: Vampire's Bane,vendor_purchase_check_in_guide,Buy and read Vampire's Bane,Florentius Baenius,complete_or_all_perks_vendor_return,PROGSEL-000238 vendor source Purchase from Florentius Baenius at Fort Dawnguard. Source note: Can be purchased from: Florentius Baenius.; MR-065 sends the player to Florentius Baenius and carries skill-gated stock to All-Perks Vendor Return if not offered. SN-000199-books-spells-documents-route.md.
MR-065,objective,OBJ-001058,Spell Tome: Circle of Protection,vendor_purchase_check_in_guide,Buy and read Circle of Protection,Colette Marence,complete_or_all_perks_vendor_return,PROGSEL-000239 vendor source Purchase from Colette Marence at the College of Winterhold. Source note: Can be purchased from: Colette Marence.; MR-065 sends the player to Colette Marence and carries skill-gated stock to All-Perks Vendor Return if not offered. SN-000199-books-spells-documents-route.md.
MR-065,objective,OBJ-001059,Spell Tome: Grand Healing,vendor_purchase_check_in_guide,Buy and read Grand Healing,Colette Marence,complete_or_all_perks_vendor_return,PROGSEL-000240 vendor source Purchase from Colette Marence at the College of Winterhold. Source note: Can be purchased from: Colette Marence.; MR-065 sends the player to Colette Marence and carries skill-gated stock to All-Perks Vendor Return if not offered. SN-000199-books-spells-documents-route.md.
MR-065,objective,OBJ-001060,Spell Tome: Repel Undead,vendor_purchase_check_in_guide,Buy and read Repel Undead,Colette Marence,complete_or_all_perks_vendor_return,PROGSEL-000241 vendor source Purchase from Colette Marence at the College of Winterhold. Source note: Can be purchased from: Colette Marence.; MR-065 sends the player to Colette Marence and carries skill-gated stock to All-Perks Vendor Return if not offered. SN-000199-books-spells-documents-route.md.
MR-065,objective,OBJ-001061,Spell Tome: Turn Greater Undead,vendor_purchase_check_in_guide,Buy and read Turn Greater Undead,Colette Marence,complete_or_all_perks_vendor_return,PROGSEL-000242 vendor source Purchase from Colette Marence at the College of Winterhold. Source note: Can be purchased from: Colette Marence.; MR-065 sends the player to Colette Marence and carries skill-gated stock to All-Perks Vendor Return if not offered. SN-000199-books-spells-documents-route.md.
MR-065,objective,OBJ-001062,Spell Tome: Bane of the Undead,staged_for_all_perks_loop,Bane of the Undead held for Restoration 90,All-perks master ritual gate,staged_for_skill_gate,PROGSEL-000243 source Reward for quest Restoration Ritual Spell.; MR-065 keeps this spell with the master ritual/all-perks loop. SN-000199-books-spells-documents-route.md.
MR-065,objective,OBJ-001063,Spell Tome: Guardian Circle,staged_for_all_perks_loop,Guardian Circle held for Restoration 90,All-perks master ritual gate,staged_for_skill_gate,PROGSEL-000244 source Purchase from Colette Marence at the College of Winterhold. Source note: Can be purchased from: Colette Marence (only after Restoration Ritual Spell has been completed).; MR-065 keeps this spell with the master ritual/all-perks loop. SN-000199-books-spells-documents-route.md.
MR-065,objective,OBJ-001064,Black Book: Waking Dreams,confirmed_complete,Black Book: Waking Dreams,"Books, Spells, and Documents",complete,MR-065 confirms the complete seven-title Black Book set by name and stores the books together. SN-000199-books-spells-documents-route.md.
MR-065,objective,OBJ-001065,Black Book: Epistolary Acumen,confirmed_complete,Black Book: Epistolary Acumen,"Books, Spells, and Documents",complete,MR-065 confirms the complete seven-title Black Book set by name and stores the books together. SN-000199-books-spells-documents-route.md.
MR-065,objective,OBJ-001066,Black Book: Untold Legends,confirmed_complete,Black Book: Untold Legends,"Books, Spells, and Documents",complete,MR-065 confirms the complete seven-title Black Book set by name and stores the books together. SN-000199-books-spells-documents-route.md.
MR-065,objective,OBJ-001067,Black Book: The Winds of Change,confirmed_complete,Black Book: The Winds of Change,"Books, Spells, and Documents",complete,MR-065 confirms the complete seven-title Black Book set by name and stores the books together. SN-000199-books-spells-documents-route.md.
MR-065,objective,OBJ-001068,Black Book: The Sallow Regent,confirmed_complete,Black Book: The Sallow Regent,"Books, Spells, and Documents",complete,MR-065 confirms the complete seven-title Black Book set by name and stores the books together. SN-000199-books-spells-documents-route.md.
MR-065,objective,OBJ-001069,Black Book: Filament and Filigree,confirmed_complete,Black Book: Filament and Filigree,"Books, Spells, and Documents",complete,MR-065 confirms the complete seven-title Black Book set by name and stores the books together. SN-000199-books-spells-documents-route.md.
MR-065,objective,OBJ-001070,Black Book: The Hidden Twilight,confirmed_complete,Black Book: The Hidden Twilight,"Books, Spells, and Documents",complete,MR-065 confirms the complete seven-title Black Book set by name and stores the books together. SN-000199-books-spells-documents-route.md.
MR-065,objective,OBJ-001892,Collectible Set: Black Books,confirmed_complete,Seven Black Books confirmed by name,"Books, Spells, and Documents",complete,"MR-065 confirms Waking Dreams, Epistolary Acumen, Untold Legends, The Winds of Change, The Sallow Regent, Filament and Filigree, and The Hidden Twilight. SN-000199-books-spells-documents-route.md."
MR-065,objective,OBJ-000801,The Winds of Change Black Book Ability Choice Set,final_default_selected,Companion's Insight chosen as final Winds of Change default,"Books, Spells, and Documents",complete,MR-065 switches The Winds of Change from Scholar's Insight to Companion's Insight after all planned skill-book reads are complete. SN-000199-books-spells-documents-route.md.
MR-065,objective,OBJ-001079,Oghma Infinium,use_staged_for_all_perks_loop,Oghma Infinium remains unread,"Books, Spells, and Documents",acquired_use_staged,Oghma remains acquired but unread until final skill gaps are known; do not use it on a skill already at 100. SN-000199-books-spells-documents-route.md.
MR-065,objective,OBJ-000129,Alteration Ritual Spell,staged_for_all_perks_loop,Alteration Ritual Spell held for all-perks loop,All-perks master ritual gate,staged_for_skill_gate,MR-065 records this master ritual quest in the exact skill-gate table rather than starting it before the final skill-state pass. SN-000199-books-spells-documents-route.md.
MR-065,objective,OBJ-000130,Conjuration Ritual Spell,staged_for_all_perks_loop,Conjuration Ritual Spell held for all-perks loop,All-perks master ritual gate,staged_for_skill_gate,MR-065 records this master ritual quest in the exact skill-gate table rather than starting it before the final skill-state pass. SN-000199-books-spells-documents-route.md.
MR-065,objective,OBJ-000131,Destruction Ritual Spell,staged_for_all_perks_loop,Destruction Ritual Spell held for all-perks loop,All-perks master ritual gate,staged_for_skill_gate,MR-065 records this master ritual quest in the exact skill-gate table rather than starting it before the final skill-state pass. SN-000199-books-spells-documents-route.md.
MR-065,objective,OBJ-000132,Illusion Ritual Spell,staged_for_all_perks_loop,Illusion Ritual Spell held for all-perks loop,All-perks master ritual gate,staged_for_skill_gate,MR-065 records this master ritual quest in the exact skill-gate table rather than starting it before the final skill-state pass. SN-000199-books-spells-documents-route.md.
MR-065,objective,OBJ-000133,Restoration Ritual Spell,staged_for_all_perks_loop,Restoration Ritual Spell held for all-perks loop,All-perks master ritual gate,staged_for_skill_gate,MR-065 records this master ritual quest in the exact skill-gate table rather than starting it before the final skill-state pass. SN-000199-books-spells-documents-route.md.
MR-065,objective,OBJ-001216,Master Illusion Text (1),staged_for_all_perks_loop,Master Illusion Text (1) held with ritual documents,All-perks master ritual gate,staged_for_skill_gate,MR-065 keeps this ritual document with the relevant master ritual quest until the all-perks loop routes the skill gate. SN-000199-books-spells-documents-route.md.
MR-065,objective,OBJ-001217,Master Illusion Text (2),staged_for_all_perks_loop,Master Illusion Text (2) held with ritual documents,All-perks master ritual gate,staged_for_skill_gate,MR-065 keeps this ritual document with the relevant master ritual quest until the all-perks loop routes the skill gate. SN-000199-books-spells-documents-route.md.
MR-065,objective,OBJ-001218,Master Illusion Text (3),staged_for_all_perks_loop,Master Illusion Text (3) held with ritual documents,All-perks master ritual gate,staged_for_skill_gate,MR-065 keeps this ritual document with the relevant master ritual quest until the all-perks loop routes the skill gate. SN-000199-books-spells-documents-route.md.
MR-065,objective,OBJ-001219,Master Illusion Text (4),staged_for_all_perks_loop,Master Illusion Text (4) held with ritual documents,All-perks master ritual gate,staged_for_skill_gate,MR-065 keeps this ritual document with the relevant master ritual quest until the all-perks loop routes the skill gate. SN-000199-books-spells-documents-route.md.
MR-065,objective,OBJ-001241,Power of the Elements,staged_for_all_perks_loop,Power of the Elements held with ritual documents,All-perks master ritual gate,staged_for_skill_gate,MR-065 keeps this ritual document with the relevant master ritual quest until the all-perks loop routes the skill gate. SN-000199-books-spells-documents-route.md.
MR-065,objective,OBJ-001398,"Fishing Mastery, v1",staged_for_fishing_route_resolution,"Fishing Mastery, v1",Fishing route-resolution hold,staged_for_fishing_route_resolution,MR-065 keeps Fishing documents with the unresolved per-species Fishing route instead of closing them under broad book/document cleanup. SN-000199-books-spells-documents-route.md; inherited from SN-000198.
