row_kind,row_id,objective_id,checklist_id,display_name,checklist_entry,category,subcategory,checklist_tab,mapping_type,route_placement,source_content,support_table_rows,support_tables,support_names,guide_name_match,coverage_source,internal_coverage_row_count,learn_or_discover_treatment,craft_action_treatment,investment_treatment,skill_or_perk_treatment,storage_treatment,hold_or_stage_treatment,route_resolution_treatment,exclusion_treatment,branch_treatment,audit_status,coverage_statuses,completion_statuses,guide_locations,guide_cues,recommended_action,notes
progression_checklist,CHK-LEARNED-ALCHEMY-EFFECTS-2954,OBJ-002594,CHK-LEARNED-ALCHEMY-EFFECTS-2954,Mudcrab Chitin: Resist Poison,Mudcrab Chitin: Resist Poison,crafting_unlock,alchemy_ingredient_effect_discovery,Learned Alchemy Effects,Main-route prototype block,main_route,base_game,1,alchemy-effect-catalog.csv,Mudcrab Chitin,Y,mapped_objective,1,Y,Y,Y,N,Y,Y,N,N,N,progression_checklist_covered,ingredient_effect_discovery_table,complete_when_experimenter_pass_done,"Crafting, Enchanting, Alchemy, and Investments",Alchemy effects: Mudcrab Chitin,none,
progression_checklist,CHK-LEARNED-ALCHEMY-EFFECTS-2955,OBJ-002594,CHK-LEARNED-ALCHEMY-EFFECTS-2955,Mudcrab Chitin: Resist Fire,Mudcrab Chitin: Resist Fire,crafting_unlock,alchemy_ingredient_effect_discovery,Learned Alchemy Effects,Main-route prototype block,main_route,base_game,1,alchemy-effect-catalog.csv,Mudcrab Chitin,Y,mapped_objective,1,Y,Y,Y,N,Y,Y,N,N,N,progression_checklist_covered,ingredient_effect_discovery_table,complete_when_experimenter_pass_done,"Crafting, Enchanting, Alchemy, and Investments",Alchemy effects: Mudcrab Chitin,none,
progression_checklist,CHK-LEARNED-ALCHEMY-EFFECTS-2956,OBJ-002595,CHK-LEARNED-ALCHEMY-EFFECTS-2956,Namira's Rot: Damage Magicka,Namira's Rot: Damage Magicka,crafting_unlock,alchemy_ingredient_effect_discovery,Learned Alchemy Effects,Main-route prototype block,main_route,base_game,1,alchemy-effect-catalog.csv,Namira's Rot,Y,mapped_objective,1,Y,Y,Y,N,N,Y,N,N,N,progression_checklist_covered,ingredient_effect_discovery_table,complete_when_experimenter_pass_done,"Crafting, Enchanting, Alchemy, and Investments",Alchemy effects: Namira's Rot,none,
progression_checklist,CHK-LEARNED-ALCHEMY-EFFECTS-2957,OBJ-002595,CHK-LEARNED-ALCHEMY-EFFECTS-2957,Namira's Rot: Fortify Lockpicking,Namira's Rot: Fortify Lockpicking,crafting_unlock,alchemy_ingredient_effect_discovery,Learned Alchemy Effects,Main-route prototype block,main_route,base_game,1,alchemy-effect-catalog.csv,Namira's Rot,Y,mapped_objective,1,Y,Y,Y,N,N,Y,N,N,N,progression_checklist_covered,ingredient_effect_discovery_table,complete_when_experimenter_pass_done,"Crafting, Enchanting, Alchemy, and Investments",Alchemy effects: Namira's Rot,none,
progression_checklist,CHK-LEARNED-ALCHEMY-EFFECTS-2958,OBJ-002595,CHK-LEARNED-ALCHEMY-EFFECTS-2958,Namira's Rot: Fear,Namira's Rot: Fear,crafting_unlock,alchemy_ingredient_effect_discovery,Learned Alchemy Effects,Main-route prototype block,main_route,base_game,1,alchemy-effect-catalog.csv,Namira's Rot,Y,mapped_objective,1,Y,Y,Y,N,N,Y,N,N,N,progression_checklist_covered,ingredient_effect_discovery_table,complete_when_experimenter_pass_done,"Crafting, Enchanting, Alchemy, and Investments",Alchemy effects: Namira's Rot,none,
progression_checklist,CHK-LEARNED-ALCHEMY-EFFECTS-2959,OBJ-002595,CHK-LEARNED-ALCHEMY-EFFECTS-2959,Namira's Rot: Regenerate Health,Namira's Rot: Regenerate Health,crafting_unlock,alchemy_ingredient_effect_discovery,Learned Alchemy Effects,Main-route prototype block,main_route,base_game,1,alchemy-effect-catalog.csv,Namira's Rot,Y,mapped_objective,1,Y,Y,Y,N,N,Y,N,N,N,progression_checklist_covered,ingredient_effect_discovery_table,complete_when_experimenter_pass_done,"Crafting, Enchanting, Alchemy, and Investments",Alchemy effects: Namira's Rot,none,
progression_checklist,CHK-LEARNED-ALCHEMY-EFFECTS-2960,OBJ-002596,CHK-LEARNED-ALCHEMY-EFFECTS-2960,Netch Jelly (DB): Paralysis,Netch Jelly (DB): Paralysis,crafting_unlock,alchemy_ingredient_effect_discovery,Learned Alchemy Effects,Main-route prototype block,main_route,dragonborn,1,alchemy-effect-catalog.csv,Netch Jelly,Y,mapped_objective,2,Y,Y,Y,N,Y,Y,N,N,N,progression_checklist_covered,ingredient_effect_discovery_table | placed_in_guide,complete_when_experimenter_pass_done | staged_for_alchemy_pass,"Crafting, Enchanting, Alchemy, and Investments | Solstheim Entry, Raven Rock Core, And Frostmoon Rings",Alchemy effects: Netch Jelly | Netch Jelly acquired from Raven Rock Mine,none,
progression_checklist,CHK-LEARNED-ALCHEMY-EFFECTS-2961,OBJ-002596,CHK-LEARNED-ALCHEMY-EFFECTS-2961,Netch Jelly (DB): Fortify Carry Weight,Netch Jelly (DB): Fortify Carry Weight,crafting_unlock,alchemy_ingredient_effect_discovery,Learned Alchemy Effects,Main-route prototype block,main_route,dragonborn,1,alchemy-effect-catalog.csv,Netch Jelly,Y,mapped_objective,2,Y,Y,Y,N,Y,Y,N,N,N,progression_checklist_covered,ingredient_effect_discovery_table | placed_in_guide,complete_when_experimenter_pass_done | staged_for_alchemy_pass,"Crafting, Enchanting, Alchemy, and Investments | Solstheim Entry, Raven Rock Core, And Frostmoon Rings",Alchemy effects: Netch Jelly | Netch Jelly acquired from Raven Rock Mine,none,
progression_checklist,CHK-LEARNED-ALCHEMY-EFFECTS-2962,OBJ-002596,CHK-LEARNED-ALCHEMY-EFFECTS-2962,Netch Jelly (DB): Restore Stamina,Netch Jelly (DB): Restore Stamina,crafting_unlock,alchemy_ingredient_effect_discovery,Learned Alchemy Effects,Main-route prototype block,main_route,dragonborn,1,alchemy-effect-catalog.csv,Netch Jelly,Y,mapped_objective,2,Y,Y,Y,N,Y,Y,N,N,N,progression_checklist_covered,ingredient_effect_discovery_table | placed_in_guide,complete_when_experimenter_pass_done | staged_for_alchemy_pass,"Crafting, Enchanting, Alchemy, and Investments | Solstheim Entry, Raven Rock Core, And Frostmoon Rings",Alchemy effects: Netch Jelly | Netch Jelly acquired from Raven Rock Mine,none,
progression_checklist,CHK-LEARNED-ALCHEMY-EFFECTS-2963,OBJ-002596,CHK-LEARNED-ALCHEMY-EFFECTS-2963,Netch Jelly (DB): Fear,Netch Jelly (DB): Fear,crafting_unlock,alchemy_ingredient_effect_discovery,Learned Alchemy Effects,Main-route prototype block,main_route,dragonborn,1,alchemy-effect-catalog.csv,Netch Jelly,Y,mapped_objective,2,Y,Y,Y,N,Y,Y,N,N,N,progression_checklist_covered,ingredient_effect_discovery_table | placed_in_guide,complete_when_experimenter_pass_done | staged_for_alchemy_pass,"Crafting, Enchanting, Alchemy, and Investments | Solstheim Entry, Raven Rock Core, And Frostmoon Rings",Alchemy effects: Netch Jelly | Netch Jelly acquired from Raven Rock Mine,none,
progression_checklist,CHK-LEARNED-ALCHEMY-EFFECTS-2964,OBJ-002685,CHK-LEARNED-ALCHEMY-EFFECTS-2964,Nightshade: Damage Health,Nightshade: Damage Health,crafting_unlock,alchemy_ingredient_effect_discovery,Learned Alchemy Effects,Main-route prototype block,main_route,ae_creation,1,alchemy-effect-catalog.csv,Nightshade,Y,mapped_objective,1,Y,Y,Y,N,N,Y,N,N,N,progression_checklist_covered,ingredient_effect_discovery_table,complete_when_experimenter_pass_done,"Crafting, Enchanting, Alchemy, and Investments",Alchemy effects: Nightshade,none,
progression_checklist,CHK-LEARNED-ALCHEMY-EFFECTS-2965,OBJ-002685,CHK-LEARNED-ALCHEMY-EFFECTS-2965,Nightshade: Damage Magicka Regen,Nightshade: Damage Magicka Regen,crafting_unlock,alchemy_ingredient_effect_discovery,Learned Alchemy Effects,Main-route prototype block,main_route,ae_creation,1,alchemy-effect-catalog.csv,Nightshade,Y,mapped_objective,1,Y,Y,Y,N,N,Y,N,N,N,progression_checklist_covered,ingredient_effect_discovery_table,complete_when_experimenter_pass_done,"Crafting, Enchanting, Alchemy, and Investments",Alchemy effects: Nightshade,none,
progression_checklist,CHK-LEARNED-ALCHEMY-EFFECTS-2966,OBJ-002685,CHK-LEARNED-ALCHEMY-EFFECTS-2966,Nightshade: Lingering Damage Stamina,Nightshade: Lingering Damage Stamina,crafting_unlock,alchemy_ingredient_effect_discovery,Learned Alchemy Effects,Main-route prototype block,main_route,ae_creation,1,alchemy-effect-catalog.csv,Nightshade,Y,mapped_objective,1,Y,Y,Y,N,N,Y,N,N,N,progression_checklist_covered,ingredient_effect_discovery_table,complete_when_experimenter_pass_done,"Crafting, Enchanting, Alchemy, and Investments",Alchemy effects: Nightshade,none,
progression_checklist,CHK-LEARNED-ALCHEMY-EFFECTS-2967,OBJ-002685,CHK-LEARNED-ALCHEMY-EFFECTS-2967,Nightshade: Fortify Destruction,Nightshade: Fortify Destruction,crafting_unlock,alchemy_ingredient_effect_discovery,Learned Alchemy Effects,Main-route prototype block,main_route,ae_creation,1,alchemy-effect-catalog.csv,Nightshade,Y,mapped_objective,1,Y,Y,Y,N,N,Y,N,N,N,progression_checklist_covered,ingredient_effect_discovery_table,complete_when_experimenter_pass_done,"Crafting, Enchanting, Alchemy, and Investments",Alchemy effects: Nightshade,none,
progression_checklist,CHK-LEARNED-ALCHEMY-EFFECTS-2968,OBJ-002598,CHK-LEARNED-ALCHEMY-EFFECTS-2968,Nirnroot: Damage Health,Nirnroot: Damage Health,crafting_unlock,alchemy_ingredient_effect_discovery,Learned Alchemy Effects,Main-route prototype block,main_route,base_game,1,alchemy-effect-catalog.csv,Nirnroot,Y,mapped_objective,1,Y,Y,Y,N,N,Y,N,N,N,progression_checklist_covered,ingredient_effect_discovery_table,complete_when_experimenter_pass_done,"Crafting, Enchanting, Alchemy, and Investments",Alchemy effects: Nirnroot,none,
progression_checklist,CHK-LEARNED-ALCHEMY-EFFECTS-2969,OBJ-002598,CHK-LEARNED-ALCHEMY-EFFECTS-2969,Nirnroot: Damage Stamina,Nirnroot: Damage Stamina,crafting_unlock,alchemy_ingredient_effect_discovery,Learned Alchemy Effects,Main-route prototype block,main_route,base_game,1,alchemy-effect-catalog.csv,Nirnroot,Y,mapped_objective,1,Y,Y,Y,N,N,Y,N,N,N,progression_checklist_covered,ingredient_effect_discovery_table,complete_when_experimenter_pass_done,"Crafting, Enchanting, Alchemy, and Investments",Alchemy effects: Nirnroot,none,
progression_checklist,CHK-LEARNED-ALCHEMY-EFFECTS-2970,OBJ-002598,CHK-LEARNED-ALCHEMY-EFFECTS-2970,Nirnroot: Invisibility,Nirnroot: Invisibility,crafting_unlock,alchemy_ingredient_effect_discovery,Learned Alchemy Effects,Main-route prototype block,main_route,base_game,1,alchemy-effect-catalog.csv,Nirnroot,Y,mapped_objective,1,Y,Y,Y,N,N,Y,N,N,N,progression_checklist_covered,ingredient_effect_discovery_table,complete_when_experimenter_pass_done,"Crafting, Enchanting, Alchemy, and Investments",Alchemy effects: Nirnroot,none,
progression_checklist,CHK-LEARNED-ALCHEMY-EFFECTS-2971,OBJ-002598,CHK-LEARNED-ALCHEMY-EFFECTS-2971,Nirnroot: Resist Magic,Nirnroot: Resist Magic,crafting_unlock,alchemy_ingredient_effect_discovery,Learned Alchemy Effects,Main-route prototype block,main_route,base_game,1,alchemy-effect-catalog.csv,Nirnroot,Y,mapped_objective,1,Y,Y,Y,N,N,Y,N,N,N,progression_checklist_covered,ingredient_effect_discovery_table,complete_when_experimenter_pass_done,"Crafting, Enchanting, Alchemy, and Investments",Alchemy effects: Nirnroot,none,
progression_checklist,CHK-LEARNED-ALCHEMY-EFFECTS-2972,OBJ-002599,CHK-LEARNED-ALCHEMY-EFFECTS-2972,Nordic Barnacle: Damage Magicka,Nordic Barnacle: Damage Magicka,crafting_unlock,alchemy_ingredient_effect_discovery,Learned Alchemy Effects,Main-route prototype block,main_route,base_game,1,alchemy-effect-catalog.csv,Nordic Barnacle,Y,mapped_objective,1,Y,Y,Y,N,N,Y,N,N,N,progression_checklist_covered,ingredient_effect_discovery_table,complete_when_experimenter_pass_done,"Crafting, Enchanting, Alchemy, and Investments",Alchemy effects: Nordic Barnacle,none,
progression_checklist,CHK-LEARNED-ALCHEMY-EFFECTS-2973,OBJ-002599,CHK-LEARNED-ALCHEMY-EFFECTS-2973,Nordic Barnacle: Waterbreathing,Nordic Barnacle: Waterbreathing,crafting_unlock,alchemy_ingredient_effect_discovery,Learned Alchemy Effects,Main-route prototype block,main_route,base_game,1,alchemy-effect-catalog.csv,Nordic Barnacle,Y,mapped_objective,1,Y,Y,Y,N,N,Y,N,N,N,progression_checklist_covered,ingredient_effect_discovery_table,complete_when_experimenter_pass_done,"Crafting, Enchanting, Alchemy, and Investments",Alchemy effects: Nordic Barnacle,none,
progression_checklist,CHK-LEARNED-ALCHEMY-EFFECTS-2974,OBJ-002599,CHK-LEARNED-ALCHEMY-EFFECTS-2974,Nordic Barnacle: Regenerate Health,Nordic Barnacle: Regenerate Health,crafting_unlock,alchemy_ingredient_effect_discovery,Learned Alchemy Effects,Main-route prototype block,main_route,base_game,1,alchemy-effect-catalog.csv,Nordic Barnacle,Y,mapped_objective,1,Y,Y,Y,N,N,Y,N,N,N,progression_checklist_covered,ingredient_effect_discovery_table,complete_when_experimenter_pass_done,"Crafting, Enchanting, Alchemy, and Investments",Alchemy effects: Nordic Barnacle,none,
progression_checklist,CHK-LEARNED-ALCHEMY-EFFECTS-2975,OBJ-002599,CHK-LEARNED-ALCHEMY-EFFECTS-2975,Nordic Barnacle: Fortify Pickpocket,Nordic Barnacle: Fortify Pickpocket,crafting_unlock,alchemy_ingredient_effect_discovery,Learned Alchemy Effects,Main-route prototype block,main_route,base_game,1,alchemy-effect-catalog.csv,Nordic Barnacle,Y,mapped_objective,1,Y,Y,Y,N,N,Y,N,N,N,progression_checklist_covered,ingredient_effect_discovery_table,complete_when_experimenter_pass_done,"Crafting, Enchanting, Alchemy, and Investments",Alchemy effects: Nordic Barnacle,none,
progression_checklist,CHK-LEARNED-ALCHEMY-EFFECTS-2976,OBJ-002600,CHK-LEARNED-ALCHEMY-EFFECTS-2976,Orange Dartwing: Restore Stamina,Orange Dartwing: Restore Stamina,crafting_unlock,alchemy_ingredient_effect_discovery,Learned Alchemy Effects,Main-route prototype block,main_route,base_game,1,alchemy-effect-catalog.csv,Orange Dartwing,Y,mapped_objective,1,Y,Y,Y,N,Y,Y,N,N,N,progression_checklist_covered,ingredient_effect_discovery_table,complete_when_experimenter_pass_done,"Crafting, Enchanting, Alchemy, and Investments",Alchemy effects: Orange Dartwing,none,
progression_checklist,CHK-LEARNED-ALCHEMY-EFFECTS-2977,OBJ-002600,CHK-LEARNED-ALCHEMY-EFFECTS-2977,Orange Dartwing: Ravage Magicka,Orange Dartwing: Ravage Magicka,crafting_unlock,alchemy_ingredient_effect_discovery,Learned Alchemy Effects,Main-route prototype block,main_route,base_game,1,alchemy-effect-catalog.csv,Orange Dartwing,Y,mapped_objective,1,Y,Y,Y,N,Y,Y,N,N,N,progression_checklist_covered,ingredient_effect_discovery_table,complete_when_experimenter_pass_done,"Crafting, Enchanting, Alchemy, and Investments",Alchemy effects: Orange Dartwing,none,
progression_checklist,CHK-LEARNED-ALCHEMY-EFFECTS-2978,OBJ-002600,CHK-LEARNED-ALCHEMY-EFFECTS-2978,Orange Dartwing: Fortify Pickpocket,Orange Dartwing: Fortify Pickpocket,crafting_unlock,alchemy_ingredient_effect_discovery,Learned Alchemy Effects,Main-route prototype block,main_route,base_game,1,alchemy-effect-catalog.csv,Orange Dartwing,Y,mapped_objective,1,Y,Y,Y,N,Y,Y,N,N,N,progression_checklist_covered,ingredient_effect_discovery_table,complete_when_experimenter_pass_done,"Crafting, Enchanting, Alchemy, and Investments",Alchemy effects: Orange Dartwing,none,
progression_checklist,CHK-LEARNED-ALCHEMY-EFFECTS-2979,OBJ-002600,CHK-LEARNED-ALCHEMY-EFFECTS-2979,Orange Dartwing: Lingering Damage Health,Orange Dartwing: Lingering Damage Health,crafting_unlock,alchemy_ingredient_effect_discovery,Learned Alchemy Effects,Main-route prototype block,main_route,base_game,1,alchemy-effect-catalog.csv,Orange Dartwing,Y,mapped_objective,1,Y,Y,Y,N,Y,Y,N,N,N,progression_checklist_covered,ingredient_effect_discovery_table,complete_when_experimenter_pass_done,"Crafting, Enchanting, Alchemy, and Investments",Alchemy effects: Orange Dartwing,none,
progression_checklist,CHK-LEARNED-ALCHEMY-EFFECTS-2980,OBJ-002601,CHK-LEARNED-ALCHEMY-EFFECTS-2980,Pearl: Restore Stamina,Pearl: Restore Stamina,crafting_unlock,alchemy_ingredient_effect_discovery,Learned Alchemy Effects,Main-route prototype block,main_route,base_game,1,alchemy-effect-catalog.csv,Pearl,Y,mapped_objective,1,Y,Y,Y,N,Y,Y,N,N,N,progression_checklist_covered,ingredient_effect_discovery_table,complete_when_experimenter_pass_done,"Crafting, Enchanting, Alchemy, and Investments",Alchemy effects: Pearl,none,
progression_checklist,CHK-LEARNED-ALCHEMY-EFFECTS-2981,OBJ-002601,CHK-LEARNED-ALCHEMY-EFFECTS-2981,Pearl: Fortify Block,Pearl: Fortify Block,crafting_unlock,alchemy_ingredient_effect_discovery,Learned Alchemy Effects,Main-route prototype block,main_route,base_game,1,alchemy-effect-catalog.csv,Pearl,Y,mapped_objective,1,Y,Y,Y,N,Y,Y,N,N,N,progression_checklist_covered,ingredient_effect_discovery_table,complete_when_experimenter_pass_done,"Crafting, Enchanting, Alchemy, and Investments",Alchemy effects: Pearl,none,
progression_checklist,CHK-LEARNED-ALCHEMY-EFFECTS-2982,OBJ-002601,CHK-LEARNED-ALCHEMY-EFFECTS-2982,Pearl: Restore Magicka,Pearl: Restore Magicka,crafting_unlock,alchemy_ingredient_effect_discovery,Learned Alchemy Effects,Main-route prototype block,main_route,base_game,1,alchemy-effect-catalog.csv,Pearl,Y,mapped_objective,1,Y,Y,Y,N,Y,Y,N,N,N,progression_checklist_covered,ingredient_effect_discovery_table,complete_when_experimenter_pass_done,"Crafting, Enchanting, Alchemy, and Investments",Alchemy effects: Pearl,none,
progression_checklist,CHK-LEARNED-ALCHEMY-EFFECTS-2983,OBJ-002601,CHK-LEARNED-ALCHEMY-EFFECTS-2983,Pearl: Resist Shock,Pearl: Resist Shock,crafting_unlock,alchemy_ingredient_effect_discovery,Learned Alchemy Effects,Main-route prototype block,main_route,base_game,1,alchemy-effect-catalog.csv,Pearl,Y,mapped_objective,1,Y,Y,Y,N,Y,Y,N,N,N,progression_checklist_covered,ingredient_effect_discovery_table,complete_when_experimenter_pass_done,"Crafting, Enchanting, Alchemy, and Investments",Alchemy effects: Pearl,none,
progression_checklist,CHK-LEARNED-ALCHEMY-EFFECTS-2984,OBJ-002602,CHK-LEARNED-ALCHEMY-EFFECTS-2984,Pine Thrush Egg: Restore Stamina,Pine Thrush Egg: Restore Stamina,crafting_unlock,alchemy_ingredient_effect_discovery,Learned Alchemy Effects,Main-route prototype block,main_route,base_game,1,alchemy-effect-catalog.csv,Pine Thrush Egg,Y,mapped_objective,1,Y,Y,Y,N,Y,Y,N,N,N,progression_checklist_covered,ingredient_effect_discovery_table,complete_when_experimenter_pass_done,"Crafting, Enchanting, Alchemy, and Investments",Alchemy effects: Pine Thrush Egg,none,
progression_checklist,CHK-LEARNED-ALCHEMY-EFFECTS-2985,OBJ-002602,CHK-LEARNED-ALCHEMY-EFFECTS-2985,Pine Thrush Egg: Fortify Lockpicking,Pine Thrush Egg: Fortify Lockpicking,crafting_unlock,alchemy_ingredient_effect_discovery,Learned Alchemy Effects,Main-route prototype block,main_route,base_game,1,alchemy-effect-catalog.csv,Pine Thrush Egg,Y,mapped_objective,1,Y,Y,Y,N,Y,Y,N,N,N,progression_checklist_covered,ingredient_effect_discovery_table,complete_when_experimenter_pass_done,"Crafting, Enchanting, Alchemy, and Investments",Alchemy effects: Pine Thrush Egg,none,
progression_checklist,CHK-LEARNED-ALCHEMY-EFFECTS-2986,OBJ-002602,CHK-LEARNED-ALCHEMY-EFFECTS-2986,Pine Thrush Egg: Weakness to Poison,Pine Thrush Egg: Weakness to Poison,crafting_unlock,alchemy_ingredient_effect_discovery,Learned Alchemy Effects,Main-route prototype block,main_route,base_game,1,alchemy-effect-catalog.csv,Pine Thrush Egg,Y,mapped_objective,1,Y,Y,Y,N,Y,Y,N,N,N,progression_checklist_covered,ingredient_effect_discovery_table,complete_when_experimenter_pass_done,"Crafting, Enchanting, Alchemy, and Investments",Alchemy effects: Pine Thrush Egg,none,
progression_checklist,CHK-LEARNED-ALCHEMY-EFFECTS-2987,OBJ-002602,CHK-LEARNED-ALCHEMY-EFFECTS-2987,Pine Thrush Egg: Resist Shock,Pine Thrush Egg: Resist Shock,crafting_unlock,alchemy_ingredient_effect_discovery,Learned Alchemy Effects,Main-route prototype block,main_route,base_game,1,alchemy-effect-catalog.csv,Pine Thrush Egg,Y,mapped_objective,1,Y,Y,Y,N,Y,Y,N,N,N,progression_checklist_covered,ingredient_effect_discovery_table,complete_when_experimenter_pass_done,"Crafting, Enchanting, Alchemy, and Investments",Alchemy effects: Pine Thrush Egg,none,
progression_checklist,CHK-LEARNED-ALCHEMY-EFFECTS-2988,OBJ-002603,CHK-LEARNED-ALCHEMY-EFFECTS-2988,Poison Bloom (DG): Damage Health,Poison Bloom (DG): Damage Health,crafting_unlock,alchemy_ingredient_effect_discovery,Learned Alchemy Effects,Main-route prototype block,main_route,dawnguard,1,alchemy-effect-catalog.csv,Poison Bloom,Y,exact_checklist,1,Y,Y,N,N,Y,Y,N,N,N,progression_checklist_covered,staged_later,staged_for_final_alchemy,Dawnguard Worldspaces,Poison Bloom ingredient stored,none,
progression_checklist,CHK-LEARNED-ALCHEMY-EFFECTS-2989,OBJ-002603,CHK-LEARNED-ALCHEMY-EFFECTS-2989,Poison Bloom (DG): Slow,Poison Bloom (DG): Slow,crafting_unlock,alchemy_ingredient_effect_discovery,Learned Alchemy Effects,Main-route prototype block,main_route,dawnguard,1,alchemy-effect-catalog.csv,Poison Bloom,Y,exact_checklist,1,Y,Y,N,N,Y,Y,N,N,N,progression_checklist_covered,staged_later,staged_for_final_alchemy,Dawnguard Worldspaces,Poison Bloom ingredient stored,none,
progression_checklist,CHK-LEARNED-ALCHEMY-EFFECTS-2990,OBJ-002603,CHK-LEARNED-ALCHEMY-EFFECTS-2990,Poison Bloom (DG): Fortify Carry Weight,Poison Bloom (DG): Fortify Carry Weight,crafting_unlock,alchemy_ingredient_effect_discovery,Learned Alchemy Effects,Main-route prototype block,main_route,dawnguard,1,alchemy-effect-catalog.csv,Poison Bloom,Y,exact_checklist,1,Y,Y,N,N,Y,Y,N,N,N,progression_checklist_covered,staged_later,staged_for_final_alchemy,Dawnguard Worldspaces,Poison Bloom ingredient stored,none,
progression_checklist,CHK-LEARNED-ALCHEMY-EFFECTS-2991,OBJ-002603,CHK-LEARNED-ALCHEMY-EFFECTS-2991,Poison Bloom (DG): Fear,Poison Bloom (DG): Fear,crafting_unlock,alchemy_ingredient_effect_discovery,Learned Alchemy Effects,Main-route prototype block,main_route,dawnguard,1,alchemy-effect-catalog.csv,Poison Bloom,Y,exact_checklist,1,Y,Y,N,N,Y,Y,N,N,N,progression_checklist_covered,staged_later,staged_for_final_alchemy,Dawnguard Worldspaces,Poison Bloom ingredient stored,none,
progression_checklist,CHK-LEARNED-ALCHEMY-EFFECTS-2992,OBJ-002604,CHK-LEARNED-ALCHEMY-EFFECTS-2992,Powdered Mammoth Tusk: Restore Stamina,Powdered Mammoth Tusk: Restore Stamina,crafting_unlock,alchemy_ingredient_effect_discovery,Learned Alchemy Effects,Main-route prototype block,main_route,base_game,1,alchemy-effect-catalog.csv,Powdered Mammoth Tusk,Y,mapped_objective,1,Y,Y,Y,N,Y,Y,N,N,N,progression_checklist_covered,ingredient_effect_discovery_table,complete_when_experimenter_pass_done,"Crafting, Enchanting, Alchemy, and Investments",Alchemy effects: Powdered Mammoth Tusk,none,
progression_checklist,CHK-LEARNED-ALCHEMY-EFFECTS-2993,OBJ-002604,CHK-LEARNED-ALCHEMY-EFFECTS-2993,Powdered Mammoth Tusk: Fortify Sneak,Powdered Mammoth Tusk: Fortify Sneak,crafting_unlock,alchemy_ingredient_effect_discovery,Learned Alchemy Effects,Main-route prototype block,main_route,base_game,1,alchemy-effect-catalog.csv,Powdered Mammoth Tusk,Y,mapped_objective,1,Y,Y,Y,N,Y,Y,N,N,N,progression_checklist_covered,ingredient_effect_discovery_table,complete_when_experimenter_pass_done,"Crafting, Enchanting, Alchemy, and Investments",Alchemy effects: Powdered Mammoth Tusk,none,
progression_checklist,CHK-LEARNED-ALCHEMY-EFFECTS-2994,OBJ-002604,CHK-LEARNED-ALCHEMY-EFFECTS-2994,Powdered Mammoth Tusk: Weakness to Fire,Powdered Mammoth Tusk: Weakness to Fire,crafting_unlock,alchemy_ingredient_effect_discovery,Learned Alchemy Effects,Main-route prototype block,main_route,base_game,1,alchemy-effect-catalog.csv,Powdered Mammoth Tusk,Y,mapped_objective,1,Y,Y,Y,N,Y,Y,N,N,N,progression_checklist_covered,ingredient_effect_discovery_table,complete_when_experimenter_pass_done,"Crafting, Enchanting, Alchemy, and Investments",Alchemy effects: Powdered Mammoth Tusk,none,
progression_checklist,CHK-LEARNED-ALCHEMY-EFFECTS-2995,OBJ-002604,CHK-LEARNED-ALCHEMY-EFFECTS-2995,Powdered Mammoth Tusk: Fear,Powdered Mammoth Tusk: Fear,crafting_unlock,alchemy_ingredient_effect_discovery,Learned Alchemy Effects,Main-route prototype block,main_route,base_game,1,alchemy-effect-catalog.csv,Powdered Mammoth Tusk,Y,mapped_objective,1,Y,Y,Y,N,Y,Y,N,N,N,progression_checklist_covered,ingredient_effect_discovery_table,complete_when_experimenter_pass_done,"Crafting, Enchanting, Alchemy, and Investments",Alchemy effects: Powdered Mammoth Tusk,none,
progression_checklist,CHK-LEARNED-ALCHEMY-EFFECTS-2996,OBJ-002605,CHK-LEARNED-ALCHEMY-EFFECTS-2996,Purple Mountain Flower: Restore Stamina,Purple Mountain Flower: Restore Stamina,crafting_unlock,alchemy_ingredient_effect_discovery,Learned Alchemy Effects,Main-route prototype block,main_route,base_game,1,alchemy-effect-catalog.csv,Purple Mountain Flower,Y,mapped_objective,1,Y,Y,Y,N,Y,Y,N,N,N,progression_checklist_covered,ingredient_effect_discovery_table,complete_when_experimenter_pass_done,"Crafting, Enchanting, Alchemy, and Investments",Alchemy effects: Purple Mountain Flower,none,
progression_checklist,CHK-LEARNED-ALCHEMY-EFFECTS-2997,OBJ-002605,CHK-LEARNED-ALCHEMY-EFFECTS-2997,Purple Mountain Flower: Fortify Sneak,Purple Mountain Flower: Fortify Sneak,crafting_unlock,alchemy_ingredient_effect_discovery,Learned Alchemy Effects,Main-route prototype block,main_route,base_game,1,alchemy-effect-catalog.csv,Purple Mountain Flower,Y,mapped_objective,1,Y,Y,Y,N,Y,Y,N,N,N,progression_checklist_covered,ingredient_effect_discovery_table,complete_when_experimenter_pass_done,"Crafting, Enchanting, Alchemy, and Investments",Alchemy effects: Purple Mountain Flower,none,
