row_kind,row_id,objective_id,checklist_id,display_name,checklist_entry,category,subcategory,checklist_tab,mapping_type,route_placement,source_content,item_member_rows,item_member_names,item_member_route_treatments,guide_name_match,coverage_source,internal_coverage_row_count,acquire_treatment,use_or_turn_in_treatment,storage_treatment,hold_or_stage_treatment,route_resolution_treatment,exclusion_treatment,branch_treatment,audit_status,coverage_statuses,completion_statuses,guide_locations,guide_cues,recommended_action,notes
collectible_objective,OBJ-001895,OBJ-001895,,Angler,,collectible,fishing_species_member,,,main_route,ae_creation,0,,,Y,objective,2,Y,N,N,N,N,N,N,collectible_objective_covered,completed_in_guide | tb044_closed,complete,"Viriya Fishing, Bronze Water, and Wave Breaker",Fishing Catch: Angler routed | TB-044 closeout: Fishing Catch: Angler,none,
collectible_objective,OBJ-001896,OBJ-001896,,Angler Larvae,,collectible,fishing_species_member,,,main_route,ae_creation,0,,,Y,objective,2,Y,N,Y,N,Y,N,N,collectible_objective_route_resolution_recorded,completed_in_guide | tb044_closed,complete,"Viriya Fishing, Bronze Water, and Wave Breaker",Fishing Catch: Angler Larvae routed | TB-044 closeout: Fishing Catch: Angler Larvae,none_existing_route_resolution,
collectible_objective,OBJ-001897,OBJ-001897,,Arctic Char,,collectible,fishing_species_member,,,main_route,ae_creation,0,,,Y,objective,2,Y,N,Y,N,Y,N,N,collectible_objective_route_resolution_recorded,completed_in_guide | tb044_closed,complete,"Viriya Fishing, Bronze Water, and Wave Breaker",Fishing Catch: Arctic Char routed | TB-044 closeout: Fishing Catch: Arctic Char,none_existing_route_resolution,
collectible_objective,OBJ-001898,OBJ-001898,,Arctic Grayling,,collectible,fishing_species_member,,,main_route,ae_creation,0,,,Y,objective,2,Y,N,Y,N,Y,N,N,collectible_objective_route_resolution_recorded,completed_in_guide | tb044_closed,complete,"Viriya Fishing, Bronze Water, and Wave Breaker",Fishing Catch: Arctic Grayling routed | TB-044 closeout: Fishing Catch: Arctic Grayling,none_existing_route_resolution,
collectible_objective,OBJ-001899,OBJ-001899,,Brook Bass,,collectible,fishing_species_member,,,main_route,ae_creation,0,,,Y,objective,2,Y,Y,N,Y,N,N,N,collectible_objective_covered,completed_in_guide | species_catch_route_secured,complete_or_accounted_for,"Viriya Fishing, Bronze Water, and Wave Breaker",Brook Bass catch route secured | Brook Bass caught if Stocking Up assigns it,none,
collectible_objective,OBJ-001900,OBJ-001900,,Carp,,collectible,fishing_species_member,,,main_route,ae_creation,0,,,Y,objective,2,Y,N,N,N,Y,N,N,collectible_objective_route_resolution_recorded,completed_in_guide | tb044_closed,complete,"Viriya Fishing, Bronze Water, and Wave Breaker",Fishing Catch: Carp routed | TB-044 closeout: Fishing Catch: Carp,none_existing_route_resolution,
collectible_objective,OBJ-001901,OBJ-001901,,Catfish,,collectible,fishing_species_member,,,main_route,ae_creation,0,,,Y,objective,2,Y,N,N,N,Y,N,N,collectible_objective_route_resolution_recorded,completed_in_guide | tb044_closed,complete,"Viriya Fishing, Bronze Water, and Wave Breaker",Fishing Catch: Catfish routed | TB-044 closeout: Fishing Catch: Catfish,none_existing_route_resolution,
collectible_objective,OBJ-001902,OBJ-001902,,Cod,,collectible,fishing_species_member,,,main_route,ae_creation,0,,,N,objective,2,Y,N,N,N,Y,N,N,collectible_objective_route_resolution_recorded,completed_in_guide | tb044_closed,complete,"Viriya Fishing, Bronze Water, and Wave Breaker",Fishing Catch: Cod routed | TB-044 closeout: Fishing Catch: Cod,none_existing_route_resolution,
collectible_objective,OBJ-001903,OBJ-001903,,Direfish,,collectible,fishing_species_member,,,main_route,ae_creation,0,,,Y,objective,2,Y,N,N,N,Y,N,N,collectible_objective_route_resolution_recorded,completed_in_guide | tb044_closed,complete,"Viriya Fishing, Bronze Water, and Wave Breaker",Fishing Catch: Direfish routed | TB-044 closeout: Fishing Catch: Direfish,none_existing_route_resolution,
collectible_objective,OBJ-001904,OBJ-001904,,Glass Catfish,,collectible,fishing_species_member,,,main_route,ae_creation,0,,,Y,objective,2,Y,N,N,N,Y,N,N,collectible_objective_route_resolution_recorded,completed_in_guide | tb044_closed,complete,"Viriya Fishing, Bronze Water, and Wave Breaker",Fishing Catch: Glass Catfish routed | TB-044 closeout: Fishing Catch: Glass Catfish,none_existing_route_resolution,
collectible_objective,OBJ-001905,OBJ-001905,,Glassfish,,collectible,fishing_species_member,,,main_route,ae_creation,0,,,Y,objective,2,Y,N,Y,N,Y,N,N,collectible_objective_route_resolution_recorded,completed_in_guide | tb044_closed,complete,"Viriya Fishing, Bronze Water, and Wave Breaker",Fishing Catch: Glassfish routed | TB-044 closeout: Fishing Catch: Glassfish,none_existing_route_resolution,
collectible_objective,OBJ-001906,OBJ-001906,,Goldfish,,collectible,fishing_species_member,,,main_route,ae_creation,0,,,Y,objective,2,Y,N,Y,Y,Y,N,N,collectible_objective_route_resolution_recorded,completed_in_guide | tb044_closed,complete,"Viriya Fishing, Bronze Water, and Wave Breaker",Fishing Catch: Goldfish routed | TB-044 closeout: Fishing Catch: Goldfish,none_existing_route_resolution,
collectible_objective,OBJ-001907,OBJ-001907,,Juvenile Mudcrab,,collectible,fishing_species_member,,,main_route,ae_creation,0,,,Y,objective,2,Y,Y,N,Y,Y,N,N,collectible_objective_route_resolution_recorded,needs_route_resolution | needs_route_resolution_reaffirmed,NEEDS ROUTE RESOLUTION | needs_route_resolution,Collectible Reconciliation | Final Reconciliation,Juvenile Mudcrab route unresolved | NEEDS ROUTE RESOLUTION remaining Fishing Catch species rows,none_existing_route_resolution,
collectible_objective,OBJ-001908,OBJ-001908,,Lyretail Anthias,,collectible,fishing_species_member,,,main_route,ae_creation,0,,,Y,objective,2,Y,N,Y,N,N,N,N,collectible_objective_covered,completed_in_guide | tb044_closed,complete,"Viriya Fishing, Bronze Water, and Wave Breaker",Fishing Catch: Lyretail Anthias routed | TB-044 closeout: Fishing Catch: Lyretail Anthias,none,
collectible_objective,OBJ-001909,OBJ-001909,,Pearlfish,,collectible,fishing_species_member,,,main_route,ae_creation,0,,,Y,objective,2,Y,N,N,N,Y,N,N,collectible_objective_route_resolution_recorded,completed_in_guide | tb044_closed,complete,"Viriya Fishing, Bronze Water, and Wave Breaker",Fishing Catch: Pearlfish routed | TB-044 closeout: Fishing Catch: Pearlfish,none_existing_route_resolution,
collectible_objective,OBJ-001910,OBJ-001910,,Pogfish,,collectible,fishing_species_member,,,main_route,ae_creation,0,,,Y,objective,2,Y,N,N,N,Y,N,N,collectible_objective_route_resolution_recorded,completed_in_guide | tb044_closed,complete,"Viriya Fishing, Bronze Water, and Wave Breaker",Fishing Catch: Pogfish routed | TB-044 closeout: Fishing Catch: Pogfish,none_existing_route_resolution,
collectible_objective,OBJ-001911,OBJ-001911,,Pygmy Sunfish,,collectible,fishing_species_member,,,main_route,ae_creation,0,,,Y,objective,2,Y,N,N,N,Y,N,N,collectible_objective_route_resolution_recorded,completed_in_guide | tb044_closed,complete,"Viriya Fishing, Bronze Water, and Wave Breaker",Fishing Catch: Pygmy Sunfish routed | TB-044 closeout: Fishing Catch: Pygmy Sunfish,none_existing_route_resolution,
collectible_objective,OBJ-001912,OBJ-001912,,Scorpion Fish,,collectible,fishing_species_member,,,main_route,ae_creation,0,,,Y,objective,2,Y,N,N,N,N,N,N,collectible_objective_covered,completed_in_guide | tb044_closed,complete,"Viriya Fishing, Bronze Water, and Wave Breaker",Fishing Catch: Scorpion Fish routed | TB-044 closeout: Fishing Catch: Scorpion Fish,none,
collectible_objective,OBJ-001913,OBJ-001913,,Spadefish,,collectible,fishing_species_member,,,main_route,ae_creation,0,,,Y,objective,2,Y,N,N,N,Y,N,N,collectible_objective_route_resolution_recorded,completed_in_guide | tb044_closed,complete,"Viriya Fishing, Bronze Water, and Wave Breaker",Fishing Catch: Spadefish routed | TB-044 closeout: Fishing Catch: Spadefish,none_existing_route_resolution,
collectible_objective,OBJ-001914,OBJ-001914,,Tripod Spiderfish,,collectible,fishing_species_member,,,main_route,ae_creation,0,,,Y,objective,2,Y,N,N,N,Y,N,N,collectible_objective_route_resolution_recorded,completed_in_guide | tb044_closed,complete,"Viriya Fishing, Bronze Water, and Wave Breaker",Fishing Catch: Tripod Spiderfish routed | TB-044 closeout: Fishing Catch: Tripod Spiderfish,none_existing_route_resolution,
collectible_objective,OBJ-001915,OBJ-001915,,Vampire Fish,,collectible,fishing_species_member,,,main_route,ae_creation,0,,,Y,objective,2,Y,N,N,N,Y,N,N,collectible_objective_route_resolution_recorded,completed_in_guide | tb044_closed,complete,"Viriya Fishing, Bronze Water, and Wave Breaker",Fishing Catch: Vampire Fish routed | TB-044 closeout: Fishing Catch: Vampire Fish,none_existing_route_resolution,
collectible_objective,OBJ-001916,OBJ-001916,,Emperor Crab Guardian Spirit,,collectible,fishing_special_catch_member,,,main_route,ae_creation,0,,,Y,objective,2,Y,Y,N,Y,Y,N,N,collectible_objective_route_resolution_recorded,needs_route_resolution | needs_route_resolution_reaffirmed,NEEDS ROUTE RESOLUTION | needs_route_resolution,Collectible Reconciliation | Final Reconciliation,Emperor Crab Guardian Spirit route unresolved | NEEDS ROUTE RESOLUTION remaining Fishing Catch species rows,none_existing_route_resolution,
collectible_objective,OBJ-001917,OBJ-001917,,Fangtusk,,collectible,fishing_special_catch_member,,,main_route,ae_creation,0,,,Y,objective,1,Y,Y,N,Y,Y,N,N,collectible_objective_route_resolution_recorded,needs_route_resolution,NEEDS ROUTE RESOLUTION,Collectible Reconciliation,Fangtusk route unresolved,none_existing_route_resolution,
collectible_objective,OBJ-001918,OBJ-001918,,Snippy,,collectible,fishing_special_catch_member,,,main_route,ae_creation,0,,,Y,objective,2,Y,Y,N,Y,Y,N,N,collectible_objective_route_resolution_recorded,needs_route_resolution | needs_route_resolution_reaffirmed,NEEDS ROUTE RESOLUTION | needs_route_resolution,Collectible Reconciliation | Final Reconciliation,NEEDS ROUTE RESOLUTION remaining Fishing Catch species rows | Snippy route unresolved,none_existing_route_resolution,
collectible_objective,OBJ-002788,OBJ-002788,,Firebrand Wine Case,,collectible,quest_item_checklist_cue,,,main_route,base_game,0,,,Y,objective,1,Y,Y,N,N,N,N,N,collectible_objective_covered,acquired_now,complete,Goldenglow Honningbrew Solitude And Snow Veil,Collectible - Firebrand Wine Case acquired,none,
collectible_objective,OBJ-002789,OBJ-002789,,Map of Dragon Burials,,collectible,quest_item_checklist_cue,,,main_route,base_game,0,,,Y,objective,1,Y,Y,N,N,N,N,N,collectible_objective_covered,placed_in_guide,complete,Main Quest Staging Before Sky Haven,[CHECKLIST: Collectible - Map of Dragon Burials inspected],none,
collectible_checklist,CHK-COLLECTIBLE-ITEMS-2550,OBJ-001828,CHK-COLLECTIBLE-ITEMS-2550,Bee in a Jar,Bee in a Jar,collectible,bug_in_jar_member,Collectible Items,Main-route prototype block,main_route,base_game,0,,,Y,exact_checklist,1,Y,N,N,Y,N,N,N,collectible_checklist_covered,acquired_now,complete,Goldenglow Honningbrew Solitude And Snow Veil,Collectible - Bee in a Jar acquired,none,
collectible_checklist,CHK-COLLECTIBLE-ITEMS-2551,OBJ-001830,CHK-COLLECTIBLE-ITEMS-2551,Butterfly in a Jar,Butterfly in a Jar,collectible,bug_in_jar_member,Collectible Items,Main-route prototype block,main_route,base_game,0,,,Y,exact_checklist,1,Y,Y,N,Y,N,N,N,collectible_checklist_covered,placed_in_guide,complete,High-Risk AE Routes and Separate Worldspaces,Butterfly in a Jar acquired,none,
collectible_checklist,CHK-COLLECTIBLE-ITEMS-2552,OBJ-001831,CHK-COLLECTIBLE-ITEMS-2552,Dragonfly in a Jar,Dragonfly in a Jar,collectible,bug_in_jar_member,Collectible Items,Main-route prototype block,main_route,base_game,0,,,Y,exact_checklist,1,Y,Y,N,Y,N,N,N,collectible_checklist_covered,retrospectively_confirmed_complete,complete,Collectible Reconciliation,Dragonfly in a Jar acquired,none,
collectible_checklist,CHK-COLLECTIBLE-ITEMS-2553,OBJ-001833,CHK-COLLECTIBLE-ITEMS-2553,Moth in a Jar,Moth in a Jar,collectible,bug_in_jar_member,Collectible Items,Main-route prototype block,main_route,base_game,0,,,Y,exact_checklist,1,Y,N,N,Y,N,N,N,collectible_checklist_covered,retrospectively_confirmed_complete,complete,Collectible Reconciliation,Moth in a Jar acquired,none,
collectible_checklist,CHK-COLLECTIBLE-ITEMS-2554,OBJ-001835,CHK-COLLECTIBLE-ITEMS-2554,Torchbug in a Jar,Torchbug in a Jar,collectible,bug_in_jar_member,Collectible Items,Main-route prototype block,main_route,base_game,0,,,Y,exact_checklist,1,Y,Y,N,Y,N,N,N,collectible_checklist_covered,retrospectively_confirmed_complete,complete,Collectible Reconciliation,Torchbug in a Jar acquired,none,
collectible_checklist,CHK-COLLECTIBLE-ITEMS-2555,OBJ-001803,CHK-COLLECTIBLE-ITEMS-2555,Coral Dragon Claw,Coral Dragon Claw,collectible,dragon_claw_member,Collectible Items,Main-route prototype block,main_route,base_game,0,,,Y,exact_checklist,2,Y,Y,N,Y,N,N,N,collectible_checklist_covered,placed_in_guide | redistributed_or_gated,complete | redistributed_or_staged_by_route_gate,"Retrospective redistributed regional sections; no player-facing Location Counter Sweep dump | Winterhold, College Entry, And Saarthal",Coral Dragon Claw redistributed into regional route or gated late | [CHECKLIST: Dragon Claw - Coral Dragon Claw acquired],none,
collectible_checklist,CHK-COLLECTIBLE-ITEMS-2556,OBJ-001804,CHK-COLLECTIBLE-ITEMS-2556,Diamond Claw,Diamond Claw,collectible,dragon_claw_member,Collectible Items,Main-route prototype block,main_route,base_game,0,,,Y,exact_checklist,1,Y,Y,Y,Y,N,N,N,collectible_checklist_covered,placed_in_guide,complete,World-Eater's Eyrie and Dragonslayer,Diamond Claw acquired and preserved,none,
collectible_checklist,CHK-COLLECTIBLE-ITEMS-2557,OBJ-001805,CHK-COLLECTIBLE-ITEMS-2557,Ebony Claw,Ebony Claw,collectible,dragon_claw_member,Collectible Items,Main-route prototype block,main_route,base_game,0,,,Y,exact_checklist,1,Y,Y,N,Y,N,N,N,collectible_checklist_covered,placed_in_guide,complete,Imperial Civil War,Ebony Claw acquired,none,
collectible_checklist,CHK-COLLECTIBLE-ITEMS-2558,OBJ-001806,CHK-COLLECTIBLE-ITEMS-2558,Emerald Dragon Claw,Emerald Dragon Claw,collectible,dragon_claw_member,Collectible Items,Main-route prototype block,main_route,base_game,0,,,Y,exact_checklist,1,Y,Y,N,Y,N,N,N,collectible_checklist_covered,placed_in_guide,complete,Gauldur Legend Finale,Emerald Dragon Claw acquired,none,
collectible_checklist,CHK-COLLECTIBLE-ITEMS-2559,OBJ-001807,CHK-COLLECTIBLE-ITEMS-2559,Glass Claw,Glass Claw,collectible,dragon_claw_member,Collectible Items,Main-route prototype block,main_route,base_game,0,,,Y,exact_checklist,2,Y,Y,N,Y,N,N,N,collectible_checklist_covered,redistributed_or_gated | retrospectively_confirmed_complete,complete | redistributed_or_staged_by_route_gate,Collectible Reconciliation | Retrospective redistributed regional sections; no player-facing Location Counter Sweep dump,Glass Claw acquired in Forelhost | Glass Claw redistributed into regional route or gated late,none,
collectible_checklist,CHK-COLLECTIBLE-ITEMS-2560,OBJ-000206,CHK-COLLECTIBLE-ITEMS-2560,Golden Claw,Golden Claw,quest,town_side_quest,Collectible Items,Main-route prototype block,main_route,base_game,0,,,Y,mapped_objective,2,Y,Y,N,Y,N,N,N,collectible_checklist_covered,completed_now | started_now,active_for_mr004_completion | complete,Bleak Falls Barrow And First Dragon | Helgen Riverwood And First Survival Loop,Quest - The Golden Claw; Collectible - Golden Claw acquired | The Golden Claw started,none,
collectible_checklist,CHK-COLLECTIBLE-ITEMS-2561,OBJ-001809,CHK-COLLECTIBLE-ITEMS-2561,Iron Claw,Iron Claw,collectible,dragon_claw_member,Collectible Items,Main-route prototype block,main_route,base_game,0,,,Y,exact_checklist,2,Y,Y,N,Y,N,N,N,collectible_checklist_covered,redistributed_or_gated | retrospectively_confirmed_complete,complete | redistributed_or_staged_by_route_gate,Collectible Reconciliation | Retrospective redistributed regional sections; no player-facing Location Counter Sweep dump,Iron Claw acquired in Valthume | Iron Claw redistributed into regional route or gated late,none,
collectible_checklist,CHK-COLLECTIBLE-ITEMS-2562,OBJ-001810,CHK-COLLECTIBLE-ITEMS-2562,Ivory Dragon Claw,Ivory Dragon Claw,collectible,dragon_claw_member,Collectible Items,Main-route prototype block,main_route,base_game,0,,,Y,exact_checklist,1,Y,N,N,Y,N,N,N,collectible_checklist_covered,retrospectively_moved_earlier,complete,Potema Shield Of Solitude And Bone Wolf,[CHECKLIST: Dragon Claw - Ivory Dragon Claw acquired],none,
collectible_checklist,CHK-COLLECTIBLE-ITEMS-2563,OBJ-001811,CHK-COLLECTIBLE-ITEMS-2563,Ruby Dragon Claw,Ruby Dragon Claw,collectible,dragon_claw_member,Collectible Items,Main-route prototype block,main_route,base_game,0,,,Y,exact_checklist,1,Y,Y,N,Y,N,N,N,collectible_checklist_covered,placed_in_guide,complete,Bards College Lost Library And Instrument Roads,[CHECKLIST: Dragon Claw - Ruby Dragon Claw acquired],none,
collectible_checklist,CHK-COLLECTIBLE-ITEMS-2564,OBJ-001812,CHK-COLLECTIBLE-ITEMS-2564,Sapphire Dragon Claw,Sapphire Dragon Claw,collectible,dragon_claw_member,Collectible Items,Main-route prototype block,main_route,base_game,0,,,Y,exact_checklist,1,Y,N,N,Y,N,N,N,collectible_checklist_covered,acquired_now,complete,Southern Warm Corridor,Collectible - Sapphire Dragon Claw acquired,none,
collectible_checklist,CHK-COLLECTIBLE-ITEMS-2565,OBJ-001814,CHK-COLLECTIBLE-ITEMS-2565,I,Treasure Map I,collectible,treasure_map_member,Collectible Items,Main-route prototype block,main_route,base_game,0,,,Y,mapped_objective,2,Y,Y,N,Y,N,N,N,collectible_checklist_covered,completed_now | held_for_early_local_cleanup,complete | staged_for_early_local_cleanup,Guardian Stones Cache And Whiterun Farm Loop | Helgen Riverwood And First Survival Loop,No player cue | Treasure Map - Treasure Map I acquired; Treasure Map - Treasure Map I cache looted,none,
collectible_checklist,CHK-COLLECTIBLE-ITEMS-2566,OBJ-001815,CHK-COLLECTIBLE-ITEMS-2566,II,Treasure Map II,collectible,treasure_map_member,Collectible Items,Main-route prototype block,main_route,base_game,0,,,Y,exact_checklist,1,Y,Y,N,Y,N,N,N,collectible_checklist_covered,retrospectively_confirmed_complete,complete,Collectible Reconciliation,Treasure Map II acquired and cache looted,none,
collectible_checklist,CHK-COLLECTIBLE-ITEMS-2567,OBJ-001816,CHK-COLLECTIBLE-ITEMS-2567,III,Treasure Map III,collectible,treasure_map_member,Collectible Items,Main-route prototype block,main_route,base_game,0,,,Y,exact_checklist,3,Y,Y,N,Y,N,N,N,collectible_checklist_covered,completed_in_guide | not_started_here | progressed_in_guide,complete | partial_map_acquired_chest_later | staged_for_solitude_coast_bundle,Goldenglow Honningbrew Solitude And Snow Veil | Solitude Coast Wild Horse And Wolfskull | Windhelm Follow-Up And Eastmarch Roads,Treasure Map III later | [CHECKLIST: Treasure Map - Treasure Map III acquired] | [CHECKLIST: Treasure Map - Treasure Map III cache looted],none,
collectible_checklist,CHK-COLLECTIBLE-ITEMS-2568,OBJ-001817,CHK-COLLECTIBLE-ITEMS-2568,IV,Treasure Map IV,collectible,treasure_map_member,Collectible Items,Main-route prototype block,main_route,base_game,0,,,Y,exact_checklist,1,Y,Y,N,Y,N,N,N,collectible_checklist_covered,retrospectively_confirmed_complete,complete,Collectible Reconciliation,Treasure Map IV acquired and cache looted,none,
collectible_checklist,CHK-COLLECTIBLE-ITEMS-2569,OBJ-001818,CHK-COLLECTIBLE-ITEMS-2569,V,Treasure Map V,collectible,treasure_map_member,Collectible Items,Main-route prototype block,main_route,base_game,0,,,Y,exact_checklist,1,Y,Y,N,Y,N,N,N,collectible_checklist_covered,placed_in_guide,complete,Collectible Reconciliation,Treasure Map V acquired and cache looted,none,
collectible_checklist,CHK-COLLECTIBLE-ITEMS-2570,OBJ-001819,CHK-COLLECTIBLE-ITEMS-2570,VI,Treasure Map VI,collectible,treasure_map_member,Collectible Items,Main-route prototype block,main_route,base_game,0,,,Y,exact_checklist,1,Y,Y,N,Y,N,N,N,collectible_checklist_covered,completed_in_guide,complete,"Dawnstar, Pale Blade, And Heljarchen",[CHECKLIST: Treasure Map - Treasure Map VI acquired]; [CHECKLIST: Treasure Map - Treasure Map VI cache looted],none,
collectible_checklist,CHK-COLLECTIBLE-ITEMS-2571,OBJ-001820,CHK-COLLECTIBLE-ITEMS-2571,VII,Treasure Map VII,collectible,treasure_map_member,Collectible Items,Main-route prototype block,main_route,base_game,0,,,Y,exact_checklist,1,Y,Y,N,Y,N,N,N,collectible_checklist_covered,retrospectively_confirmed_complete,complete,Collectible Reconciliation,Treasure Map VII acquired and cache looted,none,
collectible_checklist,CHK-COLLECTIBLE-ITEMS-2572,OBJ-001821,CHK-COLLECTIBLE-ITEMS-2572,VIII,Treasure Map VIII,collectible,treasure_map_member,Collectible Items,Main-route prototype block,main_route,base_game,0,,,Y,exact_checklist,1,Y,Y,N,Y,N,N,N,collectible_checklist_covered,retrospectively_confirmed_complete,complete,Collectible Reconciliation,Treasure Map VIII acquired and cache looted,none,
collectible_checklist,CHK-COLLECTIBLE-ITEMS-2573,OBJ-001822,CHK-COLLECTIBLE-ITEMS-2573,IX,Treasure Map IX,collectible,treasure_map_member,Collectible Items,Main-route prototype block,main_route,base_game,0,,,Y,exact_checklist,1,Y,Y,N,Y,N,N,N,collectible_checklist_covered,retrospectively_confirmed_complete,complete,Collectible Reconciliation,Treasure Map IX acquired and cache looted,none,
collectible_checklist,CHK-COLLECTIBLE-ITEMS-2574,OBJ-001823,CHK-COLLECTIBLE-ITEMS-2574,X,Treasure Map X,collectible,treasure_map_member,Collectible Items,Main-route prototype block,main_route,base_game,0,,,Y,exact_checklist,1,Y,Y,N,Y,N,N,N,collectible_checklist_covered,completed_in_guide,complete,Bards College Lost Library And Instrument Roads,[CHECKLIST: Treasure Map - Treasure Map X acquired]; [CHECKLIST: Treasure Map - Treasure Map X cache looted],none,
collectible_checklist,CHK-COLLECTIBLE-ITEMS-2575,OBJ-001824,CHK-COLLECTIBLE-ITEMS-2575,Fort Neugrad Treasure Map,Fort Neugrad Treasure Map,collectible,treasure_map_member,Collectible Items,Main-route prototype block,main_route,base_game,0,,,Y,exact_checklist,1,Y,Y,N,Y,N,N,N,collectible_checklist_covered,retrospectively_confirmed_complete,complete,Collectible Reconciliation,Fort Neugrad Treasure Map acquired and cache looted,none,
collectible_checklist,CHK-COLLECTIBLE-ITEMS-2576,OBJ-001825,CHK-COLLECTIBLE-ITEMS-2576,Velehk Sain's Treasure Map,Velehk Sain's Treasure Map,collectible,treasure_map_member,Collectible Items,Main-route prototype block,main_route,base_game,0,,,Y,exact_checklist,1,Y,Y,N,Y,N,N,N,collectible_checklist_covered,placed_in_guide,complete,"Winterhold, College Entry, And Saarthal",[CHECKLIST: Treasure Map - Velehk Sain's Treasure Map acquired],none,
collectible_checklist,CHK-COLLECTIBLE-ITEMS-2577,OBJ-000435,CHK-COLLECTIBLE-ITEMS-2577,"Amethyst Claw, Left Half","Amethyst Claw, Left Half (DB)",quest,dragonborn_skaal_side_quest,Collectible Items,Main-route prototype block,main_route,dragonborn,0,,,Y,exact_checklist,2,Y,Y,N,Y,N,N,N,collectible_checklist_covered,placed_in_guide | staged_for_next_section,complete | staged_for_next_section,"Temple Of Miraak, Skaal, And Stalhrim | Vahlok's Tomb, Riekling Roads, And Thirsk",Amethyst Claw Left Half acquired in Vahlok's Tomb | Lost Legacy started but Vahlok Tomb not yet routed,none,
collectible_checklist,CHK-COLLECTIBLE-ITEMS-2578,OBJ-000435,CHK-COLLECTIBLE-ITEMS-2578,"Amethyst Claw, Right Half","Amethyst Claw, Right Half (DB)",quest,dragonborn_skaal_side_quest,Collectible Items,Main-route prototype block,main_route,dragonborn,0,,,Y,exact_checklist,2,Y,Y,N,Y,N,N,N,collectible_checklist_covered,placed_in_guide | staged_for_next_section,complete | staged_for_next_section,"Temple Of Miraak, Skaal, And Stalhrim | Vahlok's Tomb, Riekling Roads, And Thirsk",Amethyst Claw Right Half acquired in Vahlok's Tomb | Lost Legacy started but Vahlok Tomb not yet routed,none,
collectible_checklist,CHK-COLLECTIBLE-ITEMS-2579,OBJ-001742,CHK-COLLECTIBLE-ITEMS-2579,Ancient Traveler's Skull,Ancient Traveler's Skull,unique_item,unique_misc_item,Collectible Items,Main-route prototype block,main_route,base_game,0,,,Y,exact_checklist,1,Y,Y,Y,Y,N,N,Y,collectible_checklist_covered,retrospectively_placed_in_guide,complete,"Dawnstar, Pale Blade, and Heljarchen",Ancient Traveler's Skull taken at Wayward Pass,none,
collectible_checklist,CHK-COLLECTIBLE-ITEMS-2580,OBJ-000054,CHK-COLLECTIBLE-ITEMS-2580,Aretino Family Heirloom,Aretino Family Heirloom,quest,dark_brotherhood,Collectible Items,Main-route prototype block,main_route,base_game,0,,,Y,exact_checklist,2,Y,Y,N,Y,N,N,N,collectible_checklist_covered,not_completed_here | placed_in_guide,complete | staged_for_dark_brotherhood_route,Cicero Aventus And The Sanctuary Door | Windhelm Murder Investigation And White Phial,Aretino Family Heirloom later | [CHECKLIST: Collectible - Aretino Family Heirloom acquired],none,
collectible_checklist,CHK-COLLECTIBLE-ITEMS-2581,OBJ-000168,CHK-COLLECTIBLE-ITEMS-2581,Attunement Sphere,Attunement Sphere,quest,daedric_quest,Collectible Items,Main-route prototype block,main_route,base_game,0,,,Y,exact_checklist,1,Y,Y,N,Y,N,N,N,collectible_checklist_covered,placed_in_guide,complete,College Errands Arniel Septimus And Aetherium,Attunement Sphere acquired from Septimus,none,
collectible_checklist,CHK-COLLECTIBLE-ITEMS-2582,OBJ-001744,CHK-COLLECTIBLE-ITEMS-2582,Balbus's Fork,Balbus's Fork,unique_item,unique_misc_item,Collectible Items,Main-route prototype block,main_route,base_game,0,,,Y,exact_checklist,2,Y,Y,Y,Y,Y,N,Y,collectible_checklist_route_resolution_recorded,NEEDS ROUTE RESOLUTION | needs_route_resolution_reaffirmed,needs_route_resolution | unresolved_random_encounter,"Final Reconciliation | Security, Shadowmere, And The Brotherhood Endgame",NEEDS ROUTE RESOLUTION Balbus's Fork checklist row | [CHECKLIST: Unique Misc - Balbus's Fork acquired] if random encounter appears,none_existing_route_resolution,
collectible_checklist,CHK-COLLECTIBLE-ITEMS-2583,OBJ-000362,CHK-COLLECTIBLE-ITEMS-2583,Canticle Bark,Canticle Bark (DG),quest,dawnguard_shared_main_quest,Collectible Items,Main-route prototype block,main_route,dawnguard,0,,,Y,exact_checklist,1,Y,Y,N,Y,N,N,N,collectible_checklist_covered,placed_in_guide,complete,Dawnguard Worldspaces,Canticle Bark acquired,none,
collectible_checklist,CHK-COLLECTIBLE-ITEMS-2584,OBJ-000417,CHK-COLLECTIBLE-ITEMS-2584,Control Cube,Control Cube (DB),quest,dragonborn_main_quest,Collectible Items,Main-route prototype block,main_route,dragonborn,0,,,Y,exact_checklist,1,Y,Y,N,Y,N,N,N,collectible_checklist_covered,placed_in_guide,complete,"Tel Mithryn, Nchardak, And Kagrumez",Nchardak control cubes used during The Path of Knowledge,none,
collectible_checklist,CHK-COLLECTIBLE-ITEMS-2585,OBJ-000463,CHK-COLLECTIBLE-ITEMS-2585,Deathbrand Treasure Map,Deathbrand Treasure Map (DB),quest,dragonborn_other_side_quest,Collectible Items,Main-route prototype block,main_route,dragonborn,0,,,Y,exact_checklist,2,Y,Y,N,Y,N,N,N,collectible_checklist_covered,held_for_later | placed_in_guide,complete | held_for_deathbrand_loop,"Fahlbtharz, Deathbrand, And Karstaag | Solstheim Entry, Raven Rock Core, And Frostmoon Rings",Deathbrand Treasure Map acquired from pirate captain | Deathbrand treasure map later,none,
