audit_area,audit_status,recommended_action,source_line,section,record_type,record_id,mapped_objective_id,name,current_location,current_status,closeout_status,notes
delayed_coverage,pass_closed_by_later_same_record,none,4869,MR-059,objective,OBJ-000769,,Cyclone,"Miraak Finale, Lost Knowledge, And Last Black Books",placed_in_guide / in_progress_2_of_3,MR-059: placed_in_guide / complete,A later coverage row for this record closes the staged or held state.
delayed_coverage,pass_closed_by_later_same_record,none,4911,MR-059,objective,OBJ-000817,,Vampire Lord Transformation,"Miraak Finale, Lost Knowledge, And Last Black Books",tracking_continued / in_progress,MR-059A: placed_in_guide / complete,A later coverage row for this record closes the staged or held state.
delayed_coverage,pass_closed_by_later_same_record,none,4912,MR-059,trophy,Vampire Mastered,,Vampire Mastered,"Miraak Finale, Lost Knowledge, And Last Black Books",tracking_continued / in_progress,MR-059A: placed_in_guide / complete,A later coverage row for this record closes the staged or held state.
delayed_coverage,pass_closed_by_later_same_record,none,4943,MR-059A,objective,OBJ-000434,,Filial Bonds,Vampire Lord Mastery and Rising at Dawn Closeout,completed_earlier / complete_mr059,MR-060: completed_earlier / complete_mr059; MR-061: completed_earlier / complete_mr059; MR-062: completed_earlier / complete_mr059; +1 more,A later coverage row for this record closes the staged or held state.
delayed_coverage,pass_closed_by_later_same_record,none,4944,MR-059A,objective,OBJ-001333,,Torkild's Letter to Wulf,Vampire Lord Mastery and Rising at Dawn Closeout,completed_earlier / complete_mr059,MR-060: completed_earlier / complete_mr059; MR-061: completed_earlier / complete_mr059; MR-062: completed_earlier / complete_mr059; +1 more,A later coverage row for this record closes the staged or held state.
delayed_coverage,pass_closed_by_later_same_record,none,4957,MR-060,objective,OBJ-001800,,Collectible Set: Dragon Claws,World-Eater's Eyrie and Dragonslayer,tracking_continued / in_progress,MR-064: completed_in_guide / complete_acquisition_set,A later coverage row for this record closes the staged or held state.
delayed_coverage,pass_closed_by_later_same_record,none,4960,MR-060,objective,OBJ-001799,,Collectible Set: Dragon Priest Masks,World-Eater's Eyrie and Dragonslayer,tracking_continued / in_progress,MR-064: completed_in_guide / complete,A later coverage row for this record closes the staged or held state.
delayed_coverage,pass_closed_by_later_same_record,none,4971,MR-060,objective,OBJ-002779,,Dragon Hunter Trophy Set,World-Eater's Eyrie and Dragonslayer,tracking_continued / in_progress_or_complete_pending_counter_total,TB-038R: needs_route_resolution_added / NEEDS ROUTE RESOLUTION,A later coverage row for this record closes the staged or held state.
delayed_coverage,pass_closed_by_later_same_record,none,4972,MR-060,objective,OBJ-000434,,Filial Bonds,World-Eater's Eyrie and Dragonslayer,completed_earlier / complete_mr059,MR-061: completed_earlier / complete_mr059; MR-062: completed_earlier / complete_mr059; MR-063: completed_earlier / complete_mr059,A later coverage row for this record closes the staged or held state.
delayed_coverage,pass_closed_by_later_same_record,none,4973,MR-060,objective,OBJ-001333,,Torkild's Letter to Wulf,World-Eater's Eyrie and Dragonslayer,completed_earlier / complete_mr059,MR-061: completed_earlier / complete_mr059; MR-062: completed_earlier / complete_mr059; MR-063: completed_earlier / complete_mr059,A later coverage row for this record closes the staged or held state.
delayed_coverage,pass_closed_elsewhere_same_record,none,4991,MR-061,objective,OBJ-002418,,Validate AE Location Coverage: Mythic Dawn Camp,High-Risk AE Routes and Separate Worldspaces,placed_in_guide / complete,MR-061: placed_in_guide / complete,The same record has a closure row elsewhere in the coverage ledger.
delayed_coverage,pass_closed_elsewhere_same_record,none,5002,MR-061,objective,OBJ-000750,,The Cause Equipment Reward Parent Set,High-Risk AE Routes and Separate Worldspaces,placed_in_guide / mostly_complete,MR-061: placed_in_guide / mostly_complete,The same record has a closure row elsewhere in the coverage ledger.
delayed_coverage,pass_closed_elsewhere_same_record,none,5019,MR-061,item,ITEM-001120,,Elemental Shard - Alata,High-Risk AE Routes and Separate Worldspaces,placed_in_guide / complete,MR-061: placed_in_guide / complete,The same record has a closure row elsewhere in the coverage ledger.
delayed_coverage,pass_closed_elsewhere_same_record,none,5020,MR-061,item,ITEM-001121,,Elemental Shard - Nen,High-Risk AE Routes and Separate Worldspaces,placed_in_guide / complete,MR-061: placed_in_guide / complete,The same record has a closure row elsewhere in the coverage ledger.
delayed_coverage,pass_closed_elsewhere_same_record,none,5021,MR-061,item,ITEM-001122,,Elemental Shard - Sercen,High-Risk AE Routes and Separate Worldspaces,placed_in_guide / complete,MR-061: placed_in_guide / complete,The same record has a closure row elsewhere in the coverage ledger.
delayed_coverage,pass_closed_elsewhere_same_record,none,5022,MR-061,item,ITEM-001123,,Elemental Shard - Wel,High-Risk AE Routes and Separate Worldspaces,placed_in_guide / complete,MR-061: placed_in_guide / complete,The same record has a closure row elsewhere in the coverage ledger.
delayed_coverage,pass_closed_elsewhere_same_record,none,5023,MR-061,item,ITEM-001124,,Great Welkynd Stone,High-Risk AE Routes and Separate Worldspaces,placed_in_guide / complete_staged_for_lich_recipe,MR-061: placed_in_guide / complete_staged_for_lich_recipe,The same record has a closure row elsewhere in the coverage ledger.
delayed_coverage,pass_closed_elsewhere_same_record,none,5025,MR-061,item,ITEM-001126,,Welkynd Stone,High-Risk AE Routes and Separate Worldspaces,placed_in_guide / complete,MR-061: placed_in_guide / complete,The same record has a closure row elsewhere in the coverage ledger.
delayed_coverage,pass_closed_by_later_same_record,none,5026,MR-061,objective,OBJ-002646,,Discover Alchemy Effects: Bloodgrass,High-Risk AE Routes and Separate Worldspaces,placed_in_guide / staged_for_experimenter_pass,MR-066: ingredient_effect_discovery_table / complete_when_experimenter_pass_done,A later coverage row for this record closes the staged or held state.
delayed_coverage,pass_closed_by_later_same_record,none,5027,MR-061,objective,OBJ-002669,,Discover Alchemy Effects: Harrada,High-Risk AE Routes and Separate Worldspaces,placed_in_guide / staged_for_experimenter_pass,MR-066: ingredient_effect_discovery_table / complete_when_experimenter_pass_done,A later coverage row for this record closes the staged or held state.
delayed_coverage,pass_closed_by_later_same_record,none,5028,MR-061,objective,OBJ-002701,,Discover Alchemy Effects: Spiddal Stick,High-Risk AE Routes and Separate Worldspaces,placed_in_guide / staged_for_experimenter_pass,MR-066: ingredient_effect_discovery_table / complete_when_experimenter_pass_done,A later coverage row for this record closes the staged or held state.
delayed_coverage,pass_closed_by_later_same_record,none,5041,MR-061,objective,OBJ-000631,,Pets of Skyrim,High-Risk AE Routes and Separate Worldspaces,progressed / in_progress,MR-069: pet_set_confirmed / complete,A later coverage row for this record closes the staged or held state.
delayed_coverage,pass_closed_by_later_same_record,none,5042,MR-061,checklist,CHK-QUESTS-0600,OBJ-000631,Pets of Skyrim,High-Risk AE Routes and Separate Worldspaces,progressed / in_progress,MR-069: pet_set_confirmed / complete,A later coverage row for this record closes the staged or held state.
delayed_coverage,pass_tb038r_explicit_route_resolution,none_existing_route_resolution,5046,MR-061,objective,OBJ-002626,,Discover Alchemy Effects: Thistle Branch,High-Risk AE Routes and Separate Worldspaces,placed_in_guide / staged_for_experimenter_pass,tb038r_needs_route_resolution,TB-038R repair register records this delayed/support row as an explicit route-resolution item.
delayed_coverage,pass_closed_elsewhere_same_record,none,5055,MR-061,objective,OBJ-001964,,Clear Arcwind Point,High-Risk AE Routes and Separate Worldspaces,placed_in_guide / complete,MR-061: placed_in_guide / complete,The same record has a closure row elsewhere in the coverage ledger.
delayed_coverage,pass_closed_elsewhere_same_record,none,5063,MR-061,objective,OBJ-000715,,Alternative Armors - Dragon Plate Parent Set,High-Risk AE Routes and Separate Worldspaces,placed_in_guide / mostly_complete,MR-061: placed_in_guide / mostly_complete,The same record has a closure row elsewhere in the coverage ledger.
delayed_coverage,pass_tb038r_explicit_route_resolution,none_existing_route_resolution,5068,MR-061,item,ITEM-000820,,Dragonplate Insulated Cuirass,High-Risk AE Routes and Separate Worldspaces,staged_for_crafting_reconciliation / staged_for_crafting_reconciliation,tb038r_needs_route_resolution,TB-038R repair register records this delayed/support row as an explicit route-resolution item.
delayed_coverage,pass_tb038r_explicit_route_resolution,none_existing_route_resolution,5073,MR-061,item,ITEM-000825,,Forsworn Sword,High-Risk AE Routes and Separate Worldspaces,staged_for_equipment_reconciliation / staged_for_equipment_reconciliation,tb038r_needs_route_resolution,TB-038R repair register records this delayed/support row as an explicit route-resolution item.
delayed_coverage,pass_closed_elsewhere_same_record,none,5092,MR-061,objective,OBJ-001396,,Fijeh's Letter to (Player),High-Risk AE Routes and Separate Worldspaces,placed_in_guide / complete,MR-061: placed_in_guide / complete,The same record has a closure row elsewhere in the coverage ledger.
delayed_coverage,pass_closed_elsewhere_same_record,none,5103,MR-061,objective,OBJ-000733,,Redguard Elite Armaments Parent Set,High-Risk AE Routes and Separate Worldspaces,placed_in_guide / mostly_complete,MR-061: placed_in_guide / mostly_complete,The same record has a closure row elsewhere in the coverage ledger.
delayed_coverage,pass_tb038r_explicit_route_resolution,none_existing_route_resolution,5108,MR-061,item,ITEM-000962,,Remnant Armor,High-Risk AE Routes and Separate Worldspaces,staged_for_crafting_or_unplayable_reconciliation / staged_for_equipment_reconciliation,tb038r_needs_route_resolution,TB-038R repair register records this delayed/support row as an explicit route-resolution item.
delayed_coverage,pass_tb038r_explicit_route_resolution,none_existing_route_resolution,5109,MR-061,item,ITEM-000963,,Remnant Boots,High-Risk AE Routes and Separate Worldspaces,staged_for_crafting_or_unplayable_reconciliation / staged_for_equipment_reconciliation,tb038r_needs_route_resolution,TB-038R repair register records this delayed/support row as an explicit route-resolution item.
delayed_coverage,pass_tb038r_explicit_route_resolution,none_existing_route_resolution,5110,MR-061,item,ITEM-000964,,Remnant Gloves,High-Risk AE Routes and Separate Worldspaces,staged_for_crafting_or_unplayable_reconciliation / staged_for_equipment_reconciliation,tb038r_needs_route_resolution,TB-038R repair register records this delayed/support row as an explicit route-resolution item.
delayed_coverage,pass_tb038r_explicit_route_resolution,none_existing_route_resolution,5111,MR-061,item,ITEM-000965,,Remnant Hood,High-Risk AE Routes and Separate Worldspaces,staged_for_crafting_or_unplayable_reconciliation / staged_for_equipment_reconciliation,tb038r_needs_route_resolution,TB-038R repair register records this delayed/support row as an explicit route-resolution item.
delayed_coverage,pass_tb038r_explicit_route_resolution,none_existing_route_resolution,5114,MR-061,item,ITEM-000968,,Remnant Scimitar,High-Risk AE Routes and Separate Worldspaces,staged_for_crafting_or_unplayable_reconciliation / staged_for_equipment_reconciliation,tb038r_needs_route_resolution,TB-038R repair register records this delayed/support row as an explicit route-resolution item.
delayed_coverage,pass_closed_by_later_same_record,none,5119,MR-061,objective,OBJ-000434,,Filial Bonds,High-Risk AE Routes and Separate Worldspaces,completed_earlier / complete_mr059,MR-062: completed_earlier / complete_mr059; MR-063: completed_earlier / complete_mr059,A later coverage row for this record closes the staged or held state.
delayed_coverage,pass_closed_by_later_same_record,none,5120,MR-061,objective,OBJ-001333,,Torkild's Letter to Wulf,High-Risk AE Routes and Separate Worldspaces,completed_earlier / complete_mr059,MR-062: completed_earlier / complete_mr059; MR-063: completed_earlier / complete_mr059,A later coverage row for this record closes the staged or held state.
delayed_coverage,pass_closed_elsewhere_same_record,none,5129,MR-062,objective,OBJ-000799,,The Sallow Regent Black Book Ability Choice Set,Black Book Defaults and Progression Switches,placed_in_guide / standing_default_reconfirmed,MR-059: placed_in_guide / default_selected; MR-062: placed_in_guide / standing_default_reconfirmed,The same record has a closure row elsewhere in the coverage ledger.
delayed_coverage,pass_closed_by_later_same_record,none,5131,MR-062,objective,OBJ-000801,,The Winds of Change Black Book Ability Choice Set,Black Book Defaults and Progression Switches,placed_in_guide / scholars_insight_retained,MR-065: final_default_selected / complete,A later coverage row for this record closes the staged or held state.
delayed_coverage,pass_closed_elsewhere_same_record,none,5132,MR-062,objective,OBJ-000795,,Waking Dreams Black Book Perk Reset System,Black Book Defaults and Progression Switches,placed_in_guide / available_not_spent,MR-059: placed_in_guide / available_unused; MR-062: placed_in_guide / available_not_spent,The same record has a closure row elsewhere in the coverage ledger.
delayed_coverage,pass_closed_by_later_same_record,none,5134,MR-062,objective,OBJ-000434,,Filial Bonds,Black Book Defaults and Progression Switches,completed_earlier / complete_mr059,MR-063: completed_earlier / complete_mr059,A later coverage row for this record closes the staged or held state.
delayed_coverage,pass_closed_by_later_same_record,none,5135,MR-062,objective,OBJ-001333,,Torkild's Letter to Wulf,Black Book Defaults and Progression Switches,completed_earlier / complete_mr059,MR-063: completed_earlier / complete_mr059,A later coverage row for this record closes the staged or held state.
delayed_coverage,pass_closed_by_later_same_record,none,5140,MR-062,item,ITEM-001125,,Weakened Sigil Stone,Black Book Defaults and Progression Switches,excluded_earlier / excluded_removed_objective,MR-063: excluded_earlier / excluded_removed_objective,A later coverage row for this record closes the staged or held state.
delayed_coverage,pass_closed_elsewhere_same_record,none,5142,MR-063,location,OBJ-001958,,Abandoned Prison,Retrospective redistributed regional sections; no player-facing Location Counter Sweep dump,redistributed_or_gated / complete,MR-063: redistributed_or_gated / complete,The same record has a closure row elsewhere in the coverage ledger.
delayed_coverage,pass_closed_elsewhere_same_record,none,5143,MR-063,location,OBJ-001961,,Ancient's Ascent,Retrospective redistributed regional sections; no player-facing Location Counter Sweep dump,redistributed_or_gated / complete,MR-063: redistributed_or_gated / complete,The same record has a closure row elsewhere in the coverage ledger.
delayed_coverage,pass_closed_elsewhere_same_record,none,5144,MR-063,location,OBJ-001968,,Autumnwatch Tower,Retrospective redistributed regional sections; no player-facing Location Counter Sweep dump,redistributed_or_gated / complete,MR-063: redistributed_or_gated / complete,The same record has a closure row elsewhere in the coverage ledger.
delayed_coverage,pass_closed_elsewhere_same_record,none,5145,MR-063,location,OBJ-001975,,Bleakcoast Cave,Retrospective redistributed regional sections; no player-facing Location Counter Sweep dump,redistributed_or_gated / complete,MR-063: redistributed_or_gated / complete,The same record has a closure row elsewhere in the coverage ledger.
delayed_coverage,pass_closed_elsewhere_same_record,none,5146,MR-063,location,OBJ-001976,,Bleakwind Basin,Retrospective redistributed regional sections; no player-facing Location Counter Sweep dump,redistributed_or_gated / complete,MR-063: redistributed_or_gated / complete,The same record has a closure row elsewhere in the coverage ledger.
delayed_coverage,pass_closed_elsewhere_same_record,none,5147,MR-063,location,OBJ-001977,,Bleakwind Bluff,Retrospective redistributed regional sections; no player-facing Location Counter Sweep dump,redistributed_or_gated / complete,MR-063: redistributed_or_gated / complete,The same record has a closure row elsewhere in the coverage ledger.
delayed_coverage,pass_closed_elsewhere_same_record,none,5148,MR-063,location,OBJ-001983,,Bonechill Passage,Retrospective redistributed regional sections; no player-facing Location Counter Sweep dump,redistributed_or_gated / complete,MR-063: redistributed_or_gated / complete,The same record has a closure row elsewhere in the coverage ledger.
delayed_coverage,pass_closed_elsewhere_same_record,none,5149,MR-063,location,OBJ-001984,,Bonestrewn Crest,Retrospective redistributed regional sections; no player-facing Location Counter Sweep dump,redistributed_or_gated / complete,MR-063: redistributed_or_gated / complete,The same record has a closure row elsewhere in the coverage ledger.
delayed_coverage,pass_closed_elsewhere_same_record,none,5150,MR-063,location,OBJ-001989,,Broken Fang Cave,Retrospective redistributed regional sections; no player-facing Location Counter Sweep dump,redistributed_or_gated / complete,MR-061: placed_in_guide / complete; MR-063: redistributed_or_gated / complete,The same record has a closure row elsewhere in the coverage ledger.
delayed_coverage,pass_closed_elsewhere_same_record,none,5151,MR-063,location,OBJ-001991,,Broken Limb Camp,Retrospective redistributed regional sections; no player-facing Location Counter Sweep dump,redistributed_or_gated / complete,MR-063: redistributed_or_gated / complete,The same record has a closure row elsewhere in the coverage ledger.
delayed_coverage,pass_closed_elsewhere_same_record,none,5152,MR-063,location,OBJ-001992,,Broken Oar Grotto,Retrospective redistributed regional sections; no player-facing Location Counter Sweep dump,redistributed_or_gated / complete,MR-063: redistributed_or_gated / complete,The same record has a closure row elsewhere in the coverage ledger.
delayed_coverage,pass_closed_elsewhere_same_record,none,5153,MR-063,location,OBJ-001995,,Bronze Water Cave,Retrospective redistributed regional sections; no player-facing Location Counter Sweep dump,redistributed_or_gated / complete,MR-063: redistributed_or_gated / complete,The same record has a closure row elsewhere in the coverage ledger.
delayed_coverage,pass_closed_elsewhere_same_record,none,5154,MR-063,location,OBJ-001996,,Brood Cavern,Retrospective redistributed regional sections; no player-facing Location Counter Sweep dump,redistributed_or_gated / complete,MR-063: redistributed_or_gated / complete,The same record has a closure row elsewhere in the coverage ledger.
delayed_coverage,pass_closed_elsewhere_same_record,none,5155,MR-063,location,OBJ-002001,,Chillwind Depths,Retrospective redistributed regional sections; no player-facing Location Counter Sweep dump,redistributed_or_gated / complete,MR-063: redistributed_or_gated / complete,The same record has a closure row elsewhere in the coverage ledger.
delayed_coverage,pass_closed_elsewhere_same_record,none,5156,MR-063,location,OBJ-002004,,Cold Rock Pass,Retrospective redistributed regional sections; no player-facing Location Counter Sweep dump,redistributed_or_gated / complete,MR-063: redistributed_or_gated / complete,The same record has a closure row elsewhere in the coverage ledger.
delayed_coverage,pass_closed_elsewhere_same_record,none,5157,MR-063,location,OBJ-002006,,Cracked Tusk Keep,Retrospective redistributed regional sections; no player-facing Location Counter Sweep dump,redistributed_or_gated / complete,MR-063: redistributed_or_gated / complete,The same record has a closure row elsewhere in the coverage ledger.
delayed_coverage,pass_closed_elsewhere_same_record,none,5158,MR-063,location,OBJ-002007,,Cradle Stone Tower,Retrospective redistributed regional sections; no player-facing Location Counter Sweep dump,redistributed_or_gated / complete,MR-063: redistributed_or_gated / complete,The same record has a closure row elsewhere in the coverage ledger.
delayed_coverage,pass_closed_elsewhere_same_record,none,5159,MR-063,location,OBJ-002008,,Cradlecrush Rock,Retrospective redistributed regional sections; no player-facing Location Counter Sweep dump,redistributed_or_gated / complete,MR-063: redistributed_or_gated / complete,The same record has a closure row elsewhere in the coverage ledger.
delayed_coverage,pass_closed_elsewhere_same_record,none,5160,MR-063,location,OBJ-002010,,Cragwallow Slope,Retrospective redistributed regional sections; no player-facing Location Counter Sweep dump,redistributed_or_gated / complete,MR-063: redistributed_or_gated / complete,The same record has a closure row elsewhere in the coverage ledger.
delayed_coverage,pass_closed_elsewhere_same_record,none,5161,MR-063,location,OBJ-002012,,Crystaldrift Cave,Retrospective redistributed regional sections; no player-facing Location Counter Sweep dump,redistributed_or_gated / complete,MR-063: redistributed_or_gated / complete,The same record has a closure row elsewhere in the coverage ledger.
delayed_coverage,pass_closed_elsewhere_same_record,none,5162,MR-063,location,OBJ-002016,,Darkshade,Retrospective redistributed regional sections; no player-facing Location Counter Sweep dump,redistributed_or_gated / complete,MR-063: redistributed_or_gated / complete,The same record has a closure row elsewhere in the coverage ledger.
delayed_coverage,pass_closed_elsewhere_same_record,none,5163,MR-063,location,OBJ-002018,,Dead Crone Rock,Retrospective redistributed regional sections; no player-facing Location Counter Sweep dump,redistributed_or_gated / complete,MR-063: redistributed_or_gated / complete,The same record has a closure row elsewhere in the coverage ledger.
delayed_coverage,pass_closed_elsewhere_same_record,none,5164,MR-063,location,OBJ-002023,,Dragontooth Crater,Retrospective redistributed regional sections; no player-facing Location Counter Sweep dump,redistributed_or_gated / complete,MR-063: redistributed_or_gated / complete,The same record has a closure row elsewhere in the coverage ledger.
delayed_coverage,pass_closed_elsewhere_same_record,none,5165,MR-063,location,OBJ-002027,,Duskglow Crevice,Retrospective redistributed regional sections; no player-facing Location Counter Sweep dump,redistributed_or_gated / complete,MR-063: redistributed_or_gated / complete,The same record has a closure row elsewhere in the coverage ledger.
delayed_coverage,pass_closed_elsewhere_same_record,none,5166,MR-063,location,OBJ-002030,,Eldersblood Peak,Retrospective redistributed regional sections; no player-facing Location Counter Sweep dump,redistributed_or_gated / complete,MR-063: redistributed_or_gated / complete,The same record has a closure row elsewhere in the coverage ledger.
delayed_coverage,pass_closed_elsewhere_same_record,none,5167,MR-063,location,OBJ-002032,,Evergreen Grove,Retrospective redistributed regional sections; no player-facing Location Counter Sweep dump,redistributed_or_gated / complete,MR-063: redistributed_or_gated / complete,The same record has a closure row elsewhere in the coverage ledger.
delayed_coverage,pass_closed_elsewhere_same_record,none,5168,MR-063,location,OBJ-002034,,Faldar's Tooth,Retrospective redistributed regional sections; no player-facing Location Counter Sweep dump,redistributed_or_gated / complete,MR-063: redistributed_or_gated / complete,The same record has a closure row elsewhere in the coverage ledger.
delayed_coverage,pass_closed_elsewhere_same_record,none,5169,MR-063,location,OBJ-002036,,Fallowstone Cave,Retrospective redistributed regional sections; no player-facing Location Counter Sweep dump,redistributed_or_gated / complete,MR-063: redistributed_or_gated / complete,The same record has a closure row elsewhere in the coverage ledger.
delayed_coverage,pass_closed_elsewhere_same_record,none,5170,MR-063,location,OBJ-002037,,Fellglow Keep,Retrospective redistributed regional sections; no player-facing Location Counter Sweep dump,redistributed_or_gated / complete,MR-063: redistributed_or_gated / complete,The same record has a closure row elsewhere in the coverage ledger.
delayed_coverage,pass_closed_elsewhere_same_record,none,5171,MR-063,location,OBJ-002039,,Forelhost,Retrospective redistributed regional sections; no player-facing Location Counter Sweep dump,redistributed_or_gated / complete,MR-063: redistributed_or_gated / complete,The same record has a closure row elsewhere in the coverage ledger.
delayed_coverage,pass_closed_elsewhere_same_record,none,5172,MR-063,location,OBJ-002041,,Fort Fellhammer,Retrospective redistributed regional sections; no player-facing Location Counter Sweep dump,redistributed_or_gated / complete,MR-063: redistributed_or_gated / complete,The same record has a closure row elsewhere in the coverage ledger.
delayed_coverage,pass_closed_elsewhere_same_record,none,5173,MR-063,location,OBJ-002043,,Four Skull Lookout,Retrospective redistributed regional sections; no player-facing Location Counter Sweep dump,redistributed_or_gated / complete,MR-063: redistributed_or_gated / complete,The same record has a closure row elsewhere in the coverage ledger.
delayed_coverage,pass_closed_elsewhere_same_record,none,5174,MR-063,location,OBJ-002045,,Frostflow Lighthouse,Retrospective redistributed regional sections; no player-facing Location Counter Sweep dump,redistributed_or_gated / complete,MR-063: redistributed_or_gated / complete,The same record has a closure row elsewhere in the coverage ledger.
delayed_coverage,pass_closed_elsewhere_same_record,none,5176,MR-063,location,OBJ-002053,,Gloomreach,Retrospective redistributed regional sections; no player-facing Location Counter Sweep dump,redistributed_or_gated / complete,MR-063: redistributed_or_gated / complete,The same record has a closure row elsewhere in the coverage ledger.
delayed_coverage,pass_closed_elsewhere_same_record,none,5177,MR-063,location,OBJ-002054,,Graywinter Watch,Retrospective redistributed regional sections; no player-facing Location Counter Sweep dump,redistributed_or_gated / complete,MR-063: redistributed_or_gated / complete,The same record has a closure row elsewhere in the coverage ledger.
delayed_coverage,pass_closed_elsewhere_same_record,none,5178,MR-063,location,OBJ-002055,,Greenspring Hollow,Retrospective redistributed regional sections; no player-facing Location Counter Sweep dump,redistributed_or_gated / complete,MR-063: redistributed_or_gated / complete,The same record has a closure row elsewhere in the coverage ledger.
delayed_coverage,pass_closed_elsewhere_same_record,none,5179,MR-063,location,OBJ-002056,,Greywater Grotto,Retrospective redistributed regional sections; no player-facing Location Counter Sweep dump,redistributed_or_gated / complete,MR-063: redistributed_or_gated / complete,The same record has a closure row elsewhere in the coverage ledger.
delayed_coverage,pass_closed_elsewhere_same_record,none,5180,MR-063,location,OBJ-002057,,Guldun Rock,Retrospective redistributed regional sections; no player-facing Location Counter Sweep dump,redistributed_or_gated / complete,MR-063: redistributed_or_gated / complete,The same record has a closure row elsewhere in the coverage ledger.
delayed_coverage,pass_closed_elsewhere_same_record,none,5181,MR-063,location,OBJ-002059,,Haemar's Shame,Retrospective redistributed regional sections; no player-facing Location Counter Sweep dump,redistributed_or_gated / complete,MR-063: redistributed_or_gated / complete,The same record has a closure row elsewhere in the coverage ledger.
delayed_coverage,pass_closed_elsewhere_same_record,none,5182,MR-063,location,OBJ-002063,,Hall of the Vigilant,Retrospective redistributed regional sections; no player-facing Location Counter Sweep dump,redistributed_or_gated / explicit_no_predestruction_clear,MR-033: explicit_exclusion_clear_not_routed / visited_destroyed_state_clear_excluded,The same record has a closure row elsewhere in the coverage ledger.
delayed_coverage,pass_closed_elsewhere_same_record,none,5183,MR-063,location,OBJ-002066,,Hamvir's Rest,Retrospective redistributed regional sections; no player-facing Location Counter Sweep dump,redistributed_or_gated / complete,MR-063: redistributed_or_gated / complete,The same record has a closure row elsewhere in the coverage ledger.
delayed_coverage,pass_closed_elsewhere_same_record,none,5184,MR-063,location,OBJ-002067,,Harmugstahl,Retrospective redistributed regional sections; no player-facing Location Counter Sweep dump,redistributed_or_gated / complete,MR-063: redistributed_or_gated / complete,The same record has a closure row elsewhere in the coverage ledger.
delayed_coverage,pass_closed_elsewhere_same_record,none,5185,MR-063,location,OBJ-002068,,Headwaters of Harstrad,Retrospective redistributed regional sections; no player-facing Location Counter Sweep dump,redistributed_or_gated / complete,MR-063: redistributed_or_gated / complete,The same record has a closure row elsewhere in the coverage ledger.
delayed_coverage,pass_closed_elsewhere_same_record,none,5186,MR-063,location,OBJ-002070,,Highpoint Tower,Retrospective redistributed regional sections; no player-facing Location Counter Sweep dump,redistributed_or_gated / complete,MR-063: redistributed_or_gated / complete,The same record has a closure row elsewhere in the coverage ledger.
delayed_coverage,pass_closed_elsewhere_same_record,none,5187,MR-063,location,OBJ-002071,,Hillgrund's Tomb,Retrospective redistributed regional sections; no player-facing Location Counter Sweep dump,redistributed_or_gated / complete,MR-063: redistributed_or_gated / complete,The same record has a closure row elsewhere in the coverage ledger.
delayed_coverage,pass_closed_by_later_same_record,none,5188,MR-063,location,OBJ-002076,,Ilinalta's Deep,Retrospective redistributed regional sections; no player-facing Location Counter Sweep dump,redistributed_or_gated / complete,TB-044: completed_in_guide / complete,A later coverage row for this record closes the staged or held state.
delayed_coverage,pass_closed_elsewhere_same_record,none,5189,MR-063,location,OBJ-002078,,Ironbind Barrow,Retrospective redistributed regional sections; no player-facing Location Counter Sweep dump,redistributed_or_gated / complete,MR-063: redistributed_or_gated / complete,The same record has a closure row elsewhere in the coverage ledger.
delayed_coverage,pass_closed_elsewhere_same_record,none,5190,MR-063,location,OBJ-002079,,Journeyman's Nook,Retrospective redistributed regional sections; no player-facing Location Counter Sweep dump,redistributed_or_gated / complete,MR-063: redistributed_or_gated / complete,The same record has a closure row elsewhere in the coverage ledger.
delayed_coverage,pass_closed_elsewhere_same_record,none,5191,MR-063,location,OBJ-002080,,Kagrenzel,Retrospective redistributed regional sections; no player-facing Location Counter Sweep dump,redistributed_or_gated / complete,MR-063: redistributed_or_gated / complete,The same record has a closure row elsewhere in the coverage ledger.
delayed_coverage,pass_closed_elsewhere_same_record,none,5192,MR-063,location,OBJ-002082,,Knifepoint Ridge,Retrospective redistributed regional sections; no player-facing Location Counter Sweep dump,redistributed_or_gated / complete,MR-063: redistributed_or_gated / complete,The same record has a closure row elsewhere in the coverage ledger.
delayed_coverage,pass_closed_elsewhere_same_record,none,5193,MR-063,location,OBJ-002086,,Lost Echo Cave,Retrospective redistributed regional sections; no player-facing Location Counter Sweep dump,redistributed_or_gated / complete,MR-063: redistributed_or_gated / complete,The same record has a closure row elsewhere in the coverage ledger.
delayed_coverage,pass_closed_elsewhere_same_record,none,5194,MR-063,location,OBJ-002087,,Lost Knife Hideout,Retrospective redistributed regional sections; no player-facing Location Counter Sweep dump,redistributed_or_gated / complete,MR-063: redistributed_or_gated / complete,The same record has a closure row elsewhere in the coverage ledger.
delayed_coverage,pass_closed_elsewhere_same_record,none,5195,MR-063,location,OBJ-002090,,Lost Valley Redoubt,Retrospective redistributed regional sections; no player-facing Location Counter Sweep dump,redistributed_or_gated / complete,MR-063: redistributed_or_gated / complete,The same record has a closure row elsewhere in the coverage ledger.
delayed_coverage,pass_closed_elsewhere_same_record,none,5196,MR-063,location,OBJ-002093,,Mistwatch,Retrospective redistributed regional sections; no player-facing Location Counter Sweep dump,redistributed_or_gated / complete,MR-063: redistributed_or_gated / complete,The same record has a closure row elsewhere in the coverage ledger.
