row_kind,row_id,objective_id,checklist_id,location_name,checklist_entry,subcategory,source_content,mapping_type,route_placement,location_catalog_category,discoverable_status,clearable_status,delver_count_status,counter_treatment,route_cluster,route_corridor,coordinate_status,guide_name_match,internal_coverage_row_count,clear_treatment,discover_treatment,enter_treatment,hold_or_avoid_treatment,secondary_or_duplicate_treatment,route_resolution_treatment,exclusion_treatment,audit_status,coverage_statuses,completion_statuses,guide_locations,recommended_action,notes
location_checklist,CHK-LOCATIONS-1032,OBJ-002019,CHK-LOCATIONS-1032,Dead Men's Respite,Dead Men's Respite,clearable_location,base_game,Main-route prototype block,main_route,clearable_location,source_lists_discoverable,source_lists_clearable,counts,delver_candidate_counts_when_cleared,northwest_skyrim,morthal_marsh,exact_marker,Y,1,Y,Y,N,N,N,N,N,location_checklist_covered,placed_in_guide,complete,Bards College Lost Library And Instrument Roads,none,
location_checklist,CHK-LOCATIONS-1033,OBJ-002229,CHK-LOCATIONS-1033,Deep Folk Crossing,Deep Folk Crossing,discoverable_non_clearable,base_game,Main-route prototype block,main_route,discoverable_non_clearable,source_lists_discoverable,source_lists_not_clearable,not_applicable,explorer_discovery_candidate,western_skyrim,markarth_reach,exact_marker,Y,1,Y,Y,N,N,N,N,N,location_checklist_covered,placed_in_guide,completed_now,Arkngthamz And The First Aetherium Shards,none,
location_checklist,CHK-LOCATIONS-1034,OBJ-002020,CHK-LOCATIONS-1034,Deepwood Redoubt,Deepwood Redoubt,clearable_location,base_game,Main-route prototype block,main_route,clearable_location,source_lists_discoverable,source_lists_clearable,counts,delver_candidate_counts_when_cleared,northwest_skyrim,dragon_bridge_haafingar_road,exact_marker,Y,2,Y,Y,N,N,N,N,N,location_checklist_covered,conditional_cleared_if_actual_target | placed_or_already_cleared,conditional_complete,"Markarth Prison Daedric Rites And Reach Redoubts | Security, Shadowmere, And The Brotherhood Endgame",none,
location_checklist,CHK-LOCATIONS-1035,OBJ-002230,CHK-LOCATIONS-1035,Dragon Bridge,Dragon Bridge,discoverable_non_clearable,base_game,Main-route prototype block,main_route,discoverable_non_clearable,source_lists_discoverable,source_lists_not_clearable,not_applicable,explorer_discovery_candidate,northwest_skyrim,dragon_bridge_haafingar_road,exact_marker,Y,2,Y,Y,N,Y,N,N,N,location_checklist_covered,redistributed_or_gated | retrospectively_moved_earlier,complete | redistributed_or_staged_by_route_gate,Retrospective redistributed regional sections; no player-facing Location Counter Sweep dump | Solitude Coast Dragon Bridge Wild Horse And Wolfskull,none,
location_checklist,CHK-LOCATIONS-1036,OBJ-002022,CHK-LOCATIONS-1036,Dragon Bridge Overlook,Dragon Bridge Overlook,clearable_location,base_game,Main-route prototype block,main_route,clearable_location,source_lists_discoverable,source_lists_clearable,counts,delver_candidate_counts_when_cleared,northwest_skyrim,dragon_bridge_haafingar_road,exact_marker,Y,1,Y,Y,N,N,N,N,N,location_checklist_covered,conditional_cleared_if_actual_target,conditional_complete,Markarth Prison Daedric Rites And Reach Redoubts,none,
location_checklist,CHK-LOCATIONS-1037,OBJ-002231,CHK-LOCATIONS-1037,Dragonsreach,Dragonsreach,discoverable_non_clearable,base_game,Main-route prototype block,main_route,discoverable_non_clearable,source_lists_discoverable,source_lists_not_clearable,not_applicable,explorer_discovery_candidate,central_skyrim,whiterun_central_plains,exact_marker,Y,1,Y,Y,N,N,N,N,N,location_checklist_covered,discovered,complete,First Day In Whiterun,none,
location_checklist,CHK-LOCATIONS-1038,OBJ-002023,CHK-LOCATIONS-1038,Dragontooth Crater,Dragontooth Crater,clearable_location,base_game,Main-route prototype block,main_route,clearable_location,source_lists_discoverable,source_lists_clearable,counts,delver_candidate_counts_when_cleared,northwest_skyrim,dragon_bridge_haafingar_road,exact_marker,Y,1,Y,Y,N,Y,N,N,N,location_checklist_covered,redistributed_or_gated,redistributed_or_staged_by_route_gate,Retrospective redistributed regional sections; no player-facing Location Counter Sweep dump,none,
location_checklist,CHK-LOCATIONS-1039,OBJ-002024,CHK-LOCATIONS-1039,Drelas' Cottage,Drelas' Cottage,clearable_location,base_game,Main-route prototype block,main_route,clearable_location,source_lists_discoverable,source_lists_clearable,counts,delver_candidate_counts_when_cleared,northwest_skyrim,morthal_marsh,exact_marker,Y,1,Y,Y,N,N,N,N,N,location_checklist_covered,placed_in_guide,complete,Blades Research Blackreach And The Fallen,none,
location_checklist,CHK-LOCATIONS-1040,OBJ-002025,CHK-LOCATIONS-1040,Driftshade Refuge,Driftshade Refuge,clearable_location,base_game,Main-route prototype block,main_route,clearable_location,source_lists_discoverable,source_lists_clearable,counts,delver_candidate_counts_when_cleared,northern_skyrim,dawnstar_pale_coast,exact_marker,Y,1,Y,Y,N,N,N,N,N,location_checklist_covered,placed_in_guide,complete,"Companions Finale, Totems, And Beast-Blood Preservation",none,
location_checklist,CHK-LOCATIONS-1041,OBJ-002026,CHK-LOCATIONS-1041,Druadach Redoubt,Druadach Redoubt,clearable_location,base_game,Main-route prototype block,main_route,clearable_location,source_lists_discoverable,source_lists_clearable,counts,delver_candidate_counts_when_cleared,northwest_skyrim,dragon_bridge_haafingar_road,exact_marker,Y,1,Y,Y,N,N,N,N,N,location_checklist_covered,conditional_cleared_if_actual_target,conditional_complete,Markarth Prison Daedric Rites And Reach Redoubts,none,
location_checklist,CHK-LOCATIONS-1042,OBJ-002232,CHK-LOCATIONS-1042,Dushnikh Yal,Dushnikh Yal,discoverable_non_clearable,base_game,Main-route prototype block,main_route,discoverable_non_clearable,source_lists_discoverable,source_lists_not_clearable,not_applicable,explorer_discovery_candidate,western_skyrim,old_hroldan_reach_road,exact_marker,Y,1,Y,Y,N,Y,N,N,N,location_checklist_covered,redistributed_or_gated,redistributed_or_staged_by_route_gate,Retrospective redistributed regional sections; no player-facing Location Counter Sweep dump,none,
location_checklist,CHK-LOCATIONS-1043,OBJ-002027,CHK-LOCATIONS-1043,Duskglow Crevice,Duskglow Crevice,clearable_location,base_game,Main-route prototype block,main_route,clearable_location,source_lists_discoverable,source_lists_clearable,counts,delver_candidate_counts_when_cleared,northern_skyrim,nightgate_pale_pass,exact_marker,Y,1,Y,Y,N,Y,N,N,N,location_checklist_covered,redistributed_or_gated,redistributed_or_staged_by_route_gate,Retrospective redistributed regional sections; no player-facing Location Counter Sweep dump,none,
location_checklist,CHK-LOCATIONS-1044,OBJ-002028,CHK-LOCATIONS-1044,Dustman's Cairn,Dustman's Cairn,clearable_location,base_game,Main-route prototype block,main_route,clearable_location,source_lists_discoverable,source_lists_clearable,counts,delver_candidate_counts_when_cleared,central_skyrim,whiterun_central_plains,exact_marker,Y,1,Y,Y,N,N,N,N,N,location_checklist_covered,completed_now,complete,Companions Entry,none,
location_checklist,CHK-LOCATIONS-1045,OBJ-002233,CHK-LOCATIONS-1045,East Empire Company Warehouse,East Empire Company Warehouse,discoverable_non_clearable,base_game,Main-route prototype block,main_route,discoverable_non_clearable,source_lists_discoverable,source_lists_not_clearable,not_applicable,explorer_discovery_candidate,northwest_skyrim,solitude_haafingar,exact_marker,Y,1,Y,Y,N,N,N,N,N,location_checklist_covered,completed_now,complete,Goldenglow Honningbrew Solitude And Snow Veil,none,
location_checklist,CHK-LOCATIONS-1046,OBJ-002235,CHK-LOCATIONS-1046,Eldergleam Sanctuary,Eldergleam Sanctuary,discoverable_non_clearable,base_game,Main-route prototype block,main_route,discoverable_non_clearable,source_lists_discoverable,source_lists_not_clearable,not_applicable,explorer_discovery_candidate,eastern_skyrim,kynesgrove_eastmarch_road,exact_marker,Y,1,Y,Y,N,N,N,N,N,location_checklist_covered,placed_in_guide,complete,Gildergreen Renewal After The War,none,
location_checklist,CHK-LOCATIONS-1047,OBJ-002030,CHK-LOCATIONS-1047,Eldersblood Peak,Eldersblood Peak,clearable_location,base_game,Main-route prototype block,main_route,clearable_location,source_lists_discoverable,source_lists_clearable,counts,delver_candidate_counts_when_cleared,northwest_skyrim,morthal_marsh,exact_marker,Y,1,Y,Y,N,Y,N,N,N,location_checklist_covered,redistributed_or_gated,redistributed_or_staged_by_route_gate,Retrospective redistributed regional sections; no player-facing Location Counter Sweep dump,none,
location_checklist,CHK-LOCATIONS-1048,OBJ-002031,CHK-LOCATIONS-1048,Embershard Mine,Embershard Mine,clearable_location,base_game,Main-route prototype block,main_route,clearable_location,source_lists_discoverable,source_lists_clearable,counts,delver_candidate_counts_when_cleared,central_skyrim,riverwood_helgen_road,exact_marker,Y,2,Y,Y,N,N,N,N,N,location_checklist_covered,conditional_if_siddgeir_target | placed_in_guide,complete | conditional_complete_if_assigned,Falkreath Land Lakeview Foundation And Glenmoril Coven | Whiterun Property Western Caves Gray-Mane Rescue And Onmund,none,
location_checklist,CHK-LOCATIONS-1049,OBJ-002032,CHK-LOCATIONS-1049,Evergreen Grove,Evergreen Grove,clearable_location,base_game,Main-route prototype block,main_route,clearable_location,source_lists_discoverable,source_lists_clearable,counts,delver_candidate_counts_when_cleared,southern_skyrim,falkreath_pine_forest,exact_marker,Y,1,Y,Y,N,Y,N,N,N,location_checklist_covered,redistributed_or_gated,redistributed_or_staged_by_route_gate,Retrospective redistributed regional sections; no player-facing Location Counter Sweep dump,none,
location_checklist,CHK-LOCATIONS-1050,OBJ-002034,CHK-LOCATIONS-1050,Faldar's Tooth,Faldar's Tooth,clearable_location,base_game,Main-route prototype block,main_route,clearable_location,source_lists_discoverable,source_lists_clearable,counts,delver_candidate_counts_when_cleared,southeast_skyrim,riften_rift,exact_marker,Y,2,Y,Y,N,Y,N,N,N,location_checklist_covered,not_started_here | redistributed_or_gated,redistributed_or_staged_by_route_gate | staged_for_bloodthirst_or_rift_fort_bundle,Retrospective redistributed regional sections; no player-facing Location Counter Sweep dump | Riften Thaneship Frost And Rift Roads,none,
location_checklist,CHK-LOCATIONS-1051,OBJ-002236,CHK-LOCATIONS-1051,Falkreath,Falkreath,discoverable_non_clearable,base_game,Main-route prototype block,main_route,discoverable_non_clearable,source_lists_discoverable,source_lists_not_clearable,not_applicable,explorer_discovery_candidate,southern_skyrim,falkreath_pine_forest,exact_marker,Y,1,Y,Y,N,Y,N,N,N,location_checklist_covered,redistributed_or_gated,redistributed_or_staged_by_route_gate,Retrospective redistributed regional sections; no player-facing Location Counter Sweep dump,none,
location_checklist,CHK-LOCATIONS-1052,OBJ-002035,CHK-LOCATIONS-1052,Falkreath Watchtower,Falkreath Watchtower,clearable_location,base_game,Main-route prototype block,main_route,clearable_location,source_lists_discoverable,source_lists_clearable,counts,delver_candidate_counts_when_cleared,southern_skyrim,falkreath_pine_forest,exact_marker,Y,1,Y,Y,N,N,N,N,N,location_checklist_covered,placed_in_guide,complete,"Bittercup, The Pit, And Fortunate Son",none,
location_checklist,CHK-LOCATIONS-1053,OBJ-002036,CHK-LOCATIONS-1053,Fallowstone Cave,Fallowstone Cave,clearable_location,base_game,Main-route prototype block,main_route,clearable_location,source_lists_discoverable,source_lists_clearable,counts,delver_candidate_counts_when_cleared,southeast_skyrim,riften_rift,exact_marker,Y,1,Y,Y,N,Y,N,N,N,location_checklist_covered,redistributed_or_gated,redistributed_or_staged_by_route_gate,Retrospective redistributed regional sections; no player-facing Location Counter Sweep dump,none,
location_checklist,CHK-LOCATIONS-1054,OBJ-002037,CHK-LOCATIONS-1054,Fellglow Keep,Fellglow Keep,clearable_location,base_game,Main-route prototype block,main_route,clearable_location,source_lists_discoverable,source_lists_clearable,counts,delver_candidate_counts_when_cleared,northern_skyrim,nightgate_pale_pass,exact_marker,Y,2,Y,Y,Y,Y,N,N,N,location_checklist_covered,entered_not_cleared | redistributed_or_gated,redistributed_or_staged_by_route_gate | staged_for_later_clear_decision,Fellglow Keep And Good Intentions | Retrospective redistributed regional sections; no player-facing Location Counter Sweep dump,none,
location_checklist,CHK-LOCATIONS-1055,OBJ-002038,CHK-LOCATIONS-1055,Folgunthur,Folgunthur,clearable_location,base_game,Main-route prototype block,main_route,clearable_location,source_lists_discoverable,source_lists_clearable,counts,delver_candidate_counts_when_cleared,northwest_skyrim,solitude_haafingar,exact_marker,Y,1,Y,Y,N,Y,N,N,N,location_checklist_covered,retrospectively_moved_earlier,complete,Potema Shield Of Solitude And Bone Wolf,none,
location_checklist,CHK-LOCATIONS-1056,OBJ-002039,CHK-LOCATIONS-1056,Forelhost,Forelhost,clearable_location,base_game,Main-route prototype block,main_route,clearable_location,source_lists_discoverable,source_lists_clearable,counts,delver_candidate_counts_when_cleared,southeast_skyrim,riften_rift,exact_marker,Y,2,Y,Y,N,Y,N,N,N,location_checklist_covered,not_started_here | redistributed_or_gated,redistributed_or_staged_by_route_gate | staged_for_storm_call_dragon_priest_bundle,Retrospective redistributed regional sections; no player-facing Location Counter Sweep dump | Riften Thaneship Frost And Rift Roads,none,
location_checklist,CHK-LOCATIONS-1057,OBJ-002040,CHK-LOCATIONS-1057,Forsaken Cave,Forsaken Cave,clearable_location,base_game,Main-route prototype block,main_route,clearable_location,source_lists_discoverable,source_lists_clearable,counts,delver_candidate_counts_when_cleared,northern_skyrim,nightgate_pale_pass,exact_marker,Y,1,Y,Y,N,N,N,N,N,location_checklist_covered,placed_in_guide,complete,Windhelm Murder Investigation And White Phial,none,
location_checklist,CHK-LOCATIONS-1058,OBJ-002241,CHK-LOCATIONS-1058,Fort Amol,Fort Amol,discoverable_non_clearable,base_game,Main-route prototype block,main_route,discoverable_non_clearable,source_lists_discoverable,source_lists_not_clearable,not_applicable,explorer_discovery_candidate,southern_skyrim,ivarstead_rift_pass,exact_marker,Y,1,Y,Y,N,N,N,N,N,location_checklist_covered,placed_in_guide,complete,Imperial Civil War,none,
location_checklist,CHK-LOCATIONS-1059,OBJ-002243,CHK-LOCATIONS-1059,Fort Dunstad,Fort Dunstad,discoverable_non_clearable,base_game,Main-route prototype block,main_route,discoverable_non_clearable,source_lists_discoverable,source_lists_not_clearable,not_applicable,explorer_discovery_candidate,northern_skyrim,dawnstar_pale_coast,exact_marker,Y,1,Y,Y,N,N,N,N,N,location_checklist_covered,placed_in_guide,complete,Imperial Civil War,none,
location_checklist,CHK-LOCATIONS-1060,OBJ-002041,CHK-LOCATIONS-1060,Fort Fellhammer,Fort Fellhammer,clearable_location,base_game,Main-route prototype block,main_route,clearable_location,source_lists_discoverable,source_lists_clearable,counts,delver_candidate_counts_when_cleared,northern_skyrim,dawnstar_pale_coast,exact_marker,Y,1,Y,Y,N,Y,N,N,N,location_checklist_covered,redistributed_or_gated,redistributed_or_staged_by_route_gate,Retrospective redistributed regional sections; no player-facing Location Counter Sweep dump,none,
location_checklist,CHK-LOCATIONS-1061,OBJ-002244,CHK-LOCATIONS-1061,Fort Greenwall,Fort Greenwall,discoverable_non_clearable,base_game,Main-route prototype block,main_route,discoverable_non_clearable,source_lists_discoverable,source_lists_not_clearable,not_applicable,explorer_discovery_candidate,southeast_skyrim,riften_rift,exact_marker,Y,1,Y,Y,N,N,N,N,N,location_checklist_covered,placed_in_guide,complete,Imperial Civil War,none,
location_checklist,CHK-LOCATIONS-1062,OBJ-002245,CHK-LOCATIONS-1062,Fort Greymoor,Fort Greymoor,discoverable_non_clearable,base_game,Main-route prototype block,main_route,discoverable_non_clearable,source_lists_discoverable,source_lists_not_clearable,not_applicable,explorer_discovery_candidate,central_skyrim,whiterun_central_plains,exact_marker,Y,1,Y,Y,N,Y,N,N,N,location_checklist_covered,redistributed_or_gated,redistributed_or_staged_by_route_gate,Retrospective redistributed regional sections; no player-facing Location Counter Sweep dump,none,
location_checklist,CHK-LOCATIONS-1063,OBJ-002246,CHK-LOCATIONS-1063,Fort Hraggstad,Fort Hraggstad,discoverable_non_clearable,base_game,Main-route prototype block,main_route,discoverable_non_clearable,source_lists_discoverable,source_lists_not_clearable,not_applicable,explorer_discovery_candidate,northwest_skyrim,dragon_bridge_haafingar_road,exact_marker,Y,1,Y,Y,N,N,N,N,N,location_checklist_covered,placed_in_guide,complete,Imperial Civil War,none,
location_checklist,CHK-LOCATIONS-1064,OBJ-002247,CHK-LOCATIONS-1064,Fort Kastav,Fort Kastav,discoverable_non_clearable,base_game,Main-route prototype block,main_route,discoverable_non_clearable,source_lists_discoverable,source_lists_not_clearable,not_applicable,explorer_discovery_candidate,eastern_skyrim,windhelm_eastmarch,exact_marker,Y,1,Y,Y,N,N,N,N,N,location_checklist_covered,placed_in_guide,complete,Imperial Civil War,none,
location_checklist,CHK-LOCATIONS-1065,OBJ-002248,CHK-LOCATIONS-1065,Fort Neugrad,Fort Neugrad,discoverable_non_clearable,base_game,Main-route prototype block,main_route,discoverable_non_clearable,source_lists_discoverable,source_lists_not_clearable,not_applicable,explorer_discovery_candidate,central_skyrim,riverwood_helgen_road,exact_marker,Y,1,Y,Y,N,Y,N,N,N,location_checklist_covered,redistributed_or_gated,redistributed_or_staged_by_route_gate,Retrospective redistributed regional sections; no player-facing Location Counter Sweep dump,none,
location_checklist,CHK-LOCATIONS-1066,OBJ-002249,CHK-LOCATIONS-1066,Fort Snowhawk,Fort Snowhawk,discoverable_non_clearable,base_game,Main-route prototype block,main_route,discoverable_non_clearable,source_lists_discoverable,source_lists_not_clearable,not_applicable,explorer_discovery_candidate,northwest_skyrim,morthal_marsh,exact_marker,Y,1,Y,Y,N,Y,N,N,N,location_checklist_covered,redistributed_or_gated,redistributed_or_staged_by_route_gate,Retrospective redistributed regional sections; no player-facing Location Counter Sweep dump,none,
location_checklist,CHK-LOCATIONS-1067,OBJ-002250,CHK-LOCATIONS-1067,Fort Sungard,Fort Sungard,discoverable_non_clearable,base_game,Main-route prototype block,main_route,discoverable_non_clearable,source_lists_discoverable,source_lists_not_clearable,not_applicable,explorer_discovery_candidate,central_skyrim,rorikstead_western_road,exact_marker,Y,1,Y,Y,N,Y,N,N,N,location_checklist_covered,redistributed_or_gated,redistributed_or_staged_by_route_gate,Retrospective redistributed regional sections; no player-facing Location Counter Sweep dump,none,
location_checklist,CHK-LOCATIONS-1068,OBJ-002043,CHK-LOCATIONS-1068,Four Skull Lookout,Four Skull Lookout,clearable_location,base_game,Main-route prototype block,main_route,clearable_location,source_lists_discoverable,source_lists_clearable,counts,delver_candidate_counts_when_cleared,western_skyrim,old_hroldan_reach_road,exact_marker,Y,1,Y,Y,N,Y,N,N,N,location_checklist_covered,redistributed_or_gated,redistributed_or_staged_by_route_gate,Retrospective redistributed regional sections; no player-facing Location Counter Sweep dump,none,
location_checklist,CHK-LOCATIONS-1069,OBJ-002251,CHK-LOCATIONS-1069,Froki's Shack,Froki's Shack,discoverable_non_clearable,base_game,Main-route prototype block,main_route,discoverable_non_clearable,source_lists_discoverable,source_lists_not_clearable,not_applicable,explorer_discovery_candidate,southern_skyrim,ivarstead_rift_pass,exact_marker,Y,2,Y,Y,N,Y,N,N,N,location_checklist_covered,audited_not_routed_here | redistributed_or_gated,redistributed_or_staged_by_route_gate | staged_for_multi_region_trial_bundle,Retrospective redistributed regional sections; no player-facing Location Counter Sweep dump | Southern Warm Corridor,none,
location_checklist,CHK-LOCATIONS-1070,OBJ-002045,CHK-LOCATIONS-1070,Frostflow Lighthouse,Frostflow Lighthouse,clearable_location,base_game,Main-route prototype block,main_route,clearable_location,source_lists_discoverable,source_lists_clearable,counts,delver_candidate_counts_when_cleared,northern_skyrim,dawnstar_pale_coast,exact_marker,Y,1,Y,Y,N,Y,N,N,N,location_checklist_covered,redistributed_or_gated,redistributed_or_staged_by_route_gate,Retrospective redistributed regional sections; no player-facing Location Counter Sweep dump,none,
location_checklist,CHK-LOCATIONS-1071,OBJ-002046,CHK-LOCATIONS-1071,Frostmere Crypt,Frostmere Crypt,clearable_location,base_game,Main-route prototype block,main_route,clearable_location,source_lists_discoverable,source_lists_clearable,counts,delver_candidate_counts_when_cleared,northern_skyrim,dawnstar_pale_coast,exact_marker,Y,1,Y,Y,N,N,N,N,N,location_checklist_covered,placed_in_guide,complete,"Dawnstar, Pale Blade, And Heljarchen",none,
location_checklist,CHK-LOCATIONS-1072,OBJ-002048,CHK-LOCATIONS-1072,Gallows Rock,Gallows Rock,clearable_location,base_game,Main-route prototype block,main_route,clearable_location,source_lists_discoverable,source_lists_clearable,counts,delver_candidate_counts_when_cleared,eastern_skyrim,kynesgrove_eastmarch_road,exact_marker,Y,1,Y,Y,Y,N,N,N,N,location_checklist_covered,discovered_entered_cleared,complete,Beast Blood And The Silver Hand,none,
location_checklist,CHK-LOCATIONS-1073,OBJ-002049,CHK-LOCATIONS-1073,Geirmund's Hall,Geirmund's Hall,clearable_location,base_game,Main-route prototype block,main_route,clearable_location,source_lists_discoverable,source_lists_clearable,counts,delver_candidate_counts_when_cleared,southern_skyrim,ivarstead_rift_pass,exact_marker,Y,1,Y,Y,N,N,N,N,N,location_checklist_covered,placed_in_guide,complete,Gauldur Legend Finale,none,
location_checklist,CHK-LOCATIONS-1074,OBJ-002050,CHK-LOCATIONS-1074,Giant's Grove,Giant's Grove,secondary_marker,base_game,Appendix-only checklist,appendix,secondary_marker,source_lists_discoverable,inherited_from_primary,does_not_count,does_not_count_for_delver,southeast_skyrim,dayspring_canyon,exact_marker,Y,1,Y,Y,N,Y,Y,N,N,location_checklist_covered,redistributed_or_gated,redistributed_or_staged_by_route_gate,Retrospective redistributed regional sections; no player-facing Location Counter Sweep dump,none,
location_checklist,CHK-LOCATIONS-1075,OBJ-002255,CHK-LOCATIONS-1075,Gjukar's Monument,Gjukar's Monument,discoverable_non_clearable,base_game,Main-route prototype block,main_route,discoverable_non_clearable,source_lists_discoverable,source_lists_not_clearable,not_applicable,explorer_discovery_candidate,central_skyrim,rorikstead_western_road,exact_marker,Y,1,Y,Y,N,Y,N,N,N,location_checklist_covered,redistributed_or_gated,redistributed_or_staged_by_route_gate,Retrospective redistributed regional sections; no player-facing Location Counter Sweep dump,none,
location_checklist,CHK-LOCATIONS-1076,OBJ-002052,CHK-LOCATIONS-1076,Glenmoril Coven,Glenmoril Coven,clearable_location,base_game,Main-route prototype block,main_route,clearable_location,source_lists_discoverable,source_lists_clearable,counts,delver_candidate_counts_when_cleared,southern_skyrim,falkreath_pine_forest,exact_marker,Y,1,Y,Y,N,Y,N,N,N,location_checklist_covered,completed_at_level_14_or_staged,conditional_complete_or_staged,Falkreath Land Lakeview Foundation And Glenmoril Coven,none,
location_checklist,CHK-LOCATIONS-1077,OBJ-002256,CHK-LOCATIONS-1077,Gloombound Mine,Gloombound Mine,discoverable_non_clearable,base_game,Main-route prototype block,main_route,discoverable_non_clearable,source_lists_discoverable,source_lists_not_clearable,not_applicable,explorer_discovery_candidate,eastern_skyrim,kynesgrove_eastmarch_road,exact_marker,Y,1,Y,Y,N,Y,N,N,N,location_checklist_covered,redistributed_or_gated,redistributed_or_staged_by_route_gate,Retrospective redistributed regional sections; no player-facing Location Counter Sweep dump,none,
location_checklist,CHK-LOCATIONS-1078,OBJ-002053,CHK-LOCATIONS-1078,Gloomreach,Gloomreach,clearable_location,base_game,Main-route prototype block,main_route,clearable_location,source_lists_discoverable,source_lists_clearable,counts,delver_candidate_counts_when_cleared,western_skyrim,old_hroldan_reach_road,exact_marker,Y,1,Y,Y,N,Y,N,N,N,location_checklist_covered,redistributed_or_gated,redistributed_or_staged_by_route_gate,Retrospective redistributed regional sections; no player-facing Location Counter Sweep dump,none,
location_checklist,CHK-LOCATIONS-1079,OBJ-002257,CHK-LOCATIONS-1079,Goldenglow Estate,Goldenglow Estate,discoverable_non_clearable,base_game,Main-route prototype block,main_route,discoverable_non_clearable,source_lists_discoverable,source_lists_not_clearable,not_applicable,explorer_discovery_candidate,southeast_skyrim,riften_rift,exact_marker,Y,1,Y,Y,N,N,N,N,N,location_checklist_covered,completed_now,complete,Goldenglow Honningbrew Solitude And Snow Veil,none,
location_checklist,CHK-LOCATIONS-1080,OBJ-002054,CHK-LOCATIONS-1080,Graywinter Watch,Graywinter Watch,clearable_location,base_game,Main-route prototype block,main_route,clearable_location,source_lists_discoverable,source_lists_clearable,counts,delver_candidate_counts_when_cleared,central_skyrim,whiterun_central_plains,exact_marker,Y,1,Y,Y,N,Y,N,N,N,location_checklist_covered,redistributed_or_gated,redistributed_or_staged_by_route_gate,Retrospective redistributed regional sections; no player-facing Location Counter Sweep dump,none,
location_checklist,CHK-LOCATIONS-1081,OBJ-002259,CHK-LOCATIONS-1081,Great Lift at Alftand,Great Lift at Alftand,discoverable_non_clearable,base_game,Main-route prototype block,main_route,discoverable_non_clearable,source_lists_discoverable,source_lists_not_clearable,not_applicable,explorer_discovery_candidate,northern_skyrim,nightgate_pale_pass,exact_marker,Y,1,Y,Y,N,N,N,N,N,location_checklist_covered,placed_in_guide,complete,Blades Research Blackreach And The Fallen,none,
location_checklist,CHK-LOCATIONS-1082,OBJ-002260,CHK-LOCATIONS-1082,Great Lift at Mzinchaleft,Great Lift at Mzinchaleft,discoverable_non_clearable,base_game,Main-route prototype block,main_route,discoverable_non_clearable,source_lists_discoverable,source_lists_not_clearable,not_applicable,explorer_discovery_candidate,northern_skyrim,dawnstar_pale_coast,exact_marker,Y,1,Y,Y,N,N,N,N,N,location_checklist_covered,placed_in_guide,complete,Blades Research Blackreach And The Fallen,none,
location_checklist,CHK-LOCATIONS-1083,OBJ-002261,CHK-LOCATIONS-1083,Great Lift at Raldbthar,Great Lift at Raldbthar,discoverable_non_clearable,base_game,Main-route prototype block,main_route,discoverable_non_clearable,source_lists_discoverable,source_lists_not_clearable,not_applicable,explorer_discovery_candidate,northern_skyrim,nightgate_pale_pass,exact_marker,Y,3,Y,Y,N,Y,N,N,N,location_checklist_covered,not_completed_here | placed_in_guide,complete | staged_for_raldbthar_blackreach_bundle,Arkngthamz And The First Aetherium Shards | Blades Research Blackreach And The Fallen | First Brotherhood Contracts And Muiri's Revenge,none,
location_checklist,CHK-LOCATIONS-1084,OBJ-002055,CHK-LOCATIONS-1084,Greenspring Hollow,Greenspring Hollow,clearable_location,base_game,Main-route prototype block,main_route,clearable_location,source_lists_discoverable,source_lists_clearable,counts,delver_candidate_counts_when_cleared,central_skyrim,whiterun_central_plains,exact_marker,Y,1,Y,Y,N,Y,N,N,N,location_checklist_covered,redistributed_or_gated,redistributed_or_staged_by_route_gate,Retrospective redistributed regional sections; no player-facing Location Counter Sweep dump,none,
location_checklist,CHK-LOCATIONS-1085,OBJ-002056,CHK-LOCATIONS-1085,Greywater Grotto,Greywater Grotto,clearable_location,base_game,Main-route prototype block,main_route,clearable_location,source_lists_discoverable,source_lists_clearable,counts,delver_candidate_counts_when_cleared,southern_skyrim,falkreath_pine_forest,exact_marker,Y,1,Y,Y,N,Y,N,N,N,location_checklist_covered,redistributed_or_gated,redistributed_or_staged_by_route_gate,Retrospective redistributed regional sections; no player-facing Location Counter Sweep dump,none,
location_checklist,CHK-LOCATIONS-1086,OBJ-002057,CHK-LOCATIONS-1086,Guldun Rock,Guldun Rock,clearable_location,base_game,Main-route prototype block,main_route,clearable_location,source_lists_discoverable,source_lists_clearable,counts,delver_candidate_counts_when_cleared,central_skyrim,whiterun_central_plains,exact_marker,Y,1,Y,Y,N,Y,N,N,N,location_checklist_covered,redistributed_or_gated,redistributed_or_staged_by_route_gate,Retrospective redistributed regional sections; no player-facing Location Counter Sweep dump,none,
location_checklist,CHK-LOCATIONS-1087,OBJ-002059,CHK-LOCATIONS-1087,Haemar's Shame,Haemar's Shame,clearable_location,base_game,Main-route prototype block,main_route,clearable_location,source_lists_discoverable,source_lists_clearable,counts,delver_candidate_counts_when_cleared,southern_skyrim,ivarstead_rift_pass,exact_marker,Y,1,Y,Y,N,Y,N,N,N,location_checklist_covered,redistributed_or_gated,redistributed_or_staged_by_route_gate,Retrospective redistributed regional sections; no player-facing Location Counter Sweep dump,none,
