row_kind,row_id,objective_id,checklist_id,display_name,checklist_entry,category,subcategory,checklist_tab,mapping_type,route_placement,source_content,book_category,support_table_rows,representative_sources,selection_type,selection_status,selected_source,source_location,route_timing,guide_name_match,coverage_source,internal_coverage_row_count,acquire_treatment,read_or_learn_treatment,storage_treatment,hold_or_stage_treatment,duplicate_or_covered_treatment,master_gate_treatment,route_resolution_treatment,exclusion_treatment,branch_treatment,audit_status,coverage_statuses,completion_statuses,guide_locations,recommended_action,notes
book_document_checklist,CHK-BOOKS-1884,OBJ-001119,CHK-BOOKS-1884,Chronicles of Nchuleft,Chronicles of Nchuleft,book_document,quest_book_title,Books,Main-route prototype block,main_route,base_game,quest_book,1,,,,,,,Y,mapped_objective,1,Y,Y,N,Y,Y,N,Y,Y,N,book_document_checklist_route_resolution_recorded,needs_route_resolution_added,NEEDS ROUTE RESOLUTION,Final Reconciliation open route-resolution items,none_existing_route_resolution,
book_document_checklist,CHK-BOOKS-1885,,CHK-BOOKS-1885,Cicero's Journal - Final Volume,Cicero's Journal - Final Volume,,,Books,Explicit exclusion,,,,0,,merchant_investment,bugged_unofficial_patch_only | unknown_needs_validation,Angeline's Aromatics | Ashfall's Tear CC | Falion's House | ... (10 total),Ashfall's Tear CC / Solstheim | Falkreath / Falkreath Hold | Markarth / The Reach | ... (8 total),Do not route as required investment unless TB-037 later validates official PS4 AE availability.,Y,exact_checklist,1,Y,Y,N,Y,N,N,N,Y,N,book_document_checklist_excluded,explicit_exclusion_documented,excluded,Internal exclusion coverage,none,
book_document_checklist,CHK-BOOKS-1886,,CHK-BOOKS-1886,Cicero's Journal - Volume 1,Cicero's Journal - Volume 1,,,Books,Explicit exclusion,,,,0,,merchant_investment,bugged_unofficial_patch_only | unknown_needs_validation,Angeline's Aromatics | Ashfall's Tear CC | Falion's House | ... (10 total),Ashfall's Tear CC / Solstheim | Falkreath / Falkreath Hold | Markarth / The Reach | ... (8 total),Do not route as required investment unless TB-037 later validates official PS4 AE availability.,N,exact_checklist,1,Y,Y,N,Y,N,N,N,Y,N,book_document_checklist_excluded,explicit_exclusion_documented,excluded,Internal exclusion coverage,none,
book_document_checklist,CHK-BOOKS-1887,,CHK-BOOKS-1887,Cicero's Journal - Volume 2,Cicero's Journal - Volume 2,,,Books,Explicit exclusion,,,,0,,merchant_investment,bugged_unofficial_patch_only | unknown_needs_validation,Angeline's Aromatics | Ashfall's Tear CC | Falion's House | ... (10 total),Ashfall's Tear CC / Solstheim | Falkreath / Falkreath Hold | Markarth / The Reach | ... (8 total),Do not route as required investment unless TB-037 later validates official PS4 AE availability.,N,exact_checklist,1,Y,Y,N,Y,N,N,N,Y,N,book_document_checklist_excluded,explicit_exclusion_documented,excluded,Internal exclusion coverage,none,
book_document_checklist,CHK-BOOKS-1888,,CHK-BOOKS-1888,Cicero's Journal - Volume 3,Cicero's Journal - Volume 3,,,Books,Explicit exclusion,,,,0,,merchant_investment,bugged_unofficial_patch_only | unknown_needs_validation,Angeline's Aromatics | Ashfall's Tear CC | Falion's House | ... (10 total),Ashfall's Tear CC / Solstheim | Falkreath / Falkreath Hold | Markarth / The Reach | ... (8 total),Do not route as required investment unless TB-037 later validates official PS4 AE availability.,N,exact_checklist,1,Y,Y,N,Y,N,N,N,Y,N,book_document_checklist_excluded,explicit_exclusion_documented,excluded,Internal exclusion coverage,none,
book_document_checklist,CHK-BOOKS-1889,,CHK-BOOKS-1889,Cicero's Journal - Volume 4,Cicero's Journal - Volume 4,,,Books,Explicit exclusion,,,,0,,merchant_investment,bugged_unofficial_patch_only | unknown_needs_validation,Angeline's Aromatics | Ashfall's Tear CC | Falion's House | ... (10 total),Ashfall's Tear CC / Solstheim | Falkreath / Falkreath Hold | Markarth / The Reach | ... (8 total),Do not route as required investment unless TB-037 later validates official PS4 AE availability.,N,exact_checklist,1,Y,Y,N,Y,N,N,N,Y,N,book_document_checklist_excluded,explicit_exclusion_documented,excluded,Internal exclusion coverage,none,
book_document_checklist,CHK-BOOKS-1890,OBJ-001120,CHK-BOOKS-1890,Cleansing of the Fane,Cleansing of the Fane,book_document,quest_book_title,Books,Main-route prototype block,main_route,base_game,quest_book,1,UESP member page lists this as a quest-related book/document but does not list a fixed acquisition location; exact acquisition context deferred.,,,,,,Y,mapped_objective,1,Y,Y,N,N,Y,N,Y,Y,N,book_document_checklist_route_resolution_recorded,needs_route_resolution_added,NEEDS ROUTE RESOLUTION,Final Reconciliation open route-resolution items,none_existing_route_resolution,
book_document_checklist,CHK-BOOKS-1891,,CHK-BOOKS-1891,Confessions of a Dunmer Skooma Eater,Confessions of a Dunmer Skooma Eater (DB),,,Books,Explicit exclusion,,,,0,,merchant_investment,bugged_unofficial_patch_only | unknown_needs_validation,Angeline's Aromatics | Ashfall's Tear CC | Falion's House | ... (10 total),Ashfall's Tear CC / Solstheim | Falkreath / Falkreath Hold | Markarth / The Reach | ... (8 total),Do not route as required investment unless TB-037 later validates official PS4 AE availability.,N,exact_checklist,1,Y,Y,N,Y,N,N,N,Y,N,book_document_checklist_excluded,explicit_exclusion_documented,excluded,Internal exclusion coverage,none,
book_document_checklist,CHK-BOOKS-1892,,CHK-BOOKS-1892,Confessions Of A Khajiit Fur Trader,Confessions Of A Khajiit Fur Trader (DG),,,Books,Explicit exclusion,,,,0,,merchant_investment,bugged_unofficial_patch_only | unknown_needs_validation,Angeline's Aromatics | Ashfall's Tear CC | Falion's House | ... (10 total),Ashfall's Tear CC / Solstheim | Falkreath / Falkreath Hold | Markarth / The Reach | ... (8 total),Do not route as required investment unless TB-037 later validates official PS4 AE availability.,N,exact_checklist,1,Y,Y,N,Y,N,N,N,Y,N,book_document_checklist_excluded,explicit_exclusion_documented,excluded,Internal exclusion coverage,none,
book_document_checklist,CHK-BOOKS-1893,,CHK-BOOKS-1893,Cook's Journal,Cook's Journal,,,Books,Explicit exclusion,,,,0,,merchant_investment,bugged_unofficial_patch_only | unknown_needs_validation,Angeline's Aromatics | Ashfall's Tear CC | Falion's House | ... (10 total),Ashfall's Tear CC / Solstheim | Falkreath / Falkreath Hold | Markarth / The Reach | ... (8 total),Do not route as required investment unless TB-037 later validates official PS4 AE availability.,N,exact_checklist,1,Y,Y,N,Y,N,N,N,Y,N,book_document_checklist_excluded,explicit_exclusion_documented,excluded,Internal exclusion coverage,none,
book_document_checklist,CHK-BOOKS-1894,,CHK-BOOKS-1894,Darkest Darkness,Darkest Darkness,,,Books,Explicit exclusion,,,,0,,merchant_investment,bugged_unofficial_patch_only | unknown_needs_validation,Angeline's Aromatics | Ashfall's Tear CC | Falion's House | ... (10 total),Ashfall's Tear CC / Solstheim | Falkreath / Falkreath Hold | Markarth / The Reach | ... (8 total),Do not route as required investment unless TB-037 later validates official PS4 AE availability.,N,exact_checklist,1,Y,Y,N,Y,N,N,N,Y,N,book_document_checklist_excluded,explicit_exclusion_documented,excluded,Internal exclusion coverage,none,
book_document_checklist,CHK-BOOKS-1895,OBJ-000825,CHK-BOOKS-1895,Daughter of the Niben,Daughter of the Niben,book_document,skill_book_title,Books,Main-route prototype block,main_route,base_game,skill_book,5,"Brandy-Mug Farm: Brandy-Mug Farm (Eastmarch), on top of the fireplace",skill_book_copy,selected_default_copy_pending_route_validation,Brandy-Mug Farm,Brandy-Mug Farm,Collect selected copy when its route block is safe; read after Scholar's Insight and high-skill timing check.,Y,exact_checklist,2,Y,Y,N,Y,Y,N,N,N,N,book_document_checklist_covered,nearby_candidate_not_routed | reward_copy_acquired_unread,staged_for_scholars_insight_read | staged_for_scholars_insight_window,Fellglow Keep And Good Intentions | Windhelm Murder Investigation And White Phial,none,
book_document_checklist,CHK-BOOKS-1896,OBJ-001123,CHK-BOOKS-1896,Daynas Valen's Journal,Daynas Valen's Journal,book_document,quest_book_title,Books,Main-route prototype block,main_route,base_game,quest_book,1,,,,,,,Y,exact_checklist,1,Y,N,N,Y,N,N,N,N,N,book_document_checklist_covered,placed_in_guide,complete,Potema Shield Of Solitude And Bone Wolf,none,
book_document_checklist,CHK-BOOKS-1897,OBJ-001124,CHK-BOOKS-1897,Daynas Valen's Notes,Daynas Valen's Notes,book_document,quest_book_title,Books,Main-route prototype block,main_route,base_game,quest_book,1,,,,,,,Y,exact_checklist,1,Y,N,N,Y,N,N,N,N,N,book_document_checklist_covered,placed_in_guide,complete,Potema Shield Of Solitude And Bone Wolf,none,
book_document_checklist,CHK-BOOKS-1898,OBJ-000820,CHK-BOOKS-1898,De Rerum Dirennis,De Rerum Dirennis,book_document,skill_book_title,Books,Main-route prototype block,main_route,base_game,skill_book,6,240 ft N of Evergreen Grove: 240 ft N of Evergreen Grove (Falkreath Hold),skill_book_copy,selected_default_copy_pending_route_validation,240 ft N of Evergreen Grove,240 ft N of Evergreen Grove,Collect selected copy when its route block is safe; read after Scholar's Insight and high-skill timing check.,Y,exact_checklist,1,Y,Y,N,Y,Y,N,N,N,N,book_document_checklist_covered,same_location_left_unopened,staged_for_scholars_insight_window,Haafingar Caves Volskygge And Night Hunter,none,
book_document_checklist,CHK-BOOKS-1899,OBJ-000836,CHK-BOOKS-1899,Death Blow of Ebernanit,Death Blow of Ebernanit,book_document,skill_book_title,Books,Main-route prototype block,main_route,base_game,skill_book,6,430 ft W of Dawnstar: 430 ft W of Dawnstar,skill_book_copy,selected_apocrypha_scholar_insight_copy,Apocrypha,Epistolary Acumen Chapter III,Read during the Tel Mithryn/Nchardak section after Scholar's Insight is active.,Y,exact_checklist,2,Y,Y,N,Y,N,N,N,N,N,book_document_checklist_covered,audited_not_routed_here | placed_in_guide,complete | staged_with_reason,"Dawnstar, Pale Blade, And Heljarchen | Tel Mithryn, Nchardak, And Kagrumez",none,
book_document_checklist,CHK-BOOKS-1900,,CHK-BOOKS-1900,Death of a Wanderer,Death of a Wanderer,,,Books,Explicit exclusion,,,,0,,merchant_investment,bugged_unofficial_patch_only | unknown_needs_validation,Angeline's Aromatics | Ashfall's Tear CC | Falion's House | ... (10 total),Ashfall's Tear CC / Solstheim | Falkreath / Falkreath Hold | Markarth / The Reach | ... (8 total),Do not route as required investment unless TB-037 later validates official PS4 AE availability.,N,exact_checklist,1,Y,Y,N,Y,N,N,N,Y,N,book_document_checklist_excluded,explicit_exclusion_documented,excluded,Internal exclusion coverage,none,
book_document_checklist,CHK-BOOKS-1901,OBJ-000463,CHK-BOOKS-1901,Deathbrand,Deathbrand (DB),quest,dragonborn_other_side_quest,Books,Main-route prototype block,main_route,dragonborn,,0,,,,,,,Y,exact_checklist,1,Y,Y,N,N,N,N,N,N,N,book_document_checklist_covered,placed_in_guide,complete,"Solstheim Entry, Raven Rock Core, And Frostmoon Rings",none,
book_document_checklist,CHK-BOOKS-1902,,CHK-BOOKS-1902,Decree of Monument,Decree of Monument,,,Books,Explicit exclusion,,,,0,,merchant_investment,bugged_unofficial_patch_only | unknown_needs_validation,Angeline's Aromatics | Ashfall's Tear CC | Falion's House | ... (10 total),Ashfall's Tear CC / Solstheim | Falkreath / Falkreath Hold | Markarth / The Reach | ... (8 total),Do not route as required investment unless TB-037 later validates official PS4 AE availability.,N,exact_checklist,1,Y,Y,N,Y,N,N,N,Y,N,book_document_checklist_excluded,explicit_exclusion_documented,excluded,Internal exclusion coverage,none,
book_document_checklist,CHK-BOOKS-1903,OBJ-001077,CHK-BOOKS-1903,Diary of Faire Agarwen,Diary of Faire Agarwen (DG),book_document,quest_book_title,Books,Main-route prototype block,main_route,dawnguard,quest_book,1,"The Arcanaeum: Urag gro-Shub gives this translated copy when buying Unknown Book, Vol. III.",,,,,,Y,exact_checklist,1,Y,N,N,Y,N,N,N,N,N,book_document_checklist_covered,placed_in_guide,complete,Dawnguard Worldspaces,none,
book_document_checklist,CHK-BOOKS-1904,OBJ-001125,CHK-BOOKS-1904,"Discovering Ruunvald, Vol. I","Discovering Ruunvald, Vol. I",book_document,quest_book_title,Books,Main-route prototype block,main_route,dawnguard,quest_book,1,,,,,,,Y,exact_checklist,1,Y,N,N,Y,N,N,N,N,N,book_document_checklist_covered,placed_in_guide,complete,Fort Dawnguard Recruits Prophet And Lost Relics,none,
book_document_checklist,CHK-BOOKS-1905,OBJ-001126,CHK-BOOKS-1905,"Discovering Ruunvald, Vol. II","Discovering Ruunvald, Vol. II",book_document,quest_book_title,Books,Main-route prototype block,main_route,dawnguard,quest_book,1,,,,,,,Y,exact_checklist,1,Y,N,N,Y,N,N,N,N,N,book_document_checklist_covered,placed_in_guide,complete,Fort Dawnguard Recruits Prophet And Lost Relics,none,
book_document_checklist,CHK-BOOKS-1906,OBJ-001127,CHK-BOOKS-1906,"Discovering Ruunvald, Vol. III","Discovering Ruunvald, Vol. III",book_document,quest_book_title,Books,Main-route prototype block,main_route,dawnguard,quest_book,1,,,,,,,Y,exact_checklist,1,Y,N,N,Y,N,N,N,N,N,book_document_checklist_covered,placed_in_guide,complete,Fort Dawnguard Recruits Prophet And Lost Relics,none,
book_document_checklist,CHK-BOOKS-1907,OBJ-001128,CHK-BOOKS-1907,"Discovering Ruunvald, Vol. IV","Discovering Ruunvald, Vol. IV",book_document,quest_book_title,Books,Main-route prototype block,main_route,dawnguard,quest_book,1,,,,,,,Y,exact_checklist,1,Y,N,N,Y,N,N,N,N,N,book_document_checklist_covered,placed_in_guide,complete,Fort Dawnguard Recruits Prophet And Lost Relics,none,
book_document_checklist,CHK-BOOKS-1908,,CHK-BOOKS-1908,Dragon Language: Myth no More,Dragon Language: Myth no More,,,Books,Explicit exclusion,,,,0,,merchant_investment,bugged_unofficial_patch_only | unknown_needs_validation,Angeline's Aromatics | Ashfall's Tear CC | Falion's House | ... (10 total),Ashfall's Tear CC / Solstheim | Falkreath / Falkreath Hold | Markarth / The Reach | ... (8 total),Do not route as required investment unless TB-037 later validates official PS4 AE availability.,N,exact_checklist,1,Y,Y,N,Y,N,N,N,Y,N,book_document_checklist_excluded,explicit_exclusion_documented,excluded,Internal exclusion coverage,none,
book_document_checklist,CHK-BOOKS-1909,,CHK-BOOKS-1909,Dunmer of Skyrim,Dunmer of Skyrim,,,Books,Explicit exclusion,,,,0,,merchant_investment,bugged_unofficial_patch_only | unknown_needs_validation,Angeline's Aromatics | Ashfall's Tear CC | Falion's House | ... (10 total),Ashfall's Tear CC / Solstheim | Falkreath / Falkreath Hold | Markarth / The Reach | ... (8 total),Do not route as required investment unless TB-037 later validates official PS4 AE availability.,N,exact_checklist,1,Y,Y,N,Y,N,N,N,Y,N,book_document_checklist_excluded,explicit_exclusion_documented,excluded,Internal exclusion coverage,none,
book_document_checklist,CHK-BOOKS-1910,,CHK-BOOKS-1910,"Dwarves, v1","Dwarves, v1",,,Books,Explicit exclusion,,,,0,,merchant_investment,bugged_unofficial_patch_only | unknown_needs_validation,Angeline's Aromatics | Ashfall's Tear CC | Falion's House | ... (10 total),Ashfall's Tear CC / Solstheim | Falkreath / Falkreath Hold | Markarth / The Reach | ... (8 total),Do not route as required investment unless TB-037 later validates official PS4 AE availability.,N,exact_checklist,1,Y,Y,N,Y,N,N,N,Y,N,book_document_checklist_excluded,explicit_exclusion_documented,excluded,Internal exclusion coverage,none,
book_document_checklist,CHK-BOOKS-1911,,CHK-BOOKS-1911,"Dwarves, v2","Dwarves, v2",,,Books,Explicit exclusion,,,,0,,merchant_investment,bugged_unofficial_patch_only | unknown_needs_validation,Angeline's Aromatics | Ashfall's Tear CC | Falion's House | ... (10 total),Ashfall's Tear CC / Solstheim | Falkreath / Falkreath Hold | Markarth / The Reach | ... (8 total),Do not route as required investment unless TB-037 later validates official PS4 AE availability.,N,exact_checklist,1,Y,Y,N,Y,N,N,N,Y,N,book_document_checklist_excluded,explicit_exclusion_documented,excluded,Internal exclusion coverage,none,
book_document_checklist,CHK-BOOKS-1912,,CHK-BOOKS-1912,"Dwarves, v3","Dwarves, v3",,,Books,Explicit exclusion,,,,0,,merchant_investment,bugged_unofficial_patch_only | unknown_needs_validation,Angeline's Aromatics | Ashfall's Tear CC | Falion's House | ... (10 total),Ashfall's Tear CC / Solstheim | Falkreath / Falkreath Hold | Markarth / The Reach | ... (8 total),Do not route as required investment unless TB-037 later validates official PS4 AE availability.,N,exact_checklist,1,Y,Y,N,Y,N,N,N,Y,N,book_document_checklist_excluded,explicit_exclusion_documented,excluded,Internal exclusion coverage,none,
book_document_checklist,CHK-BOOKS-1913,,CHK-BOOKS-1913,Dwemer History and Culture,Dwemer History and Culture,,,Books,Explicit exclusion,,,,0,,merchant_investment,bugged_unofficial_patch_only | unknown_needs_validation,Angeline's Aromatics | Ashfall's Tear CC | Falion's House | ... (10 total),Ashfall's Tear CC / Solstheim | Falkreath / Falkreath Hold | Markarth / The Reach | ... (8 total),Do not route as required investment unless TB-037 later validates official PS4 AE availability.,N,exact_checklist,1,Y,Y,N,Y,N,N,N,Y,N,book_document_checklist_excluded,explicit_exclusion_documented,excluded,Internal exclusion coverage,none,
book_document_checklist,CHK-BOOKS-1914,,CHK-BOOKS-1914,Dwemer Inquiries Vol I,Dwemer Inquiries Vol I,,,Books,Explicit exclusion,,,,0,,merchant_investment,bugged_unofficial_patch_only | unknown_needs_validation,Angeline's Aromatics | Ashfall's Tear CC | Falion's House | ... (10 total),Ashfall's Tear CC / Solstheim | Falkreath / Falkreath Hold | Markarth / The Reach | ... (8 total),Do not route as required investment unless TB-037 later validates official PS4 AE availability.,N,exact_checklist,1,Y,Y,N,Y,N,N,N,Y,N,book_document_checklist_excluded,explicit_exclusion_documented,excluded,Internal exclusion coverage,none,
book_document_checklist,CHK-BOOKS-1915,,CHK-BOOKS-1915,Dwemer Inquiries Vol II,Dwemer Inquiries Vol II,,,Books,Explicit exclusion,,,,0,,merchant_investment,bugged_unofficial_patch_only | unknown_needs_validation,Angeline's Aromatics | Ashfall's Tear CC | Falion's House | ... (10 total),Ashfall's Tear CC / Solstheim | Falkreath / Falkreath Hold | Markarth / The Reach | ... (8 total),Do not route as required investment unless TB-037 later validates official PS4 AE availability.,N,exact_checklist,1,Y,Y,N,Y,N,N,N,Y,N,book_document_checklist_excluded,explicit_exclusion_documented,excluded,Internal exclusion coverage,none,
book_document_checklist,CHK-BOOKS-1916,,CHK-BOOKS-1916,Dwemer Inquiries Vol III,Dwemer Inquiries Vol III,,,Books,Explicit exclusion,,,,0,,merchant_investment,bugged_unofficial_patch_only | unknown_needs_validation,Angeline's Aromatics | Ashfall's Tear CC | Falion's House | ... (10 total),Ashfall's Tear CC / Solstheim | Falkreath / Falkreath Hold | Markarth / The Reach | ... (8 total),Do not route as required investment unless TB-037 later validates official PS4 AE availability.,N,exact_checklist,1,Y,Y,N,Y,N,N,N,Y,N,book_document_checklist_excluded,explicit_exclusion_documented,excluded,Internal exclusion coverage,none,
book_document_checklist,CHK-BOOKS-1917,,CHK-BOOKS-1917,Effects of the Elder Scrolls,Effects of the Elder Scrolls,,,Books,Explicit exclusion,,,,0,,merchant_investment,bugged_unofficial_patch_only | unknown_needs_validation,Angeline's Aromatics | Ashfall's Tear CC | Falion's House | ... (10 total),Ashfall's Tear CC / Solstheim | Falkreath / Falkreath Hold | Markarth / The Reach | ... (8 total),Do not route as required investment unless TB-037 later validates official PS4 AE availability.,N,exact_checklist,1,Y,Y,N,Y,N,N,N,Y,N,book_document_checklist_excluded,explicit_exclusion_documented,excluded,Internal exclusion coverage,none,
book_document_checklist,CHK-BOOKS-1918,OBJ-001134,CHK-BOOKS-1918,Eisa's Journal,Eisa's Journal,book_document,quest_book_title,Books,Main-route prototype block,main_route,base_game,quest_book,1,,,,,,,Y,exact_checklist,1,Y,N,N,Y,N,N,N,N,N,book_document_checklist_covered,placed_in_guide,complete,"Dawnstar, Pale Blade, And Heljarchen",none,
book_document_checklist,CHK-BOOKS-1919,OBJ-000852,CHK-BOOKS-1919,Enchanter's Primer,Enchanter's Primer,book_document,skill_book_title,Books,Main-route prototype block,main_route,base_game,skill_book,6,"Carlotta Valentia's House: Carlotta Valentia's House (Whiterun), on the bedroom floor",skill_book_copy,selected_default_copy_pending_route_validation,Carlotta Valentia's House,Carlotta Valentia's House,Collect selected copy when its route block is safe; read after Scholar's Insight and high-skill timing check.,Y,exact_checklist,1,Y,Y,N,Y,Y,N,N,N,N,book_document_checklist_covered,same_room_left_unopened,staged_for_scholars_insight_window,Bards College Lost Library And Instrument Roads,none,
book_document_checklist,CHK-BOOKS-1920,,CHK-BOOKS-1920,Endrast's Journal,Endrast's Journal,,,Books,Explicit exclusion,,,,0,,merchant_investment,bugged_unofficial_patch_only | unknown_needs_validation,Angeline's Aromatics | Ashfall's Tear CC | Falion's House | ... (10 total),Ashfall's Tear CC / Solstheim | Falkreath / Falkreath Hold | Markarth / The Reach | ... (8 total),Do not route as required investment unless TB-037 later validates official PS4 AE availability.,N,exact_checklist,1,Y,Y,N,Y,N,N,N,Y,N,book_document_checklist_excluded,explicit_exclusion_documented,excluded,Internal exclusion coverage,none,
book_document_checklist,CHK-BOOKS-1921,OBJ-001136,CHK-BOOKS-1921,Erj's Notes,Erj's Notes,book_document,quest_book_title,Books,Main-route prototype block,main_route,base_game,quest_book,1,,,,,,,Y,exact_checklist,1,Y,N,N,Y,N,N,N,N,N,book_document_checklist_covered,acquired_now,complete,Markarth Nchuand-Zel And Old Hroldan,none,
book_document_checklist,CHK-BOOKS-1922,,CHK-BOOKS-1922,Expedition Manifest,Expedition Manifest,,,Books,Explicit exclusion,,,,0,,merchant_investment,bugged_unofficial_patch_only | unknown_needs_validation,Angeline's Aromatics | Ashfall's Tear CC | Falion's House | ... (10 total),Ashfall's Tear CC / Solstheim | Falkreath / Falkreath Hold | Markarth / The Reach | ... (8 total),Do not route as required investment unless TB-037 later validates official PS4 AE availability.,N,exact_checklist,1,Y,Y,N,Y,N,N,N,Y,N,book_document_checklist_excluded,explicit_exclusion_documented,excluded,Internal exclusion coverage,none,
book_document_checklist,CHK-BOOKS-1923,,CHK-BOOKS-1923,Eydis's Journal,Eydis's Journal (DB),,,Books,Explicit exclusion,,,,0,,merchant_investment,bugged_unofficial_patch_only | unknown_needs_validation,Angeline's Aromatics | Ashfall's Tear CC | Falion's House | ... (10 total),Ashfall's Tear CC / Solstheim | Falkreath / Falkreath Hold | Markarth / The Reach | ... (8 total),Do not route as required investment unless TB-037 later validates official PS4 AE availability.,N,exact_checklist,1,Y,Y,N,Y,N,N,N,Y,N,book_document_checklist_excluded,explicit_exclusion_documented,excluded,Internal exclusion coverage,none,
book_document_checklist,CHK-BOOKS-1924,,CHK-BOOKS-1924,Faded Diary,Faded Diary,,,Books,Explicit exclusion,,,,0,,merchant_investment,bugged_unofficial_patch_only | unknown_needs_validation,Angeline's Aromatics | Ashfall's Tear CC | Falion's House | ... (10 total),Ashfall's Tear CC / Solstheim | Falkreath / Falkreath Hold | Markarth / The Reach | ... (8 total),Do not route as required investment unless TB-037 later validates official PS4 AE availability.,N,exact_checklist,1,Y,Y,N,Y,N,N,N,Y,N,book_document_checklist_excluded,explicit_exclusion_documented,excluded,Internal exclusion coverage,none,
book_document_checklist,CHK-BOOKS-1925,,CHK-BOOKS-1925,Fall from Glory,Fall from Glory,,,Books,Explicit exclusion,,,,0,,merchant_investment,bugged_unofficial_patch_only | unknown_needs_validation,Angeline's Aromatics | Ashfall's Tear CC | Falion's House | ... (10 total),Ashfall's Tear CC / Solstheim | Falkreath / Falkreath Hold | Markarth / The Reach | ... (8 total),Do not route as required investment unless TB-037 later validates official PS4 AE availability.,N,exact_checklist,1,Y,Y,N,Y,N,N,N,Y,N,book_document_checklist_excluded,explicit_exclusion_documented,excluded,Internal exclusion coverage,none,
book_document_checklist,CHK-BOOKS-1926,,CHK-BOOKS-1926,Fall of the Snow Prince,Fall of the Snow Prince,,,Books,Explicit exclusion,,,,0,,merchant_investment,bugged_unofficial_patch_only | unknown_needs_validation,Angeline's Aromatics | Ashfall's Tear CC | Falion's House | ... (10 total),Ashfall's Tear CC / Solstheim | Falkreath / Falkreath Hold | Markarth / The Reach | ... (8 total),Do not route as required investment unless TB-037 later validates official PS4 AE availability.,N,exact_checklist,1,Y,Y,N,Y,N,N,N,Y,N,book_document_checklist_excluded,explicit_exclusion_documented,excluded,Internal exclusion coverage,none,
book_document_checklist,CHK-BOOKS-1927,OBJ-000829,CHK-BOOKS-1927,Father Of The Niben,Father Of The Niben,book_document,skill_book_title,Books,Main-route prototype block,main_route,base_game,skill_book,5,"Hunter's Rest: Hunter's Rest (Falkreath Hold), between two bedrolls",skill_book_copy,selected_default_copy_pending_route_validation,Hunter's Rest,Hunter's Rest,Collect selected copy when its route block is safe; read after Scholar's Insight and high-skill timing check.,Y,mapped_objective,3,Y,Y,N,Y,Y,N,N,N,N,book_document_checklist_covered,read_in_guide | redistributed_or_gated | same_location_left_unopened,complete | staged_for_scholars_insight_window,"Books, Spells, and Documents | Retrospective redistributed regional sections; no player-facing Location Counter Sweep dump | Riften Thaneship Frost And Rift Roads",none,
book_document_checklist,CHK-BOOKS-1928,,CHK-BOOKS-1928,Feyfolken I,Feyfolken I,,,Books,Explicit exclusion,,,,0,,merchant_investment,bugged_unofficial_patch_only | unknown_needs_validation,Angeline's Aromatics | Ashfall's Tear CC | Falion's House | ... (10 total),Ashfall's Tear CC / Solstheim | Falkreath / Falkreath Hold | Markarth / The Reach | ... (8 total),Do not route as required investment unless TB-037 later validates official PS4 AE availability.,N,exact_checklist,1,Y,Y,N,Y,N,N,N,Y,N,book_document_checklist_excluded,explicit_exclusion_documented,excluded,Internal exclusion coverage,none,
book_document_checklist,CHK-BOOKS-1929,,CHK-BOOKS-1929,Feyfolken II,Feyfolken II,,,Books,Explicit exclusion,,,,0,,merchant_investment,bugged_unofficial_patch_only | unknown_needs_validation,Angeline's Aromatics | Ashfall's Tear CC | Falion's House | ... (10 total),Ashfall's Tear CC / Solstheim | Falkreath / Falkreath Hold | Markarth / The Reach | ... (8 total),Do not route as required investment unless TB-037 later validates official PS4 AE availability.,N,exact_checklist,1,Y,Y,N,Y,N,N,N,Y,N,book_document_checklist_excluded,explicit_exclusion_documented,excluded,Internal exclusion coverage,none,
book_document_checklist,CHK-BOOKS-1930,,CHK-BOOKS-1930,Feyfolken III,Feyfolken III,,,Books,Explicit exclusion,,,,0,,merchant_investment,bugged_unofficial_patch_only | unknown_needs_validation,Angeline's Aromatics | Ashfall's Tear CC | Falion's House | ... (10 total),Ashfall's Tear CC / Solstheim | Falkreath / Falkreath Hold | Markarth / The Reach | ... (8 total),Do not route as required investment unless TB-037 later validates official PS4 AE availability.,N,exact_checklist,1,Y,Y,N,Y,N,N,N,Y,N,book_document_checklist_excluded,explicit_exclusion_documented,excluded,Internal exclusion coverage,none,
book_document_checklist,CHK-BOOKS-1931,,CHK-BOOKS-1931,Final Lesson,Final Lesson,,,Books,Explicit exclusion,,,,0,,merchant_investment,bugged_unofficial_patch_only | unknown_needs_validation,Angeline's Aromatics | Ashfall's Tear CC | Falion's House | ... (10 total),Ashfall's Tear CC / Solstheim | Falkreath / Falkreath Hold | Markarth / The Reach | ... (8 total),Do not route as required investment unless TB-037 later validates official PS4 AE availability.,N,exact_checklist,1,Y,Y,N,Y,N,N,N,Y,N,book_document_checklist_excluded,explicit_exclusion_documented,excluded,Internal exclusion coverage,none,
