perk_rank_record_id,perk_node_record_id,skill_record_id,skill_name,specialization,perk_node_name,perk_rank,perk_max_ranks,skill_requirement_level,skill_requirement_text,prerequisite_perks,description,form_id,parent_perk_tree_objective_id,source_content,source_page,source_id,citations,route_treatment,notes
PERKRANK-000140,PERKNODE-000103,SKILL-000010,One-handed,combat,Dual Flurry,2,2,50,50 One-handed,none,Dual wielding attacks are 35% faster.**,00106257,OBJ-002454,base_game,https://en.uesp.net/wiki/Skyrim:One-handed,SRC-000278,SN-000082-individual-perk-rank-catalog.md,source_listed_perk_rank,Source-listed perk-rank row; allocation timing and route order deferred to TB-020.
PERKRANK-000141,PERKNODE-000104,SKILL-000010,One-handed,combat,Dual Savagery,1,1,70,70 One-handed,Dual Flurry,Dual wielding power attacks do 50% bonus damage.**,00106258,OBJ-002454,base_game,https://en.uesp.net/wiki/Skyrim:One-handed,SRC-000278,SN-000082-individual-perk-rank-catalog.md,source_listed_perk_rank,Source-listed perk-rank row; allocation timing and route order deferred to TB-020.
PERKRANK-000142,PERKNODE-000105,SKILL-000010,One-handed,combat,Fighting Stance,1,1,20,20 One-handed,Armsman,Power attacks with one-handed weapons cost 25% less stamina.,00052d50,OBJ-002454,base_game,https://en.uesp.net/wiki/Skyrim:One-handed,SRC-000278,SN-000082-individual-perk-rank-catalog.md,source_listed_perk_rank,Source-listed perk-rank row; allocation timing and route order deferred to TB-020.
PERKRANK-000143,PERKNODE-000106,SKILL-000010,One-handed,combat,Critical Charge,1,1,50,50 One-handed,Fighting Stance,Can do a one-handed power attack while sprinting that does double critical damage.,000cb406,OBJ-002454,base_game,https://en.uesp.net/wiki/Skyrim:One-handed,SRC-000278,SN-000082-individual-perk-rank-catalog.md,source_listed_perk_rank,Source-listed perk-rank row; allocation timing and route order deferred to TB-020.
PERKRANK-000144,PERKNODE-000107,SKILL-000010,One-handed,combat,Savage Strike,1,1,50,50 One-handed,Fighting Stance,Standing power attacks do 25% bonus damage with a chance to decapitate your enemies.,0003af81,OBJ-002454,base_game,https://en.uesp.net/wiki/Skyrim:One-handed,SRC-000278,SN-000082-individual-perk-rank-catalog.md,source_listed_perk_rank,Source-listed perk-rank row; allocation timing and route order deferred to TB-020.
PERKRANK-000145,PERKNODE-000108,SKILL-000010,One-handed,combat,Paralyzing Strike,1,1,100,100 One-handed,Critical Charge or Savage Strike,Backwards power attack has a 25%*** chance to paralyze the target.,0003afa6,OBJ-002454,base_game,https://en.uesp.net/wiki/Skyrim:One-handed,SRC-000278,SN-000082-individual-perk-rank-catalog.md,source_listed_perk_rank,Source-listed perk-rank row; allocation timing and route order deferred to TB-020.
PERKRANK-000146,PERKNODE-000109,SKILL-000010,One-handed,combat,Hack and Slash,1,3,30,30 One-handed,Armsman,Attacks with war axes cause extra bleeding damage.,0003fffa,OBJ-002454,base_game,https://en.uesp.net/wiki/Skyrim:One-handed,SRC-000278,SN-000082-individual-perk-rank-catalog.md,source_listed_perk_rank,Source-listed perk-rank row; allocation timing and route order deferred to TB-020.
PERKRANK-000147,PERKNODE-000109,SKILL-000010,One-handed,combat,Hack and Slash,2,3,60,60 One-handed,none,Attacks with war axes cause more bleeding damage.,000c3678,OBJ-002454,base_game,https://en.uesp.net/wiki/Skyrim:One-handed,SRC-000278,SN-000082-individual-perk-rank-catalog.md,source_listed_perk_rank,Source-listed perk-rank row; allocation timing and route order deferred to TB-020.
PERKRANK-000148,PERKNODE-000109,SKILL-000010,One-handed,combat,Hack and Slash,3,3,90,90 One-handed,none,Attacks with war axes cause even more bleeding damage.,000c3679,OBJ-002454,base_game,https://en.uesp.net/wiki/Skyrim:One-handed,SRC-000278,SN-000082-individual-perk-rank-catalog.md,source_listed_perk_rank,Source-listed perk-rank row; allocation timing and route order deferred to TB-020.
PERKRANK-000149,PERKNODE-000110,SKILL-000011,Smithing,combat,Steel Smithing,1,1,0,none,none,"Can create Steel armor and weapons at forges, and improve them twice as much. Notes: Also create Bonemold DB and Vigil CC armor.",000cb40d,OBJ-002455,base_game,https://en.uesp.net/wiki/Skyrim:Smithing,SRC-000279,SN-000082-individual-perk-rank-catalog.md,source_listed_perk_rank,Source-listed perk-rank row; allocation timing and route order deferred to TB-020.
PERKRANK-000150,PERKNODE-000111,SKILL-000011,Smithing,combat,Arcane Blacksmith,1,1,60,60 Smithing,Steel Smithing,You can improve magical weapons and armor.,0005218e,OBJ-002455,base_game,https://en.uesp.net/wiki/Skyrim:Smithing,SRC-000279,SN-000082-individual-perk-rank-catalog.md,source_listed_perk_rank,Source-listed perk-rank row; allocation timing and route order deferred to TB-020.
PERKRANK-000151,PERKNODE-000112,SKILL-000011,Smithing,combat,Dwarven Smithing,1,1,30,30 Smithing,Steel Smithing,"Can create Dwarven armor and weapons at forges, and improve them twice as much.",000cb40e,OBJ-002455,base_game,https://en.uesp.net/wiki/Skyrim:Smithing,SRC-000279,SN-000082-individual-perk-rank-catalog.md,source_listed_perk_rank,Source-listed perk-rank row; allocation timing and route order deferred to TB-020.
PERKRANK-000152,PERKNODE-000113,SKILL-000011,Smithing,combat,Orcish Smithing,1,1,50,50 Smithing,Dwarven Smithing,"Can create Orcish armor and weapons at forges, and improve them twice as much.",000cb410,OBJ-002455,base_game,https://en.uesp.net/wiki/Skyrim:Smithing,SRC-000279,SN-000082-individual-perk-rank-catalog.md,source_listed_perk_rank,Source-listed perk-rank row; allocation timing and route order deferred to TB-020.
PERKRANK-000153,PERKNODE-000114,SKILL-000011,Smithing,combat,Ebony Smithing,1,1,80,80 Smithing,Orcish Smithing,"Can create Ebony armor and weapons at forges, and improve them twice as much. Notes: Also create Stalhrim DB and Madness CC armor and weapons.",000cb412,OBJ-002455,base_game,https://en.uesp.net/wiki/Skyrim:Smithing,SRC-000279,SN-000082-individual-perk-rank-catalog.md,source_listed_perk_rank,Source-listed perk-rank row; allocation timing and route order deferred to TB-020.
PERKRANK-000154,PERKNODE-000115,SKILL-000011,Smithing,combat,Daedric Smithing,1,1,90,90 Smithing,Ebony Smithing,"Can create Daedric armor and weapons at forges, and improve them twice as much. Notes: Also create Dark and Golden armor and weapons. CC",000cb413,OBJ-002455,base_game,https://en.uesp.net/wiki/Skyrim:Smithing,SRC-000279,SN-000082-individual-perk-rank-catalog.md,source_listed_perk_rank,Source-listed perk-rank row; allocation timing and route order deferred to TB-020.
PERKRANK-000155,PERKNODE-000116,SKILL-000011,Smithing,combat,Elven Smithing,1,1,30,30 Smithing,Steel Smithing,"Can create Elven armor and weapons at forges, and improve them twice as much. Notes: Also create Chitin armor. DB",000cb40f,OBJ-002455,base_game,https://en.uesp.net/wiki/Skyrim:Smithing,SRC-000279,SN-000082-individual-perk-rank-catalog.md,source_listed_perk_rank,Source-listed perk-rank row; allocation timing and route order deferred to TB-020.
PERKRANK-000156,PERKNODE-000117,SKILL-000011,Smithing,combat,Advanced Armors,1,1,50,50 Smithing,Elven Smithing,"Can create Scaled and Plate armor at forges, and improve them twice as much. Notes: Also create Nordic DB armor and weapons, Silver CC armor, and Remnant CC armor.",000cb414,OBJ-002455,base_game,https://en.uesp.net/wiki/Skyrim:Smithing,SRC-000279,SN-000082-individual-perk-rank-catalog.md,source_listed_perk_rank,Source-listed perk-rank row; allocation timing and route order deferred to TB-020.
PERKRANK-000157,PERKNODE-000118,SKILL-000011,Smithing,combat,Glass Smithing,1,1,70,70 Smithing,Advanced Armors,"Can create Glass armor and weapons at forges, and improve them twice as much. Notes: Also create Amber armor and weapons. CC",000cb411,OBJ-002455,base_game,https://en.uesp.net/wiki/Skyrim:Smithing,SRC-000279,SN-000082-individual-perk-rank-catalog.md,source_listed_perk_rank,Source-listed perk-rank row; allocation timing and route order deferred to TB-020.
PERKRANK-000158,PERKNODE-000119,SKILL-000011,Smithing,combat,Dragon Armor,1,1,100,100 Smithing,Daedric Smithing or Glass Smithing,"Can create Dragon armor at forges, and improve them twice as much.* Notes: Also create Dragonbone weapons. DG",00052190,OBJ-002455,base_game,https://en.uesp.net/wiki/Skyrim:Smithing,SRC-000279,SN-000082-individual-perk-rank-catalog.md,source_listed_perk_rank,Source-listed perk-rank row; allocation timing and route order deferred to TB-020.
PERKRANK-000159,PERKNODE-000120,SKILL-000012,Two-handed,combat,Barbarian,1,5,0,none,none,Two-Handed weapons do 20% more damage.,000babe8,OBJ-002456,base_game,https://en.uesp.net/wiki/Skyrim:Two-handed,SRC-000280,SN-000082-individual-perk-rank-catalog.md,source_listed_perk_rank,Source-listed perk-rank row; allocation timing and route order deferred to TB-020.
PERKRANK-000160,PERKNODE-000120,SKILL-000012,Two-handed,combat,Barbarian,2,5,20,20 Two-handed,none,Two-Handed weapons do 40% more damage.,00079346,OBJ-002456,base_game,https://en.uesp.net/wiki/Skyrim:Two-handed,SRC-000280,SN-000082-individual-perk-rank-catalog.md,source_listed_perk_rank,Source-listed perk-rank row; allocation timing and route order deferred to TB-020.
PERKRANK-000161,PERKNODE-000120,SKILL-000012,Two-handed,combat,Barbarian,3,5,40,40 Two-handed,none,Two-Handed weapons do 60% more damage.,00079347,OBJ-002456,base_game,https://en.uesp.net/wiki/Skyrim:Two-handed,SRC-000280,SN-000082-individual-perk-rank-catalog.md,source_listed_perk_rank,Source-listed perk-rank row; allocation timing and route order deferred to TB-020.
PERKRANK-000162,PERKNODE-000120,SKILL-000012,Two-handed,combat,Barbarian,4,5,60,60 Two-handed,none,Two-Handed weapons do 80% more damage.,00079348,OBJ-002456,base_game,https://en.uesp.net/wiki/Skyrim:Two-handed,SRC-000280,SN-000082-individual-perk-rank-catalog.md,source_listed_perk_rank,Source-listed perk-rank row; allocation timing and route order deferred to TB-020.
PERKRANK-000163,PERKNODE-000120,SKILL-000012,Two-handed,combat,Barbarian,5,5,80,80 Two-handed,none,Two-Handed weapons do twice as much damage.,00079349,OBJ-002456,base_game,https://en.uesp.net/wiki/Skyrim:Two-handed,SRC-000280,SN-000082-individual-perk-rank-catalog.md,source_listed_perk_rank,Source-listed perk-rank row; allocation timing and route order deferred to TB-020.
PERKRANK-000164,PERKNODE-000121,SKILL-000012,Two-handed,combat,Champion's Stance,1,1,20,20 Two-handed,Barbarian,Power attacks with two-handed weapons cost 25% less stamina.,00052d51,OBJ-002456,base_game,https://en.uesp.net/wiki/Skyrim:Two-handed,SRC-000280,SN-000082-individual-perk-rank-catalog.md,source_listed_perk_rank,Source-listed perk-rank row; allocation timing and route order deferred to TB-020.
PERKRANK-000165,PERKNODE-000122,SKILL-000012,Two-handed,combat,Devastating Blow,1,1,50,50 Two-handed,Champion's Stance,Standing power attacks do 25% bonus damage with a chance to decapitate your enemies.,00052d52,OBJ-002456,base_game,https://en.uesp.net/wiki/Skyrim:Two-handed,SRC-000280,SN-000082-individual-perk-rank-catalog.md,source_listed_perk_rank,Source-listed perk-rank row; allocation timing and route order deferred to TB-020.
PERKRANK-000166,PERKNODE-000123,SKILL-000012,Two-handed,combat,Great Critical Charge,1,1,50,50 Two-handed,Champion's Stance,Can do a two-handed power attack while sprinting that does double critical damage.,000cb407,OBJ-002456,base_game,https://en.uesp.net/wiki/Skyrim:Two-handed,SRC-000280,SN-000082-individual-perk-rank-catalog.md,source_listed_perk_rank,Source-listed perk-rank row; allocation timing and route order deferred to TB-020.
PERKRANK-000167,PERKNODE-000124,SKILL-000012,Two-handed,combat,Sweep,1,1,70,70 Two-handed,Great Critical Charge or Devastating Blow,Sideways power attacks with two-handed weapons hit all targets in front of you.,0003af9e,OBJ-002456,base_game,https://en.uesp.net/wiki/Skyrim:Two-handed,SRC-000280,SN-000082-individual-perk-rank-catalog.md,source_listed_perk_rank,Source-listed perk-rank row; allocation timing and route order deferred to TB-020.
PERKRANK-000168,PERKNODE-000125,SKILL-000012,Two-handed,combat,Warmaster,1,1,100,100 Two-handed,Sweep,Backwards power attack has a 25% chance to paralyze the target.,0003afa7,OBJ-002456,base_game,https://en.uesp.net/wiki/Skyrim:Two-handed,SRC-000280,SN-000082-individual-perk-rank-catalog.md,source_listed_perk_rank,Source-listed perk-rank row; allocation timing and route order deferred to TB-020.
PERKRANK-000169,PERKNODE-000126,SKILL-000012,Two-handed,combat,Deep Wounds,1,3,30,30 Two-handed,Barbarian,Attacks with greatswords have a 10% chance of doing critical damage.,0003af83,OBJ-002456,base_game,https://en.uesp.net/wiki/Skyrim:Two-handed,SRC-000280,SN-000082-individual-perk-rank-catalog.md,source_listed_perk_rank,Source-listed perk-rank row; allocation timing and route order deferred to TB-020.
PERKRANK-000170,PERKNODE-000126,SKILL-000012,Two-handed,combat,Deep Wounds,2,3,60,60 Two-handed,none,Attacks with greatswords have a 15% chance of doing more critical damage.,000c1e94,OBJ-002456,base_game,https://en.uesp.net/wiki/Skyrim:Two-handed,SRC-000280,SN-000082-individual-perk-rank-catalog.md,source_listed_perk_rank,Source-listed perk-rank row; allocation timing and route order deferred to TB-020.
PERKRANK-000171,PERKNODE-000126,SKILL-000012,Two-handed,combat,Deep Wounds,3,3,90,90 Two-handed,none,Attacks with greatswords have a 20% chance of doing even more critical damage.,000c1e95,OBJ-002456,base_game,https://en.uesp.net/wiki/Skyrim:Two-handed,SRC-000280,SN-000082-individual-perk-rank-catalog.md,source_listed_perk_rank,Source-listed perk-rank row; allocation timing and route order deferred to TB-020.
PERKRANK-000172,PERKNODE-000127,SKILL-000012,Two-handed,combat,Limbsplitter,1,3,30,30 Two-handed,Barbarian,Attacks with battle axes cause extra bleeding damage.,000c5c05,OBJ-002456,base_game,https://en.uesp.net/wiki/Skyrim:Two-handed,SRC-000280,SN-000082-individual-perk-rank-catalog.md,source_listed_perk_rank,Source-listed perk-rank row; allocation timing and route order deferred to TB-020.
PERKRANK-000173,PERKNODE-000127,SKILL-000012,Two-handed,combat,Limbsplitter,2,3,60,60 Two-handed,none,Attacks with battle axes cause more bleeding damage.,000c5c06,OBJ-002456,base_game,https://en.uesp.net/wiki/Skyrim:Two-handed,SRC-000280,SN-000082-individual-perk-rank-catalog.md,source_listed_perk_rank,Source-listed perk-rank row; allocation timing and route order deferred to TB-020.
PERKRANK-000174,PERKNODE-000127,SKILL-000012,Two-handed,combat,Limbsplitter,3,3,90,90 Two-handed,none,Attacks with battle axes cause even more bleeding damage.,000c5c07,OBJ-002456,base_game,https://en.uesp.net/wiki/Skyrim:Two-handed,SRC-000280,SN-000082-individual-perk-rank-catalog.md,source_listed_perk_rank,Source-listed perk-rank row; allocation timing and route order deferred to TB-020.
PERKRANK-000175,PERKNODE-000128,SKILL-000012,Two-handed,combat,Skullcrusher,1,3,30,30 Two-handed,Barbarian,Attacks with warhammers ignore 25% of armor.,0003af84,OBJ-002456,base_game,https://en.uesp.net/wiki/Skyrim:Two-handed,SRC-000280,SN-000082-individual-perk-rank-catalog.md,source_listed_perk_rank,Source-listed perk-rank row; allocation timing and route order deferred to TB-020.
PERKRANK-000176,PERKNODE-000128,SKILL-000012,Two-handed,combat,Skullcrusher,2,3,60,60 Two-handed,none,Attacks with warhammers ignore 50% of armor.,000c1e96,OBJ-002456,base_game,https://en.uesp.net/wiki/Skyrim:Two-handed,SRC-000280,SN-000082-individual-perk-rank-catalog.md,source_listed_perk_rank,Source-listed perk-rank row; allocation timing and route order deferred to TB-020.
PERKRANK-000177,PERKNODE-000128,SKILL-000012,Two-handed,combat,Skullcrusher,3,3,90,90 Two-handed,none,Attacks with warhammers ignore 75% of armor.,000c1e97,OBJ-002456,base_game,https://en.uesp.net/wiki/Skyrim:Two-handed,SRC-000280,SN-000082-individual-perk-rank-catalog.md,source_listed_perk_rank,Source-listed perk-rank row; allocation timing and route order deferred to TB-020.
PERKRANK-000178,PERKNODE-000129,SKILL-000013,Alchemy,stealth,Alchemist,1,5,0,none,none,Potions and poisons you make are 20% stronger.,000be127,OBJ-002457,base_game,https://en.uesp.net/wiki/Skyrim:Alchemy,SRC-000281,SN-000082-individual-perk-rank-catalog.md,source_listed_perk_rank,Source-listed perk-rank row; allocation timing and route order deferred to TB-020.
PERKRANK-000179,PERKNODE-000129,SKILL-000013,Alchemy,stealth,Alchemist,2,5,20,20 Alchemy,none,Potions and poisons you make are 40% stronger.,000c07ca,OBJ-002457,base_game,https://en.uesp.net/wiki/Skyrim:Alchemy,SRC-000281,SN-000082-individual-perk-rank-catalog.md,source_listed_perk_rank,Source-listed perk-rank row; allocation timing and route order deferred to TB-020.
PERKRANK-000180,PERKNODE-000129,SKILL-000013,Alchemy,stealth,Alchemist,3,5,40,40 Alchemy,none,Potions and poisons you make are 60% stronger.,000c07cb,OBJ-002457,base_game,https://en.uesp.net/wiki/Skyrim:Alchemy,SRC-000281,SN-000082-individual-perk-rank-catalog.md,source_listed_perk_rank,Source-listed perk-rank row; allocation timing and route order deferred to TB-020.
PERKRANK-000181,PERKNODE-000129,SKILL-000013,Alchemy,stealth,Alchemist,4,5,60,60 Alchemy,none,Potions and poisons you make are 80% stronger.,000c07cc,OBJ-002457,base_game,https://en.uesp.net/wiki/Skyrim:Alchemy,SRC-000281,SN-000082-individual-perk-rank-catalog.md,source_listed_perk_rank,Source-listed perk-rank row; allocation timing and route order deferred to TB-020.
PERKRANK-000182,PERKNODE-000129,SKILL-000013,Alchemy,stealth,Alchemist,5,5,80,80 Alchemy,none,Potions and poisons you make are twice as strong.,000c07cd,OBJ-002457,base_game,https://en.uesp.net/wiki/Skyrim:Alchemy,SRC-000281,SN-000082-individual-perk-rank-catalog.md,source_listed_perk_rank,Source-listed perk-rank row; allocation timing and route order deferred to TB-020.
PERKRANK-000183,PERKNODE-000130,SKILL-000013,Alchemy,stealth,Physician,1,1,20,20 Alchemy,Alchemist,"Potions you mix that restore Health, Magicka or Stamina are 25% more powerful.",00058215,OBJ-002457,base_game,https://en.uesp.net/wiki/Skyrim:Alchemy,SRC-000281,SN-000082-individual-perk-rank-catalog.md,source_listed_perk_rank,Source-listed perk-rank row; allocation timing and route order deferred to TB-020.
PERKRANK-000184,PERKNODE-000131,SKILL-000013,Alchemy,stealth,Benefactor,1,1,30,30 Alchemy,Physician,Potions you mix with beneficial effects have an additional 25% greater magnitude.,00058216,OBJ-002457,base_game,https://en.uesp.net/wiki/Skyrim:Alchemy,SRC-000281,SN-000082-individual-perk-rank-catalog.md,source_listed_perk_rank,Source-listed perk-rank row; allocation timing and route order deferred to TB-020.
PERKRANK-000185,PERKNODE-000132,SKILL-000013,Alchemy,stealth,Experimenter,1,3,50,50 Alchemy,Benefactor,Eating an ingredient reveals first two effects.,00058218,OBJ-002457,base_game,https://en.uesp.net/wiki/Skyrim:Alchemy,SRC-000281,SN-000082-individual-perk-rank-catalog.md,source_listed_perk_rank,Source-listed perk-rank row; allocation timing and route order deferred to TB-020.
PERKRANK-000186,PERKNODE-000132,SKILL-000013,Alchemy,stealth,Experimenter,2,3,70,70 Alchemy,none,Eating an ingredient reveals first three effects.,00105f2a,OBJ-002457,base_game,https://en.uesp.net/wiki/Skyrim:Alchemy,SRC-000281,SN-000082-individual-perk-rank-catalog.md,source_listed_perk_rank,Source-listed perk-rank row; allocation timing and route order deferred to TB-020.
PERKRANK-000187,PERKNODE-000132,SKILL-000013,Alchemy,stealth,Experimenter,3,3,90,90 Alchemy,none,Eating an ingredient reveals all its effects.,00105f2b,OBJ-002457,base_game,https://en.uesp.net/wiki/Skyrim:Alchemy,SRC-000281,SN-000082-individual-perk-rank-catalog.md,source_listed_perk_rank,Source-listed perk-rank row; allocation timing and route order deferred to TB-020.
PERKRANK-000188,PERKNODE-000133,SKILL-000013,Alchemy,stealth,Poisoner,1,1,30,30 Alchemy,Physician,Poisons you mix are 25% more effective.,00058217,OBJ-002457,base_game,https://en.uesp.net/wiki/Skyrim:Alchemy,SRC-000281,SN-000082-individual-perk-rank-catalog.md,source_listed_perk_rank,Source-listed perk-rank row; allocation timing and route order deferred to TB-020.
PERKRANK-000189,PERKNODE-000134,SKILL-000013,Alchemy,stealth,Concentrated Poison,1,1,60,60 Alchemy,Poisoner,Poisons applied to weapons last for twice as many hits.,00105f2f,OBJ-002457,base_game,https://en.uesp.net/wiki/Skyrim:Alchemy,SRC-000281,SN-000082-individual-perk-rank-catalog.md,source_listed_perk_rank,Source-listed perk-rank row; allocation timing and route order deferred to TB-020.
PERKRANK-000190,PERKNODE-000135,SKILL-000013,Alchemy,stealth,Green Thumb,1,1,70,70 Alchemy,Concentrated Poison,Two ingredients are gathered from plants.,00105f2e,OBJ-002457,base_game,https://en.uesp.net/wiki/Skyrim:Alchemy,SRC-000281,SN-000082-individual-perk-rank-catalog.md,source_listed_perk_rank,Source-listed perk-rank row; allocation timing and route order deferred to TB-020.
PERKRANK-000191,PERKNODE-000136,SKILL-000013,Alchemy,stealth,Snakeblood,1,1,80,80 Alchemy,Experimenter or Concentrated Poison,50% resistance to all poisons.,00105f2c,OBJ-002457,base_game,https://en.uesp.net/wiki/Skyrim:Alchemy,SRC-000281,SN-000082-individual-perk-rank-catalog.md,source_listed_perk_rank,Source-listed perk-rank row; allocation timing and route order deferred to TB-020.
PERKRANK-000192,PERKNODE-000137,SKILL-000013,Alchemy,stealth,Purity,1,1,100,100 Alchemy,Snakeblood,"All negative effects are removed from created potions, and all positive effects are removed from created poisons.",0005821d,OBJ-002457,base_game,https://en.uesp.net/wiki/Skyrim:Alchemy,SRC-000281,SN-000082-individual-perk-rank-catalog.md,source_listed_perk_rank,Source-listed perk-rank row; allocation timing and route order deferred to TB-020.
PERKRANK-000193,PERKNODE-000138,SKILL-000014,Light Armor,stealth,Agile Defender,1,5,0,none,none,Increase armor rating for Light armor by 20%.,000be123,OBJ-002458,base_game,https://en.uesp.net/wiki/Skyrim:Light_Armor,SRC-000282,SN-000082-individual-perk-rank-catalog.md,source_listed_perk_rank,Source-listed perk-rank row; allocation timing and route order deferred to TB-020.
PERKRANK-000194,PERKNODE-000138,SKILL-000014,Light Armor,stealth,Agile Defender,2,5,20,20 Light Armor,none,Increase armor rating for Light armor by 40%.,00079376,OBJ-002458,base_game,https://en.uesp.net/wiki/Skyrim:Light_Armor,SRC-000282,SN-000082-individual-perk-rank-catalog.md,source_listed_perk_rank,Source-listed perk-rank row; allocation timing and route order deferred to TB-020.
PERKRANK-000195,PERKNODE-000138,SKILL-000014,Light Armor,stealth,Agile Defender,3,5,40,40 Light Armor,none,Increase armor rating for Light armor by 60%.,00079389,OBJ-002458,base_game,https://en.uesp.net/wiki/Skyrim:Light_Armor,SRC-000282,SN-000082-individual-perk-rank-catalog.md,source_listed_perk_rank,Source-listed perk-rank row; allocation timing and route order deferred to TB-020.
PERKRANK-000196,PERKNODE-000138,SKILL-000014,Light Armor,stealth,Agile Defender,4,5,60,60 Light Armor,none,Increase armor rating for Light armor by 80%.,00079391,OBJ-002458,base_game,https://en.uesp.net/wiki/Skyrim:Light_Armor,SRC-000282,SN-000082-individual-perk-rank-catalog.md,source_listed_perk_rank,Source-listed perk-rank row; allocation timing and route order deferred to TB-020.
PERKRANK-000197,PERKNODE-000138,SKILL-000014,Light Armor,stealth,Agile Defender,5,5,80,80 Light Armor,none,Increase armor rating for Light armor by 100%.,00079392,OBJ-002458,base_game,https://en.uesp.net/wiki/Skyrim:Light_Armor,SRC-000282,SN-000082-individual-perk-rank-catalog.md,source_listed_perk_rank,Source-listed perk-rank row; allocation timing and route order deferred to TB-020.
PERKRANK-000198,PERKNODE-000139,SKILL-000014,Light Armor,stealth,Custom Fit,1,1,30,30 Light Armor,Agile Defender,"25% Armor bonus if wearing all Light Armor: head, chest, hands, feet.",00051b1b,OBJ-002458,base_game,https://en.uesp.net/wiki/Skyrim:Light_Armor,SRC-000282,SN-000082-individual-perk-rank-catalog.md,source_listed_perk_rank,Source-listed perk-rank row; allocation timing and route order deferred to TB-020.
PERKRANK-000199,PERKNODE-000140,SKILL-000014,Light Armor,stealth,Matching Set,1,1,70,70 Light Armor,Custom Fit,Additional 25% Armor bonus if wearing a matched set of Light Armor.,00051b17,OBJ-002458,base_game,https://en.uesp.net/wiki/Skyrim:Light_Armor,SRC-000282,SN-000082-individual-perk-rank-catalog.md,source_listed_perk_rank,Source-listed perk-rank row; allocation timing and route order deferred to TB-020.
PERKRANK-000200,PERKNODE-000141,SKILL-000014,Light Armor,stealth,Unhindered,1,1,50,50 Light Armor,Custom Fit,Light Armor weighs nothing and doesn't slow you down when worn.,00051b1c,OBJ-002458,base_game,https://en.uesp.net/wiki/Skyrim:Light_Armor,SRC-000282,SN-000082-individual-perk-rank-catalog.md,source_listed_perk_rank,Source-listed perk-rank row; allocation timing and route order deferred to TB-020.
PERKRANK-000201,PERKNODE-000142,SKILL-000014,Light Armor,stealth,Wind Walker,1,1,60,60 Light Armor,Unhindered,"Stamina regenerates 50% faster in all Light Armor: head, chest, hands, feet.",00105f22,OBJ-002458,base_game,https://en.uesp.net/wiki/Skyrim:Light_Armor,SRC-000282,SN-000082-individual-perk-rank-catalog.md,source_listed_perk_rank,Source-listed perk-rank row; allocation timing and route order deferred to TB-020.
PERKRANK-000202,PERKNODE-000143,SKILL-000014,Light Armor,stealth,Deft Movement,1,1,100,100 Light Armor,Wind Walker or Matching Set,"10% chance of avoiding all damage from a melee attack while wearing all Light Armor: head, chest, hands, feet.",00107831,OBJ-002458,base_game,https://en.uesp.net/wiki/Skyrim:Light_Armor,SRC-000282,SN-000082-individual-perk-rank-catalog.md,source_listed_perk_rank,Source-listed perk-rank row; allocation timing and route order deferred to TB-020.
PERKRANK-000203,PERKNODE-000144,SKILL-000015,Lockpicking,stealth,Novice Locks,1,1,0,none,none,Novice locks are much easier to pick.,000f392a,OBJ-002459,base_game,https://en.uesp.net/wiki/Skyrim:Lockpicking,SRC-000283,SN-000082-individual-perk-rank-catalog.md,source_listed_perk_rank,Source-listed perk-rank row; allocation timing and route order deferred to TB-020.
PERKRANK-000204,PERKNODE-000145,SKILL-000015,Lockpicking,stealth,Apprentice Locks,1,1,25,25 Lockpicking,Novice Locks,Apprentice locks are much easier to pick.,000be125,OBJ-002459,base_game,https://en.uesp.net/wiki/Skyrim:Lockpicking,SRC-000283,SN-000082-individual-perk-rank-catalog.md,source_listed_perk_rank,Source-listed perk-rank row; allocation timing and route order deferred to TB-020.
PERKRANK-000205,PERKNODE-000146,SKILL-000015,Lockpicking,stealth,Quick Hands,1,1,40,40 Lockpicking,Apprentice Locks,Able to pick locks without being noticed.,00106259,OBJ-002459,base_game,https://en.uesp.net/wiki/Skyrim:Lockpicking,SRC-000283,SN-000082-individual-perk-rank-catalog.md,source_listed_perk_rank,Source-listed perk-rank row; allocation timing and route order deferred to TB-020.
PERKRANK-000206,PERKNODE-000147,SKILL-000015,Lockpicking,stealth,Wax Key,1,1,50,50 Lockpicking,Quick Hands,Automatically gives you a copy of a picked lock's key if it has one.,00107830,OBJ-002459,base_game,https://en.uesp.net/wiki/Skyrim:Lockpicking,SRC-000283,SN-000082-individual-perk-rank-catalog.md,source_listed_perk_rank,Source-listed perk-rank row; allocation timing and route order deferred to TB-020.
PERKRANK-000207,PERKNODE-000148,SKILL-000015,Lockpicking,stealth,Adept Locks,1,1,50,50 Lockpicking,Apprentice Locks,Adept locks are much easier to pick.,000c3680,OBJ-002459,base_game,https://en.uesp.net/wiki/Skyrim:Lockpicking,SRC-000283,SN-000082-individual-perk-rank-catalog.md,source_listed_perk_rank,Source-listed perk-rank row; allocation timing and route order deferred to TB-020.
PERKRANK-000208,PERKNODE-000149,SKILL-000015,Lockpicking,stealth,Expert Locks,1,1,75,75 Lockpicking,Adept Locks,Expert locks are much easier to pick.,000c3681,OBJ-002459,base_game,https://en.uesp.net/wiki/Skyrim:Lockpicking,SRC-000283,SN-000082-individual-perk-rank-catalog.md,source_listed_perk_rank,Source-listed perk-rank row; allocation timing and route order deferred to TB-020.
