constraint_id,objective_id,objective_name,constraint_type,constraint_source_file,source_section,row_label,constraint_summary,routing_rule,hard_save_name,source_notes,status,severity,route_phase_owner,notes
RPCON-001212,OBJ-000828,Skill Book: The Lunar Lorkhan,trophy_dependency,data/constraints/trophy-dependencies.md,Base Game Counter and System Trophies,Reader,"Trophy: Reader | Requirement: Read 50 different skill books. | Dependency: OBJ-000819 through OBJ-000909. | Risk: Duplicate copies do not count again; skill-book bugs can hide skill gain. | Route protection: Track title-level reads, not copies; save/check before reading planned books if needed.","Route protection: Track title-level reads, not copies; save/check before reading planned books if needed.",,SN-000103,Counter QA needed.,hard_gate,TB-031F/TB-033,Generated from the reviewed Markdown constraint tables; inspect the source row before writing final route prose.
RPCON-001213,OBJ-000829,Skill Book: Father Of The Niben,trophy_dependency,data/constraints/trophy-dependencies.md,Base Game Counter and System Trophies,Reader,"Trophy: Reader | Requirement: Read 50 different skill books. | Dependency: OBJ-000819 through OBJ-000909. | Risk: Duplicate copies do not count again; skill-book bugs can hide skill gain. | Route protection: Track title-level reads, not copies; save/check before reading planned books if needed.","Route protection: Track title-level reads, not copies; save/check before reading planned books if needed.",,SN-000103,Counter QA needed.,hard_gate,TB-031F/TB-033,Generated from the reviewed Markdown constraint tables; inspect the source row before writing final route prose.
RPCON-001214,OBJ-000830,"Skill Book: The Black Arrow, v2",trophy_dependency,data/constraints/trophy-dependencies.md,Base Game Counter and System Trophies,Reader,"Trophy: Reader | Requirement: Read 50 different skill books. | Dependency: OBJ-000819 through OBJ-000909. | Risk: Duplicate copies do not count again; skill-book bugs can hide skill gain. | Route protection: Track title-level reads, not copies; save/check before reading planned books if needed.","Route protection: Track title-level reads, not copies; save/check before reading planned books if needed.",,SN-000103,Counter QA needed.,hard_gate,TB-031F/TB-033,Generated from the reviewed Markdown constraint tables; inspect the source row before writing final route prose.
RPCON-001215,OBJ-000831,Skill Book: The Gold Ribbon of Merit,trophy_dependency,data/constraints/trophy-dependencies.md,Base Game Counter and System Trophies,Reader,"Trophy: Reader | Requirement: Read 50 different skill books. | Dependency: OBJ-000819 through OBJ-000909. | Risk: Duplicate copies do not count again; skill-book bugs can hide skill gain. | Route protection: Track title-level reads, not copies; save/check before reading planned books if needed.","Route protection: Track title-level reads, not copies; save/check before reading planned books if needed.",,SN-000103,Counter QA needed.,hard_gate,TB-031F/TB-033,Generated from the reviewed Markdown constraint tables; inspect the source row before writing final route prose.
RPCON-001216,OBJ-000832,Skill Book: The Marksmanship Lesson,trophy_dependency,data/constraints/trophy-dependencies.md,Base Game Counter and System Trophies,Reader,"Trophy: Reader | Requirement: Read 50 different skill books. | Dependency: OBJ-000819 through OBJ-000909. | Risk: Duplicate copies do not count again; skill-book bugs can hide skill gain. | Route protection: Track title-level reads, not copies; save/check before reading planned books if needed.","Route protection: Track title-level reads, not copies; save/check before reading planned books if needed.",,SN-000103,Counter QA needed.,hard_gate,TB-031F/TB-033,Generated from the reviewed Markdown constraint tables; inspect the source row before writing final route prose.
RPCON-001217,OBJ-000833,Skill Book: Vernaccus and Bourlor,trophy_dependency,data/constraints/trophy-dependencies.md,Base Game Counter and System Trophies,Reader,"Trophy: Reader | Requirement: Read 50 different skill books. | Dependency: OBJ-000819 through OBJ-000909. | Risk: Duplicate copies do not count again; skill-book bugs can hide skill gain. | Route protection: Track title-level reads, not copies; save/check before reading planned books if needed.","Route protection: Track title-level reads, not copies; save/check before reading planned books if needed.",,SN-000103,Counter QA needed.,hard_gate,TB-031F/TB-033,Generated from the reviewed Markdown constraint tables; inspect the source row before writing final route prose.
RPCON-001218,OBJ-000834,"Skill Book: A Dance in Fire, v2",trophy_dependency,data/constraints/trophy-dependencies.md,Base Game Counter and System Trophies,Reader,"Trophy: Reader | Requirement: Read 50 different skill books. | Dependency: OBJ-000819 through OBJ-000909. | Risk: Duplicate copies do not count again; skill-book bugs can hide skill gain. | Route protection: Track title-level reads, not copies; save/check before reading planned books if needed.","Route protection: Track title-level reads, not copies; save/check before reading planned books if needed.",,SN-000103,Counter QA needed.,hard_gate,TB-031F/TB-033,Generated from the reviewed Markdown constraint tables; inspect the source row before writing final route prose.
RPCON-001219,OBJ-000835,Skill Book: Battle of Red Mountain,trophy_dependency,data/constraints/trophy-dependencies.md,Base Game Counter and System Trophies,Reader,"Trophy: Reader | Requirement: Read 50 different skill books. | Dependency: OBJ-000819 through OBJ-000909. | Risk: Duplicate copies do not count again; skill-book bugs can hide skill gain. | Route protection: Track title-level reads, not copies; save/check before reading planned books if needed.","Route protection: Track title-level reads, not copies; save/check before reading planned books if needed.",,SN-000103,Counter QA needed.,hard_gate,TB-031F/TB-033,Generated from the reviewed Markdown constraint tables; inspect the source row before writing final route prose.
RPCON-001220,OBJ-000836,Skill Book: Death Blow of Abernanit,trophy_dependency,data/constraints/trophy-dependencies.md,Base Game Counter and System Trophies,Reader,"Trophy: Reader | Requirement: Read 50 different skill books. | Dependency: OBJ-000819 through OBJ-000909. | Risk: Duplicate copies do not count again; skill-book bugs can hide skill gain. | Route protection: Track title-level reads, not copies; save/check before reading planned books if needed.","Route protection: Track title-level reads, not copies; save/check before reading planned books if needed.",,SN-000103,Counter QA needed.,hard_gate,TB-031F/TB-033,Generated from the reviewed Markdown constraint tables; inspect the source row before writing final route prose.
RPCON-001221,OBJ-000837,Skill Book: The Mirror,trophy_dependency,data/constraints/trophy-dependencies.md,Base Game Counter and System Trophies,Reader,"Trophy: Reader | Requirement: Read 50 different skill books. | Dependency: OBJ-000819 through OBJ-000909. | Risk: Duplicate copies do not count again; skill-book bugs can hide skill gain. | Route protection: Track title-level reads, not copies; save/check before reading planned books if needed.","Route protection: Track title-level reads, not copies; save/check before reading planned books if needed.",,SN-000103,Counter QA needed.,hard_gate,TB-031F/TB-033,Generated from the reviewed Markdown constraint tables; inspect the source row before writing final route prose.
RPCON-001222,OBJ-000838,Skill Book: Warrior,trophy_dependency,data/constraints/trophy-dependencies.md,Base Game Counter and System Trophies,Reader,"Trophy: Reader | Requirement: Read 50 different skill books. | Dependency: OBJ-000819 through OBJ-000909. | Risk: Duplicate copies do not count again; skill-book bugs can hide skill gain. | Route protection: Track title-level reads, not copies; save/check before reading planned books if needed.","Route protection: Track title-level reads, not copies; save/check before reading planned books if needed.",,SN-000103,Counter QA needed.,hard_gate,TB-031F/TB-033,Generated from the reviewed Markdown constraint tables; inspect the source row before writing final route prose.
RPCON-001223,OBJ-000839,"Skill Book: 2920, Frostfall, v10",trophy_dependency,data/constraints/trophy-dependencies.md,Base Game Counter and System Trophies,Reader,"Trophy: Reader | Requirement: Read 50 different skill books. | Dependency: OBJ-000819 through OBJ-000909. | Risk: Duplicate copies do not count again; skill-book bugs can hide skill gain. | Route protection: Track title-level reads, not copies; save/check before reading planned books if needed.","Route protection: Track title-level reads, not copies; save/check before reading planned books if needed.",,SN-000103,Counter QA needed.,hard_gate,TB-031F/TB-033,Generated from the reviewed Markdown constraint tables; inspect the source row before writing final route prose.
RPCON-001224,OBJ-000840,"Skill Book: 2920, Hearth Fire, v9",trophy_dependency,data/constraints/trophy-dependencies.md,Base Game Counter and System Trophies,Reader,"Trophy: Reader | Requirement: Read 50 different skill books. | Dependency: OBJ-000819 through OBJ-000909. | Risk: Duplicate copies do not count again; skill-book bugs can hide skill gain. | Route protection: Track title-level reads, not copies; save/check before reading planned books if needed.","Route protection: Track title-level reads, not copies; save/check before reading planned books if needed.",,SN-000103,Counter QA needed.,hard_gate,TB-031F/TB-033,Generated from the reviewed Markdown constraint tables; inspect the source row before writing final route prose.
RPCON-001225,OBJ-000841,Skill Book: Liminal Bridges,trophy_dependency,data/constraints/trophy-dependencies.md,Base Game Counter and System Trophies,Reader,"Trophy: Reader | Requirement: Read 50 different skill books. | Dependency: OBJ-000819 through OBJ-000909. | Risk: Duplicate copies do not count again; skill-book bugs can hide skill gain. | Route protection: Track title-level reads, not copies; save/check before reading planned books if needed.","Route protection: Track title-level reads, not copies; save/check before reading planned books if needed.",,SN-000103,Counter QA needed.,hard_gate,TB-031F/TB-033,Generated from the reviewed Markdown constraint tables; inspect the source row before writing final route prose.
RPCON-001226,OBJ-000842,Skill Book: The Doors of Oblivion,trophy_dependency,data/constraints/trophy-dependencies.md,Base Game Counter and System Trophies,Reader,"Trophy: Reader | Requirement: Read 50 different skill books. | Dependency: OBJ-000819 through OBJ-000909. | Risk: Duplicate copies do not count again; skill-book bugs can hide skill gain. | Route protection: Track title-level reads, not copies; save/check before reading planned books if needed.","Route protection: Track title-level reads, not copies; save/check before reading planned books if needed.",,SN-000103,Counter QA needed.,hard_gate,TB-031F/TB-033,Generated from the reviewed Markdown constraint tables; inspect the source row before writing final route prose.
RPCON-001227,OBJ-000843,Skill Book: The Warrior's Charge,trophy_dependency,data/constraints/trophy-dependencies.md,Base Game Counter and System Trophies,Reader,"Trophy: Reader | Requirement: Read 50 different skill books. | Dependency: OBJ-000819 through OBJ-000909. | Risk: Duplicate copies do not count again; skill-book bugs can hide skill gain. | Route protection: Track title-level reads, not copies; save/check before reading planned books if needed.","Route protection: Track title-level reads, not copies; save/check before reading planned books if needed.",,SN-000103,Counter QA needed.,hard_gate,TB-031F/TB-033,Generated from the reviewed Markdown constraint tables; inspect the source row before writing final route prose.
RPCON-001228,OBJ-000844,Skill Book: A Hypothetical Treachery,trophy_dependency,data/constraints/trophy-dependencies.md,Base Game Counter and System Trophies,Reader,"Trophy: Reader | Requirement: Read 50 different skill books. | Dependency: OBJ-000819 through OBJ-000909. | Risk: Duplicate copies do not count again; skill-book bugs can hide skill gain. | Route protection: Track title-level reads, not copies; save/check before reading planned books if needed.","Route protection: Track title-level reads, not copies; save/check before reading planned books if needed.",,SN-000103,Counter QA needed.,hard_gate,TB-031F/TB-033,Generated from the reviewed Markdown constraint tables; inspect the source row before writing final route prose.
RPCON-001229,OBJ-000845,Skill Book: Horror of Castle Xyr,trophy_dependency,data/constraints/trophy-dependencies.md,Base Game Counter and System Trophies,Reader,"Trophy: Reader | Requirement: Read 50 different skill books. | Dependency: OBJ-000819 through OBJ-000909. | Risk: Duplicate copies do not count again; skill-book bugs can hide skill gain. | Route protection: Track title-level reads, not copies; save/check before reading planned books if needed.","Route protection: Track title-level reads, not copies; save/check before reading planned books if needed.",,SN-000103,Counter QA needed.,hard_gate,TB-031F/TB-033,Generated from the reviewed Markdown constraint tables; inspect the source row before writing final route prose.
RPCON-001230,OBJ-000846,"Skill Book: Mystery of Talara, v3",trophy_dependency,data/constraints/trophy-dependencies.md,Base Game Counter and System Trophies,Reader,"Trophy: Reader | Requirement: Read 50 different skill books. | Dependency: OBJ-000819 through OBJ-000909. | Risk: Duplicate copies do not count again; skill-book bugs can hide skill gain. | Route protection: Track title-level reads, not copies; save/check before reading planned books if needed.","Route protection: Track title-level reads, not copies; save/check before reading planned books if needed.",,SN-000103,Counter QA needed.,hard_gate,TB-031F/TB-033,Generated from the reviewed Markdown constraint tables; inspect the source row before writing final route prose.
RPCON-001231,OBJ-000847,Skill Book: Response to Bero's Speech,trophy_dependency,data/constraints/trophy-dependencies.md,Base Game Counter and System Trophies,Reader,"Trophy: Reader | Requirement: Read 50 different skill books. | Dependency: OBJ-000819 through OBJ-000909. | Risk: Duplicate copies do not count again; skill-book bugs can hide skill gain. | Route protection: Track title-level reads, not copies; save/check before reading planned books if needed.","Route protection: Track title-level reads, not copies; save/check before reading planned books if needed.",,SN-000103,Counter QA needed.,hard_gate,TB-031F/TB-033,Generated from the reviewed Markdown constraint tables; inspect the source row before writing final route prose.
RPCON-001232,OBJ-000848,Skill Book: The Art of War Magic,trophy_dependency,data/constraints/trophy-dependencies.md,Base Game Counter and System Trophies,Reader,"Trophy: Reader | Requirement: Read 50 different skill books. | Dependency: OBJ-000819 through OBJ-000909. | Risk: Duplicate copies do not count again; skill-book bugs can hide skill gain. | Route protection: Track title-level reads, not copies; save/check before reading planned books if needed.","Route protection: Track title-level reads, not copies; save/check before reading planned books if needed.",,SN-000103,Counter QA needed.,hard_gate,TB-031F/TB-033,Generated from the reviewed Markdown constraint tables; inspect the source row before writing final route prose.
RPCON-001233,OBJ-000849,Skill Book: A Tragedy in Black,trophy_dependency,data/constraints/trophy-dependencies.md,Base Game Counter and System Trophies,Reader,"Trophy: Reader | Requirement: Read 50 different skill books. | Dependency: OBJ-000819 through OBJ-000909. | Risk: Duplicate copies do not count again; skill-book bugs can hide skill gain. | Route protection: Track title-level reads, not copies; save/check before reading planned books if needed.","Route protection: Track title-level reads, not copies; save/check before reading planned books if needed.",,SN-000103,Counter QA needed.,hard_gate,TB-031F/TB-033,Generated from the reviewed Markdown constraint tables; inspect the source row before writing final route prose.
RPCON-001234,OBJ-000850,Skill Book: Catalogue of Armor Enchantments,trophy_dependency,data/constraints/trophy-dependencies.md,Base Game Counter and System Trophies,Reader,"Trophy: Reader | Requirement: Read 50 different skill books. | Dependency: OBJ-000819 through OBJ-000909. | Risk: Duplicate copies do not count again; skill-book bugs can hide skill gain. | Route protection: Track title-level reads, not copies; save/check before reading planned books if needed.","Route protection: Track title-level reads, not copies; save/check before reading planned books if needed.",,SN-000103,Counter QA needed.,hard_gate,TB-031F/TB-033,Generated from the reviewed Markdown constraint tables; inspect the source row before writing final route prose.
RPCON-001235,OBJ-000851,Skill Book: Catalogue of Weapon Enchantments,trophy_dependency,data/constraints/trophy-dependencies.md,Base Game Counter and System Trophies,Reader,"Trophy: Reader | Requirement: Read 50 different skill books. | Dependency: OBJ-000819 through OBJ-000909. | Risk: Duplicate copies do not count again; skill-book bugs can hide skill gain. | Route protection: Track title-level reads, not copies; save/check before reading planned books if needed.","Route protection: Track title-level reads, not copies; save/check before reading planned books if needed.",,SN-000103,Counter QA needed.,hard_gate,TB-031F/TB-033,Generated from the reviewed Markdown constraint tables; inspect the source row before writing final route prose.
RPCON-001236,OBJ-000852,Skill Book: Enchanter's Primer,trophy_dependency,data/constraints/trophy-dependencies.md,Base Game Counter and System Trophies,Reader,"Trophy: Reader | Requirement: Read 50 different skill books. | Dependency: OBJ-000819 through OBJ-000909. | Risk: Duplicate copies do not count again; skill-book bugs can hide skill gain. | Route protection: Track title-level reads, not copies; save/check before reading planned books if needed.","Route protection: Track title-level reads, not copies; save/check before reading planned books if needed.",,SN-000103,Counter QA needed.,hard_gate,TB-031F/TB-033,Generated from the reviewed Markdown constraint tables; inspect the source row before writing final route prose.
RPCON-001237,OBJ-000853,Skill Book: Twin Secrets,trophy_dependency,data/constraints/trophy-dependencies.md,Base Game Counter and System Trophies,Reader,"Trophy: Reader | Requirement: Read 50 different skill books. | Dependency: OBJ-000819 through OBJ-000909. | Risk: Duplicate copies do not count again; skill-book bugs can hide skill gain. | Route protection: Track title-level reads, not copies; save/check before reading planned books if needed.","Route protection: Track title-level reads, not copies; save/check before reading planned books if needed.",,SN-000103,Counter QA needed.,hard_gate,TB-031F/TB-033,Generated from the reviewed Markdown constraint tables; inspect the source row before writing final route prose.
RPCON-001238,OBJ-000854,"Skill Book: 2920, MidYear, v6",trophy_dependency,data/constraints/trophy-dependencies.md,Base Game Counter and System Trophies,Reader,"Trophy: Reader | Requirement: Read 50 different skill books. | Dependency: OBJ-000819 through OBJ-000909. | Risk: Duplicate copies do not count again; skill-book bugs can hide skill gain. | Route protection: Track title-level reads, not copies; save/check before reading planned books if needed.","Route protection: Track title-level reads, not copies; save/check before reading planned books if needed.",,SN-000103,Counter QA needed.,hard_gate,TB-031F/TB-033,Generated from the reviewed Markdown constraint tables; inspect the source row before writing final route prose.
RPCON-001239,OBJ-000855,Skill Book: Chimarvamidium,trophy_dependency,data/constraints/trophy-dependencies.md,Base Game Counter and System Trophies,Reader,"Trophy: Reader | Requirement: Read 50 different skill books. | Dependency: OBJ-000819 through OBJ-000909. | Risk: Duplicate copies do not count again; skill-book bugs can hide skill gain. | Route protection: Track title-level reads, not copies; save/check before reading planned books if needed.","Route protection: Track title-level reads, not copies; save/check before reading planned books if needed.",,SN-000103,Counter QA needed.,hard_gate,TB-031F/TB-033,Generated from the reviewed Markdown constraint tables; inspect the source row before writing final route prose.
RPCON-001240,OBJ-000856,Skill Book: Hallgerd's Tale,trophy_dependency,data/constraints/trophy-dependencies.md,Base Game Counter and System Trophies,Reader,"Trophy: Reader | Requirement: Read 50 different skill books. | Dependency: OBJ-000819 through OBJ-000909. | Risk: Duplicate copies do not count again; skill-book bugs can hide skill gain. | Route protection: Track title-level reads, not copies; save/check before reading planned books if needed.","Route protection: Track title-level reads, not copies; save/check before reading planned books if needed.",,SN-000103,Counter QA needed.,hard_gate,TB-031F/TB-033,Generated from the reviewed Markdown constraint tables; inspect the source row before writing final route prose.
RPCON-001241,OBJ-000857,Skill Book: Orsinium and the Orcs,trophy_dependency,data/constraints/trophy-dependencies.md,Base Game Counter and System Trophies,Reader,"Trophy: Reader | Requirement: Read 50 different skill books. | Dependency: OBJ-000819 through OBJ-000909. | Risk: Duplicate copies do not count again; skill-book bugs can hide skill gain. | Route protection: Track title-level reads, not copies; save/check before reading planned books if needed.","Route protection: Track title-level reads, not copies; save/check before reading planned books if needed.",,SN-000103,Counter QA needed.,hard_gate,TB-031F/TB-033,Generated from the reviewed Markdown constraint tables; inspect the source row before writing final route prose.
RPCON-001242,OBJ-000858,Skill Book: The Knights of the Nine,trophy_dependency,data/constraints/trophy-dependencies.md,Base Game Counter and System Trophies,Reader,"Trophy: Reader | Requirement: Read 50 different skill books. | Dependency: OBJ-000819 through OBJ-000909. | Risk: Duplicate copies do not count again; skill-book bugs can hide skill gain. | Route protection: Track title-level reads, not copies; save/check before reading planned books if needed.","Route protection: Track title-level reads, not copies; save/check before reading planned books if needed.",,SN-000103,Counter QA needed.,hard_gate,TB-031F/TB-033,Generated from the reviewed Markdown constraint tables; inspect the source row before writing final route prose.
RPCON-001243,OBJ-000859,"Skill Book: 2920, Sun's Dawn, v2",trophy_dependency,data/constraints/trophy-dependencies.md,Base Game Counter and System Trophies,Reader,"Trophy: Reader | Requirement: Read 50 different skill books. | Dependency: OBJ-000819 through OBJ-000909. | Risk: Duplicate copies do not count again; skill-book bugs can hide skill gain. | Route protection: Track title-level reads, not copies; save/check before reading planned books if needed.","Route protection: Track title-level reads, not copies; save/check before reading planned books if needed.",,SN-000103,Counter QA needed.,hard_gate,TB-031F/TB-033,Generated from the reviewed Markdown constraint tables; inspect the source row before writing final route prose.
RPCON-001244,OBJ-000860,Skill Book: Before the Ages of Man,trophy_dependency,data/constraints/trophy-dependencies.md,Base Game Counter and System Trophies,Reader,"Trophy: Reader | Requirement: Read 50 different skill books. | Dependency: OBJ-000819 through OBJ-000909. | Risk: Duplicate copies do not count again; skill-book bugs can hide skill gain. | Route protection: Track title-level reads, not copies; save/check before reading planned books if needed.","Route protection: Track title-level reads, not copies; save/check before reading planned books if needed.",,SN-000103,Counter QA needed.,hard_gate,TB-031F/TB-033,Generated from the reviewed Markdown constraint tables; inspect the source row before writing final route prose.
RPCON-001245,OBJ-000861,Skill Book: Incident at Necrom,trophy_dependency,data/constraints/trophy-dependencies.md,Base Game Counter and System Trophies,Reader,"Trophy: Reader | Requirement: Read 50 different skill books. | Dependency: OBJ-000819 through OBJ-000909. | Risk: Duplicate copies do not count again; skill-book bugs can hide skill gain. | Route protection: Track title-level reads, not copies; save/check before reading planned books if needed.","Route protection: Track title-level reads, not copies; save/check before reading planned books if needed.",,SN-000103,Counter QA needed.,hard_gate,TB-031F/TB-033,Generated from the reviewed Markdown constraint tables; inspect the source row before writing final route prose.
RPCON-001246,OBJ-000862,"Skill Book: Mystery of Talara, Part 4",trophy_dependency,data/constraints/trophy-dependencies.md,Base Game Counter and System Trophies,Reader,"Trophy: Reader | Requirement: Read 50 different skill books. | Dependency: OBJ-000819 through OBJ-000909. | Risk: Duplicate copies do not count again; skill-book bugs can hide skill gain. | Route protection: Track title-level reads, not copies; save/check before reading planned books if needed.","Route protection: Track title-level reads, not copies; save/check before reading planned books if needed.",,SN-000103,Counter QA needed.,hard_gate,TB-031F/TB-033,Generated from the reviewed Markdown constraint tables; inspect the source row before writing final route prose.
RPCON-001247,OBJ-000863,Skill Book: The Black Arts On Trial,trophy_dependency,data/constraints/trophy-dependencies.md,Base Game Counter and System Trophies,Reader,"Trophy: Reader | Requirement: Read 50 different skill books. | Dependency: OBJ-000819 through OBJ-000909. | Risk: Duplicate copies do not count again; skill-book bugs can hide skill gain. | Route protection: Track title-level reads, not copies; save/check before reading planned books if needed.","Route protection: Track title-level reads, not copies; save/check before reading planned books if needed.",,SN-000103,Counter QA needed.,hard_gate,TB-031F/TB-033,Generated from the reviewed Markdown constraint tables; inspect the source row before writing final route prose.
RPCON-001248,OBJ-000864,Skill Book: Ice and Chitin,trophy_dependency,data/constraints/trophy-dependencies.md,Base Game Counter and System Trophies,Reader,"Trophy: Reader | Requirement: Read 50 different skill books. | Dependency: OBJ-000819 through OBJ-000909. | Risk: Duplicate copies do not count again; skill-book bugs can hide skill gain. | Route protection: Track title-level reads, not copies; save/check before reading planned books if needed.","Route protection: Track title-level reads, not copies; save/check before reading planned books if needed.",,SN-000103,Counter QA needed.,hard_gate,TB-031F/TB-033,Generated from the reviewed Markdown constraint tables; inspect the source row before writing final route prose.
RPCON-001249,OBJ-000865,Skill Book: Jornibret's Last Dance,trophy_dependency,data/constraints/trophy-dependencies.md,Base Game Counter and System Trophies,Reader,"Trophy: Reader | Requirement: Read 50 different skill books. | Dependency: OBJ-000819 through OBJ-000909. | Risk: Duplicate copies do not count again; skill-book bugs can hide skill gain. | Route protection: Track title-level reads, not copies; save/check before reading planned books if needed.","Route protection: Track title-level reads, not copies; save/check before reading planned books if needed.",,SN-000103,Counter QA needed.,hard_gate,TB-031F/TB-033,Generated from the reviewed Markdown constraint tables; inspect the source row before writing final route prose.
RPCON-001250,OBJ-000866,Skill Book: Rislav The Righteous,trophy_dependency,data/constraints/trophy-dependencies.md,Base Game Counter and System Trophies,Reader,"Trophy: Reader | Requirement: Read 50 different skill books. | Dependency: OBJ-000819 through OBJ-000909. | Risk: Duplicate copies do not count again; skill-book bugs can hide skill gain. | Route protection: Track title-level reads, not copies; save/check before reading planned books if needed.","Route protection: Track title-level reads, not copies; save/check before reading planned books if needed.",,SN-000103,Counter QA needed.,hard_gate,TB-031F/TB-033,Generated from the reviewed Markdown constraint tables; inspect the source row before writing final route prose.
RPCON-001251,OBJ-000867,Skill Book: The Rear Guard,trophy_dependency,data/constraints/trophy-dependencies.md,Base Game Counter and System Trophies,Reader,"Trophy: Reader | Requirement: Read 50 different skill books. | Dependency: OBJ-000819 through OBJ-000909. | Risk: Duplicate copies do not count again; skill-book bugs can hide skill gain. | Route protection: Track title-level reads, not copies; save/check before reading planned books if needed.","Route protection: Track title-level reads, not copies; save/check before reading planned books if needed.",,SN-000103,Counter QA needed.,hard_gate,TB-031F/TB-033,Generated from the reviewed Markdown constraint tables; inspect the source row before writing final route prose.
RPCON-001252,OBJ-000868,Skill Book: The Refugees,trophy_dependency,data/constraints/trophy-dependencies.md,Base Game Counter and System Trophies,Reader,"Trophy: Reader | Requirement: Read 50 different skill books. | Dependency: OBJ-000819 through OBJ-000909. | Risk: Duplicate copies do not count again; skill-book bugs can hide skill gain. | Route protection: Track title-level reads, not copies; save/check before reading planned books if needed.","Route protection: Track title-level reads, not copies; save/check before reading planned books if needed.",,SN-000103,Counter QA needed.,hard_gate,TB-031F/TB-033,Generated from the reviewed Markdown constraint tables; inspect the source row before writing final route prose.
RPCON-001253,OBJ-000869,Skill Book: Advances in Lockpicking,trophy_dependency,data/constraints/trophy-dependencies.md,Base Game Counter and System Trophies,Reader,"Trophy: Reader | Requirement: Read 50 different skill books. | Dependency: OBJ-000819 through OBJ-000909. | Risk: Duplicate copies do not count again; skill-book bugs can hide skill gain. | Route protection: Track title-level reads, not copies; save/check before reading planned books if needed.","Route protection: Track title-level reads, not copies; save/check before reading planned books if needed.",,SN-000103,Counter QA needed.,hard_gate,TB-031F/TB-033,Generated from the reviewed Markdown constraint tables; inspect the source row before writing final route prose.
RPCON-001254,OBJ-000870,Skill Book: Proper Lock Design,trophy_dependency,data/constraints/trophy-dependencies.md,Base Game Counter and System Trophies,Reader,"Trophy: Reader | Requirement: Read 50 different skill books. | Dependency: OBJ-000819 through OBJ-000909. | Risk: Duplicate copies do not count again; skill-book bugs can hide skill gain. | Route protection: Track title-level reads, not copies; save/check before reading planned books if needed.","Route protection: Track title-level reads, not copies; save/check before reading planned books if needed.",,SN-000103,Counter QA needed.,hard_gate,TB-031F/TB-033,Generated from the reviewed Markdown constraint tables; inspect the source row before writing final route prose.
RPCON-001255,OBJ-000871,Skill Book: Surfeit of Thieves,trophy_dependency,data/constraints/trophy-dependencies.md,Base Game Counter and System Trophies,Reader,"Trophy: Reader | Requirement: Read 50 different skill books. | Dependency: OBJ-000819 through OBJ-000909. | Risk: Duplicate copies do not count again; skill-book bugs can hide skill gain. | Route protection: Track title-level reads, not copies; save/check before reading planned books if needed.","Route protection: Track title-level reads, not copies; save/check before reading planned books if needed.",,SN-000103,Counter QA needed.,hard_gate,TB-031F/TB-033,Generated from the reviewed Markdown constraint tables; inspect the source row before writing final route prose.
RPCON-001256,OBJ-000872,Skill Book: The Locked Room,trophy_dependency,data/constraints/trophy-dependencies.md,Base Game Counter and System Trophies,Reader,"Trophy: Reader | Requirement: Read 50 different skill books. | Dependency: OBJ-000819 through OBJ-000909. | Risk: Duplicate copies do not count again; skill-book bugs can hide skill gain. | Route protection: Track title-level reads, not copies; save/check before reading planned books if needed.","Route protection: Track title-level reads, not copies; save/check before reading planned books if needed.",,SN-000103,Counter QA needed.,hard_gate,TB-031F/TB-033,Generated from the reviewed Markdown constraint tables; inspect the source row before writing final route prose.
RPCON-001257,OBJ-000873,"Skill Book: The Wolf Queen, v1",trophy_dependency,data/constraints/trophy-dependencies.md,Base Game Counter and System Trophies,Reader,"Trophy: Reader | Requirement: Read 50 different skill books. | Dependency: OBJ-000819 through OBJ-000909. | Risk: Duplicate copies do not count again; skill-book bugs can hide skill gain. | Route protection: Track title-level reads, not copies; save/check before reading planned books if needed.","Route protection: Track title-level reads, not copies; save/check before reading planned books if needed.",,SN-000103,Counter QA needed.,hard_gate,TB-031F/TB-033,Generated from the reviewed Markdown constraint tables; inspect the source row before writing final route prose.
RPCON-001258,OBJ-000874,"Skill Book: 2920, Morning Star, v1",trophy_dependency,data/constraints/trophy-dependencies.md,Base Game Counter and System Trophies,Reader,"Trophy: Reader | Requirement: Read 50 different skill books. | Dependency: OBJ-000819 through OBJ-000909. | Risk: Duplicate copies do not count again; skill-book bugs can hide skill gain. | Route protection: Track title-level reads, not copies; save/check before reading planned books if needed.","Route protection: Track title-level reads, not copies; save/check before reading planned books if needed.",,SN-000103,Counter QA needed.,hard_gate,TB-031F/TB-033,Generated from the reviewed Markdown constraint tables; inspect the source row before writing final route prose.
RPCON-001259,OBJ-000875,Skill Book: Fire and Darkness,trophy_dependency,data/constraints/trophy-dependencies.md,Base Game Counter and System Trophies,Reader,"Trophy: Reader | Requirement: Read 50 different skill books. | Dependency: OBJ-000819 through OBJ-000909. | Risk: Duplicate copies do not count again; skill-book bugs can hide skill gain. | Route protection: Track title-level reads, not copies; save/check before reading planned books if needed.","Route protection: Track title-level reads, not copies; save/check before reading planned books if needed.",,SN-000103,Counter QA needed.,hard_gate,TB-031F/TB-033,Generated from the reviewed Markdown constraint tables; inspect the source row before writing final route prose.
